"Round3ScoringAverage_RANKTHISWEEK_2015","Round3ScoringAverage_RANKLASTWEEK_2015","Round3ScoringAverage_PLAYERNAME_2015","Round3ScoringAverage__2015","Round3ScoringAverage_AVG_2015","Round3ScoringAverage_TOTALSTROKES_2015","Round3ScoringAverage_TOTALROUNDS_2015","stat_name","year"
71,71,"Paul Casey",NA,70.16,1333,19,"Round3ScoringAverage",2015
72,72,"Daniel Berger",NA,70.17,1263,18,"Round3ScoringAverage",2015
73,73,"David Lingmerth",NA,70.18,1193,17,"Round3ScoringAverage",2015
73,73,"Jeff Overton",NA,70.18,1193,17,"Round3ScoringAverage",2015
73,73,"Pat Perez",NA,70.18,1544,22,"Round3ScoringAverage",2015
76,76,"Brian Harman",NA,70.19,1123,16,"Round3ScoringAverage",2015
77,77,"Brendan Steele",NA,70.21,1334,19,"Round3ScoringAverage",2015
78,78,"Brendon de Jonge",NA,70.23,1545,22,"Round3ScoringAverage",2015
79,79,"Kyle Reifers",NA,70.24,1194,17,"Round3ScoringAverage",2015
80,80,"Chad Collins",NA,70.25,1124,16,"Round3ScoringAverage",2015
80,80,"Roger Sloan",NA,70.25,562,8,"Round3ScoringAverage",2015
82,82,"Patrick Rodgers",NA,70.27,773,11,"Round3ScoringAverage",2015
83,83,"Gary Woodland",NA,70.29,984,14,"Round3ScoringAverage",2015
84,84,"Jonas Blixt",NA,70.31,914,13,"Round3ScoringAverage",2015
84,84,"Erik Compton",NA,70.31,1125,16,"Round3ScoringAverage",2015
86,86,"Carl Pettersson",NA,70.32,1547,22,"Round3ScoringAverage",2015
87,87,"Max Homa",NA,70.33,844,12,"Round3ScoringAverage",2015
88,88,"Cameron Percy",NA,70.36,985,14,"Round3ScoringAverage",2015
89,89,"Davis Love III",NA,70.38,563,8,"Round3ScoringAverage",2015
90,90,"Harris English",NA,70.39,1619,23,"Round3ScoringAverage",2015
91,91,"Russell Henley",NA,70.42,1338,19,"Round3ScoringAverage",2015
92,92,"Ricky Barnes",NA,70.43,986,14,"Round3ScoringAverage",2015
93,93,"Tyrone Van Aswegen",NA,70.44,634,9,"Round3ScoringAverage",2015
94,94,"Sangmoon Bae",NA,70.45,1409,20,"Round3ScoringAverage",2015
94,94,"Greg Owen",NA,70.45,775,11,"Round3ScoringAverage",2015
96,96,"Jason Gore",NA,70.46,916,13,"Round3ScoringAverage",2015
96,96,"Marc Leishman",NA,70.46,916,13,"Round3ScoringAverage",2015
98,98,"William McGirt",NA,70.48,1621,23,"Round3ScoringAverage",2015
99,99,"Steven Alker",NA,70.5,705,10,"Round3ScoringAverage",2015
99,99,"Webb Simpson",NA,70.5,1269,18,"Round3ScoringAverage",2015
99,99,"Boo Weekley",NA,70.5,1128,16,"Round3ScoringAverage",2015
102,102,"Morgan Hoffmann",NA,70.53,1199,17,"Round3ScoringAverage",2015
103,103,"Luke Donald",NA,70.56,1129,16,"Round3ScoringAverage",2015
103,103,"Fabian Gomez",NA,70.56,1129,16,"Round3ScoringAverage",2015
103,103,"Ryan Palmer",NA,70.56,1270,18,"Round3ScoringAverage",2015
103,103,"Byron Smith",NA,70.56,635,9,"Round3ScoringAverage",2015
103,103,"Nick Watney",NA,70.56,1270,18,"Round3ScoringAverage",2015
108,108,"Jon Curran",NA,70.57,988,14,"Round3ScoringAverage",2015
109,109,"Chad Campbell",NA,70.58,1341,19,"Round3ScoringAverage",2015
109,109,"David Hearn",NA,70.58,1341,19,"Round3ScoringAverage",2015
109,109,"JB Holmes",NA,70.58,1341,19,"Round3ScoringAverage",2015
112,112,"Jhonattan Vegas",NA,70.61,1271,18,"Round3ScoringAverage",2015
113,113,"Jonathan Randolph",NA,70.62,918,13,"Round3ScoringAverage",2015
113,113,"Nicholas Thompson",NA,70.62,918,13,"Round3ScoringAverage",2015
115,115,"DA Points",NA,70.64,777,11,"Round3ScoringAverage",2015
116,116,"Ben Martin",NA,70.68,1343,19,"Round3ScoringAverage",2015
116,116,"John Peterson",NA,70.68,1343,19,"Round3ScoringAverage",2015
118,118,"Chris Stroud",NA,70.73,1061,15,"Round3ScoringAverage",2015
119,119,"Kevin Na",NA,70.74,1627,23,"Round3ScoringAverage",2015
120,120,"Cameron Tringale",NA,70.75,1415,20,"Round3ScoringAverage",2015
121,121,"Andres Gonzales",NA,70.76,1203,17,"Round3ScoringAverage",2015
122,122,"Tony Finau",NA,70.77,1557,22,"Round3ScoringAverage",2015
122,122,"Seung Yul Noh",NA,70.77,920,13,"Round3ScoringAverage",2015
124,124,"Charley Hoffman",NA,70.8,1416,20,"Round3ScoringAverage",2015
124,124,"Adam Scott",NA,70.8,708,10,"Round3ScoringAverage",2015
124,124,"John Senden",NA,70.8,1062,15,"Round3ScoringAverage",2015
124,124,"Henrik Stenson",NA,70.8,1062,15,"Round3ScoringAverage",2015
128,128,"Luke Guthrie",NA,70.81,1133,16,"Round3ScoringAverage",2015
129,129,"Aaron Baddeley",NA,70.85,921,13,"Round3ScoringAverage",2015
129,129,"Billy Hurley III",NA,70.85,921,13,"Round3ScoringAverage",2015
131,131,"Eric Axley",NA,70.88,567,8,"Round3ScoringAverage",2015
131,131,"JJ Henry",NA,70.88,1134,16,"Round3ScoringAverage",2015
133,133,"Andres Romero",NA,70.9,709,10,"Round3ScoringAverage",2015
133,133,"Tim Wilkinson",NA,70.9,709,10,"Round3ScoringAverage",2015
135,135,"Roberto Castro",NA,70.91,780,11,"Round3ScoringAverage",2015
135,135,"Greg Chalmers",NA,70.91,780,11,"Round3ScoringAverage",2015
137,137,"KJ Choi",NA,70.92,922,13,"Round3ScoringAverage",2015
138,138,"Sam Saunders",NA,70.93,1064,15,"Round3ScoringAverage",2015
139,139,"Vijay Singh",NA,70.94,1135,16,"Round3ScoringAverage",2015
139,139,"Mark Wilson",NA,70.94,1135,16,"Round3ScoringAverage",2015
141,141,"Keegan Bradley",NA,71,1349,19,"Round3ScoringAverage",2015
141,141,"Justin Leonard",NA,71,639,9,"Round3ScoringAverage",2015
141,141,"SJ Park",NA,71,994,14,"Round3ScoringAverage",2015
144,144,"Steve Wheatcroft",NA,71.06,1137,16,"Round3ScoringAverage",2015
145,145,"Charl Schwartzel",NA,71.07,995,14,"Round3ScoringAverage",2015
146,146,"John Huh",NA,71.09,1564,22,"Round3ScoringAverage",2015
147,147,"Billy Horschel",NA,71.1,1493,21,"Round3ScoringAverage",2015
148,148,"Ryo Ishikawa",NA,71.11,1280,18,"Round3ScoringAverage",2015
149,149,"Ken Duke",NA,71.13,1138,16,"Round3ScoringAverage",2015
149,149,"Tom Hoge",NA,71.13,1138,16,"Round3ScoringAverage",2015
149,149,"Charles Howell III",NA,71.13,1636,23,"Round3ScoringAverage",2015
149,149,"Phil Mickelson",NA,71.13,1138,16,"Round3ScoringAverage",2015
149,149,"Ryan Moore",NA,71.13,1138,16,"Round3ScoringAverage",2015
154,154,"Brian Davis",NA,71.14,996,14,"Round3ScoringAverage",2015
155,155,"Michael Thompson",NA,71.2,1068,15,"Round3ScoringAverage",2015
156,156,"Alex Cejka",NA,71.22,1282,18,"Round3ScoringAverage",2015
156,156,"Jamie Donaldson",NA,71.22,641,9,"Round3ScoringAverage",2015
158,158,"Martin Laird",NA,71.27,1069,15,"Round3ScoringAverage",2015
159,159,"Chesson Hadley",NA,71.29,1497,21,"Round3ScoringAverage",2015
160,160,"Mark Hubbard",NA,71.31,1141,16,"Round3ScoringAverage",2015
160,160,"Michael Putnam",NA,71.31,1141,16,"Round3ScoringAverage",2015
162,162,"Lucas Glover",NA,71.33,1070,15,"Round3ScoringAverage",2015
162,162,"Retief Goosen",NA,71.33,1070,15,"Round3ScoringAverage",2015
164,164,"Chris Kirk",NA,71.35,1213,17,"Round3ScoringAverage",2015
165,165,"Derek Fathauer",NA,71.38,928,13,"Round3ScoringAverage",2015
166,166,"Nick Taylor",NA,71.42,1357,19,"Round3ScoringAverage",2015
166,166,"Lee Westwood",NA,71.42,857,12,"Round3ScoringAverage",2015
168,168,"Bo Van Pelt",NA,71.43,1000,14,"Round3ScoringAverage",2015
169,169,"Blayne Barber",NA,71.54,930,13,"Round3ScoringAverage",2015
170,170,"Oscar Fraustro",NA,71.63,573,8,"Round3ScoringAverage",2015
171,171,"Scott Langley",NA,71.7,1434,20,"Round3ScoringAverage",2015
172,172,"Ben Crane",NA,71.78,646,9,"Round3ScoringAverage",2015
173,173,"Chez Reavie",NA,71.8,718,10,"Round3ScoringAverage",2015
174,174,"Brian Stuard",NA,71.94,1223,17,"Round3ScoringAverage",2015
175,175,"Scott Stallings",NA,72.18,794,11,"Round3ScoringAverage",2015
176,176,"Geoff Ogilvy",NA,72.3,723,10,"Round3ScoringAverage",2015
177,177,"Angel Cabrera",NA,72.44,652,9,"Round3ScoringAverage",2015
178,178,"Andrew Putnam",NA,72.45,797,11,"Round3ScoringAverage",2015
179,179,"Padraig Harrington",NA,72.6,726,10,"Round3ScoringAverage",2015
180,180,"Ernie Els",NA,72.64,799,11,"Round3ScoringAverage",2015
180,180,"Robert Garrigus",NA,72.64,799,11,"Round3ScoringAverage",2015
182,182,"Charlie Beljan",NA,72.73,800,11,"Round3ScoringAverage",2015
183,183,"Jim Renner",NA,72.78,655,9,"Round3ScoringAverage",2015
184,184,"Matt Every",NA,73.17,878,12,"Round3ScoringAverage",2015
