"3PuttAvoidance25_RANKTHISWEEK_2005","3PuttAvoidance25_RANKLASTWEEK_2005","3PuttAvoidance25_PLAYERNAME_2005","3PuttAvoidance25_ROUNDS_2005","3PuttAvoidance25_Pct_2005","3PuttAvoidance25_TOTAL3PUTTS_2005","3PuttAvoidance25_ATTEMPTS_2005","3PuttAvoidance25_2PUTTORBETTERPct_2005","stat_name","year"
51,51,"Daniel Chopra",108,8.23,32,389,91.7,"3PuttAvoidance25",2005
51,51,"Charles Howell III",95,8.23,27,328,91.7,"3PuttAvoidance25",2005
53,53,"Tom Byrum",83,8.24,28,340,91.7,"3PuttAvoidance25",2005
53,53,"Padraig Harrington",50,8.24,15,182,91.7,"3PuttAvoidance25",2005
55,55,"Brandt Jobe",96,8.26,29,351,91.7,"3PuttAvoidance25",2005
55,55,"Corey Pavin",77,8.26,20,242,91.7,"3PuttAvoidance25",2005
57,57,"Michael Allen",90,8.31,27,325,91.6,"3PuttAvoidance25",2005
58,58,"Hunter Haas",83,8.36,26,311,91.6,"3PuttAvoidance25",2005
59,59,"Adam Scott",72,8.37,19,227,91.6,"3PuttAvoidance25",2005
60,60,"Chad Campbell",95,8.38,31,370,91.6,"3PuttAvoidance25",2005
60,60,"Steve Lowery",100,8.38,29,346,91.6,"3PuttAvoidance25",2005
62,62,"Matt Kuchar",60,8.4,20,238,91.6,"3PuttAvoidance25",2005
63,63,"John Senden",101,8.46,38,449,91.5,"3PuttAvoidance25",2005
64,64,"Nick Watney",91,8.47,31,366,91.5,"3PuttAvoidance25",2005
65,65,"Jose Maria Olazabal",55,8.48,14,165,91.5,"3PuttAvoidance25",2005
66,66,"Scott Gutschewski",86,8.5,25,294,91.5,"3PuttAvoidance25",2005
67,67,"Len Mattiace",86,8.52,31,364,91.4,"3PuttAvoidance25",2005
68,68,"Charlie Wi",67,8.58,20,233,91.4,"3PuttAvoidance25",2005
69,69,"Paul Azinger",66,8.61,21,244,91.3,"3PuttAvoidance25",2005
70,70,"Patrick Sheehan",114,8.62,35,406,91.3,"3PuttAvoidance25",2005
71,71,"Ian Poulter",62,8.64,14,162,91.3,"3PuttAvoidance25",2005
72,72,"Rob Rashell",65,8.66,20,231,91.3,"3PuttAvoidance25",2005
73,73,"Mark Calcavecchia",92,8.67,28,323,91.3,"3PuttAvoidance25",2005
74,74,"Todd Hamilton",94,8.78,26,296,91.2,"3PuttAvoidance25",2005
75,75,"KJ Choi",78,8.81,20,227,91.1,"3PuttAvoidance25",2005
75,75,"Geoff Ogilvy",97,8.81,26,295,91.1,"3PuttAvoidance25",2005
77,77,"Bernhard Langer",67,8.84,19,215,91.1,"3PuttAvoidance25",2005
78,78,"Scott Verplank",87,8.87,22,248,91.1,"3PuttAvoidance25",2005
79,79,"Brenden Pappas",51,8.89,20,225,91.1,"3PuttAvoidance25",2005
80,80,"Joey Snyder III",102,8.92,39,437,91,"3PuttAvoidance25",2005
81,81,"James Driscoll",73,8.94,27,302,91,"3PuttAvoidance25",2005
81,81,"Rod Pampling",89,8.94,27,302,91,"3PuttAvoidance25",2005
83,83,"Lucas Glover",88,9.04,32,354,90.9,"3PuttAvoidance25",2005
84,84,"Heath Slocum",103,9.11,36,395,90.8,"3PuttAvoidance25",2005
85,85,"Billy Mayfair",114,9.13,45,493,90.8,"3PuttAvoidance25",2005
86,86,"Loren Roberts",54,9.18,18,196,90.8,"3PuttAvoidance25",2005
87,87,"Woody Austin",100,9.24,34,368,90.7,"3PuttAvoidance25",2005
88,88,"Vijay Singh",111,9.36,32,342,90.6,"3PuttAvoidance25",2005
89,89,"Hideto Tanihara",50,9.39,17,181,90.6,"3PuttAvoidance25",2005
90,90,"Jim Furyk",94,9.4,28,298,90.6,"3PuttAvoidance25",2005
91,91,"Paul Claxton",79,9.43,28,297,90.5,"3PuttAvoidance25",2005
92,92,"Jim Carter",62,9.44,22,233,90.5,"3PuttAvoidance25",2005
93,93,"David Toms",87,9.45,24,254,90.5,"3PuttAvoidance25",2005
94,94,"Billy Andrade",83,9.47,27,285,90.5,"3PuttAvoidance25",2005
95,95,"Dennis Paulson",63,9.51,25,263,90.4,"3PuttAvoidance25",2005
96,96,"Bob Heintz",67,9.52,22,231,90.4,"3PuttAvoidance25",2005
97,97,"Franklin Langham",91,9.55,30,314,90.4,"3PuttAvoidance25",2005
98,98,"Arron Oberholser",65,9.57,22,230,90.4,"3PuttAvoidance25",2005
99,99,"Tag Ridings",93,9.58,34,355,90.4,"3PuttAvoidance25",2005
100,100,"Richard Johnson",50,9.66,20,207,90.3,"3PuttAvoidance25",2005
101,101,"JL Lewis",98,9.69,34,351,90.3,"3PuttAvoidance25",2005
102,102,"Harrison Frazar",105,9.71,40,412,90.2,"3PuttAvoidance25",2005
102,102,"Joe Ogilvie",103,9.71,27,278,90.2,"3PuttAvoidance25",2005
104,104,"Hank Kuehne",84,9.72,31,319,90.2,"3PuttAvoidance25",2005
105,105,"Robert Allenby",95,9.75,31,318,90.2,"3PuttAvoidance25",2005
106,106,"Robert Gamez",91,9.77,30,307,90.2,"3PuttAvoidance25",2005
107,107,"Sean OHair",103,9.78,40,409,90.2,"3PuttAvoidance25",2005
108,108,"Justin Rose",99,9.79,37,378,90.2,"3PuttAvoidance25",2005
109,109,"John Huston",90,9.81,31,316,90.1,"3PuttAvoidance25",2005
110,110,"DA Points",94,9.83,34,346,90.1,"3PuttAvoidance25",2005
111,111,"Stephen Ames",82,9.84,25,254,90.1,"3PuttAvoidance25",2005
112,112,"Tom Lehman",69,9.87,22,223,90.1,"3PuttAvoidance25",2005
112,112,"Justin Leonard",78,9.87,22,223,90.1,"3PuttAvoidance25",2005
114,114,"Glen Day",80,9.9,30,303,90.1,"3PuttAvoidance25",2005
115,115,"Steve Jones",56,9.91,21,212,90,"3PuttAvoidance25",2005
116,116,"Jay Haas",54,9.93,15,151,90,"3PuttAvoidance25",2005
117,117,"Ryuji Imada",78,9.96,26,261,90,"3PuttAvoidance25",2005
118,118,"Ryan Palmer",101,10,32,320,90,"3PuttAvoidance25",2005
118,118,"Mark Wilson",74,10,26,260,90,"3PuttAvoidance25",2005
120,120,"Kevin Stadler",96,10.03,36,359,89.9,"3PuttAvoidance25",2005
120,120,"Charles Warren",89,10.03,38,379,89.9,"3PuttAvoidance25",2005
122,122,"Dan Forsman",52,10.05,22,219,89.9,"3PuttAvoidance25",2005
122,122,"Frank Lickliter II",100,10.05,39,388,89.9,"3PuttAvoidance25",2005
124,124,"Jason Allred",75,10.07,30,298,89.9,"3PuttAvoidance25",2005
125,125,"Jeff Sluman",94,10.14,36,355,89.8,"3PuttAvoidance25",2005
126,126,"Tjaart van der Walt",56,10.15,27,266,89.8,"3PuttAvoidance25",2005
127,127,"Mike Weir",71,10.16,19,187,89.8,"3PuttAvoidance25",2005
128,128,"John Elliott",58,10.18,23,226,89.8,"3PuttAvoidance25",2005
129,129,"Andrew Magee",82,10.2,30,294,89.8,"3PuttAvoidance25",2005
129,129,"Jeff Maggert",79,10.2,26,255,89.8,"3PuttAvoidance25",2005
131,131,"Chris Anderson",66,10.23,22,215,89.7,"3PuttAvoidance25",2005
132,132,"Shaun Micheel",81,10.28,33,321,89.7,"3PuttAvoidance25",2005
133,133,"Briny Baird",98,10.31,43,417,89.6,"3PuttAvoidance25",2005
133,133,"Skip Kendall",80,10.31,30,291,89.6,"3PuttAvoidance25",2005
135,135,"Hidemichi Tanaka",106,10.34,42,406,89.6,"3PuttAvoidance25",2005
136,136,"Davis Love III",80,10.51,27,257,89.4,"3PuttAvoidance25",2005
137,137,"DJ Trahan",81,10.54,33,313,89.4,"3PuttAvoidance25",2005
138,138,"Tommy Armour III",103,10.57,41,388,89.4,"3PuttAvoidance25",2005
139,139,"John Rollins",97,10.62,41,386,89.3,"3PuttAvoidance25",2005
140,140,"Cameron Beckman",96,10.76,37,344,89.2,"3PuttAvoidance25",2005
140,140,"Glen Hnatiuk",59,10.76,24,223,89.2,"3PuttAvoidance25",2005
142,142,"Tom Gillis",77,10.85,32,295,89.1,"3PuttAvoidance25",2005
142,142,"Paul Gow",78,10.85,28,258,89.1,"3PuttAvoidance25",2005
142,142,"Kevin Sutherland",89,10.85,41,378,89.1,"3PuttAvoidance25",2005
145,145,"JJ Henry",102,10.88,47,432,89.1,"3PuttAvoidance25",2005
146,146,"Pat Perez",89,10.92,32,293,89,"3PuttAvoidance25",2005
147,147,"Stephen Leaney",89,10.93,40,366,89,"3PuttAvoidance25",2005
148,148,"Rory Sabbatini",81,10.94,28,256,89,"3PuttAvoidance25",2005
149,149,"Ben Curtis",65,11,22,200,89,"3PuttAvoidance25",2005
150,150,"Tim Petrovic",97,11.01,38,345,88.9,"3PuttAvoidance25",2005
151,151,"Robert Damron",89,11.15,35,314,88.8,"3PuttAvoidance25",2005
151,151,"Kevin Na",88,11.15,34,305,88.8,"3PuttAvoidance25",2005
153,153,"Jay Williamson",53,11.17,22,197,88.8,"3PuttAvoidance25",2005
154,154,"Larry Mize",54,11.22,22,196,88.7,"3PuttAvoidance25",2005
155,155,"John Daly",78,11.26,26,231,88.7,"3PuttAvoidance25",2005
156,156,"Tim Herron",100,11.36,35,308,88.6,"3PuttAvoidance25",2005
156,156,"Jonathan Kaye",77,11.36,30,264,88.6,"3PuttAvoidance25",2005
158,158,"Marco Dawson",82,11.38,37,325,88.6,"3PuttAvoidance25",2005
159,159,"Duffy Waldorf",86,11.43,36,315,88.5,"3PuttAvoidance25",2005
160,160,"Vaughn Taylor",99,11.47,39,340,88.5,"3PuttAvoidance25",2005
161,161,"Brendan Jones",81,11.53,37,321,88.4,"3PuttAvoidance25",2005
162,162,"Fred Couples",72,11.6,21,181,88.4,"3PuttAvoidance25",2005
163,163,"Darron Stiles",78,11.76,32,272,88.2,"3PuttAvoidance25",2005
164,164,"Mark Hensby",70,11.85,25,211,88.1,"3PuttAvoidance25",2005
164,164,"Lee Janzen",75,11.85,32,270,88.1,"3PuttAvoidance25",2005
166,166,"Jonathan Byrd",103,11.92,49,411,88,"3PuttAvoidance25",2005
166,166,"Neal Lancaster",95,11.92,44,369,88,"3PuttAvoidance25",2005
168,168,"Bill Glasson",54,12.02,22,183,87.9,"3PuttAvoidance25",2005
169,169,"Rich Beem",66,12.17,23,189,87.8,"3PuttAvoidance25",2005
170,170,"Craig Perks",67,12.18,33,271,87.8,"3PuttAvoidance25",2005
171,171,"Sergio Garcia",73,12.24,29,237,87.7,"3PuttAvoidance25",2005
172,172,"Bo Van Pelt",112,12.3,55,447,87.7,"3PuttAvoidance25",2005
173,173,"Craig Barlow",81,12.32,34,276,87.6,"3PuttAvoidance25",2005
173,173,"Jose Coceres",56,12.32,25,203,87.6,"3PuttAvoidance25",2005
175,175,"Chris Smith",93,12.34,57,462,87.6,"3PuttAvoidance25",2005
176,176,"Steve Flesch",90,12.41,34,274,87.5,"3PuttAvoidance25",2005
177,177,"Alex Cejka",84,12.5,32,256,87.5,"3PuttAvoidance25",2005
177,177,"Phil Mickelson",81,12.5,26,208,87.5,"3PuttAvoidance25",2005
177,177,"Ted Purdy",122,12.5,58,464,87.5,"3PuttAvoidance25",2005
180,180,"Danny Briggs",70,12.64,34,269,87.3,"3PuttAvoidance25",2005
181,181,"Omar Uresti",84,12.68,36,284,87.3,"3PuttAvoidance25",2005
182,182,"Carlos Franco",78,12.7,39,307,87.3,"3PuttAvoidance25",2005
183,183,"Jeff Hart",63,12.77,30,235,87.2,"3PuttAvoidance25",2005
184,184,"Brett Wetterich",76,12.82,35,273,87.1,"3PuttAvoidance25",2005
185,185,"Greg Owen",84,12.91,39,302,87,"3PuttAvoidance25",2005
186,186,"Bradley Hughes",52,12.93,30,232,87,"3PuttAvoidance25",2005
187,187,"Lee Westwood",50,13.07,20,153,86.9,"3PuttAvoidance25",2005
188,188,"Joey Sindelar",104,13.1,52,397,86.9,"3PuttAvoidance25",2005
189,189,"David Hearn",68,13.12,37,282,86.8,"3PuttAvoidance25",2005
190,190,"DJ Brigman",76,13.24,38,287,86.7,"3PuttAvoidance25",2005
191,191,"Scott Hend",75,13.67,38,278,86.3,"3PuttAvoidance25",2005
192,192,"Will Ma Kenzie",75,13.69,43,314,86.3,"3PuttAvoidance25",2005
193,193,"Brian Davis",75,13.79,36,261,86.2,"3PuttAvoidance25",2005
194,194,"Rocco Mediate",73,14.6,40,274,85.4,"3PuttAvoidance25",2005
195,195,"Kenny Perry",82,15.21,40,263,84.7,"3PuttAvoidance25",2005
196,196,"Joe Durant",81,15.51,49,316,84.4,"3PuttAvoidance25",2005
197,197,"Chris Riley",67,15.63,25,160,84.3,"3PuttAvoidance25",2005
198,198,"Steve Allan",102,15.98,66,413,84,"3PuttAvoidance25",2005
199,199,"Mathias Gronberg",60,16.39,40,244,83.6,"3PuttAvoidance25",2005
200,200,"Matt Davidson",53,16.97,37,218,83,"3PuttAvoidance25",2005
201,201,"Roland Thatcher",75,17.12,50,292,82.8,"3PuttAvoidance25",2005
202,202,"Thomas Levet",54,18.12,27,149,81.8,"3PuttAvoidance25",2005
