"Approaches200yardsRghRTP_RANKTHISWEEK_2012","Approaches200yardsRghRTP_RANKLASTWEEK_2012","Approaches200yardsRghRTP_PLAYERNAME_2012","Approaches200yardsRghRTP_ROUNDS_2012","Approaches200yardsRghRTP_AVGRTP_2012","stat_name","year"
1,NA,"Seung Yul Noh",105,-0.519,"Approaches200yardsRghRTP",2012
2,NA,"Charlie Beljan",61,-0.5,"Approaches200yardsRghRTP",2012
2,NA,"Louis Oosthuizen",65,-0.5,"Approaches200yardsRghRTP",2012
4,NA,"Webb Simpson",77,-0.472,"Approaches200yardsRghRTP",2012
5,NA,"Chris Couch",61,-0.462,"Approaches200yardsRghRTP",2012
6,NA,"John Daly",50,-0.45,"Approaches200yardsRghRTP",2012
7,NA,"Daniel Chopra",55,-0.375,"Approaches200yardsRghRTP",2012
7,NA,"Jason Kokrak",79,-0.375,"Approaches200yardsRghRTP",2012
7,NA,"Charl Schwartzel",56,-0.375,"Approaches200yardsRghRTP",2012
10,NA,"Bubba Watson",68,-0.371,"Approaches200yardsRghRTP",2012
11,NA,"Graeme McDowell",55,-0.364,"Approaches200yardsRghRTP",2012
12,NA,"Angel Cabrera",54,-0.36,"Approaches200yardsRghRTP",2012
12,NA,"Robert Karlsson",54,-0.36,"Approaches200yardsRghRTP",2012
14,NA,"Ben Crane",73,-0.35,"Approaches200yardsRghRTP",2012
15,NA,"Dustin Johnson",70,-0.333,"Approaches200yardsRghRTP",2012
16,NA,"John Huh",99,-0.326,"Approaches200yardsRghRTP",2012
17,NA,"Kyle Stanley",86,-0.313,"Approaches200yardsRghRTP",2012
18,NA,"Davis Love III",64,-0.303,"Approaches200yardsRghRTP",2012
19,NA,"Garth Mulroy",59,-0.294,"Approaches200yardsRghRTP",2012
20,NA,"Lee Westwood",60,-0.29,"Approaches200yardsRghRTP",2012
21,NA,"Scott Stallings",78,-0.289,"Approaches200yardsRghRTP",2012
22,NA,"Rory McIlroy",60,-0.286,"Approaches200yardsRghRTP",2012
23,NA,"Bo Van Pelt",84,-0.28,"Approaches200yardsRghRTP",2012
24,NA,"Harris English",98,-0.264,"Approaches200yardsRghRTP",2012
25,NA,"Marco Dawson",60,-0.261,"Approaches200yardsRghRTP",2012
26,NA,"Josh Teater",97,-0.244,"Approaches200yardsRghRTP",2012
27,NA,"Charles Howell III",98,-0.226,"Approaches200yardsRghRTP",2012
28,NA,"Ian Poulter",57,-0.222,"Approaches200yardsRghRTP",2012
29,NA,"Jason Day",57,-0.22,"Approaches200yardsRghRTP",2012
30,NA,"JB Holmes",90,-0.217,"Approaches200yardsRghRTP",2012
30,NA,"Boo Weekley",74,-0.217,"Approaches200yardsRghRTP",2012
32,NA,"Rickie Fowler",84,-0.216,"Approaches200yardsRghRTP",2012
33,NA,"Aaron Baddeley",73,-0.2,"Approaches200yardsRghRTP",2012
33,NA,"Tim Herron",88,-0.2,"Approaches200yardsRghRTP",2012
33,NA,"Bill Lunde",83,-0.2,"Approaches200yardsRghRTP",2012
36,NA,"Phil Mickelson",79,-0.196,"Approaches200yardsRghRTP",2012
37,NA,"Keegan Bradley",90,-0.194,"Approaches200yardsRghRTP",2012
38,NA,"Greg Owen",90,-0.182,"Approaches200yardsRghRTP",2012
39,NA,"Jonathan Byrd",69,-0.175,"Approaches200yardsRghRTP",2012
40,NA,"Luke Donald",63,-0.171,"Approaches200yardsRghRTP",2012
41,NA,"Sean OHair",84,-0.17,"Approaches200yardsRghRTP",2012
41,NA,"Nick Watney",97,-0.17,"Approaches200yardsRghRTP",2012
43,NA,"Tommy Biershenk",74,-0.167,"Approaches200yardsRghRTP",2012
43,NA,"Jeff Overton",101,-0.167,"Approaches200yardsRghRTP",2012
43,NA,"Brendan Steele",77,-0.167,"Approaches200yardsRghRTP",2012
46,NA,"Scott Piercy",95,-0.164,"Approaches200yardsRghRTP",2012
47,NA,"George McNeill",85,-0.163,"Approaches200yardsRghRTP",2012
48,NA,"Mark Anderson",75,-0.15,"Approaches200yardsRghRTP",2012
49,NA,"Graham DeLaet",79,-0.143,"Approaches200yardsRghRTP",2012
50,NA,"Matt Jones",53,-0.133,"Approaches200yardsRghRTP",2012
50,NA,"Steve Wheatcroft",56,-0.133,"Approaches200yardsRghRTP",2012
52,NA,"Robert Garrigus",89,-0.129,"Approaches200yardsRghRTP",2012
53,NA,"Andres Romero",68,-0.128,"Approaches200yardsRghRTP",2012
54,NA,"Kevin Chappell",91,-0.125,"Approaches200yardsRghRTP",2012
54,NA,"Charley Hoffman",88,-0.125,"Approaches200yardsRghRTP",2012
56,NA,"Steve Stricker",73,-0.12,"Approaches200yardsRghRTP",2012
57,NA,"Tommy Gainey",98,-0.111,"Approaches200yardsRghRTP",2012
57,NA,"Edward Loar",59,-0.111,"Approaches200yardsRghRTP",2012
59,NA,"Tiger Woods",69,-0.107,"Approaches200yardsRghRTP",2012
60,NA,"Vijay Singh",99,-0.104,"Approaches200yardsRghRTP",2012
61,NA,"Troy Kelly",68,-0.1,"Approaches200yardsRghRTP",2012
62,NA,"Jason Bohn",81,-0.098,"Approaches200yardsRghRTP",2012
63,NA,"Zach Johnson",95,-0.095,"Approaches200yardsRghRTP",2012
63,NA,"Jimmy Walker",101,-0.095,"Approaches200yardsRghRTP",2012
65,NA,"Martin Laird",77,-0.086,"Approaches200yardsRghRTP",2012
66,NA,"Ryo Ishikawa",54,-0.08,"Approaches200yardsRghRTP",2012
67,NA,"Billy Mayfair",90,-0.078,"Approaches200yardsRghRTP",2012
68,NA,"Adam Scott",59,-0.071,"Approaches200yardsRghRTP",2012
69,NA,"Sergio Garcia",57,-0.069,"Approaches200yardsRghRTP",2012
69,NA,"Troy Matteson",100,-0.069,"Approaches200yardsRghRTP",2012
71,NA,"Rod Pampling",88,-0.068,"Approaches200yardsRghRTP",2012
72,NA,"Kevin Kisner",69,-0.067,"Approaches200yardsRghRTP",2012
73,NA,"Matt Every",80,-0.064,"Approaches200yardsRghRTP",2012
74,NA,"Martin Flores",95,-0.062,"Approaches200yardsRghRTP",2012
75,NA,"Will Claxton",99,-0.058,"Approaches200yardsRghRTP",2012
76,NA,"Kevin Na",80,-0.057,"Approaches200yardsRghRTP",2012
76,NA,"Kyle Reifers",86,-0.057,"Approaches200yardsRghRTP",2012
78,NA,"Roberto Castro",92,-0.056,"Approaches200yardsRghRTP",2012
78,NA,"Kevin Stadler",85,-0.056,"Approaches200yardsRghRTP",2012
80,NA,"Jonas Blixt",72,-0.053,"Approaches200yardsRghRTP",2012
81,NA,"Blake Adams",107,-0.051,"Approaches200yardsRghRTP",2012
82,NA,"Roland Thatcher",55,-0.05,"Approaches200yardsRghRTP",2012
83,NA,"Ernie Els",80,-0.043,"Approaches200yardsRghRTP",2012
83,NA,"Johnson Wagner",88,-0.043,"Approaches200yardsRghRTP",2012
83,NA,"Gary Woodland",70,-0.043,"Approaches200yardsRghRTP",2012
86,NA,"Russell Knox",72,-0.038,"Approaches200yardsRghRTP",2012
87,NA,"Padraig Harrington",67,-0.03,"Approaches200yardsRghRTP",2012
88,NA,"JJ Killeen",101,-0.029,"Approaches200yardsRghRTP",2012
89,NA,"Danny Lee",74,-0.027,"Approaches200yardsRghRTP",2012
90,NA,"Pat Perez",81,-0.024,"Approaches200yardsRghRTP",2012
91,NA,"William McGirt",96,-0.023,"Approaches200yardsRghRTP",2012
92,NA,"Bobby Gates",87,-0.022,"Approaches200yardsRghRTP",2012
93,NA,"Ryan Palmer",81,-0.021,"Approaches200yardsRghRTP",2012
94,NA,"Sang Moon Bae",81,0,"Approaches200yardsRghRTP",2012
94,NA,"Scott Brown",65,0,"Approaches200yardsRghRTP",2012
94,NA,"Miguel Angel Carballo",73,0,"Approaches200yardsRghRTP",2012
94,NA,"Bud Cauley",99,0,"Approaches200yardsRghRTP",2012
94,NA,"Erik Compton",81,0,"Approaches200yardsRghRTP",2012
94,NA,"Brendon de Jonge",115,0,"Approaches200yardsRghRTP",2012
94,NA,"David Hearn",95,0,"Approaches200yardsRghRTP",2012
94,NA,"Hunter Mahan",88,0,"Approaches200yardsRghRTP",2012
94,NA,"Ryan Moore",89,0,"Approaches200yardsRghRTP",2012
94,NA,"Justin Rose",69,0,"Approaches200yardsRghRTP",2012
