"Approachesfrom125150yards_RANKTHISWEEK_2007","Approachesfrom125150yards_RANKLASTWEEK_2007","Approachesfrom125150yards_PLAYERNAME_2007","Approachesfrom125150yards_ROUNDS_2007","Approachesfrom125150yards_AVG_2007","Approachesfrom125150yards_TOTALDISTANCEFEET_2007","Approachesfrom125150yards_OFATTEMPTS_2007","Approachesfrom125150yards_RELATIVETOPAR_2007","stat_name","year"
1,1,"Chris Riley",59,NA,2417.25,126,-30,"Approachesfrom125150yards",2007
2,2,"Robert Allenby",90,NA,3503.583,175,-32,"Approachesfrom125150yards",2007
2,2,"Vaughn Taylor",91,NA,3277.917,164,-22,"Approachesfrom125150yards",2007
4,4,"Paul Goydos",60,NA,2076.833,103,-21,"Approachesfrom125150yards",2007
5,5,"Steve Stricker",81,NA,2389.667,116,-23,"Approachesfrom125150yards",2007
6,6,"Brandt Snedeker",105,NA,3783,183,-24,"Approachesfrom125150yards",2007
7,7,"Woody Austin",95,NA,3742.5,179,-20,"Approachesfrom125150yards",2007
7,7,"Adam Scott",69,NA,2514.25,120,-19,"Approachesfrom125150yards",2007
7,7,"Camilo Villegas",82,NA,3702.583,177,-37,"Approachesfrom125150yards",2007
10,10,"Tiger Woods",63,NA,2013.833,96,-18,"Approachesfrom125150yards",2007
11,11,"Craig Kanada",109,NA,4402.833,209,-36,"Approachesfrom125150yards",2007
11,11,"Stephen Leaney",82,NA,3018.75,143,-28,"Approachesfrom125150yards",2007
13,13,"Cameron Beckman",96,NA,4387.167,207,-15,"Approachesfrom125150yards",2007
13,13,"Craig Bowden",78,NA,2985.333,141,-22,"Approachesfrom125150yards",2007
15,15,"Fred Funk",65,NA,2444.75,115,-9,"Approachesfrom125150yards",2007
16,16,"Darron Stiles",65,NA,2673.75,125,-6,"Approachesfrom125150yards",2007
16,16,"Scott Verplank",82,NA,2910.083,136,-23,"Approachesfrom125150yards",2007
18,18,"Sean OHair",98,NA,3910.5,182,-22,"Approachesfrom125150yards",2007
18,18,"Michael Sim",52,NA,2410.833,112,-10,"Approachesfrom125150yards",2007
20,20,"KJ Choi",87,NA,3068.333,142,-21,"Approachesfrom125150yards",2007
20,20,"Gavin Coles",87,NA,3585.917,166,-28,"Approachesfrom125150yards",2007
20,20,"Cliff Kresge",107,NA,4907.667,227,-22,"Approachesfrom125150yards",2007
20,20,"Rocco Mediate",72,NA,2567.583,119,-13,"Approachesfrom125150yards",2007
20,20,"Phil Mickelson",73,NA,2312.917,107,-14,"Approachesfrom125150yards",2007
25,25,"Ernie Els",59,NA,2210.25,102,-16,"Approachesfrom125150yards",2007
26,26,"Jaco Van Zyl",51,NA,2258.417,104,-6,"Approachesfrom125150yards",2007
27,27,"Zach Johnson",76,NA,3121.667,143,-26,"Approachesfrom125150yards",2007
27,27,"Frank Lickliter II",95,NA,4413.833,202,-21,"Approachesfrom125150yards",2007
27,27,"Pat Perez",84,NA,2883.583,132,-15,"Approachesfrom125150yards",2007
30,30,"Chad Campbell",96,NA,3814.667,174,-16,"Approachesfrom125150yards",2007
30,30,"Billy Mayfair",98,NA,4966.083,227,-24,"Approachesfrom125150yards",2007
30,30,"Dicky Pride",71,NA,3129.833,143,-24,"Approachesfrom125150yards",2007
33,33,"Ryuji Imada",104,NA,3706.75,168,-28,"Approachesfrom125150yards",2007
33,33,"Matt Kuchar",85,NA,3443.667,156,-10,"Approachesfrom125150yards",2007
33,33,"Johnson Wagner",97,NA,3780.667,171,-13,"Approachesfrom125150yards",2007
36,36,"Tommy Armour III",81,NA,4137.917,187,-21,"Approachesfrom125150yards",2007
36,36,"Freddie Jacobson",70,NA,3305.167,149,-12,"Approachesfrom125150yards",2007
38,38,"Jason Bohn",57,NA,2562.583,115,3,"Approachesfrom125150yards",2007
38,38,"David Toms",80,NA,3269,147,-20,"Approachesfrom125150yards",2007
40,40,"Briny Baird",115,NA,5443.833,244,-32,"Approachesfrom125150yards",2007
40,40,"Heath Slocum",101,NA,4871.25,218,-24,"Approachesfrom125150yards",2007
42,42,"Jim Furyk",84,NA,4077.75,182,-21,"Approachesfrom125150yards",2007
42,42,"Jerry Kelly",101,NA,3500.333,156,-8,"Approachesfrom125150yards",2007
42,42,"Charlie Wi",90,NA,4377.333,195,-27,"Approachesfrom125150yards",2007
42,42,"Dean Wilson",92,NA,3592.417,160,-20,"Approachesfrom125150yards",2007
46,46,"DJ Brigman",67,NA,2714.833,120,-11,"Approachesfrom125150yards",2007
46,46,"Alex Cejka",80,NA,3585.25,159,-23,"Approachesfrom125150yards",2007
46,46,"Matt Hendrix",63,NA,3205.75,142,-21,"Approachesfrom125150yards",2007
46,46,"Jeff Sluman",60,NA,1895,84,-4,"Approachesfrom125150yards",2007
46,46,"Chris Stroud",66,NA,3156.25,140,-17,"Approachesfrom125150yards",2007
51,51,"Brian Davis",101,NA,4168.25,184,-21,"Approachesfrom125150yards",2007
51,51,"Bo Van Pelt",104,NA,5006.083,221,-32,"Approachesfrom125150yards",2007
53,53,"Aaron Baddeley",83,NA,3232.583,142,-19,"Approachesfrom125150yards",2007
53,53,"Jose Coceres",50,NA,2390.167,105,-7,"Approachesfrom125150yards",2007
53,53,"Steve Elkington",87,NA,4055.167,178,-23,"Approachesfrom125150yards",2007
53,53,"Brian Gay",107,NA,4529.917,199,-19,"Approachesfrom125150yards",2007
53,53,"Justin Leonard",95,NA,4410.083,194,-24,"Approachesfrom125150yards",2007
58,58,"Tim Clark",66,NA,2649.417,116,-20,"Approachesfrom125150yards",2007
58,58,"Chris DiMarco",79,NA,2806.833,123,-15,"Approachesfrom125150yards",2007
58,58,"Robert Gamez",88,NA,4086,179,-14,"Approachesfrom125150yards",2007
58,58,"Ryan Palmer",91,NA,4406.583,193,-12,"Approachesfrom125150yards",2007
58,58,"Kenny Perry",83,NA,4572.917,200,-9,"Approachesfrom125150yards",2007
63,63,"JP Hayes",89,NA,4348.583,190,-15,"Approachesfrom125150yards",2007
63,63,"Ryan Moore",92,NA,4174.5,182,-18,"Approachesfrom125150yards",2007
63,63,"Justin Rose",63,NA,1948.75,85,-12,"Approachesfrom125150yards",2007
63,63,"Charles Warren",101,NA,5018.333,219,-18,"Approachesfrom125150yards",2007
63,63,"Mark Wilson",87,NA,3646.917,159,-9,"Approachesfrom125150yards",2007
68,68,"Billy Andrade",88,NA,3631.583,158,-3,"Approachesfrom125150yards",2007
68,68,"Stewart Cink",91,NA,3606,157,-7,"Approachesfrom125150yards",2007
68,68,"Marco Dawson",73,NA,3222.25,140,-7,"Approachesfrom125150yards",2007
68,68,"JJ Henry",86,NA,3730.167,162,-13,"Approachesfrom125150yards",2007
68,68,"Tom Lehman",62,NA,2531.083,110,-20,"Approachesfrom125150yards",2007
68,68,"Troy Matteson",87,NA,3884.417,169,-10,"Approachesfrom125150yards",2007
68,68,"Kevin Na",84,NA,4144.083,180,-26,"Approachesfrom125150yards",2007
75,75,"Bart Bryant",87,NA,3994.75,173,-14,"Approachesfrom125150yards",2007
75,75,"Hunter Mahan",91,NA,4573.417,198,-19,"Approachesfrom125150yards",2007
75,75,"Greg Owen",81,NA,3548.667,154,10,"Approachesfrom125150yards",2007
