"Last15EventsAccuracy_RANKTHISWEEK_2009","Last15EventsAccuracy_RANKLASTWEEK_2009","Last15EventsAccuracy_PLAYERNAME_2009","Last15EventsAccuracy_EVENTS_2009","Last15EventsAccuracy_RATING_2009","stat_name","year"
45,45,"Rod Perry",2,7.3,"Last15EventsAccuracy",2009
45,61,"Ian Poulter",6,7.3,"Last15EventsAccuracy",2009
45,45,"John Senden",10,7.3,"Last15EventsAccuracy",2009
45,45,"Kevin Stadler",10,7.3,"Last15EventsAccuracy",2009
45,45,"Chris Stroud",9,7.3,"Last15EventsAccuracy",2009
45,45,"Camilo Villegas",8,7.3,"Last15EventsAccuracy",2009
62,61,"Briny Baird",6,7.2,"Last15EventsAccuracy",2009
62,61,"Rich Barcelo",1,7.2,"Last15EventsAccuracy",2009
62,61,"David Berganio Jr",5,7.2,"Last15EventsAccuracy",2009
62,61,"Bart Bryant",10,7.2,"Last15EventsAccuracy",2009
62,79,"Chris DiMarco",7,7.2,"Last15EventsAccuracy",2009
62,61,"Richard Finch",1,7.2,"Last15EventsAccuracy",2009
62,61,"Steve Flesch",5,7.2,"Last15EventsAccuracy",2009
62,61,"Tommy Gainey",5,7.2,"Last15EventsAccuracy",2009
62,61,"Paul Goydos",8,7.2,"Last15EventsAccuracy",2009
62,61,"Soren Hansen",4,7.2,"Last15EventsAccuracy",2009
62,79,"Matt Kuchar",8,7.2,"Last15EventsAccuracy",2009
62,61,"Fernando Mechereffe",1,7.2,"Last15EventsAccuracy",2009
62,61,"Rocco Mediate",10,7.2,"Last15EventsAccuracy",2009
62,61,"Shaun Micheel",6,7.2,"Last15EventsAccuracy",2009
62,61,"Nicholas Thompson",9,7.2,"Last15EventsAccuracy",2009
62,61,"Kirk Triplett",6,7.2,"Last15EventsAccuracy",2009
62,61,"Bubba Watson",6,7.2,"Last15EventsAccuracy",2009
62,61,"Mike Weir",11,7.2,"Last15EventsAccuracy",2009
80,79,"Stephen Ames",8,7.1,"Last15EventsAccuracy",2009
80,79,"Cameron Beckman",8,7.1,"Last15EventsAccuracy",2009
80,79,"Rich Beem",5,7.1,"Last15EventsAccuracy",2009
80,79,"Paul Casey",6,7.1,"Last15EventsAccuracy",2009
80,79,"JP Hayes",4,7.1,"Last15EventsAccuracy",2009
80,79,"John Huston",6,7.1,"Last15EventsAccuracy",2009
80,79,"Ian Leggatt",1,7.1,"Last15EventsAccuracy",2009
80,79,"John Mallinger",8,7.1,"Last15EventsAccuracy",2009
80,79,"Steve Marino",8,7.1,"Last15EventsAccuracy",2009
80,79,"Spike McRoy",2,7.1,"Last15EventsAccuracy",2009
80,79,"Ryan Moore",8,7.1,"Last15EventsAccuracy",2009
80,79,"Greg Norman",1,7.1,"Last15EventsAccuracy",2009
80,79,"Leif Olson",3,7.1,"Last15EventsAccuracy",2009
80,79,"Greg Owen",9,7.1,"Last15EventsAccuracy",2009
80,79,"Tim Petrovic",10,7.1,"Last15EventsAccuracy",2009
80,79,"Jeff Quinney",9,7.1,"Last15EventsAccuracy",2009
80,99,"Scott Verplank",11,7.1,"Last15EventsAccuracy",2009
80,79,"Lee Westwood",4,7.1,"Last15EventsAccuracy",2009
98,99,"Angel Cabrera",6,7,"Last15EventsAccuracy",2009
98,99,"Bob Estes",9,7,"Last15EventsAccuracy",2009
98,99,"Lucas Glover",8,7,"Last15EventsAccuracy",2009
98,99,"David Gossett",1,7,"Last15EventsAccuracy",2009
98,99,"Scott Gutschewski",3,7,"Last15EventsAccuracy",2009
98,99,"Jonathan Kaye",6,7,"Last15EventsAccuracy",2009
98,99,"Jeff Klauk",8,7,"Last15EventsAccuracy",2009
98,99,"Marc Leishman",11,7,"Last15EventsAccuracy",2009
98,99,"Michael Letzig",9,7,"Last15EventsAccuracy",2009
98,99,"Kevin Na",11,7,"Last15EventsAccuracy",2009
98,99,"Sean OHair",6,7,"Last15EventsAccuracy",2009
98,99,"David Peoples",3,7,"Last15EventsAccuracy",2009
98,61,"Kenny Perry",9,7,"Last15EventsAccuracy",2009
98,99,"Justin Rose",9,7,"Last15EventsAccuracy",2009
98,99,"Michael Sim",1,7,"Last15EventsAccuracy",2009
98,99,"Brandt Snedeker",11,7,"Last15EventsAccuracy",2009
98,99,"Kyle Stanley",4,7,"Last15EventsAccuracy",2009
98,99,"DJ Trahan",9,7,"Last15EventsAccuracy",2009
98,79,"Boo Weekley",7,7,"Last15EventsAccuracy",2009
98,99,"Garrett Willis",4,7,"Last15EventsAccuracy",2009
98,99,"Gary Woodland",3,7,"Last15EventsAccuracy",2009
119,119,"Stuart Appleby",7,6.9,"Last15EventsAccuracy",2009
119,119,"Jonathan Byrd",12,6.9,"Last15EventsAccuracy",2009
119,119,"Ben Crane",11,6.9,"Last15EventsAccuracy",2009
119,119,"Marco Dawson",3,6.9,"Last15EventsAccuracy",2009
119,119,"Rickie Fowler",4,6.9,"Last15EventsAccuracy",2009
119,119,"Brian Gay",10,6.9,"Last15EventsAccuracy",2009
119,119,"Retief Goosen",10,6.9,"Last15EventsAccuracy",2009
119,119,"Jason Gore",8,6.9,"Last15EventsAccuracy",2009
119,119,"Todd Hamilton",4,6.9,"Last15EventsAccuracy",2009
119,119,"Mark Hensby",2,6.9,"Last15EventsAccuracy",2009
119,119,"Lee Janzen",8,6.9,"Last15EventsAccuracy",2009
119,119,"Dustin Johnson",9,6.9,"Last15EventsAccuracy",2009
119,119,"Kent Jones",8,6.9,"Last15EventsAccuracy",2009
119,119,"Cliff Kresge",3,6.9,"Last15EventsAccuracy",2009
119,119,"Jeff Maggert",5,6.9,"Last15EventsAccuracy",2009
119,119,"Chez Reavie",9,6.9,"Last15EventsAccuracy",2009
119,119,"Vijay Singh",7,6.9,"Last15EventsAccuracy",2009
119,119,"Jeff Sluman",1,6.9,"Last15EventsAccuracy",2009
119,119,"Henrik Stenson",5,6.9,"Last15EventsAccuracy",2009
119,119,"Charles Warren",8,6.9,"Last15EventsAccuracy",2009
119,119,"YE Yang",10,6.9,"Last15EventsAccuracy",2009
140,140,"KJ Choi",4,6.8,"Last15EventsAccuracy",2009
140,140,"Darren Clarke",4,6.8,"Last15EventsAccuracy",2009
140,140,"John Daly",2,6.8,"Last15EventsAccuracy",2009
140,140,"Brian Davis",8,6.8,"Last15EventsAccuracy",2009
140,140,"Mathew Goggin",5,6.8,"Last15EventsAccuracy",2009
140,140,"Bob Heintz",9,6.8,"Last15EventsAccuracy",2009
140,140,"Richard Johnson",9,6.8,"Last15EventsAccuracy",2009
140,140,"Jerry Kelly",12,6.8,"Last15EventsAccuracy",2009
140,140,"Graeme McDowell",5,6.8,"Last15EventsAccuracy",2009
140,140,"Corey Pavin",9,6.8,"Last15EventsAccuracy",2009
140,140,"Pat Perez",9,6.8,"Last15EventsAccuracy",2009
140,140,"Brett Quigley",9,6.8,"Last15EventsAccuracy",2009
140,140,"Rory Sabbatini",7,6.8,"Last15EventsAccuracy",2009
140,140,"Charl Schwartzel",2,6.8,"Last15EventsAccuracy",2009
140,140,"Jeev Milkha Singh",8,6.8,"Last15EventsAccuracy",2009
140,140,"Omar Uresti",5,6.8,"Last15EventsAccuracy",2009
140,140,"Grant Waite",1,6.8,"Last15EventsAccuracy",2009
140,140,"Matt Weibring",7,6.8,"Last15EventsAccuracy",2009
158,158,"Aaron Baddeley",6,6.7,"Last15EventsAccuracy",2009
158,158,"Ricky Barnes",6,6.7,"Last15EventsAccuracy",2009
158,158,"Guy Boros",3,6.7,"Last15EventsAccuracy",2009
158,158,"Stewart Cink",6,6.7,"Last15EventsAccuracy",2009
158,158,"Robert Damron",1,6.7,"Last15EventsAccuracy",2009
158,158,"Carlos Franco",6,6.7,"Last15EventsAccuracy",2009
158,158,"Sergio Garcia",7,6.7,"Last15EventsAccuracy",2009
158,158,"Bill Haas",9,6.7,"Last15EventsAccuracy",2009
158,158,"JJ Henry",11,6.7,"Last15EventsAccuracy",2009
158,158,"Tim Herron",10,6.7,"Last15EventsAccuracy",2009
158,158,"Brandt Jobe",8,6.7,"Last15EventsAccuracy",2009
158,158,"Shingo Katayama",2,6.7,"Last15EventsAccuracy",2009
158,158,"Stephen Leaney",3,6.7,"Last15EventsAccuracy",2009
158,158,"Davis Love III",8,6.7,"Last15EventsAccuracy",2009
158,158,"Bill Lunde",8,6.7,"Last15EventsAccuracy",2009
158,158,"Troy Matteson",9,6.7,"Last15EventsAccuracy",2009
158,158,"DA Points",10,6.7,"Last15EventsAccuracy",2009
158,158,"Aron Price",9,6.7,"Last15EventsAccuracy",2009
158,158,"Tag Ridings",7,6.7,"Last15EventsAccuracy",2009
158,158,"Adam Scott",4,6.7,"Last15EventsAccuracy",2009
158,158,"Kevin Streelman",12,6.7,"Last15EventsAccuracy",2009
158,158,"Kevin Sutherland",7,6.7,"Last15EventsAccuracy",2009
158,158,"Vaughn Taylor",9,6.7,"Last15EventsAccuracy",2009
158,158,"Roland Thatcher",6,6.7,"Last15EventsAccuracy",2009
158,158,"Mark Wilson",13,6.7,"Last15EventsAccuracy",2009
158,158,"Casey Wittenberg",5,6.7,"Last15EventsAccuracy",2009
184,184,"Matt Bettencourt",9,6.6,"Last15EventsAccuracy",2009
184,184,"Michael Bradley",5,6.6,"Last15EventsAccuracy",2009
184,184,"Mark Brooks",7,6.6,"Last15EventsAccuracy",2009
184,184,"Luke Donald",10,6.6,"Last15EventsAccuracy",2009
184,184,"Ken Duke",6,6.6,"Last15EventsAccuracy",2009
184,184,"Harrison Frazar",11,6.6,"Last15EventsAccuracy",2009
184,184,"Padraig Harrington",6,6.6,"Last15EventsAccuracy",2009
184,184,"Freddie Jacobson",10,6.6,"Last15EventsAccuracy",2009
184,184,"George McNeill",8,6.6,"Last15EventsAccuracy",2009
184,184,"Ryan Palmer",6,6.6,"Last15EventsAccuracy",2009
184,184,"Tom Pernice Jr",8,6.6,"Last15EventsAccuracy",2009
184,184,"Scott Piercy",7,6.6,"Last15EventsAccuracy",2009
184,184,"Webb Simpson",9,6.6,"Last15EventsAccuracy",2009
184,184,"Brendon Todd",2,6.6,"Last15EventsAccuracy",2009
184,184,"Bob Tway",3,6.6,"Last15EventsAccuracy",2009
184,184,"Bo Van Pelt",10,6.6,"Last15EventsAccuracy",2009
184,184,"Nick Watney",8,6.6,"Last15EventsAccuracy",2009
201,201,"Tom Byrum",1,6.5,"Last15EventsAccuracy",2009
201,201,"James Driscoll",6,6.5,"Last15EventsAccuracy",2009
201,201,"David Duval",3,6.5,"Last15EventsAccuracy",2009
201,201,"Trevor Immelman",8,6.5,"Last15EventsAccuracy",2009
201,201,"Neal Lancaster",2,6.5,"Last15EventsAccuracy",2009
201,201,"Phil Mickelson",9,6.5,"Last15EventsAccuracy",2009
201,201,"Geoff Ogilvy",9,6.5,"Last15EventsAccuracy",2009
201,201,"Johnson Wagner",9,6.5,"Last15EventsAccuracy",2009
201,201,"Oliver Wilson",4,6.5,"Last15EventsAccuracy",2009
210,210,"Jose Coceres",3,6.4,"Last15EventsAccuracy",2009
210,210,"Wil Collins",4,6.4,"Last15EventsAccuracy",2009
210,210,"Ben Curtis",8,6.4,"Last15EventsAccuracy",2009
210,210,"Jason Day",10,6.4,"Last15EventsAccuracy",2009
210,210,"Brendon de Jonge",6,6.4,"Last15EventsAccuracy",2009
210,210,"Jay Delsing",3,6.4,"Last15EventsAccuracy",2009
210,210,"Bobby Gates",1,6.4,"Last15EventsAccuracy",2009
210,210,"Dudley Hart",6,6.4,"Last15EventsAccuracy",2009
210,210,"Charley Hoffman",9,6.4,"Last15EventsAccuracy",2009
210,210,"Robert Karlsson",4,6.4,"Last15EventsAccuracy",2009
210,210,"Troy Kelly",1,6.4,"Last15EventsAccuracy",2009
210,210,"Martin Laird",9,6.4,"Last15EventsAccuracy",2009
210,210,"Steve Lowery",6,6.4,"Last15EventsAccuracy",2009
210,210,"John Merrick",5,6.4,"Last15EventsAccuracy",2009
210,210,"James Nitties",9,6.4,"Last15EventsAccuracy",2009
210,210,"Louis Oosthuizen",3,6.4,"Last15EventsAccuracy",2009
210,210,"Carl Pettersson",8,6.4,"Last15EventsAccuracy",2009
210,210,"Ted Purdy",9,6.4,"Last15EventsAccuracy",2009
210,210,"Tim Wilkinson",5,6.4,"Last15EventsAccuracy",2009
229,229,"Billy Andrade",1,6.3,"Last15EventsAccuracy",2009
229,229,"Chris Baryla",1,6.3,"Last15EventsAccuracy",2009
229,229,"Brian Bateman",2,6.3,"Last15EventsAccuracy",2009
229,229,"Greg Chalmers",10,6.3,"Last15EventsAccuracy",2009
229,229,"Anthony Kang",1,6.3,"Last15EventsAccuracy",2009
229,229,"James Kingston",1,6.3,"Last15EventsAccuracy",2009
229,229,"Danny Lee",6,6.3,"Last15EventsAccuracy",2009
229,229,"Jamie Lovemark",2,6.3,"Last15EventsAccuracy",2009
229,229,"Shigeki Maruyama",3,6.3,"Last15EventsAccuracy",2009
229,229,"Scott McCarron",10,6.3,"Last15EventsAccuracy",2009
229,229,"Rory McIlroy",5,6.3,"Last15EventsAccuracy",2009
229,229,"Alan Morin",1,6.3,"Last15EventsAccuracy",2009
229,229,"Jose Maria Olazabal",4,6.3,"Last15EventsAccuracy",2009
229,229,"Chris Riley",13,6.3,"Last15EventsAccuracy",2009
229,229,"Jimmy Walker",9,6.3,"Last15EventsAccuracy",2009
244,244,"Brad Adamonis",4,6.2,"Last15EventsAccuracy",2009
244,244,"Erik Compton",2,6.2,"Last15EventsAccuracy",2009
244,244,"Todd Fischer",1,6.2,"Last15EventsAccuracy",2009
244,244,"Nathan Green",9,6.2,"Last15EventsAccuracy",2009
244,244,"Matt Hill",1,6.2,"Last15EventsAccuracy",2009
244,244,"Soren Kjeldsen",2,6.2,"Last15EventsAccuracy",2009
244,244,"Spencer Levin",8,6.2,"Last15EventsAccuracy",2009
244,244,"Garth Mulroy",1,6.2,"Last15EventsAccuracy",2009
244,244,"James Oh",3,6.2,"Last15EventsAccuracy",2009
244,244,"Charlie Wi",6,6.2,"Last15EventsAccuracy",2009
244,244,"Azuma Yano",2,6.2,"Last15EventsAccuracy",2009
255,255,"Matthew Borchert",1,6.1,"Last15EventsAccuracy",2009
255,255,"Mark Brown",1,6.1,"Last15EventsAccuracy",2009
255,255,"Brent Geiberger",1,6.1,"Last15EventsAccuracy",2009
255,255,"Mathias Gronberg",7,6.1,"Last15EventsAccuracy",2009
255,255,"Charles Howell III",10,6.1,"Last15EventsAccuracy",2009
255,255,"Anthony Kim",8,6.1,"Last15EventsAccuracy",2009
255,255,"David Mathis",4,6.1,"Last15EventsAccuracy",2009
255,255,"Jeff Overton",7,6.1,"Last15EventsAccuracy",2009
255,255,"Dicky Pride",3,6.1,"Last15EventsAccuracy",2009
255,255,"John Rollins",9,6.1,"Last15EventsAccuracy",2009
255,255,"Paul Stankowski",2,6.1,"Last15EventsAccuracy",2009
266,266,"Arjun Atwal",3,6,"Last15EventsAccuracy",2009
266,266,"Tadd Fujikawa",2,6,"Last15EventsAccuracy",2009
266,266,"Matt Jones",9,6,"Last15EventsAccuracy",2009
266,266,"JL Lewis",1,6,"Last15EventsAccuracy",2009
266,266,"Frank Lickliter II",5,6,"Last15EventsAccuracy",2009
266,266,"Gregory Main",1,6,"Last15EventsAccuracy",2009
266,266,"Brian Vranesh",5,6,"Last15EventsAccuracy",2009
266,266,"Steve Wheatcroft",1,6,"Last15EventsAccuracy",2009
274,274,"Nick Dougherty",2,5.9,"Last15EventsAccuracy",2009
274,274,"Peter Hanson",1,5.9,"Last15EventsAccuracy",2009
274,274,"Thongchai Jaidee",1,5.9,"Last15EventsAccuracy",2009
274,274,"Martin Kaymer",6,5.9,"Last15EventsAccuracy",2009
274,274,"Pablo Larrazabal",1,5.9,"Last15EventsAccuracy",2009
274,274,"Parker McLachlin",7,5.9,"Last15EventsAccuracy",2009
274,274,"Joe Ogilvie",6,5.9,"Last15EventsAccuracy",2009
274,274,"Martin Piller",1,5.9,"Last15EventsAccuracy",2009
274,274,"Andres Romero",4,5.9,"Last15EventsAccuracy",2009
274,274,"Hideto Tanihara",1,5.9,"Last15EventsAccuracy",2009
284,284,"Christian Cevaer",1,5.8,"Last15EventsAccuracy",2009
284,284,"Mike Grob",1,5.8,"Last15EventsAccuracy",2009
284,284,"Matt Harmon",1,5.8,"Last15EventsAccuracy",2009
284,284,"Ryuji Imada",7,5.8,"Last15EventsAccuracy",2009
284,284,"Jarrod Lyle",5,5.8,"Last15EventsAccuracy",2009
284,284,"Alvaro Quiros",3,5.8,"Last15EventsAccuracy",2009
290,290,"Paul Azinger",2,5.7,"Last15EventsAccuracy",2009
290,290,"Notah Begay III",2,5.7,"Last15EventsAccuracy",2009
290,290,"Ronnie Black",2,5.7,"Last15EventsAccuracy",2009
290,290,"Daniel Chopra",10,5.7,"Last15EventsAccuracy",2009
290,290,"JB Holmes",5,5.7,"Last15EventsAccuracy",2009
290,290,"Vance Veazey",1,5.7,"Last15EventsAccuracy",2009
296,296,"Derek Fathauer",4,5.6,"Last15EventsAccuracy",2009
296,296,"Reinier Saxton",1,5.6,"Last15EventsAccuracy",2009
296,296,"Marc Turnesa",6,5.6,"Last15EventsAccuracy",2009
299,299,"Prayad Marksaeng",3,5.5,"Last15EventsAccuracy",2009
299,299,"Richard Sterne",3,5.5,"Last15EventsAccuracy",2009
299,299,"Junpei Takayama",1,5.5,"Last15EventsAccuracy",2009
299,299,"Aaron Watkins",4,5.5,"Last15EventsAccuracy",2009
303,303,"Tyler Aldridge",1,5.4,"Last15EventsAccuracy",2009
304,304,"Craig Barlow",1,5.3,"Last15EventsAccuracy",2009
304,304,"Andres Gonzales",1,5.3,"Last15EventsAccuracy",2009
304,304,"Jesper Parnevik",3,5.3,"Last15EventsAccuracy",2009
304,304,"Loren Roberts",2,5.3,"Last15EventsAccuracy",2009
308,308,"Eric Axley",1,5.2,"Last15EventsAccuracy",2009
308,308,"Chris Couch",3,5.2,"Last15EventsAccuracy",2009
308,308,"Brad Faxon",4,5.2,"Last15EventsAccuracy",2009
308,308,"Robert Floyd",1,5.2,"Last15EventsAccuracy",2009
312,312,"Wen Tang Lin",1,5.1,"Last15EventsAccuracy",2009
312,312,"Shane Lowry",1,5.1,"Last15EventsAccuracy",2009
314,314,"Derek Lamely",1,5,"Last15EventsAccuracy",2009
315,315,"Gonzalo Fdez Castano",1,4.9,"Last15EventsAccuracy",2009
315,315,"Chih Bing Lam",1,4.9,"Last15EventsAccuracy",2009
317,317,"Matthew Loving",1,4.6,"Last15EventsAccuracy",2009
318,318,"Steve Allan",1,4.3,"Last15EventsAccuracy",2009
318,318,"Luke List",1,4.3,"Last15EventsAccuracy",2009
320,320,"Gregory Havret",1,4.2,"Last15EventsAccuracy",2009
321,321,"Ryo Ishikawa",1,3.8,"Last15EventsAccuracy",2009
322,322,"Yuji Igarashi",1,3.7,"Last15EventsAccuracy",2009
