"DrivingPct300Measured_RANKTHISWEEK_2005","DrivingPct300Measured_RANKLASTWEEK_2005","DrivingPct300Measured_PLAYERNAME_2005","DrivingPct300Measured_ROUNDS_2005","DrivingPct300Measured_Pct_2005","DrivingPct300Measured_TOTALDRIVESFOR300_2005","DrivingPct300Measured_TOTALDRVSOVERALL_2005","DrivingPct300Measured_RELATIVETOPAR_2005","stat_name","year"
1,1,"Scott Hend",75,80.28,114,142,-0.26,"DrivingPct300Measured",2005
2,2,"Tiger Woods",76,74.14,86,116,-0.3,"DrivingPct300Measured",2005
3,3,"Brett Wetterich",76,67.57,100,148,-0.33,"DrivingPct300Measured",2005
4,4,"Scott Gutschewski",86,66.03,103,156,-0.39,"DrivingPct300Measured",2005
5,5,"Brenden Pappas",51,65.69,67,102,-0.33,"DrivingPct300Measured",2005
6,6,"Hank Kuehne",84,65.63,105,160,-0.29,"DrivingPct300Measured",2005
7,7,"John Daly",78,62.9,78,124,-0.19,"DrivingPct300Measured",2005
8,8,"Davis Love III",80,60.32,76,126,-0.32,"DrivingPct300Measured",2005
9,9,"Lucas Glover",88,55.95,94,168,-0.32,"DrivingPct300Measured",2005
10,10,"Tag Ridings",93,54.4,99,182,-0.4,"DrivingPct300Measured",2005
11,11,"Brandt Jobe",96,53.98,95,176,-0.36,"DrivingPct300Measured",2005
12,12,"John Elliott",58,53.57,60,112,-0.27,"DrivingPct300Measured",2005
13,13,"Jason Allred",75,53.52,76,142,-0.2,"DrivingPct300Measured",2005
14,14,"Kevin Stadler",96,51.63,95,184,-0.32,"DrivingPct300Measured",2005
15,15,"Kenny Perry",82,51.56,66,128,-0.36,"DrivingPct300Measured",2005
16,16,"Harrison Frazar",105,51.49,104,202,-0.34,"DrivingPct300Measured",2005
17,17,"Brendan Jones",81,50.63,80,158,-0.39,"DrivingPct300Measured",2005
18,18,"Chris Smith",93,50.54,94,186,-0.28,"DrivingPct300Measured",2005
19,19,"Sergio Garcia",73,50,54,108,-0.31,"DrivingPct300Measured",2005
20,20,"Mathias Gronberg",60,49.14,57,116,-0.51,"DrivingPct300Measured",2005
21,21,"Vijay Singh",111,48.92,91,186,-0.52,"DrivingPct300Measured",2005
22,22,"Steve Allan",102,48.4,91,188,-0.23,"DrivingPct300Measured",2005
23,23,"Will Ma Kenzie",75,47.95,70,146,-0.26,"DrivingPct300Measured",2005
24,24,"Sean OHair",103,47.25,86,182,-0.26,"DrivingPct300Measured",2005
25,25,"Charles Warren",89,47.13,82,174,-0.23,"DrivingPct300Measured",2005
26,26,"Dennis Paulson",63,46.03,58,126,-0.26,"DrivingPct300Measured",2005
27,27,"Nick Watney",91,45.51,81,178,-0.44,"DrivingPct300Measured",2005
28,28,"James Driscoll",73,44.93,62,138,-0.31,"DrivingPct300Measured",2005
29,29,"Daniel Chopra",108,44.12,90,204,-0.39,"DrivingPct300Measured",2005
30,30,"Stuart Appleby",84,43.94,58,132,-0.22,"DrivingPct300Measured",2005
31,31,"JJ Henry",102,43.75,84,192,-0.3,"DrivingPct300Measured",2005
32,32,"Michael Long",72,43.57,61,140,-0.21,"DrivingPct300Measured",2005
33,33,"Adam Scott",72,43.27,45,104,-0.42,"DrivingPct300Measured",2005
34,34,"Ryan Palmer",101,43.26,77,178,-0.23,"DrivingPct300Measured",2005
35,35,"Robert Allenby",95,43.04,68,158,-0.31,"DrivingPct300Measured",2005
36,36,"Jonathan Byrd",103,42.93,85,198,-0.32,"DrivingPct300Measured",2005
37,37,"DJ Brigman",76,42.65,58,136,-0.43,"DrivingPct300Measured",2005
38,38,"Dan Forsman",52,42,42,100,-0.38,"DrivingPct300Measured",2005
39,39,"Rod Pampling",89,41.67,60,144,-0.4,"DrivingPct300Measured",2005
40,40,"DJ Trahan",81,40.91,63,154,-0.46,"DrivingPct300Measured",2005
41,41,"Geoff Ogilvy",97,40.74,66,162,-0.32,"DrivingPct300Measured",2005
42,42,"Arjun Atwal",65,40.48,51,126,-0.24,"DrivingPct300Measured",2005
43,43,"Carlos Franco",78,39.71,54,136,-0.43,"DrivingPct300Measured",2005
44,44,"Phil Mickelson",81,39.66,46,116,-0.46,"DrivingPct300Measured",2005
45,45,"David Hearn",68,39.39,52,132,-0.29,"DrivingPct300Measured",2005
45,45,"Rory Sabbatini",81,39.39,52,132,-0.31,"DrivingPct300Measured",2005
47,47,"Fred Couples",72,38.46,40,104,-0.4,"DrivingPct300Measured",2005
48,48,"Ted Purdy",122,38.43,83,216,-0.34,"DrivingPct300Measured",2005
49,49,"Retief Goosen",71,36.67,33,90,-0.39,"DrivingPct300Measured",2005
50,50,"John Huston",90,36.05,62,172,-0.42,"DrivingPct300Measured",2005
51,51,"Jonathan Kaye",77,36.03,49,136,-0.35,"DrivingPct300Measured",2005
52,52,"Jesper Parnevik",84,35.53,54,152,-0.37,"DrivingPct300Measured",2005
53,53,"Charles Howell III",95,35.26,55,156,-0.42,"DrivingPct300Measured",2005
53,53,"Neal Lancaster",95,35.26,67,190,-0.24,"DrivingPct300Measured",2005
53,53,"Justin Rose",99,35.26,67,190,-0.4,"DrivingPct300Measured",2005
56,56,"Brett Quigley",96,35,63,180,-0.32,"DrivingPct300Measured",2005
57,57,"Hunter Mahan",103,34.85,69,198,-0.2,"DrivingPct300Measured",2005
58,58,"Lee Westwood",50,34.72,25,72,-0.4,"DrivingPct300Measured",2005
59,59,"Chad Campbell",95,34.62,54,156,-0.26,"DrivingPct300Measured",2005
60,60,"Michael Allen",90,34.52,58,168,-0.22,"DrivingPct300Measured",2005
60,60,"Padraig Harrington",50,34.52,29,84,-0.34,"DrivingPct300Measured",2005
62,62,"John Senden",101,34.34,68,198,-0.44,"DrivingPct300Measured",2005
63,63,"Ben Crane",78,34.29,48,140,-0.4,"DrivingPct300Measured",2005
64,64,"John Rollins",97,34.27,61,178,-0.46,"DrivingPct300Measured",2005
65,65,"Bo Van Pelt",112,33.82,69,204,-0.35,"DrivingPct300Measured",2005
66,66,"Joey Snyder III",102,33.67,66,196,-0.2,"DrivingPct300Measured",2005
67,67,"Mark Hensby",70,33.65,35,104,-0.17,"DrivingPct300Measured",2005
68,68,"Marco Dawson",82,33.54,55,164,-0.27,"DrivingPct300Measured",2005
69,69,"Brian Bateman",98,33.51,63,188,-0.32,"DrivingPct300Measured",2005
70,70,"Carl Pettersson",109,33.01,68,206,-0.13,"DrivingPct300Measured",2005
71,71,"Roland Thatcher",75,32.88,48,146,-0.31,"DrivingPct300Measured",2005
72,72,"Ryuji Imada",78,32.43,48,148,-0.27,"DrivingPct300Measured",2005
73,73,"Jason Bohn",91,32.18,56,174,-0.45,"DrivingPct300Measured",2005
74,74,"JL Lewis",98,31.67,57,180,-0.12,"DrivingPct300Measured",2005
