"GIRPuttingAvg3035_RANKTHISWEEK_2006","GIRPuttingAvg3035_RANKLASTWEEK_2006","GIRPuttingAvg3035_PLAYERNAME_2006","GIRPuttingAvg3035_ROUNDS_2006","GIRPuttingAvg3035_PctMADE_2006","GIRPuttingAvg3035_ATTEMPTS_2006","GIRPuttingAvg3035_PUTTSMADE_2006","stat_name","year"
64,64,"Bart Bryant",87,0.77,52,4,"GIRPuttingAvg3035",2006
64,64,"JL Lewis",57,0.77,39,3,"GIRPuttingAvg3035",2006
66,66,"Jeff Gove",91,0.75,80,6,"GIRPuttingAvg3035",2006
66,66,"JJ Henry",96,0.75,67,5,"GIRPuttingAvg3035",2006
68,68,"John Engler Jr",69,0.74,54,4,"GIRPuttingAvg3035",2006
68,68,"Stephen Leaney",84,0.74,68,5,"GIRPuttingAvg3035",2006
68,68,"Rod Pampling",89,0.74,54,4,"GIRPuttingAvg3035",2006
71,71,"Shaun Micheel",96,0.73,82,6,"GIRPuttingAvg3035",2006
72,72,"Carl Pettersson",95,0.72,69,5,"GIRPuttingAvg3035",2006
73,73,"Todd Hamilton",72,0.71,42,3,"GIRPuttingAvg3035",2006
73,73,"Hidemichi Tanaka",74,0.71,56,4,"GIRPuttingAvg3035",2006
73,73,"Tiger Woods",55,0.71,42,3,"GIRPuttingAvg3035",2006
76,76,"Stuart Appleby",83,0.7,57,4,"GIRPuttingAvg3035",2006
76,76,"David Toms",76,0.7,57,4,"GIRPuttingAvg3035",2006
78,78,"Woody Austin",107,0.69,72,5,"GIRPuttingAvg3035",2006
79,79,"Kent Jones",103,0.68,74,5,"GIRPuttingAvg3035",2006
79,79,"DJ Trahan",92,0.68,59,4,"GIRPuttingAvg3035",2006
81,81,"Steve Elkington",52,0.67,45,3,"GIRPuttingAvg3035",2006
81,81,"Steve Flesch",119,0.67,89,6,"GIRPuttingAvg3035",2006
81,81,"Carlos Franco",86,0.67,75,5,"GIRPuttingAvg3035",2006
84,84,"Jesper Parnevik",84,0.66,61,4,"GIRPuttingAvg3035",2006
84,84,"Vaughn Taylor",88,0.66,61,4,"GIRPuttingAvg3035",2006
86,86,"Fred Couples",52,0.65,31,2,"GIRPuttingAvg3035",2006
86,86,"Justin Leonard",83,0.65,62,4,"GIRPuttingAvg3035",2006
86,86,"Thomas Levet",53,0.65,46,3,"GIRPuttingAvg3035",2006
86,86,"Heath Slocum",96,0.65,77,5,"GIRPuttingAvg3035",2006
90,90,"Harrison Frazar",95,0.64,47,3,"GIRPuttingAvg3035",2006
90,90,"Skip Kendall",72,0.64,47,3,"GIRPuttingAvg3035",2006
92,92,"Justin Rose",98,0.63,63,4,"GIRPuttingAvg3035",2006
92,92,"Nicholas Thompson",96,0.63,64,4,"GIRPuttingAvg3035",2006
94,94,"Tom Pernice Jr",108,0.62,65,4,"GIRPuttingAvg3035",2006
94,94,"Tim Petrovic",95,0.62,81,5,"GIRPuttingAvg3035",2006
96,96,"Arjun Atwal",97,0.61,66,4,"GIRPuttingAvg3035",2006
96,96,"Eric Axley",91,0.61,49,3,"GIRPuttingAvg3035",2006
96,96,"John Daly",51,0.61,33,2,"GIRPuttingAvg3035",2006
96,96,"Luke Donald",66,0.61,33,2,"GIRPuttingAvg3035",2006
96,96,"Padraig Harrington",54,0.61,33,2,"GIRPuttingAvg3035",2006
96,96,"Ryan Palmer",101,0.61,66,4,"GIRPuttingAvg3035",2006
96,96,"Jimmy Walker",60,0.61,49,3,"GIRPuttingAvg3035",2006
103,103,"Robert Allenby",79,0.6,50,3,"GIRPuttingAvg3035",2006
103,103,"Tim Herron",82,0.6,50,3,"GIRPuttingAvg3035",2006
103,103,"JB Holmes",81,0.6,50,3,"GIRPuttingAvg3035",2006
103,103,"Zach Johnson",98,0.6,67,4,"GIRPuttingAvg3035",2006
103,103,"Duffy Waldorf",96,0.6,83,5,"GIRPuttingAvg3035",2006
108,108,"Steve Stricker",64,0.59,34,2,"GIRPuttingAvg3035",2006
109,109,"Alex Cejka",93,0.58,69,4,"GIRPuttingAvg3035",2006
110,110,"Chad Campbell",91,0.56,71,4,"GIRPuttingAvg3035",2006
110,110,"Brent Geiberger",99,0.56,90,5,"GIRPuttingAvg3035",2006
110,110,"Ian Leggatt",80,0.56,54,3,"GIRPuttingAvg3035",2006
110,110,"Jeff Overton",95,0.56,72,4,"GIRPuttingAvg3035",2006
114,114,"Jeff Brehaut",100,0.55,73,4,"GIRPuttingAvg3035",2006
114,114,"Bubba Dickerson",98,0.55,73,4,"GIRPuttingAvg3035",2006
114,114,"Dudley Hart",83,0.55,55,3,"GIRPuttingAvg3035",2006
114,114,"Billy Mayfair",94,0.55,73,4,"GIRPuttingAvg3035",2006
118,118,"Lucas Glover",105,0.54,74,4,"GIRPuttingAvg3035",2006
118,118,"Patrick Sheehan",104,0.54,74,4,"GIRPuttingAvg3035",2006
120,120,"John Cook",67,0.53,38,2,"GIRPuttingAvg3035",2006
120,120,"Jerry Kelly",100,0.53,76,4,"GIRPuttingAvg3035",2006
122,122,"Richard Johnson",94,0.52,77,4,"GIRPuttingAvg3035",2006
122,122,"Will Ma Kenzie",91,0.52,58,3,"GIRPuttingAvg3035",2006
122,122,"Arron Oberholser",82,0.52,58,3,"GIRPuttingAvg3035",2006
122,122,"John Senden",96,0.52,77,4,"GIRPuttingAvg3035",2006
126,126,"Bernhard Langer",77,0.51,39,2,"GIRPuttingAvg3035",2006
126,126,"Rory Sabbatini",84,0.51,59,3,"GIRPuttingAvg3035",2006
128,128,"Mark Calcavecchia",94,0.5,60,3,"GIRPuttingAvg3035",2006
128,128,"Jeff Maggert",81,0.5,60,3,"GIRPuttingAvg3035",2006
130,130,"Brian Bateman",69,0.49,41,2,"GIRPuttingAvg3035",2006
130,130,"Charles Warren",93,0.49,81,4,"GIRPuttingAvg3035",2006
132,132,"Steve Jones",83,0.48,62,3,"GIRPuttingAvg3035",2006
132,132,"Greg Kraft",79,0.48,63,3,"GIRPuttingAvg3035",2006
134,134,"Henrik Bjornstad",97,0.47,85,4,"GIRPuttingAvg3035",2006
134,134,"Jason Gore",86,0.47,43,2,"GIRPuttingAvg3035",2006
134,134,"Matt Hansen",68,0.47,43,2,"GIRPuttingAvg3035",2006
134,134,"Bob May",65,0.47,43,2,"GIRPuttingAvg3035",2006
134,134,"Jeff Sluman",101,0.47,64,3,"GIRPuttingAvg3035",2006
139,139,"Camilo Villegas",95,0.46,65,3,"GIRPuttingAvg3035",2006
140,140,"David Branshaw",98,0.45,66,3,"GIRPuttingAvg3035",2006
140,140,"Ben Crane",85,0.45,66,3,"GIRPuttingAvg3035",2006
140,140,"Nathan Green",108,0.45,88,4,"GIRPuttingAvg3035",2006
143,143,"Kirk Triplett",58,0.44,45,2,"GIRPuttingAvg3035",2006
144,144,"KJ Choi",93,0.43,70,3,"GIRPuttingAvg3035",2006
144,144,"Charley Hoffman",100,0.43,69,3,"GIRPuttingAvg3035",2006
146,146,"Vance Veazey",59,0.42,48,2,"GIRPuttingAvg3035",2006
147,147,"Peter Lonard",77,0.41,49,2,"GIRPuttingAvg3035",2006
147,147,"Roger Tambellini",64,0.41,49,2,"GIRPuttingAvg3035",2006
147,147,"Bubba Watson",83,0.41,49,2,"GIRPuttingAvg3035",2006
150,150,"Kris Cox",83,0.4,50,2,"GIRPuttingAvg3035",2006
150,150,"Mark OMeara",52,0.4,25,1,"GIRPuttingAvg3035",2006
150,150,"Tjaart van der Walt",60,0.4,50,2,"GIRPuttingAvg3035",2006
150,150,"Mike Weir",88,0.4,50,2,"GIRPuttingAvg3035",2006
154,154,"Joe Durant",101,0.39,77,3,"GIRPuttingAvg3035",2006
154,154,"Robert Garrigus",85,0.39,51,2,"GIRPuttingAvg3035",2006
154,154,"Hunter Mahan",98,0.39,77,3,"GIRPuttingAvg3035",2006
157,157,"Charles Howell III",96,0.38,80,3,"GIRPuttingAvg3035",2006
158,158,"Paul Stankowski",70,0.37,54,2,"GIRPuttingAvg3035",2006
159,159,"Ben Curtis",86,0.36,55,2,"GIRPuttingAvg3035",2006
159,159,"Scott Verplank",88,0.36,56,2,"GIRPuttingAvg3035",2006
161,161,"Brett Wetterich",82,0.35,57,2,"GIRPuttingAvg3035",2006
162,162,"David Howell",52,0.34,29,1,"GIRPuttingAvg3035",2006
162,162,"Wes Short Jr",96,0.34,59,2,"GIRPuttingAvg3035",2006
164,164,"Steve Lowery",99,0.33,92,3,"GIRPuttingAvg3035",2006
165,165,"Phil Mickelson",74,0.32,31,1,"GIRPuttingAvg3035",2006
166,166,"Ryuji Imada",105,0.31,64,2,"GIRPuttingAvg3035",2006
167,167,"Shane Bertsch",104,0.29,69,2,"GIRPuttingAvg3035",2006
167,167,"Greg Chalmers",71,0.29,35,1,"GIRPuttingAvg3035",2006
167,167,"David Duval",71,0.29,35,1,"GIRPuttingAvg3035",2006
167,167,"Pat Perez",50,0.29,35,1,"GIRPuttingAvg3035",2006
167,167,"Kevin Sutherland",100,0.29,70,2,"GIRPuttingAvg3035",2006
167,167,"Ron Whittaker",81,0.29,68,2,"GIRPuttingAvg3035",2006
173,173,"Brian Davis",92,0.28,71,2,"GIRPuttingAvg3035",2006
174,174,"Sergio Garcia",59,0.27,37,1,"GIRPuttingAvg3035",2006
174,174,"Ian Poulter",53,0.27,37,1,"GIRPuttingAvg3035",2006
174,174,"Nick Watney",97,0.27,74,2,"GIRPuttingAvg3035",2006
177,177,"Tommy Armour III",65,0.26,39,1,"GIRPuttingAvg3035",2006
178,178,"Scott Gutschewski",53,0.24,41,1,"GIRPuttingAvg3035",2006
178,178,"Ryan Hietala",61,0.24,42,1,"GIRPuttingAvg3035",2006
180,180,"Aaron Baddeley",78,0.22,45,1,"GIRPuttingAvg3035",2006
181,181,"Tim Clark",80,0.21,47,1,"GIRPuttingAvg3035",2006
182,182,"Corey Pavin",74,0.2,49,1,"GIRPuttingAvg3035",2006
183,183,"Michael Allen",84,0.19,53,1,"GIRPuttingAvg3035",2006
183,183,"Doug Barron",74,0.19,52,1,"GIRPuttingAvg3035",2006
183,183,"Daisuke Maruyama",83,0.19,54,1,"GIRPuttingAvg3035",2006
183,183,"Kenny Perry",73,0.19,54,1,"GIRPuttingAvg3035",2006
183,183,"Tag Ridings",103,0.19,53,1,"GIRPuttingAvg3035",2006
188,188,"Paul Azinger",87,0.18,57,1,"GIRPuttingAvg3035",2006
188,188,"Briny Baird",81,0.18,55,1,"GIRPuttingAvg3035",2006
188,188,"Stewart Cink",93,0.18,57,1,"GIRPuttingAvg3035",2006
188,188,"Chris DiMarco",83,0.18,57,1,"GIRPuttingAvg3035",2006
188,188,"Joe Ogilvie",95,0.18,56,1,"GIRPuttingAvg3035",2006
188,188,"Greg Owen",79,0.18,55,1,"GIRPuttingAvg3035",2006
194,194,"Chris Couch",75,0.16,62,1,"GIRPuttingAvg3035",2006
195,195,"Stephen Ames",63,0,43,NA,"GIRPuttingAvg3035",2006
195,195,"Michael Connell",51,0,23,NA,"GIRPuttingAvg3035",2006
