"TenthTeeLatePar5ScoringAverage_RANKTHISWEEK_2008","TenthTeeLatePar5ScoringAverage_RANKLASTWEEK_2008","TenthTeeLatePar5ScoringAverage_PLAYERNAME_2008","TenthTeeLatePar5ScoringAverage_ROUNDS_2008","TenthTeeLatePar5ScoringAverage_AVG_2008","TenthTeeLatePar5ScoringAverage_TOTALSTROKES_2008","TenthTeeLatePar5ScoringAverage_TOTALHOLES_2008","stat_name","year"
1,1,"Rory Sabbatini",77,4.39,123,28,"TenthTeeLatePar5ScoringAverage",2008
2,2,"Camilo Villegas",79,4.41,97,22,"TenthTeeLatePar5ScoringAverage",2008
3,3,"Steve Marino",119,4.43,288,65,"TenthTeeLatePar5ScoringAverage",2008
4,4,"JB Holmes",86,4.44,142,32,"TenthTeeLatePar5ScoringAverage",2008
5,5,"Craig Kanada",65,4.45,196,44,"TenthTeeLatePar5ScoringAverage",2008
6,6,"Tim Clark",90,4.46,156,35,"TenthTeeLatePar5ScoringAverage",2008
6,6,"Fred Couples",60,4.46,205,46,"TenthTeeLatePar5ScoringAverage",2008
8,8,"Stewart Cink",87,4.48,103,23,"TenthTeeLatePar5ScoringAverage",2008
9,9,"Bob Tway",70,4.49,157,35,"TenthTeeLatePar5ScoringAverage",2008
10,10,"Geoff Ogilvy",65,4.5,81,18,"TenthTeeLatePar5ScoringAverage",2008
10,10,"Nick Watney",96,4.5,297,66,"TenthTeeLatePar5ScoringAverage",2008
12,12,"Johnson Wagner",83,4.51,248,55,"TenthTeeLatePar5ScoringAverage",2008
13,13,"Stephen Ames",83,4.52,113,25,"TenthTeeLatePar5ScoringAverage",2008
13,13,"Robert Garrigus",90,4.52,208,46,"TenthTeeLatePar5ScoringAverage",2008
15,15,"Martin Laird",98,4.53,358,79,"TenthTeeLatePar5ScoringAverage",2008
16,16,"Matt Jones",95,4.55,173,38,"TenthTeeLatePar5ScoringAverage",2008
16,16,"John Merrick",98,4.55,305,67,"TenthTeeLatePar5ScoringAverage",2008
16,16,"Kenny Perry",97,4.55,150,33,"TenthTeeLatePar5ScoringAverage",2008
16,16,"Chris Riley",51,4.55,173,38,"TenthTeeLatePar5ScoringAverage",2008
20,20,"Tommy Armour III",77,4.56,187,41,"TenthTeeLatePar5ScoringAverage",2008
20,20,"John Riegger",73,4.56,251,55,"TenthTeeLatePar5ScoringAverage",2008
22,22,"Kevin Sutherland",98,4.57,160,35,"TenthTeeLatePar5ScoringAverage",2008
23,23,"Ryan Armour",87,4.58,243,53,"TenthTeeLatePar5ScoringAverage",2008
23,23,"Kent Jones",68,4.58,206,45,"TenthTeeLatePar5ScoringAverage",2008
23,23,"Andres Romero",69,4.58,183,40,"TenthTeeLatePar5ScoringAverage",2008
26,26,"Bart Bryant",81,4.59,202,44,"TenthTeeLatePar5ScoringAverage",2008
26,26,"Bill Haas",99,4.59,188,41,"TenthTeeLatePar5ScoringAverage",2008
26,26,"Anthony Kim",81,4.59,179,39,"TenthTeeLatePar5ScoringAverage",2008
26,26,"Kevin Na",97,4.59,303,66,"TenthTeeLatePar5ScoringAverage",2008
30,30,"Bob Estes",90,4.6,290,63,"TenthTeeLatePar5ScoringAverage",2008
30,30,"Jim Furyk",95,4.6,46,10,"TenthTeeLatePar5ScoringAverage",2008
