"3PuttAvoidance510_RANKTHISWEEK_2007","3PuttAvoidance510_RANKLASTWEEK_2007","3PuttAvoidance510_PLAYERNAME_2007","3PuttAvoidance510_ROUNDS_2007","3PuttAvoidance510_Pct_2007","3PuttAvoidance510_TOTAL3PUTTS_2007","3PuttAvoidance510_ATTEMPTS_2007","3PuttAvoidance510_2PUTTORBETTERPct_2007","stat_name","year"
1,1,"Steve Allan",63,0,NA,199,100,"3PuttAvoidance510",2007
1,1,"Michael Allen",74,0,NA,203,100,"3PuttAvoidance510",2007
1,1,"Billy Andrade",88,0,NA,261,100,"3PuttAvoidance510",2007
1,1,"Stuart Appleby",74,0,NA,206,100,"3PuttAvoidance510",2007
1,1,"Aaron Baddeley",83,0,NA,219,100,"3PuttAvoidance510",2007
1,1,"Brian Bateman",55,0,NA,149,100,"3PuttAvoidance510",2007
1,1,"Craig Bowden",78,0,NA,260,100,"3PuttAvoidance510",2007
1,1,"Bart Bryant",87,0,NA,238,100,"3PuttAvoidance510",2007
1,1,"Tom Byrum",50,0,NA,127,100,"3PuttAvoidance510",2007
1,1,"Stewart Cink",91,0,NA,243,100,"3PuttAvoidance510",2007
1,1,"Tim Clark",66,0,NA,199,100,"3PuttAvoidance510",2007
1,1,"John Daly",59,0,NA,181,100,"3PuttAvoidance510",2007
1,1,"Brian Davis",101,0,NA,325,100,"3PuttAvoidance510",2007
1,1,"Marco Dawson",73,0,NA,241,100,"3PuttAvoidance510",2007
1,1,"Glen Day",85,0,NA,248,100,"3PuttAvoidance510",2007
1,1,"Luke Donald",69,0,NA,188,100,"3PuttAvoidance510",2007
1,1,"Ernie Els",59,0,NA,148,100,"3PuttAvoidance510",2007
1,1,"Jim Furyk",84,0,NA,214,100,"3PuttAvoidance510",2007
1,1,"Sergio Garcia",68,0,NA,192,100,"3PuttAvoidance510",2007
1,1,"Jeff Gove",103,0,NA,325,100,"3PuttAvoidance510",2007
1,1,"Bill Haas",93,0,NA,304,100,"3PuttAvoidance510",2007
1,1,"Anders Hansen",55,0,NA,121,100,"3PuttAvoidance510",2007
1,1,"Charles Howell III",89,0,NA,219,100,"3PuttAvoidance510",2007
1,1,"Trevor Immelman",74,0,NA,185,100,"3PuttAvoidance510",2007
1,1,"Tripp Isenhour",86,0,NA,277,100,"3PuttAvoidance510",2007
1,1,"Lee Janzen",66,0,NA,179,100,"3PuttAvoidance510",2007
1,1,"Zach Johnson",76,0,NA,206,100,"3PuttAvoidance510",2007
1,1,"Doug LaBelle II",104,0,NA,274,100,"3PuttAvoidance510",2007
1,1,"Stephen Leaney",82,0,NA,247,100,"3PuttAvoidance510",2007
1,1,"Tom Lehman",62,0,NA,151,100,"3PuttAvoidance510",2007
1,1,"Justin Leonard",95,0,NA,271,100,"3PuttAvoidance510",2007
1,1,"Davis Love III",66,0,NA,184,100,"3PuttAvoidance510",2007
