"PuttsperRoundRound5_RANKTHISWEEK_2010","PuttsperRoundRound5_RANKLASTWEEK_2010","PuttsperRoundRound5_PLAYERNAME_2010","PuttsperRoundRound5__2010","PuttsperRoundRound5_AVG_2010","PuttsperRoundRound5_TOTALPUTTS_2010","PuttsperRoundRound5_TOTALROUNDS_2010","stat_name","year"
1,1,"Richard Johnson",NA,22,22,1,"PuttsperRoundRound5",2010
2,2,"David Toms",NA,23,23,1,"PuttsperRoundRound5",2010
3,3,"Brian Gay",NA,24,24,1,"PuttsperRoundRound5",2010
3,3,"Pat Perez",NA,24,24,1,"PuttsperRoundRound5",2010
5,5,"Chris Couch",NA,25,25,1,"PuttsperRoundRound5",2010
5,5,"Alex Prugh",NA,25,25,1,"PuttsperRoundRound5",2010
5,5,"Jeff Quinney",NA,25,25,1,"PuttsperRoundRound5",2010
5,5,"Mike Weir",NA,25,25,1,"PuttsperRoundRound5",2010
5,5,"Chris Wilson",NA,25,25,1,"PuttsperRoundRound5",2010
10,10,"Matt Bettencourt",NA,26,26,1,"PuttsperRoundRound5",2010
10,10,"Tim Clark",NA,26,26,1,"PuttsperRoundRound5",2010
10,10,"Charles Howell III",NA,26,26,1,"PuttsperRoundRound5",2010
10,10,"Matt Kuchar",NA,26,26,1,"PuttsperRoundRound5",2010
10,10,"Troy Merritt",NA,26,26,1,"PuttsperRoundRound5",2010
10,10,"Ryan Moore",NA,26,26,1,"PuttsperRoundRound5",2010
10,10,"Kevin Na",NA,26,26,1,"PuttsperRoundRound5",2010
10,10,"Rod Pampling",NA,26,26,1,"PuttsperRoundRound5",2010
18,18,"Henrik Bjornstad",NA,27,27,1,"PuttsperRoundRound5",2010
18,18,"Michael Bradley",NA,27,27,1,"PuttsperRoundRound5",2010
18,18,"Chad Collins",NA,27,27,1,"PuttsperRoundRound5",2010
18,18,"Brendon de Jonge",NA,27,27,1,"PuttsperRoundRound5",2010
18,18,"Lee Janzen",NA,27,27,1,"PuttsperRoundRound5",2010
18,18,"George McNeill",NA,27,27,1,"PuttsperRoundRound5",2010
18,18,"Brandt Snedeker",NA,27,27,1,"PuttsperRoundRound5",2010
18,18,"Omar Uresti",NA,27,27,1,"PuttsperRoundRound5",2010
18,18,"Garrett Willis",NA,27,27,1,"PuttsperRoundRound5",2010
27,27,"Jason Bohn",NA,28,28,1,"PuttsperRoundRound5",2010
27,27,"Greg Chalmers",NA,28,28,1,"PuttsperRoundRound5",2010
27,27,"Brian Davis",NA,28,28,1,"PuttsperRoundRound5",2010
27,27,"Graham DeLaet",NA,28,28,1,"PuttsperRoundRound5",2010
27,27,"Joe Durant",NA,28,28,1,"PuttsperRoundRound5",2010
27,27,"Bob Estes",NA,28,28,1,"PuttsperRoundRound5",2010
27,27,"Tom Gillis",NA,28,28,1,"PuttsperRoundRound5",2010
27,27,"Bill Haas",NA,28,28,1,"PuttsperRoundRound5",2010
27,27,"JP Hayes",NA,28,28,1,"PuttsperRoundRound5",2010
27,27,"Matt Jones",NA,28,28,1,"PuttsperRoundRound5",2010
27,27,"Billy Mayfair",NA,28,28,1,"PuttsperRoundRound5",2010
27,27,"Joe Ogilvie",NA,28,28,1,"PuttsperRoundRound5",2010
27,27,"Greg Owen",NA,28,28,1,"PuttsperRoundRound5",2010
27,27,"Brenden Pappas",NA,28,28,1,"PuttsperRoundRound5",2010
27,27,"Heath Slocum",NA,28,28,1,"PuttsperRoundRound5",2010
27,27,"DJ Trahan",NA,28,28,1,"PuttsperRoundRound5",2010
27,27,"Jerod Turner",NA,28,28,1,"PuttsperRoundRound5",2010
44,44,"Ricky Barnes",NA,29,29,1,"PuttsperRoundRound5",2010
44,44,"Jason Dufner",NA,29,29,1,"PuttsperRoundRound5",2010
44,44,"Steve Elkington",NA,29,29,1,"PuttsperRoundRound5",2010
44,44,"Freddie Jacobson",NA,29,29,1,"PuttsperRoundRound5",2010
44,44,"Kevin Stadler",NA,29,29,1,"PuttsperRoundRound5",2010
44,44,"Roger Tambellini",NA,29,29,1,"PuttsperRoundRound5",2010
44,44,"Vaughn Taylor",NA,29,29,1,"PuttsperRoundRound5",2010
44,44,"Bubba Watson",NA,29,29,1,"PuttsperRoundRound5",2010
52,52,"Martin Flores",NA,30,30,1,"PuttsperRoundRound5",2010
52,52,"Ryuji Imada",NA,30,30,1,"PuttsperRoundRound5",2010
52,52,"Derek Lamely",NA,30,30,1,"PuttsperRoundRound5",2010
52,52,"Jeff Overton",NA,30,30,1,"PuttsperRoundRound5",2010
52,52,"Ryan Palmer",NA,30,30,1,"PuttsperRoundRound5",2010
52,52,"Webb Simpson",NA,30,30,1,"PuttsperRoundRound5",2010
52,52,"Kevin Streelman",NA,30,30,1,"PuttsperRoundRound5",2010
52,52,"Kevin Sutherland",NA,30,30,1,"PuttsperRoundRound5",2010
