"Puttingfrom2025_RANKTHISWEEK_2008","Puttingfrom2025_RANKLASTWEEK_2008","Puttingfrom2025_PLAYERNAME_2008","Puttingfrom2025_ROUNDS_2008","Puttingfrom2025_PctMADE_2008","Puttingfrom2025_ATTEMPTS_2008","Puttingfrom2025_PUTTSMADE_2008","stat_name","year"
1,1,"Alejandro Canizares",52,22.64,53,12,"Puttingfrom2025",2008
2,2,"Tim Herron",97,20.74,135,28,"Puttingfrom2025",2008
3,3,"Greg Kraft",63,20,55,11,"Puttingfrom2025",2008
4,4,"Joe Ogilvie",100,18.94,132,25,"Puttingfrom2025",2008
5,5,"Nathan Green",95,18.75,128,24,"Puttingfrom2025",2008
6,6,"Johnson Wagner",83,18.48,92,17,"Puttingfrom2025",2008
7,7,"Hunter Mahan",87,18.33,120,22,"Puttingfrom2025",2008
8,8,"Stuart Appleby",87,18.18,88,16,"Puttingfrom2025",2008
9,9,"Pat Perez",93,17.92,106,19,"Puttingfrom2025",2008
10,10,"Tom Scherrer",56,17.81,73,13,"Puttingfrom2025",2008
11,11,"Tim Petrovic",97,17.7,113,20,"Puttingfrom2025",2008
12,12,"Jonathan Byrd",88,17.65,102,18,"Puttingfrom2025",2008
13,13,"Bob Estes",90,17.39,138,24,"Puttingfrom2025",2008
14,14,"Woody Austin",109,17.24,145,25,"Puttingfrom2025",2008
15,15,"Tommy Armour III",77,17.02,94,16,"Puttingfrom2025",2008
16,16,"Craig Kanada",65,16.84,95,16,"Puttingfrom2025",2008
17,17,"Zach Johnson",85,16.81,113,19,"Puttingfrom2025",2008
18,18,"Steve Allan",58,16.67,78,13,"Puttingfrom2025",2008
18,18,"Paul Casey",55,16.67,48,8,"Puttingfrom2025",2008
18,18,"Cody Freeman",66,16.67,78,13,"Puttingfrom2025",2008
21,21,"Michael Letzig",88,16.49,97,16,"Puttingfrom2025",2008
22,22,"Mark Hensby",71,16.48,91,15,"Puttingfrom2025",2008
23,23,"Scott McCarron",63,16.47,85,14,"Puttingfrom2025",2008
24,24,"Daniel Chopra",84,16.35,104,17,"Puttingfrom2025",2008
25,25,"Ben Crane",86,16.26,123,20,"Puttingfrom2025",2008
26,26,"Matt Jones",95,16,125,20,"Puttingfrom2025",2008
27,27,"Tim Clark",90,15.93,113,18,"Puttingfrom2025",2008
28,28,"Parker McLachlin",88,15.89,107,17,"Puttingfrom2025",2008
29,29,"Patrick Sheehan",124,15.85,164,26,"Puttingfrom2025",2008
30,30,"Jeff Overton",103,15.83,120,19,"Puttingfrom2025",2008
31,31,"Lee Janzen",89,15.79,114,18,"Puttingfrom2025",2008
32,32,"Bart Bryant",81,15.73,89,14,"Puttingfrom2025",2008
33,33,"Brad Elder",67,15.71,70,11,"Puttingfrom2025",2008
34,34,"Ben Curtis",80,15.63,96,15,"Puttingfrom2025",2008
35,35,"Paul Claxton",63,15.58,77,12,"Puttingfrom2025",2008
36,36,"Nick Flanagan",89,15.5,129,20,"Puttingfrom2025",2008
37,37,"Chris DiMarco",87,15.38,117,18,"Puttingfrom2025",2008
37,37,"Ken Duke",116,15.38,156,24,"Puttingfrom2025",2008
37,37,"Andres Romero",69,15.38,65,10,"Puttingfrom2025",2008
40,40,"Steve Lowery",74,15.31,98,15,"Puttingfrom2025",2008
41,41,"Chad Campbell",94,15.28,144,22,"Puttingfrom2025",2008
42,42,"Jesper Parnevik",88,15.22,92,14,"Puttingfrom2025",2008
43,43,"Carlos Franco",73,14.56,103,15,"Puttingfrom2025",2008
44,44,"Marc Turnesa",87,14.52,124,18,"Puttingfrom2025",2008
45,45,"Jeff Gove",50,14.47,76,11,"Puttingfrom2025",2008
46,46,"Jim Furyk",95,14.29,126,18,"Puttingfrom2025",2008
46,46,"Padraig Harrington",52,14.29,42,6,"Puttingfrom2025",2008
46,46,"Freddie Jacobson",78,14.29,91,13,"Puttingfrom2025",2008
46,46,"Jeff Quinney",87,14.29,112,16,"Puttingfrom2025",2008
50,50,"John Rollins",94,14.17,120,17,"Puttingfrom2025",2008
51,51,"Jason Day",81,14.14,99,14,"Puttingfrom2025",2008
52,52,"Will Ma Kenzie",62,14.12,85,12,"Puttingfrom2025",2008
53,53,"Dustin Johnson",92,14.06,128,18,"Puttingfrom2025",2008
54,54,"Nick OHern",82,13.83,94,13,"Puttingfrom2025",2008
55,55,"Frank Lickliter II",107,13.77,138,19,"Puttingfrom2025",2008
56,56,"Nick Watney",96,13.76,109,15,"Puttingfrom2025",2008
57,57,"Tom Pernice Jr",104,13.67,139,19,"Puttingfrom2025",2008
58,58,"Aaron Baddeley",76,13.64,88,12,"Puttingfrom2025",2008
59,59,"Anthony Kim",81,13.58,81,11,"Puttingfrom2025",2008
60,60,"John Huston",56,13.51,74,10,"Puttingfrom2025",2008
61,61,"Mark Wilson",107,13.5,163,22,"Puttingfrom2025",2008
62,62,"Steve Marino",119,13.48,141,19,"Puttingfrom2025",2008
63,63,"Steve Elkington",84,13.43,134,18,"Puttingfrom2025",2008
63,63,"Mathew Goggin",91,13.43,134,18,"Puttingfrom2025",2008
65,65,"Brenden Pappas",66,13.41,82,11,"Puttingfrom2025",2008
66,66,"Billy Andrade",71,13.4,97,13,"Puttingfrom2025",2008
67,67,"Charlie Wi",97,13.39,127,17,"Puttingfrom2025",2008
68,68,"Steve Stricker",75,13.33,75,10,"Puttingfrom2025",2008
69,69,"Chez Reavie",102,13.24,136,18,"Puttingfrom2025",2008
70,70,"Corey Pavin",69,13.16,76,10,"Puttingfrom2025",2008
71,71,"Kenneth Ferrie",72,13.13,99,13,"Puttingfrom2025",2008
72,72,"Kevin Sutherland",98,13.1,145,19,"Puttingfrom2025",2008
73,73,"Mathias Gronberg",87,13.08,130,17,"Puttingfrom2025",2008
74,74,"Dudley Hart",74,13.04,115,15,"Puttingfrom2025",2008
75,75,"Cameron Beckman",87,13.01,123,16,"Puttingfrom2025",2008
76,76,"Davis Love III",78,12.9,93,12,"Puttingfrom2025",2008
76,76,"Jon Mills",95,12.9,124,16,"Puttingfrom2025",2008
78,78,"Tommy Gainey",60,12.82,78,10,"Puttingfrom2025",2008
78,78,"Phil Mickelson",80,12.82,78,10,"Puttingfrom2025",2008
80,80,"YE Yang",89,12.8,125,16,"Puttingfrom2025",2008
81,81,"Charles Howell III",101,12.69,134,17,"Puttingfrom2025",2008
81,81,"Kenny Perry",97,12.69,134,17,"Puttingfrom2025",2008
83,83,"Tag Ridings",88,12.63,95,12,"Puttingfrom2025",2008
84,84,"John Mallinger",95,12.61,111,14,"Puttingfrom2025",2008
84,84,"Jin Park",85,12.61,111,14,"Puttingfrom2025",2008
86,86,"Steve Flesch",95,12.6,127,16,"Puttingfrom2025",2008
86,86,"Brian Gay",102,12.6,127,16,"Puttingfrom2025",2008
88,88,"Retief Goosen",59,12.5,56,7,"Puttingfrom2025",2008
89,89,"George McNeill",97,12.41,145,18,"Puttingfrom2025",2008
90,90,"Mike Weir",88,12.38,105,13,"Puttingfrom2025",2008
91,91,"KJ Choi",74,12.37,97,12,"Puttingfrom2025",2008
91,91,"Richard Johnson",77,12.37,97,12,"Puttingfrom2025",2008
93,93,"Eric Axley",113,12.34,154,19,"Puttingfrom2025",2008
94,94,"Shane Bertsch",96,12.32,138,17,"Puttingfrom2025",2008
95,95,"Todd Hamilton",92,12.28,114,14,"Puttingfrom2025",2008
96,96,"Kevin Na",97,12.1,124,15,"Puttingfrom2025",2008
97,97,"Cliff Kresge",84,12.09,91,11,"Puttingfrom2025",2008
98,98,"David Duval",51,12.07,58,7,"Puttingfrom2025",2008
99,99,"Brandt Jobe",52,12,75,9,"Puttingfrom2025",2008
100,100,"Michael Allen",91,11.93,109,13,"Puttingfrom2025",2008
101,101,"Glen Day",64,11.84,76,9,"Puttingfrom2025",2008
102,102,"Robert Garrigus",90,11.81,144,17,"Puttingfrom2025",2008
103,103,"Bill Haas",99,11.67,120,14,"Puttingfrom2025",2008
104,104,"Alex Cejka",75,11.63,86,10,"Puttingfrom2025",2008
104,104,"Todd Demsey",80,11.63,86,10,"Puttingfrom2025",2008
106,106,"Justin Leonard",101,11.54,104,12,"Puttingfrom2025",2008
107,107,"Bob Sowards",61,11.49,87,10,"Puttingfrom2025",2008
108,108,"Troy Matteson",94,11.38,123,14,"Puttingfrom2025",2008
109,109,"Ryan Palmer",69,11.24,89,10,"Puttingfrom2025",2008
110,110,"Vaughn Taylor",103,11.03,136,15,"Puttingfrom2025",2008
111,111,"Shigeki Maruyama",50,10.77,65,7,"Puttingfrom2025",2008
112,112,"Olin Browne",77,10.74,121,13,"Puttingfrom2025",2008
112,112,"Bo Van Pelt",101,10.74,121,13,"Puttingfrom2025",2008
114,114,"Joe Durant",92,10.71,112,12,"Puttingfrom2025",2008
115,115,"Chad Collins",72,10.68,103,11,"Puttingfrom2025",2008
116,116,"Camilo Villegas",79,10.67,75,8,"Puttingfrom2025",2008
117,117,"Chris Stroud",81,10.62,113,12,"Puttingfrom2025",2008
118,118,"Dean Wilson",109,10.6,151,16,"Puttingfrom2025",2008
119,119,"Stephen Ames",83,10.58,104,11,"Puttingfrom2025",2008
120,120,"Billy Mayfair",103,10.53,152,16,"Puttingfrom2025",2008
120,120,"Travis Perkins",53,10.53,57,6,"Puttingfrom2025",2008
122,122,"David Toms",70,10.47,86,9,"Puttingfrom2025",2008
123,123,"Tim Wilkinson",95,10.43,115,12,"Puttingfrom2025",2008
124,124,"Brett Quigley",80,10.42,96,10,"Puttingfrom2025",2008
125,125,"Fred Couples",60,10.39,77,8,"Puttingfrom2025",2008
