"Approachesfrom200yards_RANKTHISWEEK_2005","Approachesfrom200yards_RANKLASTWEEK_2005","Approachesfrom200yards_PLAYERNAME_2005","Approachesfrom200yards_ROUNDS_2005","Approachesfrom200yards_AVG_2005","Approachesfrom200yards_TOTALDISTANCEFEET_2005","Approachesfrom200yards_OFATTEMPTS_2005","Approachesfrom200yards_RELATIVETOPAR_2005","stat_name","year"
1,1,"Fred Couples",72,NA,5905.5,137,-16,"Approachesfrom200yards",2005
2,2,"Adam Scott",72,NA,7413.167,166,-10,"Approachesfrom200yards",2005
3,3,"Sergio Garcia",73,NA,7650.833,169,-34,"Approachesfrom200yards",2005
4,4,"Ben Crane",78,NA,7391.833,163,-38,"Approachesfrom200yards",2005
5,5,"Kenny Perry",82,NA,8172.083,180,-41,"Approachesfrom200yards",2005
6,6,"Loren Roberts",54,NA,6104.833,134,-10,"Approachesfrom200yards",2005
7,7,"Retief Goosen",71,NA,6524.917,142,-34,"Approachesfrom200yards",2005
8,8,"Jim Furyk",94,NA,10178.833,217,-48,"Approachesfrom200yards",2005
9,9,"Luke Donald",67,NA,5916.167,125,-11,"Approachesfrom200yards",2005
10,10,"Tiger Woods",76,NA,9012.417,190,-36,"Approachesfrom200yards",2005
11,11,"Ian Poulter",62,NA,4882.917,102,-28,"Approachesfrom200yards",2005
12,12,"Padraig Harrington",50,NA,5877.417,122,-25,"Approachesfrom200yards",2005
13,13,"Shigeki Maruyama",99,NA,12293.417,255,-34,"Approachesfrom200yards",2005
14,14,"Chad Campbell",95,NA,11256,233,-55,"Approachesfrom200yards",2005
15,15,"Tommy Armour III",103,NA,12242.917,253,-35,"Approachesfrom200yards",2005
16,16,"Robert Allenby",95,NA,10813.667,223,-44,"Approachesfrom200yards",2005
16,16,"Brenden Pappas",51,NA,6795.25,140,-36,"Approachesfrom200yards",2005
18,18,"Peter Lonard",85,NA,9871,203,-19,"Approachesfrom200yards",2005
18,18,"Jose Maria Olazabal",55,NA,5255.917,108,-20,"Approachesfrom200yards",2005
20,20,"Kirk Triplett",55,NA,5710.25,117,-2,"Approachesfrom200yards",2005
21,21,"Scott Hend",75,NA,8335.25,170,-20,"Approachesfrom200yards",2005
22,22,"Woody Austin",100,NA,13848.667,282,-60,"Approachesfrom200yards",2005
23,23,"Justin Rose",99,NA,13135.833,266,-44,"Approachesfrom200yards",2005
24,24,"Sean OHair",103,NA,13406.5,271,-43,"Approachesfrom200yards",2005
25,25,"Olin Browne",99,NA,11063.75,223,-20,"Approachesfrom200yards",2005
25,25,"Jeff Sluman",94,NA,12646.917,255,-24,"Approachesfrom200yards",2005
27,27,"Brian Davis",75,NA,10973.75,221,-37,"Approachesfrom200yards",2005
27,27,"Duffy Waldorf",86,NA,12372.417,249,-28,"Approachesfrom200yards",2005
29,29,"Ted Purdy",122,NA,14035.583,282,-38,"Approachesfrom200yards",2005
29,29,"Omar Uresti",84,NA,11186.917,225,-26,"Approachesfrom200yards",2005
31,31,"Jeff Hart",63,NA,9084.333,182,2,"Approachesfrom200yards",2005
31,31,"Davis Love III",80,NA,8133.333,163,-31,"Approachesfrom200yards",2005
31,31,"David Toms",87,NA,9885.333,198,-47,"Approachesfrom200yards",2005
31,31,"Lee Westwood",50,NA,5095.5,102,-13,"Approachesfrom200yards",2005
35,35,"Aaron Baddeley",84,NA,10299.667,206,-32,"Approachesfrom200yards",2005
35,35,"Fred Funk",102,NA,13750.25,275,-13,"Approachesfrom200yards",2005
35,35,"Jerry Kelly",101,NA,11742.833,235,-38,"Approachesfrom200yards",2005
38,38,"Scott Gutschewski",86,NA,10466.333,209,-53,"Approachesfrom200yards",2005
39,39,"Carlos Franco",78,NA,10483,209,-44,"Approachesfrom200yards",2005
40,40,"John Daly",78,NA,8448.667,168,-37,"Approachesfrom200yards",2005
40,40,"Bill Glasson",54,NA,5028.083,100,-12,"Approachesfrom200yards",2005
40,40,"Kevin Stadler",96,NA,12603.667,251,-61,"Approachesfrom200yards",2005
40,40,"Bo Van Pelt",112,NA,14424.333,287,-57,"Approachesfrom200yards",2005
