"Total1Putts25_RANKTHISWEEK_2010","Total1Putts25_RANKLASTWEEK_2010","Total1Putts25_PLAYERNAME_2010","Total1Putts25_ROUNDS_2010","Total1Putts25_TOTAL_2010","Total1Putts25_TOTALFORALLDISTANCES_2010","Total1Putts25_PCTOFALL1PUTTS_2010","stat_name","year"
1,1,"Boo Weekley",88,33,473,7,"Total1Putts25",2010
2,2,"Blake Adams",84,31,506,6.1,"Total1Putts25",2010
3,3,"Scott Piercy",88,30,559,5.4,"Total1Putts25",2010
4,4,"Richard Johnson",90,29,474,6.1,"Total1Putts25",2010
4,4,"Troy Merritt",86,29,561,5.2,"Total1Putts25",2010
6,6,"Greg Chalmers",93,28,661,4.2,"Total1Putts25",2010
6,6,"Chad Collins",87,28,565,5,"Total1Putts25",2010
6,6,"Freddie Jacobson",83,28,557,5,"Total1Putts25",2010
6,6,"Carl Pettersson",99,28,628,4.5,"Total1Putts25",2010
6,6,"Johnson Wagner",85,28,500,5.6,"Total1Putts25",2010
11,11,"JB Holmes",100,27,648,4.2,"Total1Putts25",2010
11,11,"Brett Quigley",96,27,563,4.8,"Total1Putts25",2010
13,13,"Kevin Na",94,26,571,4.6,"Total1Putts25",2010
13,13,"Webb Simpson",98,26,662,3.9,"Total1Putts25",2010
15,15,"KJ Choi",82,25,437,5.7,"Total1Putts25",2010
15,15,"Tom Gillis",97,25,659,3.8,"Total1Putts25",2010
15,15,"Andres Romero",73,25,507,4.9,"Total1Putts25",2010
15,15,"John Senden",103,25,536,4.7,"Total1Putts25",2010
15,15,"Charlie Wi",95,25,687,3.6,"Total1Putts25",2010
20,20,"Paul Stankowski",62,24,359,6.7,"Total1Putts25",2010
21,21,"Aaron Baddeley",94,23,645,3.6,"Total1Putts25",2010
21,21,"Brendon de Jonge",114,23,602,3.8,"Total1Putts25",2010
21,21,"Brian Gay",101,23,655,3.5,"Total1Putts25",2010
21,21,"Pat Perez",90,23,614,3.7,"Total1Putts25",2010
21,21,"DA Points",90,23,508,4.5,"Total1Putts25",2010
21,21,"Mark Wilson",87,23,511,4.5,"Total1Putts25",2010
27,27,"Stephen Ames",75,22,482,4.6,"Total1Putts25",2010
27,27,"Mathew Goggin",85,22,450,4.9,"Total1Putts25",2010
27,27,"Matt Jones",89,22,593,3.7,"Total1Putts25",2010
27,27,"Scott McCarron",90,22,584,3.8,"Total1Putts25",2010
27,27,"Joe Ogilvie",99,22,599,3.7,"Total1Putts25",2010
27,27,"Vaughn Taylor",87,22,531,4.1,"Total1Putts25",2010
33,33,"Robert Allenby",76,21,413,5.1,"Total1Putts25",2010
33,33,"Jason Day",82,21,500,4.2,"Total1Putts25",2010
33,33,"Chris DiMarco",88,21,549,3.8,"Total1Putts25",2010
33,33,"Zach Johnson",93,21,567,3.7,"Total1Putts25",2010
33,33,"Derek Lamely",81,21,450,4.7,"Total1Putts25",2010
33,33,"Bill Lunde",79,21,447,4.7,"Total1Putts25",2010
33,33,"Chris Tidland",77,21,463,4.5,"Total1Putts25",2010
40,40,"Stuart Appleby",101,20,627,3.2,"Total1Putts25",2010
40,40,"Jason Bohn",84,20,512,3.9,"Total1Putts25",2010
40,40,"Daniel Chopra",74,20,477,4.2,"Total1Putts25",2010
40,40,"Stewart Cink",84,20,464,4.3,"Total1Putts25",2010
40,40,"Graham DeLaet",88,20,500,4,"Total1Putts25",2010
40,40,"Nathan Green",86,20,597,3.4,"Total1Putts25",2010
40,40,"Tim Herron",79,20,487,4.1,"Total1Putts25",2010
40,40,"Dustin Johnson",83,20,456,4.4,"Total1Putts25",2010
40,40,"David Lutterus",69,20,363,5.5,"Total1Putts25",2010
40,40,"Troy Matteson",84,20,456,4.4,"Total1Putts25",2010
40,40,"Bryce Molder",84,20,528,3.8,"Total1Putts25",2010
40,40,"James Nitties",92,20,578,3.5,"Total1Putts25",2010
40,40,"Tim Petrovic",105,20,636,3.1,"Total1Putts25",2010
40,40,"John Rollins",81,20,493,4.1,"Total1Putts25",2010
54,54,"Jonathan Byrd",85,19,547,3.5,"Total1Putts25",2010
54,54,"Ben Crane",85,19,475,4,"Total1Putts25",2010
54,54,"Luke Donald",71,19,411,4.6,"Total1Putts25",2010
54,54,"Steve Elkington",74,19,401,4.7,"Total1Putts25",2010
54,54,"Bob Estes",79,19,479,4,"Total1Putts25",2010
54,54,"JP Hayes",79,19,474,4,"Total1Putts25",2010
54,54,"Charley Hoffman",85,19,565,3.4,"Total1Putts25",2010
54,54,"Charles Howell III",103,19,626,3,"Total1Putts25",2010
54,54,"Michael Letzig",84,19,554,3.4,"Total1Putts25",2010
54,54,"Shaun Micheel",70,19,385,4.9,"Total1Putts25",2010
54,54,"Jeff Overton",89,19,527,3.6,"Total1Putts25",2010
54,54,"Kevin Sutherland",86,19,477,4,"Total1Putts25",2010
54,54,"Bo Van Pelt",104,19,618,3.1,"Total1Putts25",2010
67,67,"Michael Bradley",77,18,446,4,"Total1Putts25",2010
67,67,"Michael Connell",89,18,557,3.2,"Total1Putts25",2010
67,67,"Brian Davis",101,18,656,2.7,"Total1Putts25",2010
67,67,"Brad Faxon",58,18,344,5.2,"Total1Putts25",2010
67,67,"Lee Janzen",77,18,473,3.8,"Total1Putts25",2010
67,67,"Jerry Kelly",99,18,532,3.4,"Total1Putts25",2010
67,67,"Jeff Quinney",91,18,598,3,"Total1Putts25",2010
67,67,"Brian Stuard",81,18,491,3.7,"Total1Putts25",2010
75,75,"Jason Dufner",87,17,458,3.7,"Total1Putts25",2010
75,75,"Bill Haas",87,17,501,3.4,"Total1Putts25",2010
75,75,"JJ Henry",92,17,508,3.3,"Total1Putts25",2010
75,75,"Ryuji Imada",90,17,647,2.6,"Total1Putts25",2010
75,75,"Alex Prugh",88,17,536,3.2,"Total1Putts25",2010
75,75,"Ted Purdy",86,17,500,3.4,"Total1Putts25",2010
75,75,"Heath Slocum",97,17,513,3.3,"Total1Putts25",2010
75,75,"Steve Stricker",73,17,412,4.1,"Total1Putts25",2010
75,75,"Josh Teater",101,17,604,2.8,"Total1Putts25",2010
75,75,"David Toms",86,17,519,3.3,"Total1Putts25",2010
85,85,"Woody Austin",93,16,573,2.8,"Total1Putts25",2010
85,85,"Chris Couch",66,16,417,3.8,"Total1Putts25",2010
85,85,"Matt Kuchar",97,16,560,2.9,"Total1Putts25",2010
85,85,"Will Ma Kenzie",72,16,449,3.6,"Total1Putts25",2010
85,85,"George McNeill",79,16,492,3.3,"Total1Putts25",2010
85,85,"Ryan Palmer",84,16,522,3.1,"Total1Putts25",2010
85,85,"Aron Price",70,16,412,3.9,"Total1Putts25",2010
85,85,"Roger Tambellini",77,16,361,4.4,"Total1Putts25",2010
85,85,"DJ Trahan",92,16,528,3,"Total1Putts25",2010
85,85,"Bubba Watson",77,16,448,3.6,"Total1Putts25",2010
95,95,"Chad Campbell",95,15,522,2.9,"Total1Putts25",2010
95,95,"James Driscoll",78,15,506,3,"Total1Putts25",2010
95,95,"Rickie Fowler",98,15,586,2.6,"Total1Putts25",2010
95,95,"Robert Garrigus",71,15,405,3.7,"Total1Putts25",2010
95,95,"Spencer Levin",110,15,676,2.2,"Total1Putts25",2010
95,95,"Davis Love III",79,15,405,3.7,"Total1Putts25",2010
95,95,"Steve Marino",81,15,447,3.4,"Total1Putts25",2010
95,95,"Rocco Mediate",71,15,374,4,"Total1Putts25",2010
95,95,"John Merrick",109,15,588,2.6,"Total1Putts25",2010
95,95,"Rod Pampling",77,15,466,3.2,"Total1Putts25",2010
95,95,"Chris Riley",73,15,443,3.4,"Total1Putts25",2010
95,95,"Kevin Stadler",86,15,488,3.1,"Total1Putts25",2010
95,95,"Jerod Turner",54,15,289,5.2,"Total1Putts25",2010
95,95,"Camilo Villegas",78,15,394,3.8,"Total1Putts25",2010
95,95,"Jay Williamson",76,15,397,3.8,"Total1Putts25",2010
110,110,"Briny Baird",87,14,519,2.7,"Total1Putts25",2010
110,110,"Rich Barcelo",70,14,400,3.5,"Total1Putts25",2010
110,110,"Ricky Barnes",103,14,577,2.4,"Total1Putts25",2010
110,110,"Matt Bettencourt",91,14,545,2.6,"Total1Putts25",2010
110,110,"Henrik Bjornstad",72,14,354,4,"Total1Putts25",2010
110,110,"Kris Blanks",91,14,442,3.2,"Total1Putts25",2010
110,110,"Mark Calcavecchia",50,14,213,6.6,"Total1Putts25",2010
110,110,"Ben Curtis",78,14,439,3.2,"Total1Putts25",2010
110,110,"Martin Flores",75,14,442,3.2,"Total1Putts25",2010
110,110,"Jim Furyk",76,14,436,3.2,"Total1Putts25",2010
110,110,"Justin Leonard",89,14,515,2.7,"Total1Putts25",2010
110,110,"Hunter Mahan",85,14,461,3,"Total1Putts25",2010
110,110,"Billy Mayfair",78,14,387,3.6,"Total1Putts25",2010
110,110,"Sean OHair",84,14,428,3.3,"Total1Putts25",2010
110,110,"Geoff Ogilvy",62,14,363,3.9,"Total1Putts25",2010
110,110,"Justin Rose",78,14,519,2.7,"Total1Putts25",2010
110,110,"Nick Watney",91,14,486,2.9,"Total1Putts25",2010
110,110,"Steve Wheatcroft",74,14,404,3.5,"Total1Putts25",2010
110,110,"Dean Wilson",54,14,342,4.1,"Total1Putts25",2010
129,129,"Alex Cejka",81,13,439,3,"Total1Putts25",2010
129,129,"Matt Every",60,13,364,3.6,"Total1Putts25",2010
129,129,"Jeff Maggert",76,13,425,3.1,"Total1Putts25",2010
129,129,"Ryan Moore",80,13,431,3,"Total1Putts25",2010
129,129,"Tom Pernice Jr",74,13,387,3.4,"Total1Putts25",2010
129,129,"Rory Sabbatini",79,13,489,2.7,"Total1Putts25",2010
129,129,"Adam Scott",70,13,352,3.7,"Total1Putts25",2010
129,129,"Vijay Singh",75,13,383,3.4,"Total1Putts25",2010
129,129,"Kevin Streelman",90,13,562,2.3,"Total1Putts25",2010
129,129,"Chris Stroud",90,13,472,2.8,"Total1Putts25",2010
129,129,"Roland Thatcher",72,13,443,2.9,"Total1Putts25",2010
129,129,"Scott Verplank",74,13,420,3.1,"Total1Putts25",2010
129,129,"Jimmy Walker",82,13,493,2.6,"Total1Putts25",2010
129,129,"Brett Wetterich",54,13,340,3.8,"Total1Putts25",2010
143,143,"Cameron Beckman",68,12,389,3.1,"Total1Putts25",2010
143,143,"Paul Casey",64,12,324,3.7,"Total1Putts25",2010
143,143,"John Daly",63,12,311,3.9,"Total1Putts25",2010
143,143,"Brent Delahoussaye",57,12,302,4,"Total1Putts25",2010
143,143,"David Duval",71,12,388,3.1,"Total1Putts25",2010
143,143,"Retief Goosen",75,12,387,3.1,"Total1Putts25",2010
143,143,"Paul Goydos",78,12,472,2.5,"Total1Putts25",2010
143,143,"Phil Mickelson",76,12,406,3,"Total1Putts25",2010
143,143,"Brenden Pappas",66,12,361,3.3,"Total1Putts25",2010
143,143,"Jeev Milkha Singh",59,12,364,3.3,"Total1Putts25",2010
143,143,"Nicholas Thompson",88,12,481,2.5,"Total1Putts25",2010
143,143,"YE Yang",72,12,410,2.9,"Total1Putts25",2010
155,155,"Steve Flesch",78,11,463,2.4,"Total1Putts25",2010
155,155,"Mathias Gronberg",61,11,344,3.2,"Total1Putts25",2010
155,155,"Trevor Immelman",55,11,283,3.9,"Total1Putts25",2010
155,155,"Cliff Kresge",50,11,285,3.9,"Total1Putts25",2010
155,155,"Martin Laird",91,11,535,2.1,"Total1Putts25",2010
155,155,"Marc Leishman",87,11,518,2.1,"Total1Putts25",2010
155,155,"Steve Lowery",67,11,351,3.1,"Total1Putts25",2010
155,155,"Cameron Tringale",55,11,273,4,"Total1Putts25",2010
163,163,"Angel Cabrera",64,10,353,2.8,"Total1Putts25",2010
163,163,"Tim Clark",88,10,500,2,"Total1Putts25",2010
163,163,"Ernie Els",72,10,400,2.5,"Total1Putts25",2010
163,163,"Lucas Glover",75,10,400,2.5,"Total1Putts25",2010
163,163,"Jeff Gove",57,10,258,3.9,"Total1Putts25",2010
163,163,"Padraig Harrington",57,10,338,3,"Total1Putts25",2010
163,163,"Skip Kendall",58,10,348,2.9,"Total1Putts25",2010
163,163,"Cameron Percy",73,10,374,2.7,"Total1Putts25",2010
163,163,"Michael Sim",64,10,405,2.5,"Total1Putts25",2010
163,163,"Brandt Snedeker",89,10,590,1.7,"Total1Putts25",2010
163,163,"Garrett Willis",82,10,467,2.1,"Total1Putts25",2010
174,174,"Joe Durant",67,9,364,2.5,"Total1Putts25",2010
174,174,"John Mallinger",78,9,449,2,"Total1Putts25",2010
174,174,"Rory McIlroy",54,9,286,3.1,"Total1Putts25",2010
177,177,"Kevin Johnson",62,8,320,2.5,"Total1Putts25",2010
177,177,"Andrew McLardy",52,8,288,2.8,"Total1Putts25",2010
177,177,"Greg Owen",69,8,386,2.1,"Total1Putts25",2010
177,177,"Kenny Perry",69,8,353,2.3,"Total1Putts25",2010
177,177,"Omar Uresti",74,8,382,2.1,"Total1Putts25",2010
182,182,"Craig Bowden",56,7,319,2.2,"Total1Putts25",2010
182,182,"Jarrod Lyle",54,7,319,2.2,"Total1Putts25",2010
182,182,"Ian Poulter",55,7,257,2.7,"Total1Putts25",2010
182,182,"Charles Warren",64,7,360,1.9,"Total1Putts25",2010
186,186,"Greg Kraft",52,6,262,2.3,"Total1Putts25",2010
186,186,"Mike Weir",59,6,322,1.9,"Total1Putts25",2010
186,186,"Chris Wilson",65,6,346,1.7,"Total1Putts25",2010
189,189,"Vance Veazey",58,5,329,1.5,"Total1Putts25",2010
190,190,"Justin Bolli",55,4,272,1.5,"Total1Putts25",2010
190,190,"Sergio Garcia",58,4,235,1.7,"Total1Putts25",2010
192,192,"Garth Mulroy",53,3,262,1.1,"Total1Putts25",2010
