"ProximitytoHolefrom2030yards_RANKTHISWEEK_2005","ProximitytoHolefrom2030yards_RANKLASTWEEK_2005","ProximitytoHolefrom2030yards_PLAYERNAME_2005","ProximitytoHolefrom2030yards_ROUNDS_2005","ProximitytoHolefrom2030yards_AVGDTP_2005","ProximitytoHolefrom2030yards_TOTALDISTANCEFEET_2005","ProximitytoHolefrom2030yards_OFSHOTS_2005","ProximitytoHolefrom2030yards_SCRAMBLINGRANK_2005","stat_name","year"
176,176,"Bob Heintz",67,NA,1257.167,115,96,"ProximitytoHolefrom2030yards",2005
176,176,"Michael Long",72,NA,1176.583,108,179,"ProximitytoHolefrom2030yards",2005
176,176,"Tjaart van der Walt",56,NA,853.5,78,126,"ProximitytoHolefrom2030yards",2005
176,176,"Lee Westwood",50,NA,522.917,48,178,"ProximitytoHolefrom2030yards",2005
181,181,"JP Hayes",63,NA,870,79,55,"ProximitytoHolefrom2030yards",2005
181,181,"Neal Lancaster",95,NA,1392.333,127,90,"ProximitytoHolefrom2030yards",2005
183,183,"Mark Brooks",72,NA,988.167,89,79,"ProximitytoHolefrom2030yards",2005
183,183,"Bradley Hughes",52,NA,656.333,59,187,"ProximitytoHolefrom2030yards",2005
185,185,"Danny Briggs",70,NA,883.583,79,149,"ProximitytoHolefrom2030yards",2005
185,185,"Bart Bryant",91,NA,1151.167,103,123,"ProximitytoHolefrom2030yards",2005
185,185,"Brad Faxon",75,NA,991,89,97,"ProximitytoHolefrom2030yards",2005
188,188,"Hank Kuehne",84,NA,1587.667,141,182,"ProximitytoHolefrom2030yards",2005
188,188,"Roland Thatcher",75,NA,1202.5,107,133,"ProximitytoHolefrom2030yards",2005
190,190,"Robert Allenby",95,NA,1069.083,94,174,"ProximitytoHolefrom2030yards",2005
190,190,"KJ Choi",78,NA,827.25,73,89,"ProximitytoHolefrom2030yards",2005
190,190,"Bill Glasson",54,NA,542.917,48,151,"ProximitytoHolefrom2030yards",2005
193,193,"Rocco Mediate",73,NA,1009,88,38,"ProximitytoHolefrom2030yards",2005
193,193,"Sean OHair",103,NA,1461.5,127,103,"ProximitytoHolefrom2030yards",2005
193,193,"Kirk Triplett",55,NA,733.5,64,50,"ProximitytoHolefrom2030yards",2005
196,196,"Ben Curtis",65,NA,1037.417,89,176,"ProximitytoHolefrom2030yards",2005
197,197,"Matt Gogel",78,NA,1377.5,117,106,"ProximitytoHolefrom2030yards",2005
197,197,"Jeff Maggert",79,NA,800.5,68,167,"ProximitytoHolefrom2030yards",2005
199,199,"Chris DiMarco",83,NA,970.667,82,27,"ProximitytoHolefrom2030yards",2005
200,200,"Scott Hend",75,NA,1143.333,96,196,"ProximitytoHolefrom2030yards",2005
201,201,"Craig Barlow",81,NA,1056.333,88,172,"ProximitytoHolefrom2030yards",2005
202,202,"Duffy Waldorf",86,NA,1287,97,148,"ProximitytoHolefrom2030yards",2005
