"GIRPercentage75100yards_RANKTHISWEEK_2011","GIRPercentage75100yards_RANKLASTWEEK_2011","GIRPercentage75100yards_PLAYERNAME_2011","GIRPercentage75100yards_ROUNDS_2011","GIRPercentage75100yards_Pct_2011","GIRPercentage75100yards_GREENSHIT_2011","GIRPercentage75100yards_TOTALHOLES_2011","GIRPercentage75100yards_RELATIVETOPAR_2011","stat_name","year"
1,1,"Marc Turnesa",54,92.5,37,40,-0.35,"GIRPercentage75100yards",2011
2,2,"Shane Bertsch",62,91.18,62,68,-0.42,"GIRPercentage75100yards",2011
3,3,"Justin Rose",79,90.91,50,55,-0.42,"GIRPercentage75100yards",2011
4,4,"Steve Stricker",70,90.41,66,73,-0.5,"GIRPercentage75100yards",2011
5,5,"Stephen Ames",69,90.38,47,52,-0.4,"GIRPercentage75100yards",2011
6,6,"John Rollins",85,90.14,64,71,-0.25,"GIRPercentage75100yards",2011
7,7,"Heath Slocum",89,89.41,76,85,-0.32,"GIRPercentage75100yards",2011
8,8,"Hunter Haas",96,88.75,71,80,-0.37,"GIRPercentage75100yards",2011
9,9,"Ernie Els",71,88.52,54,61,-0.24,"GIRPercentage75100yards",2011
9,9,"Freddie Jacobson",92,88.52,54,61,-0.26,"GIRPercentage75100yards",2011
11,11,"Davis Love III",70,88.37,38,43,-0.34,"GIRPercentage75100yards",2011
12,12,"Jason Dufner",78,87.88,58,66,-0.31,"GIRPercentage75100yards",2011
13,13,"Bryce Molder",82,87.36,76,87,-0.38,"GIRPercentage75100yards",2011
14,14,"Billy Mayfair",94,86.79,46,53,-0.3,"GIRPercentage75100yards",2011
15,15,"Robert Allenby",84,86.67,52,60,-0.37,"GIRPercentage75100yards",2011
16,16,"Kevin Stadler",88,86.57,58,67,-0.19,"GIRPercentage75100yards",2011
17,17,"Jason Bohn",74,86.52,77,89,-0.32,"GIRPercentage75100yards",2011
18,18,"Bill Haas",93,86.08,68,79,-0.28,"GIRPercentage75100yards",2011
19,19,"Nathan Green",81,86,43,50,-0.37,"GIRPercentage75100yards",2011
19,19,"Scott Piercy",78,86,43,50,-0.37,"GIRPercentage75100yards",2011
21,21,"Troy Merritt",63,85.71,42,49,-0.24,"GIRPercentage75100yards",2011
22,22,"Woody Austin",59,85.45,47,55,-0.45,"GIRPercentage75100yards",2011
23,23,"Richard Johnson",64,85.19,46,54,-0.37,"GIRPercentage75100yards",2011
23,23,"Ben Martin",74,85.19,46,54,-0.48,"GIRPercentage75100yards",2011
25,25,"Paul Goydos",81,85.05,91,107,-0.45,"GIRPercentage75100yards",2011
26,26,"Luke Donald",73,85,34,40,-0.56,"GIRPercentage75100yards",2011
27,27,"Michael Bradley",74,84.91,45,53,-0.38,"GIRPercentage75100yards",2011
28,28,"David Hearn",88,84.42,65,77,-0.28,"GIRPercentage75100yards",2011
28,28,"Charlie Wi",83,84.42,65,77,-0.34,"GIRPercentage75100yards",2011
30,30,"David Duval",67,84.31,43,51,-0.21,"GIRPercentage75100yards",2011
31,31,"Chad Campbell",99,84.27,75,89,-0.31,"GIRPercentage75100yards",2011
32,32,"KJ Choi",77,84.13,53,63,-0.38,"GIRPercentage75100yards",2011
33,33,"Steve Flesch",88,84.06,58,69,-0.34,"GIRPercentage75100yards",2011
34,34,"Tommy Gainey",104,83.78,62,74,-0.29,"GIRPercentage75100yards",2011
35,35,"Chris Kirk",87,83.75,67,80,-0.33,"GIRPercentage75100yards",2011
35,35,"William McGirt",103,83.75,67,80,-0.34,"GIRPercentage75100yards",2011
37,37,"Adam Scott",60,83.72,36,43,-0.31,"GIRPercentage75100yards",2011
38,38,"Brian Davis",105,83.33,85,102,-0.42,"GIRPercentage75100yards",2011
38,38,"Anthony Kim",72,83.33,55,66,-0.36,"GIRPercentage75100yards",2011
38,38,"Spencer Levin",113,83.33,85,102,-0.36,"GIRPercentage75100yards",2011
41,41,"Jim Furyk",87,82.89,63,76,-0.21,"GIRPercentage75100yards",2011
41,41,"Bubba Watson",85,82.89,63,76,-0.24,"GIRPercentage75100yards",2011
43,43,"Brian Gay",90,82.71,110,133,-0.4,"GIRPercentage75100yards",2011
44,44,"Joe Durant",71,82.67,62,75,-0.24,"GIRPercentage75100yards",2011
45,45,"Kevin Na",84,82.46,47,57,-0.23,"GIRPercentage75100yards",2011
46,46,"Nick Watney",80,82.43,61,74,-0.41,"GIRPercentage75100yards",2011
