"DrivingDistance_RANKTHISWEEK_2014","DrivingDistance_RANKLASTWEEK_2014","DrivingDistance_PLAYERNAME_2014","DrivingDistance_ROUNDS_2014","DrivingDistance_AVG_2014","DrivingDistance_TOTALDISTANCE_2014","DrivingDistance_TOTALDRIVES_2014","stat_name","year"
78,78,"Bo Van Pelt",83,291.3,43695,150,"DrivingDistance",2014
79,79,"Ernie Els",85,291.2,41354,142,"DrivingDistance",2014
80,80,"Ryo Ishikawa",75,291,41328,142,"DrivingDistance",2014
80,80,"Chris Kirk",105,291,58203,200,"DrivingDistance",2014
82,82,"Ricky Barnes",92,290.7,51170,176,"DrivingDistance",2014
82,82,"JJ Henry",91,290.7,50590,174,"DrivingDistance",2014
84,84,"Chesson Hadley",84,290.6,48814,168,"DrivingDistance",2014
84,84,"Will Ma Kenzie",82,290.6,47666,164,"DrivingDistance",2014
86,86,"John Rollins",84,290.1,44101,152,"DrivingDistance",2014
87,87,"Tyrone Van Aswegen",79,290,45234,156,"DrivingDistance",2014
88,88,"David Lingmerth",80,289.8,41729,144,"DrivingDistance",2014
89,89,"Vijay Singh",83,289.7,48093,166,"DrivingDistance",2014
89,89,"Jordan Spieth",102,289.7,54470,188,"DrivingDistance",2014
91,91,"James Hahn",82,289.6,46337,160,"DrivingDistance",2014
92,92,"Brice Garnett",92,289.3,50915,176,"DrivingDistance",2014
93,93,"Michael Thompson",74,289.2,38172,132,"DrivingDistance",2014
94,94,"Brian Harman",111,289,64149,222,"DrivingDistance",2014
95,95,"John Senden",99,288.9,57207,198,"DrivingDistance",2014
96,96,"Retief Goosen",94,288.8,49665,172,"DrivingDistance",2014
97,97,"Kevin Streelman",79,288.6,40121,139,"DrivingDistance",2014
98,98,"Sangmoon Bae",76,288.5,41549,144,"DrivingDistance",2014
98,98,"Webb Simpson",87,288.5,48462,168,"DrivingDistance",2014
100,100,"Boo Weekley",73,288.3,36614,127,"DrivingDistance",2014
101,101,"Jim Renner",61,288.2,34013,118,"DrivingDistance",2014
102,102,"Jonathan Byrd",76,288.1,41481,144,"DrivingDistance",2014
102,102,"Gonzalo Fdez Castano",83,288.1,44938,156,"DrivingDistance",2014
102,102,"John Peterson",62,288.1,34574,120,"DrivingDistance",2014
102,102,"Ian Poulter",57,288.1,29963,104,"DrivingDistance",2014
106,106,"Brendon de Jonge",109,287.9,59893,208,"DrivingDistance",2014
107,107,"Chad Campbell",57,287.8,30510,106,"DrivingDistance",2014
107,107,"Kevin Kisner",85,287.8,48933,170,"DrivingDistance",2014
109,109,"Luke Guthrie",85,287.6,48889,170,"DrivingDistance",2014
110,110,"Jeff Overton",80,287.5,41396,144,"DrivingDistance",2014
111,111,"Andrew Svoboda",77,287.4,44261,154,"DrivingDistance",2014
112,112,"Scott Brown",100,287.2,55140,192,"DrivingDistance",2014
113,113,"Johnson Wagner",69,287.1,37322,130,"DrivingDistance",2014
114,114,"Nicholas Thompson",85,287,44203,154,"DrivingDistance",2014
115,115,"Pat Perez",84,286.4,48114,168,"DrivingDistance",2014
116,116,"Matt Every",85,286.3,46373,162,"DrivingDistance",2014
117,117,"Jonas Blixt",64,286.1,30899,108,"DrivingDistance",2014
117,117,"George McNeill",79,286.1,45200,158,"DrivingDistance",2014
119,119,"Chris Stroud",88,285.8,48020,168,"DrivingDistance",2014
120,120,"Russell Knox",92,285.7,52566,184,"DrivingDistance",2014
121,121,"Brandt Snedeker",89,285.6,47126,165,"DrivingDistance",2014
122,122,"Jason Dufner",57,285.3,28526,100,"DrivingDistance",2014
122,122,"John Merrick",87,285.3,42797,150,"DrivingDistance",2014
124,124,"Troy Merritt",62,285.2,35359,124,"DrivingDistance",2014
125,125,"Justin Hicks",103,285.1,56456,198,"DrivingDistance",2014
125,125,"Richard Lee",80,285.1,42188,148,"DrivingDistance",2014
127,127,"Robert Allenby",83,284.9,46157,162,"DrivingDistance",2014
127,127,"Bronson La Cassie",51,284.9,26779,94,"DrivingDistance",2014
129,129,"Ryan Moore",86,284.7,43280,152,"DrivingDistance",2014
130,130,"Freddie Jacobson",91,284.6,51797,182,"DrivingDistance",2014
131,131,"DA Points",75,284.5,36982,130,"DrivingDistance",2014
132,132,"James Driscoll",71,284.2,40353,142,"DrivingDistance",2014
132,132,"Danny Lee",84,284.2,45471,160,"DrivingDistance",2014
134,134,"Roberto Castro",76,283.9,39746,140,"DrivingDistance",2014
134,134,"John Huh",87,283.9,44849,158,"DrivingDistance",2014
136,136,"Matt Kuchar",91,283.8,49943,176,"DrivingDistance",2014
137,137,"Brian Stuard",91,283.4,49310,174,"DrivingDistance",2014
138,138,"Erik Compton",88,283.3,49864,176,"DrivingDistance",2014
139,139,"Cameron Tringale",111,282.9,60534,214,"DrivingDistance",2014
140,140,"Tim Wilkinson",86,282.4,46321,164,"DrivingDistance",2014
141,141,"Zach Johnson",97,282.2,54182,192,"DrivingDistance",2014
141,141,"Daniel Summerhays",98,282.2,53054,188,"DrivingDistance",2014
143,143,"YE Yang",79,281.9,43973,156,"DrivingDistance",2014
144,144,"Briny Baird",50,281.6,28159,100,"DrivingDistance",2014
145,145,"Scott Langley",95,281.3,52320,186,"DrivingDistance",2014
146,146,"Charlie Wi",72,281,39335,140,"DrivingDistance",2014
147,147,"Greg Chalmers",85,280.7,45469,162,"DrivingDistance",2014
148,148,"Kevin Na",94,280.3,52700,188,"DrivingDistance",2014
148,148,"Brendon Todd",108,280.3,60260,215,"DrivingDistance",2014
150,150,"Spencer Levin",59,280.1,33051,118,"DrivingDistance",2014
151,151,"Jason Bohn",81,280,45363,162,"DrivingDistance",2014
152,152,"KJ Choi",80,279.8,42535,152,"DrivingDistance",2014
153,153,"Mark Wilson",69,279.6,36346,130,"DrivingDistance",2014
154,154,"Ben Curtis",77,279.5,40811,146,"DrivingDistance",2014
155,155,"Jim Furyk",84,279.3,44681,160,"DrivingDistance",2014
156,156,"David Hearn",97,279.1,51918,186,"DrivingDistance",2014
157,157,"Ben Crane",81,279,45204,162,"DrivingDistance",2014
158,158,"Bryce Molder",77,278.7,38458,138,"DrivingDistance",2014
159,159,"Stuart Appleby",92,278.6,50148,180,"DrivingDistance",2014
160,160,"Woody Austin",63,278.5,32861,118,"DrivingDistance",2014
160,160,"William McGirt",96,278.5,53472,192,"DrivingDistance",2014
162,162,"Ted Potter Jr",68,278.4,37864,136,"DrivingDistance",2014
163,163,"Brian Davis",93,278.2,49511,178,"DrivingDistance",2014
164,164,"Luke Donald",57,278.1,28926,104,"DrivingDistance",2014
165,165,"Graeme McDowell",66,278,32253,116,"DrivingDistance",2014
166,166,"Heath Slocum",71,277.8,38340,138,"DrivingDistance",2014
167,167,"Jerry Kelly",80,277.5,42183,152,"DrivingDistance",2014
168,168,"Billy Hurley III",86,276.7,47597,172,"DrivingDistance",2014
169,169,"Jeff Maggert",54,276.6,29877,108,"DrivingDistance",2014
170,170,"DH Lee",54,276.2,27616,100,"DrivingDistance",2014
171,171,"Ken Duke",80,275.5,40775,148,"DrivingDistance",2014
172,172,"Chad Collins",78,275.4,40764,148,"DrivingDistance",2014
173,173,"David Toms",64,275.1,34110,124,"DrivingDistance",2014
174,174,"Tim Clark",75,272.2,38655,142,"DrivingDistance",2014
175,175,"Brian Gay",81,271.6,38570,142,"DrivingDistance",2014
176,176,"Mike Weir",69,271.2,35252,130,"DrivingDistance",2014
177,177,"Justin Leonard",75,270.3,40539,150,"DrivingDistance",2014
