"ProximitytoHolefrom2030yards_RANKTHISWEEK_2008","ProximitytoHolefrom2030yards_RANKLASTWEEK_2008","ProximitytoHolefrom2030yards_PLAYERNAME_2008","ProximitytoHolefrom2030yards_ROUNDS_2008","ProximitytoHolefrom2030yards_AVGDTP_2008","ProximitytoHolefrom2030yards_TOTALDISTANCEFEET_2008","ProximitytoHolefrom2030yards_OFSHOTS_2008","ProximitytoHolefrom2030yards_SCRAMBLINGRANK_2008","stat_name","year"
73,73,"Will Ma Kenzie",62,NA,673.417,73,130,"ProximitytoHolefrom2030yards",2008
73,73,"Nick OHern",82,NA,940.083,102,22,"ProximitytoHolefrom2030yards",2008
73,73,"Tom Scherrer",56,NA,639.75,69,126,"ProximitytoHolefrom2030yards",2008
73,73,"Bubba Watson",97,NA,1098.5,119,156,"ProximitytoHolefrom2030yards",2008
79,79,"Woody Austin",109,NA,1251.333,134,147,"ProximitytoHolefrom2030yards",2008
79,79,"Chad Collins",72,NA,991.167,106,88,"ProximitytoHolefrom2030yards",2008
79,79,"Todd Demsey",80,NA,1249.833,134,65,"ProximitytoHolefrom2030yards",2008
79,79,"JP Hayes",67,NA,971.583,104,73,"ProximitytoHolefrom2030yards",2008
79,79,"Billy Mayfair",103,NA,1227.5,131,34,"ProximitytoHolefrom2030yards",2008
79,79,"Brenden Pappas",66,NA,795.583,85,50,"ProximitytoHolefrom2030yards",2008
79,79,"John Riegger",73,NA,839.083,90,58,"ProximitytoHolefrom2030yards",2008
79,79,"Mark Wilson",107,NA,1200.333,129,31,"ProximitytoHolefrom2030yards",2008
87,87,"Eric Axley",113,NA,1479.25,157,40,"ProximitytoHolefrom2030yards",2008
87,87,"Alex Cejka",75,NA,753.5,80,140,"ProximitytoHolefrom2030yards",2008
87,87,"Bob Estes",90,NA,1037.167,110,33,"ProximitytoHolefrom2030yards",2008
87,87,"Corey Pavin",69,NA,783.25,83,3,"ProximitytoHolefrom2030yards",2008
87,87,"John Senden",93,NA,976.167,104,156,"ProximitytoHolefrom2030yards",2008
92,92,"Stephen Ames",83,NA,835.083,88,57,"ProximitytoHolefrom2030yards",2008
92,92,"Paul Casey",55,NA,475.5,50,188,"ProximitytoHolefrom2030yards",2008
92,92,"Bill Haas",99,NA,1377.083,145,148,"ProximitytoHolefrom2030yards",2008
92,92,"Charley Hoffman",94,NA,1127.5,119,93,"ProximitytoHolefrom2030yards",2008
92,92,"Brandt Jobe",52,NA,655.833,69,172,"ProximitytoHolefrom2030yards",2008
92,92,"Anthony Kim",81,NA,901.333,95,45,"ProximitytoHolefrom2030yards",2008
92,92,"David Lutterus",59,NA,744.167,78,184,"ProximitytoHolefrom2030yards",2008
92,92,"Jesper Parnevik",88,NA,1295.833,136,23,"ProximitytoHolefrom2030yards",2008
92,92,"Tim Petrovic",97,NA,1022.167,108,53,"ProximitytoHolefrom2030yards",2008
92,92,"Jeff Quinney",87,NA,984.083,104,70,"ProximitytoHolefrom2030yards",2008
102,102,"Freddie Jacobson",78,NA,897.583,94,81,"ProximitytoHolefrom2030yards",2008
102,102,"Brett Quigley",80,NA,1111.25,116,97,"ProximitytoHolefrom2030yards",2008
102,102,"Boo Weekley",86,NA,941,98,106,"ProximitytoHolefrom2030yards",2008
102,102,"Charlie Wi",97,NA,1076,112,4,"ProximitytoHolefrom2030yards",2008
106,106,"Brad Adamonis",87,NA,1297.583,134,131,"ProximitytoHolefrom2030yards",2008
106,106,"Bart Bryant",81,NA,859.25,89,47,"ProximitytoHolefrom2030yards",2008
106,106,"Chad Campbell",94,NA,972.667,101,158,"ProximitytoHolefrom2030yards",2008
106,106,"Mark Hensby",71,NA,974.75,101,185,"ProximitytoHolefrom2030yards",2008
106,106,"JB Holmes",86,NA,1092.5,113,152,"ProximitytoHolefrom2030yards",2008
106,106,"John Huston",56,NA,560.75,58,79,"ProximitytoHolefrom2030yards",2008
106,106,"Frank Lickliter II",107,NA,1564.167,162,87,"ProximitytoHolefrom2030yards",2008
106,106,"Steve Lowery",74,NA,1085.75,112,141,"ProximitytoHolefrom2030yards",2008
106,106,"Steve Marino",119,NA,1511.5,157,55,"ProximitytoHolefrom2030yards",2008
106,106,"George McNeill",97,NA,1196.5,124,191,"ProximitytoHolefrom2030yards",2008
106,106,"Jay Williamson",96,NA,818.333,85,159,"ProximitytoHolefrom2030yards",2008
117,117,"Ryan Armour",87,NA,1169.917,120,194,"ProximitytoHolefrom2030yards",2008
117,117,"Ernie Els",51,NA,457.833,47,112,"ProximitytoHolefrom2030yards",2008
117,117,"Cody Freeman",66,NA,900.5,92,177,"ProximitytoHolefrom2030yards",2008
117,117,"JJ Henry",108,NA,1438.333,148,143,"ProximitytoHolefrom2030yards",2008
117,117,"Lee Janzen",89,NA,895.917,92,91,"ProximitytoHolefrom2030yards",2008
117,117,"Richard Johnson",77,NA,1308.667,134,67,"ProximitytoHolefrom2030yards",2008
117,117,"Greg Kraft",63,NA,753.75,77,64,"ProximitytoHolefrom2030yards",2008
117,117,"Jeff Maggert",86,NA,1144.917,117,133,"ProximitytoHolefrom2030yards",2008
125,125,"Chris DiMarco",87,NA,943.667,96,114,"ProximitytoHolefrom2030yards",2008
125,125,"Jim Furyk",95,NA,991.583,101,29,"ProximitytoHolefrom2030yards",2008
125,125,"Mathias Gronberg",87,NA,1422.5,145,121,"ProximitytoHolefrom2030yards",2008
125,125,"Todd Hamilton",92,NA,1070.333,109,168,"ProximitytoHolefrom2030yards",2008
125,125,"Scott McCarron",63,NA,904.917,92,59,"ProximitytoHolefrom2030yards",2008
125,125,"Jeff Overton",103,NA,1478.917,151,125,"ProximitytoHolefrom2030yards",2008
125,125,"Marc Turnesa",87,NA,1182.917,120,41,"ProximitytoHolefrom2030yards",2008
132,132,"Jon Mills",95,NA,1120.333,113,154,"ProximitytoHolefrom2030yards",2008
133,133,"Stewart Cink",87,NA,870.917,87,142,"ProximitytoHolefrom2030yards",2008
133,133,"Chris Stroud",81,NA,891.083,89,165,"ProximitytoHolefrom2030yards",2008
133,133,"DJ Trahan",94,NA,1110.583,111,139,"ProximitytoHolefrom2030yards",2008
133,133,"Ron Whittaker",54,NA,589.583,59,164,"ProximitytoHolefrom2030yards",2008
133,133,"YE Yang",89,NA,1060.917,106,137,"ProximitytoHolefrom2030yards",2008
138,138,"Steve Allan",58,NA,734.333,73,175,"ProximitytoHolefrom2030yards",2008
138,138,"Harrison Frazar",73,NA,694.75,69,175,"ProximitytoHolefrom2030yards",2008
138,138,"Tommy Gainey",60,NA,596.833,59,197,"ProximitytoHolefrom2030yards",2008
138,138,"Lucas Glover",91,NA,1275,126,115,"ProximitytoHolefrom2030yards",2008
138,138,"Peter Lonard",92,NA,1116.833,111,107,"ProximitytoHolefrom2030yards",2008
138,138,"Rod Pampling",83,NA,1268.5,126,129,"ProximitytoHolefrom2030yards",2008
138,138,"Chez Reavie",102,NA,1158.5,115,52,"ProximitytoHolefrom2030yards",2008
145,145,"Michael Allen",91,NA,1018.5,100,110,"ProximitytoHolefrom2030yards",2008
145,145,"Kenneth Ferrie",72,NA,987.083,97,145,"ProximitytoHolefrom2030yards",2008
147,147,"Justin Bolli",87,NA,926,90,182,"ProximitytoHolefrom2030yards",2008
147,147,"Alejandro Canizares",52,NA,779.75,76,111,"ProximitytoHolefrom2030yards",2008
147,147,"Ben Curtis",80,NA,852.583,83,46,"ProximitytoHolefrom2030yards",2008
147,147,"Paul Goydos",78,NA,858.5,84,74,"ProximitytoHolefrom2030yards",2008
147,147,"Matt Jones",95,NA,1451.833,142,62,"ProximitytoHolefrom2030yards",2008
147,147,"Ryan Moore",72,NA,1057.667,103,48,"ProximitytoHolefrom2030yards",2008
147,147,"Joe Ogilvie",100,NA,1391.583,136,62,"ProximitytoHolefrom2030yards",2008
147,147,"Ted Purdy",68,NA,822.333,80,123,"ProximitytoHolefrom2030yards",2008
147,147,"Bob Sowards",61,NA,936.25,91,150,"ProximitytoHolefrom2030yards",2008
147,147,"Kevin Stadler",90,NA,1098.917,107,186,"ProximitytoHolefrom2030yards",2008
157,157,"Martin Laird",98,NA,1299.5,126,117,"ProximitytoHolefrom2030yards",2008
157,157,"Pat Perez",93,NA,1043.75,101,124,"ProximitytoHolefrom2030yards",2008
157,157,"Carl Pettersson",110,NA,1461.25,141,49,"ProximitytoHolefrom2030yards",2008
157,157,"Nicholas Thompson",113,NA,1637.417,158,85,"ProximitytoHolefrom2030yards",2008
157,157,"Jimmy Walker",73,NA,993.167,96,134,"ProximitytoHolefrom2030yards",2008
157,157,"Charles Warren",79,NA,1117.167,108,196,"ProximitytoHolefrom2030yards",2008
163,163,"Robert Allenby",108,NA,1224.667,118,149,"ProximitytoHolefrom2030yards",2008
163,163,"Joe Durant",92,NA,1132.167,109,189,"ProximitytoHolefrom2030yards",2008
163,163,"Steve Elkington",84,NA,1090.083,105,78,"ProximitytoHolefrom2030yards",2008
163,163,"Nick Flanagan",89,NA,1137.333,109,179,"ProximitytoHolefrom2030yards",2008
163,163,"Dustin Johnson",92,NA,1380.25,133,192,"ProximitytoHolefrom2030yards",2008
168,168,"Olin Browne",77,NA,999.75,95,113,"ProximitytoHolefrom2030yards",2008
168,168,"Glen Day",64,NA,742.75,71,6,"ProximitytoHolefrom2030yards",2008
168,168,"Heath Slocum",104,NA,957.5,91,75,"ProximitytoHolefrom2030yards",2008
171,171,"Ben Crane",86,NA,1068.083,101,16,"ProximitytoHolefrom2030yards",2008
171,171,"Dudley Hart",74,NA,1161.75,110,20,"ProximitytoHolefrom2030yards",2008
171,171,"Geoff Ogilvy",65,NA,666.833,63,38,"ProximitytoHolefrom2030yards",2008
171,171,"Kenny Perry",97,NA,1160.417,110,90,"ProximitytoHolefrom2030yards",2008
171,171,"Johnson Wagner",83,NA,1208.667,114,103,"ProximitytoHolefrom2030yards",2008
176,176,"Robert Garrigus",90,NA,1410.5,131,190,"ProximitytoHolefrom2030yards",2008
176,176,"Travis Perkins",53,NA,709,66,193,"ProximitytoHolefrom2030yards",2008
176,176,"Patrick Sheehan",124,NA,1414.083,132,39,"ProximitytoHolefrom2030yards",2008
179,179,"Ryan Palmer",69,NA,1060.167,98,138,"ProximitytoHolefrom2030yards",2008
180,180,"Paul Claxton",63,NA,733.25,67,178,"ProximitytoHolefrom2030yards",2008
180,180,"Cliff Kresge",84,NA,1177.417,108,166,"ProximitytoHolefrom2030yards",2008
180,180,"Ian Poulter",51,NA,643.5,59,120,"ProximitytoHolefrom2030yards",2008
183,183,"Troy Matteson",94,NA,1467.25,133,173,"ProximitytoHolefrom2030yards",2008
183,183,"Kevin Streelman",114,NA,1569,143,56,"ProximitytoHolefrom2030yards",2008
186,186,"Gavin Coles",54,NA,497.5,45,9,"ProximitytoHolefrom2030yards",2008
186,186,"Jason Gore",94,NA,1551.667,140,136,"ProximitytoHolefrom2030yards",2008
186,186,"Hunter Mahan",87,NA,1139.167,103,170,"ProximitytoHolefrom2030yards",2008
186,186,"Kyle Thompson",70,NA,821.917,74,183,"ProximitytoHolefrom2030yards",2008
190,190,"Jason Day",81,NA,1206,107,94,"ProximitytoHolefrom2030yards",2008
190,190,"Zach Johnson",85,NA,932,83,103,"ProximitytoHolefrom2030yards",2008
192,192,"Jin Park",85,NA,984.167,86,128,"ProximitytoHolefrom2030yards",2008
192,192,"Andres Romero",69,NA,809,71,85,"ProximitytoHolefrom2030yards",2008
194,194,"Tom Lehman",51,NA,519.833,45,101,"ProximitytoHolefrom2030yards",2008
195,195,"John Rollins",94,NA,1278.917,109,43,"ProximitytoHolefrom2030yards",2008
196,196,"Billy Andrade",71,NA,861.667,71,163,"ProximitytoHolefrom2030yards",2008
197,197,"Tag Ridings",88,NA,1375.417,109,118,"ProximitytoHolefrom2030yards",2008
