"FirstTeeLatePar5ScoringAverage_RANKTHISWEEK_2012","FirstTeeLatePar5ScoringAverage_RANKLASTWEEK_2012","FirstTeeLatePar5ScoringAverage_PLAYERNAME_2012","FirstTeeLatePar5ScoringAverage_ROUNDS_2012","FirstTeeLatePar5ScoringAverage_AVG_2012","FirstTeeLatePar5ScoringAverage_TOTALSTROKES_2012","FirstTeeLatePar5ScoringAverage_TOTALHOLES_2012","stat_name","year"
24,24,"Robert Garrigus",89,4.57,425,93,"FirstTeeLatePar5ScoringAverage",2012
24,24,"Phil Mickelson",79,4.57,654,143,"FirstTeeLatePar5ScoringAverage",2012
24,24,"Carl Pettersson",92,4.57,398,87,"FirstTeeLatePar5ScoringAverage",2012
24,24,"Brandt Snedeker",81,4.57,516,113,"FirstTeeLatePar5ScoringAverage",2012
28,28,"Chad Campbell",84,4.58,357,78,"FirstTeeLatePar5ScoringAverage",2012
28,28,"Rocco Mediate",70,4.58,275,60,"FirstTeeLatePar5ScoringAverage",2012
28,28,"John Merrick",83,4.58,275,60,"FirstTeeLatePar5ScoringAverage",2012
31,31,"Jonas Blixt",72,4.59,335,73,"FirstTeeLatePar5ScoringAverage",2012
31,31,"Jason Day",57,4.59,257,56,"FirstTeeLatePar5ScoringAverage",2012
31,31,"Bobby Gates",87,4.59,271,59,"FirstTeeLatePar5ScoringAverage",2012
31,31,"Chez Reavie",83,4.59,266,58,"FirstTeeLatePar5ScoringAverage",2012
31,31,"Bo Van Pelt",84,4.59,532,116,"FirstTeeLatePar5ScoringAverage",2012
36,36,"Keegan Bradley",90,4.6,617,134,"FirstTeeLatePar5ScoringAverage",2012
36,36,"Jonathan Byrd",69,4.6,432,94,"FirstTeeLatePar5ScoringAverage",2012
36,36,"Nathan Green",73,4.6,239,52,"FirstTeeLatePar5ScoringAverage",2012
36,36,"David Hearn",95,4.6,285,62,"FirstTeeLatePar5ScoringAverage",2012
36,36,"Andres Romero",68,4.6,308,67,"FirstTeeLatePar5ScoringAverage",2012
36,36,"Kyle Stanley",86,4.6,382,83,"FirstTeeLatePar5ScoringAverage",2012
36,36,"Tiger Woods",69,4.6,589,128,"FirstTeeLatePar5ScoringAverage",2012
43,43,"Luke Donald",63,4.61,466,101,"FirstTeeLatePar5ScoringAverage",2012
43,43,"JB Holmes",90,4.61,406,88,"FirstTeeLatePar5ScoringAverage",2012
43,43,"Robert Karlsson",54,4.61,129,28,"FirstTeeLatePar5ScoringAverage",2012
43,43,"Billy Mayfair",90,4.61,415,90,"FirstTeeLatePar5ScoringAverage",2012
43,43,"Pat Perez",81,4.61,429,93,"FirstTeeLatePar5ScoringAverage",2012
43,43,"Charl Schwartzel",56,4.61,332,72,"FirstTeeLatePar5ScoringAverage",2012
43,43,"Michael Thompson",80,4.61,304,66,"FirstTeeLatePar5ScoringAverage",2012
43,43,"Camilo Villegas",79,4.61,433,94,"FirstTeeLatePar5ScoringAverage",2012
43,43,"Bubba Watson",68,4.61,549,119,"FirstTeeLatePar5ScoringAverage",2012
52,52,"Aaron Baddeley",73,4.62,277,60,"FirstTeeLatePar5ScoringAverage",2012
52,52,"Padraig Harrington",67,4.62,420,91,"FirstTeeLatePar5ScoringAverage",2012
52,52,"Matt Jones",53,4.62,217,47,"FirstTeeLatePar5ScoringAverage",2012
52,52,"Sean OHair",84,4.62,342,74,"FirstTeeLatePar5ScoringAverage",2012
52,52,"Ted Potter Jr",77,4.62,231,50,"FirstTeeLatePar5ScoringAverage",2012
52,52,"Heath Slocum",93,4.62,291,63,"FirstTeeLatePar5ScoringAverage",2012
52,52,"David Toms",60,4.62,319,69,"FirstTeeLatePar5ScoringAverage",2012
52,52,"Boo Weekley",74,4.62,282,61,"FirstTeeLatePar5ScoringAverage",2012
60,60,"Cameron Beckman",81,4.63,292,63,"FirstTeeLatePar5ScoringAverage",2012
60,60,"Scott Brown",65,4.63,222,48,"FirstTeeLatePar5ScoringAverage",2012
60,60,"Daniel Chopra",55,4.63,222,48,"FirstTeeLatePar5ScoringAverage",2012
60,60,"Rickie Fowler",84,4.63,477,103,"FirstTeeLatePar5ScoringAverage",2012
60,60,"John Mallinger",74,4.63,329,71,"FirstTeeLatePar5ScoringAverage",2012
60,60,"Vijay Singh",99,4.63,486,105,"FirstTeeLatePar5ScoringAverage",2012
60,60,"Steve Stricker",73,4.63,606,131,"FirstTeeLatePar5ScoringAverage",2012
67,67,"Arjun Atwal",79,4.64,167,36,"FirstTeeLatePar5ScoringAverage",2012
67,67,"Sergio Garcia",57,4.64,404,87,"FirstTeeLatePar5ScoringAverage",2012
67,67,"Martin Laird",77,4.64,413,89,"FirstTeeLatePar5ScoringAverage",2012
67,67,"DA Points",88,4.64,353,76,"FirstTeeLatePar5ScoringAverage",2012
67,67,"Ian Poulter",57,4.64,394,85,"FirstTeeLatePar5ScoringAverage",2012
67,67,"Josh Teater",97,4.64,362,78,"FirstTeeLatePar5ScoringAverage",2012
73,73,"Blake Adams",107,4.65,479,103,"FirstTeeLatePar5ScoringAverage",2012
73,73,"KJ Choi",71,4.65,432,93,"FirstTeeLatePar5ScoringAverage",2012
73,73,"Stewart Cink",71,4.65,330,71,"FirstTeeLatePar5ScoringAverage",2012
73,73,"Chris Couch",61,4.65,335,72,"FirstTeeLatePar5ScoringAverage",2012
73,73,"Brendon de Jonge",115,4.65,595,128,"FirstTeeLatePar5ScoringAverage",2012
73,73,"Jason Dufner",83,4.65,577,124,"FirstTeeLatePar5ScoringAverage",2012
73,73,"Harrison Frazar",56,4.65,214,46,"FirstTeeLatePar5ScoringAverage",2012
73,73,"Marc Leishman",84,4.65,400,86,"FirstTeeLatePar5ScoringAverage",2012
73,73,"Bill Lunde",83,4.65,251,54,"FirstTeeLatePar5ScoringAverage",2012
73,73,"Justin Rose",69,4.65,502,108,"FirstTeeLatePar5ScoringAverage",2012
83,83,"Mark Anderson",75,4.66,163,35,"FirstTeeLatePar5ScoringAverage",2012
83,83,"Michael Bradley",63,4.66,177,38,"FirstTeeLatePar5ScoringAverage",2012
83,83,"Ernie Els",80,4.66,485,104,"FirstTeeLatePar5ScoringAverage",2012
83,83,"Matt Every",80,4.66,401,86,"FirstTeeLatePar5ScoringAverage",2012
83,83,"Martin Flores",95,4.66,373,80,"FirstTeeLatePar5ScoringAverage",2012
83,83,"Bill Haas",79,4.66,513,110,"FirstTeeLatePar5ScoringAverage",2012
83,83,"John Huh",99,4.66,359,77,"FirstTeeLatePar5ScoringAverage",2012
83,83,"William McGirt",96,4.66,387,83,"FirstTeeLatePar5ScoringAverage",2012
91,91,"Stephen Ames",54,4.67,229,49,"FirstTeeLatePar5ScoringAverage",2012
91,91,"Marco Dawson",60,4.67,154,33,"FirstTeeLatePar5ScoringAverage",2012
91,91,"James Driscoll",83,4.67,411,88,"FirstTeeLatePar5ScoringAverage",2012
91,91,"Harris English",98,4.67,402,86,"FirstTeeLatePar5ScoringAverage",2012
91,91,"Trevor Immelman",76,4.67,378,81,"FirstTeeLatePar5ScoringAverage",2012
91,91,"Scott Piercy",95,4.67,458,98,"FirstTeeLatePar5ScoringAverage",2012
91,91,"Kevin Stadler",85,4.67,462,99,"FirstTeeLatePar5ScoringAverage",2012
91,91,"Lee Westwood",60,4.67,402,86,"FirstTeeLatePar5ScoringAverage",2012
99,99,"Stuart Appleby",75,4.68,370,79,"FirstTeeLatePar5ScoringAverage",2012
99,99,"Gary Christian",91,4.68,342,73,"FirstTeeLatePar5ScoringAverage",2012
99,99,"Ben Curtis",62,4.68,370,79,"FirstTeeLatePar5ScoringAverage",2012
99,99,"Jim Furyk",85,4.68,561,120,"FirstTeeLatePar5ScoringAverage",2012
99,99,"Mathew Goggin",65,4.68,117,25,"FirstTeeLatePar5ScoringAverage",2012
99,99,"Tim Herron",88,4.68,351,75,"FirstTeeLatePar5ScoringAverage",2012
99,99,"Richard Lee",71,4.68,262,56,"FirstTeeLatePar5ScoringAverage",2012
99,99,"Justin Leonard",79,4.68,267,57,"FirstTeeLatePar5ScoringAverage",2012
99,99,"Bryce Molder",83,4.68,365,78,"FirstTeeLatePar5ScoringAverage",2012
99,99,"Ryan Moore",89,4.68,543,116,"FirstTeeLatePar5ScoringAverage",2012
99,99,"Jeff Overton",101,4.68,374,80,"FirstTeeLatePar5ScoringAverage",2012
99,99,"Kyle Reifers",86,4.68,421,90,"FirstTeeLatePar5ScoringAverage",2012
99,99,"John Senden",81,4.68,463,99,"FirstTeeLatePar5ScoringAverage",2012
99,99,"Jimmy Walker",101,4.68,543,116,"FirstTeeLatePar5ScoringAverage",2012
99,99,"Charlie Wi",86,4.68,412,88,"FirstTeeLatePar5ScoringAverage",2012
114,114,"Graham DeLaet",79,4.69,328,70,"FirstTeeLatePar5ScoringAverage",2012
114,114,"Ryo Ishikawa",54,4.69,286,61,"FirstTeeLatePar5ScoringAverage",2012
114,114,"Sung Kang",75,4.69,230,49,"FirstTeeLatePar5ScoringAverage",2012
114,114,"Russell Knox",72,4.69,300,64,"FirstTeeLatePar5ScoringAverage",2012
114,114,"John Rollins",81,4.69,403,86,"FirstTeeLatePar5ScoringAverage",2012
114,114,"DJ Trahan",73,4.69,286,61,"FirstTeeLatePar5ScoringAverage",2012
114,114,"Nick Watney",97,4.69,567,121,"FirstTeeLatePar5ScoringAverage",2012
121,121,"Charlie Beljan",61,4.7,263,56,"FirstTeeLatePar5ScoringAverage",2012
121,121,"Stephen Gangluff",57,4.7,188,40,"FirstTeeLatePar5ScoringAverage",2012
121,121,"Tom Gillis",75,4.7,310,66,"FirstTeeLatePar5ScoringAverage",2012
121,121,"Kevin Kisner",69,4.7,254,54,"FirstTeeLatePar5ScoringAverage",2012
121,121,"Henrik Stenson",51,4.7,418,89,"FirstTeeLatePar5ScoringAverage",2012
121,121,"Chris Stroud",86,4.7,390,83,"FirstTeeLatePar5ScoringAverage",2012
121,121,"YE Yang",64,4.7,221,47,"FirstTeeLatePar5ScoringAverage",2012
128,128,"Robert Allenby",76,4.71,212,45,"FirstTeeLatePar5ScoringAverage",2012
128,128,"Jason Bohn",81,4.71,264,56,"FirstTeeLatePar5ScoringAverage",2012
128,128,"Geoff Ogilvy",73,4.71,320,68,"FirstTeeLatePar5ScoringAverage",2012
128,128,"Alexandre Rocha",62,4.71,113,24,"FirstTeeLatePar5ScoringAverage",2012
132,132,"JJ Henry",93,4.72,269,57,"FirstTeeLatePar5ScoringAverage",2012
132,132,"Colt Knost",79,4.72,316,67,"FirstTeeLatePar5ScoringAverage",2012
132,132,"Matt Kuchar",86,4.72,566,120,"FirstTeeLatePar5ScoringAverage",2012
132,132,"Seung Yul Noh",105,4.72,453,96,"FirstTeeLatePar5ScoringAverage",2012
136,136,"George McNeill",85,4.73,227,48,"FirstTeeLatePar5ScoringAverage",2012
136,136,"Gary Woodland",70,4.73,445,94,"FirstTeeLatePar5ScoringAverage",2012
138,138,"Billy Hurley III",70,4.74,147,31,"FirstTeeLatePar5ScoringAverage",2012
138,138,"Kevin Na",80,4.74,422,89,"FirstTeeLatePar5ScoringAverage",2012
138,138,"Ryan Palmer",81,4.74,370,78,"FirstTeeLatePar5ScoringAverage",2012
138,138,"Brendan Steele",77,4.74,166,35,"FirstTeeLatePar5ScoringAverage",2012
142,142,"Jason Kokrak",79,4.75,361,76,"FirstTeeLatePar5ScoringAverage",2012
142,142,"Graeme McDowell",55,4.75,361,76,"FirstTeeLatePar5ScoringAverage",2012
142,142,"Dicky Pride",62,4.75,209,44,"FirstTeeLatePar5ScoringAverage",2012
145,145,"Tim Clark",60,4.76,343,72,"FirstTeeLatePar5ScoringAverage",2012
145,145,"JJ Killeen",101,4.76,424,89,"FirstTeeLatePar5ScoringAverage",2012
145,145,"Edward Loar",59,4.76,200,42,"FirstTeeLatePar5ScoringAverage",2012
145,145,"Kevin Streelman",89,4.76,428,90,"FirstTeeLatePar5ScoringAverage",2012
145,145,"Johnson Wagner",88,4.76,447,94,"FirstTeeLatePar5ScoringAverage",2012
150,150,"Angel Cabrera",54,4.77,224,47,"FirstTeeLatePar5ScoringAverage",2012
150,150,"Erik Compton",81,4.77,315,66,"FirstTeeLatePar5ScoringAverage",2012
150,150,"Brian Harman",101,4.77,448,94,"FirstTeeLatePar5ScoringAverage",2012
150,150,"Jerry Kelly",84,4.77,296,62,"FirstTeeLatePar5ScoringAverage",2012
150,150,"Chris Kirk",93,4.77,386,81,"FirstTeeLatePar5ScoringAverage",2012
150,150,"Troy Matteson",100,4.77,434,91,"FirstTeeLatePar5ScoringAverage",2012
150,150,"Garth Mulroy",59,4.77,205,43,"FirstTeeLatePar5ScoringAverage",2012
150,150,"Daniel Summerhays",81,4.77,329,69,"FirstTeeLatePar5ScoringAverage",2012
150,150,"Vaughn Taylor",81,4.77,348,73,"FirstTeeLatePar5ScoringAverage",2012
159,159,"Ricky Barnes",92,4.78,320,67,"FirstTeeLatePar5ScoringAverage",2012
159,159,"Gavin Coles",72,4.78,220,46,"FirstTeeLatePar5ScoringAverage",2012
159,159,"Freddie Jacobson",61,4.78,282,59,"FirstTeeLatePar5ScoringAverage",2012
159,159,"Derek Lamely",64,4.78,244,51,"FirstTeeLatePar5ScoringAverage",2012
159,159,"Jeff Maggert",83,4.78,311,65,"FirstTeeLatePar5ScoringAverage",2012
159,159,"Hunter Mahan",88,4.78,488,102,"FirstTeeLatePar5ScoringAverage",2012
159,159,"Kyle Thompson",51,4.78,177,37,"FirstTeeLatePar5ScoringAverage",2012
159,159,"Steve Wheatcroft",56,4.78,177,37,"FirstTeeLatePar5ScoringAverage",2012
167,167,"Greg Owen",90,4.79,364,76,"FirstTeeLatePar5ScoringAverage",2012
167,167,"Rod Pampling",88,4.79,206,43,"FirstTeeLatePar5ScoringAverage",2012
169,169,"Tommy Biershenk",74,4.81,202,42,"FirstTeeLatePar5ScoringAverage",2012
169,169,"Greg Chalmers",88,4.81,433,90,"FirstTeeLatePar5ScoringAverage",2012
169,169,"Brian Gay",91,4.81,337,70,"FirstTeeLatePar5ScoringAverage",2012
169,169,"Hunter Haas",69,4.81,226,47,"FirstTeeLatePar5ScoringAverage",2012
169,169,"Rory Sabbatini",84,4.81,337,70,"FirstTeeLatePar5ScoringAverage",2012
174,174,"Kris Blanks",65,4.82,212,44,"FirstTeeLatePar5ScoringAverage",2012
174,174,"Brian Davis",91,4.82,559,116,"FirstTeeLatePar5ScoringAverage",2012
174,174,"Chris DiMarco",83,4.82,318,66,"FirstTeeLatePar5ScoringAverage",2012
174,174,"Brandt Jobe",57,4.82,188,39,"FirstTeeLatePar5ScoringAverage",2012
178,178,"Tom Pernice Jr",62,4.83,227,47,"FirstTeeLatePar5ScoringAverage",2012
179,179,"Spencer Levin",81,4.84,281,58,"FirstTeeLatePar5ScoringAverage",2012
180,180,"Bob Estes",78,4.85,296,61,"FirstTeeLatePar5ScoringAverage",2012
180,180,"Tommy Gainey",98,4.85,669,138,"FirstTeeLatePar5ScoringAverage",2012
182,182,"Sangmoon Bae",81,4.86,379,78,"FirstTeeLatePar5ScoringAverage",2012
182,182,"Nick OHern",78,4.86,214,44,"FirstTeeLatePar5ScoringAverage",2012
184,184,"Patrick Sheehan",58,4.87,151,31,"FirstTeeLatePar5ScoringAverage",2012
185,185,"Ryuji Imada",78,4.88,244,50,"FirstTeeLatePar5ScoringAverage",2012
185,185,"Danny Lee",74,4.88,317,65,"FirstTeeLatePar5ScoringAverage",2012
187,187,"Miguel Angel Carballo",73,4.9,196,40,"FirstTeeLatePar5ScoringAverage",2012
188,188,"Matt Bettencourt",80,4.92,295,60,"FirstTeeLatePar5ScoringAverage",2012
188,188,"Scott Dunlap",57,4.92,177,36,"FirstTeeLatePar5ScoringAverage",2012
188,188,"Troy Kelly",68,4.92,251,51,"FirstTeeLatePar5ScoringAverage",2012
191,191,"David Mathis",83,4.94,405,82,"FirstTeeLatePar5ScoringAverage",2012
