"AveragePuttingDistanceGIR3Putts_RANKTHISWEEK_2011","AveragePuttingDistanceGIR3Putts_RANKLASTWEEK_2011","AveragePuttingDistanceGIR3Putts_PLAYERNAME_2011","AveragePuttingDistanceGIR3Putts_ROUNDS_2011","AveragePuttingDistanceGIR3Putts_AVG_2011","AveragePuttingDistanceGIR3Putts_DISTANCEFEET_2011","AveragePuttingDistanceGIR3Putts_TOTALPUTTS_2011","stat_name","year"
28,28,"Ryan Moore",79,NA,11.03,20,"AveragePuttingDistanceGIR3Putts",2011
31,31,"Angel Cabrera",50,NA,10.456,19,"AveragePuttingDistanceGIR3Putts",2011
31,31,"Jerry Kelly",85,NA,12.104,22,"AveragePuttingDistanceGIR3Putts",2011
31,31,"Davis Love III",70,NA,9.346,17,"AveragePuttingDistanceGIR3Putts",2011
34,34,"Luke Donald",73,NA,5.494,10,"AveragePuttingDistanceGIR3Putts",2011
34,34,"Billy Horschel",75,NA,17.027,31,"AveragePuttingDistanceGIR3Putts",2011
36,36,"Steve Elkington",50,NA,7.671,14,"AveragePuttingDistanceGIR3Putts",2011
37,37,"Brendan Steele",89,NA,16.416,30,"AveragePuttingDistanceGIR3Putts",2011
37,37,"Marc Turnesa",54,NA,15.319,28,"AveragePuttingDistanceGIR3Putts",2011
39,39,"Paul Stankowski",78,NA,18.033,33,"AveragePuttingDistanceGIR3Putts",2011
40,40,"John Senden",94,NA,20.709,38,"AveragePuttingDistanceGIR3Putts",2011
41,41,"Adam Scott",60,NA,14.7,27,"AveragePuttingDistanceGIR3Putts",2011
42,42,"Michael Bradley",74,NA,12.489,23,"AveragePuttingDistanceGIR3Putts",2011
43,43,"DJ Brigman",67,NA,17.337,32,"AveragePuttingDistanceGIR3Putts",2011
44,44,"Steve Flesch",88,NA,14.544,27,"AveragePuttingDistanceGIR3Putts",2011
44,44,"Jarrod Lyle",83,NA,28.544,53,"AveragePuttingDistanceGIR3Putts",2011
46,46,"KJ Choi",77,NA,16.532,31,"AveragePuttingDistanceGIR3Putts",2011
46,46,"Anthony Kim",72,NA,14.383,27,"AveragePuttingDistanceGIR3Putts",2011
48,48,"Tim Petrovic",88,NA,15.439,29,"AveragePuttingDistanceGIR3Putts",2011
49,49,"Rod Pampling",72,NA,16.992,32,"AveragePuttingDistanceGIR3Putts",2011
49,49,"Charl Schwartzel",58,NA,12.221,23,"AveragePuttingDistanceGIR3Putts",2011
49,49,"Garrett Willis",71,NA,14.873,28,"AveragePuttingDistanceGIR3Putts",2011
52,52,"Rocco Mediate",53,NA,15.339,29,"AveragePuttingDistanceGIR3Putts",2011
52,52,"Geoff Ogilvy",69,NA,11.111,21,"AveragePuttingDistanceGIR3Putts",2011
52,52,"Mark Wilson",89,NA,16.388,31,"AveragePuttingDistanceGIR3Putts",2011
55,55,"Stephen Ames",69,NA,14.261,27,"AveragePuttingDistanceGIR3Putts",2011
56,56,"Ryuji Imada",83,NA,18.391,35,"AveragePuttingDistanceGIR3Putts",2011
57,57,"JP Hayes",56,NA,15.203,29,"AveragePuttingDistanceGIR3Putts",2011
57,57,"Josh Teater",104,NA,23.075,44,"AveragePuttingDistanceGIR3Putts",2011
59,59,"Graeme McDowell",50,NA,7.851,15,"AveragePuttingDistanceGIR3Putts",2011
60,60,"Freddie Jacobson",92,NA,11.48,22,"AveragePuttingDistanceGIR3Putts",2011
60,60,"William McGirt",103,NA,21.943,42,"AveragePuttingDistanceGIR3Putts",2011
62,62,"Chris Stroud",88,NA,25,48,"AveragePuttingDistanceGIR3Putts",2011
62,62,"Charlie Wi",83,NA,13.022,25,"AveragePuttingDistanceGIR3Putts",2011
64,64,"Tommy Gainey",104,NA,28.103,54,"AveragePuttingDistanceGIR3Putts",2011
64,64,"Webb Simpson",98,NA,15.093,29,"AveragePuttingDistanceGIR3Putts",2011
64,64,"Bo Van Pelt",92,NA,24.429,47,"AveragePuttingDistanceGIR3Putts",2011
67,67,"George McNeill",69,NA,8.307,16,"AveragePuttingDistanceGIR3Putts",2011
67,67,"DA Points",89,NA,21.286,41,"AveragePuttingDistanceGIR3Putts",2011
69,69,"Troy Matteson",91,NA,19.15,37,"AveragePuttingDistanceGIR3Putts",2011
69,69,"Daniel Summerhays",75,NA,16.045,31,"AveragePuttingDistanceGIR3Putts",2011
71,71,"James Driscoll",71,NA,16.531,32,"AveragePuttingDistanceGIR3Putts",2011
71,71,"Kevin Na",84,NA,12.413,24,"AveragePuttingDistanceGIR3Putts",2011
73,73,"Joe Durant",71,NA,27.301,53,"AveragePuttingDistanceGIR3Putts",2011
73,73,"Ernie Els",71,NA,16.468,32,"AveragePuttingDistanceGIR3Putts",2011
73,73,"Scott Piercy",78,NA,17.52,34,"AveragePuttingDistanceGIR3Putts",2011
76,76,"David Hearn",88,NA,19.022,37,"AveragePuttingDistanceGIR3Putts",2011
76,76,"Matt Jones",71,NA,13.357,26,"AveragePuttingDistanceGIR3Putts",2011
76,76,"Rory Sabbatini",85,NA,11.314,22,"AveragePuttingDistanceGIR3Putts",2011
79,79,"Bill Lunde",92,NA,21.486,42,"AveragePuttingDistanceGIR3Putts",2011
79,79,"Nate Smith",66,NA,11.266,22,"AveragePuttingDistanceGIR3Putts",2011
81,81,"Jhonattan Vegas",84,NA,28.626,56,"AveragePuttingDistanceGIR3Putts",2011
82,82,"Marc Leishman",87,NA,17.839,35,"AveragePuttingDistanceGIR3Putts",2011
82,82,"Hunter Mahan",92,NA,23.458,46,"AveragePuttingDistanceGIR3Putts",2011
84,84,"Brendon de Jonge",105,NA,16.289,32,"AveragePuttingDistanceGIR3Putts",2011
84,84,"Vijay Singh",79,NA,20.363,40,"AveragePuttingDistanceGIR3Putts",2011
84,84,"Dean Wilson",62,NA,10.18,20,"AveragePuttingDistanceGIR3Putts",2011
87,87,"Nathan Green",81,NA,21.825,43,"AveragePuttingDistanceGIR3Putts",2011
87,87,"Bryce Molder",82,NA,10.658,21,"AveragePuttingDistanceGIR3Putts",2011
89,89,"Ricky Barnes",78,NA,20.787,41,"AveragePuttingDistanceGIR3Putts",2011
90,90,"Jason Day",76,NA,14.18,28,"AveragePuttingDistanceGIR3Putts",2011
90,90,"Michael Thompson",79,NA,14.158,28,"AveragePuttingDistanceGIR3Putts",2011
92,92,"Arjun Atwal",91,NA,19.697,39,"AveragePuttingDistanceGIR3Putts",2011
93,93,"Andres Gonzales",60,NA,12.611,25,"AveragePuttingDistanceGIR3Putts",2011
94,94,"Rich Beem",53,NA,13.065,26,"AveragePuttingDistanceGIR3Putts",2011
94,94,"Chris DiMarco",93,NA,18.602,37,"AveragePuttingDistanceGIR3Putts",2011
94,94,"Jim Furyk",87,NA,12.568,25,"AveragePuttingDistanceGIR3Putts",2011
97,97,"Robert Garrigus",83,NA,20.07,40,"AveragePuttingDistanceGIR3Putts",2011
98,98,"Tim Herron",85,NA,16.514,33,"AveragePuttingDistanceGIR3Putts",2011
98,98,"Vaughn Taylor",89,NA,13.991,28,"AveragePuttingDistanceGIR3Putts",2011
100,100,"Kris Blanks",92,NA,24.445,49,"AveragePuttingDistanceGIR3Putts",2011
100,100,"Chris Kirk",87,NA,16.973,34,"AveragePuttingDistanceGIR3Putts",2011
102,102,"Sung Kang",63,NA,10.958,22,"AveragePuttingDistanceGIR3Putts",2011
102,102,"Andres Romero",77,NA,15.448,31,"AveragePuttingDistanceGIR3Putts",2011
104,104,"Jonathan Byrd",83,NA,11.438,23,"AveragePuttingDistanceGIR3Putts",2011
104,104,"Kevin Kisner",70,NA,8.941,18,"AveragePuttingDistanceGIR3Putts",2011
106,106,"Chris Couch",73,NA,13.388,27,"AveragePuttingDistanceGIR3Putts",2011
107,107,"Bobby Gates",82,NA,18.806,38,"AveragePuttingDistanceGIR3Putts",2011
107,107,"Roland Thatcher",67,NA,15.855,32,"AveragePuttingDistanceGIR3Putts",2011
109,109,"Rickie Fowler",84,NA,14.314,29,"AveragePuttingDistanceGIR3Putts",2011
109,109,"YE Yang",63,NA,7.408,15,"AveragePuttingDistanceGIR3Putts",2011
111,111,"Aaron Baddeley",77,NA,12.336,25,"AveragePuttingDistanceGIR3Putts",2011
111,111,"Kent Jones",76,NA,19.244,39,"AveragePuttingDistanceGIR3Putts",2011
111,111,"Shaun Micheel",77,NA,18.252,37,"AveragePuttingDistanceGIR3Putts",2011
114,114,"Steven Bowditch",86,NA,20.652,42,"AveragePuttingDistanceGIR3Putts",2011
114,114,"Jimmy Walker",79,NA,18.698,38,"AveragePuttingDistanceGIR3Putts",2011
116,116,"Robert Karlsson",61,NA,7.359,15,"AveragePuttingDistanceGIR3Putts",2011
116,116,"Chez Reavie",92,NA,21.586,44,"AveragePuttingDistanceGIR3Putts",2011
118,118,"Stewart Cink",72,NA,9.795,20,"AveragePuttingDistanceGIR3Putts",2011
118,118,"Aron Price",58,NA,12.257,25,"AveragePuttingDistanceGIR3Putts",2011
118,118,"David Toms",78,NA,10.284,21,"AveragePuttingDistanceGIR3Putts",2011
118,118,"Gary Woodland",93,NA,19.618,40,"AveragePuttingDistanceGIR3Putts",2011
122,122,"Jason Bohn",74,NA,16.637,34,"AveragePuttingDistanceGIR3Putts",2011
122,122,"Brian Gay",90,NA,12.234,25,"AveragePuttingDistanceGIR3Putts",2011
122,122,"Justin Leonard",82,NA,16.621,34,"AveragePuttingDistanceGIR3Putts",2011
122,122,"Ryan Palmer",82,NA,13.684,28,"AveragePuttingDistanceGIR3Putts",2011
126,126,"Richard Johnson",64,NA,10.746,22,"AveragePuttingDistanceGIR3Putts",2011
127,127,"Chad Campbell",99,NA,30.527,63,"AveragePuttingDistanceGIR3Putts",2011
127,127,"Joe Ogilvie",75,NA,12.617,26,"AveragePuttingDistanceGIR3Putts",2011
129,129,"Hunter Haas",96,NA,16.949,35,"AveragePuttingDistanceGIR3Putts",2011
129,129,"Heath Slocum",89,NA,15.482,32,"AveragePuttingDistanceGIR3Putts",2011
131,131,"Sergio Garcia",61,NA,8.215,17,"AveragePuttingDistanceGIR3Putts",2011
131,131,"Bio Kim",71,NA,14.986,31,"AveragePuttingDistanceGIR3Putts",2011
133,133,"Padraig Harrington",60,NA,10.608,22,"AveragePuttingDistanceGIR3Putts",2011
133,133,"JB Holmes",57,NA,10.606,22,"AveragePuttingDistanceGIR3Putts",2011
133,133,"Martin Laird",77,NA,12.526,26,"AveragePuttingDistanceGIR3Putts",2011
136,136,"Martin Piller",63,NA,11.517,24,"AveragePuttingDistanceGIR3Putts",2011
136,136,"Kyle Stanley",98,NA,24.497,51,"AveragePuttingDistanceGIR3Putts",2011
138,138,"Robert Allenby",84,NA,22.525,47,"AveragePuttingDistanceGIR3Putts",2011
138,138,"Stuart Appleby",65,NA,12.465,26,"AveragePuttingDistanceGIR3Putts",2011
138,138,"Derek Lamely",65,NA,17.241,36,"AveragePuttingDistanceGIR3Putts",2011
141,141,"Alex Prugh",82,NA,16.244,34,"AveragePuttingDistanceGIR3Putts",2011
142,142,"Spencer Levin",113,NA,18.583,39,"AveragePuttingDistanceGIR3Putts",2011
143,143,"Will Strickler",51,NA,16.162,34,"AveragePuttingDistanceGIR3Putts",2011
144,144,"Steve Marino",76,NA,15.646,33,"AveragePuttingDistanceGIR3Putts",2011
144,144,"Tag Ridings",87,NA,13.278,28,"AveragePuttingDistanceGIR3Putts",2011
146,146,"Scott Gutschewski",67,NA,17.981,38,"AveragePuttingDistanceGIR3Putts",2011
146,146,"Brandt Jobe",100,NA,23.171,49,"AveragePuttingDistanceGIR3Putts",2011
148,148,"Cameron Beckman",71,NA,19.355,41,"AveragePuttingDistanceGIR3Putts",2011
149,149,"Chris Riley",76,NA,19.773,42,"AveragePuttingDistanceGIR3Putts",2011
150,150,"Pat Perez",76,NA,14.511,31,"AveragePuttingDistanceGIR3Putts",2011
151,151,"Ben Crane",76,NA,12.603,27,"AveragePuttingDistanceGIR3Putts",2011
151,151,"Lee Janzen",62,NA,9.349,20,"AveragePuttingDistanceGIR3Putts",2011
151,151,"DJ Trahan",91,NA,26.138,56,"AveragePuttingDistanceGIR3Putts",2011
154,154,"Ben Curtis",66,NA,13.971,30,"AveragePuttingDistanceGIR3Putts",2011
155,155,"Tom Gillis",55,NA,16.17,35,"AveragePuttingDistanceGIR3Putts",2011
155,155,"Phil Mickelson",79,NA,14.323,31,"AveragePuttingDistanceGIR3Putts",2011
157,157,"Harrison Frazar",58,NA,10.116,22,"AveragePuttingDistanceGIR3Putts",2011
157,157,"Sean OHair",71,NA,14.725,32,"AveragePuttingDistanceGIR3Putts",2011
157,157,"Ian Poulter",52,NA,6.443,14,"AveragePuttingDistanceGIR3Putts",2011
160,160,"Nick OHern",89,NA,16.993,37,"AveragePuttingDistanceGIR3Putts",2011
161,161,"David Duval",67,NA,14.666,32,"AveragePuttingDistanceGIR3Putts",2011
161,161,"Zack Miller",86,NA,22.904,50,"AveragePuttingDistanceGIR3Putts",2011
163,163,"Matt Bettencourt",84,NA,14.588,32,"AveragePuttingDistanceGIR3Putts",2011
164,164,"Joseph Bramlett",73,NA,19.98,44,"AveragePuttingDistanceGIR3Putts",2011
164,164,"Lucas Glover",74,NA,11.343,25,"AveragePuttingDistanceGIR3Putts",2011
166,166,"Nick Watney",80,NA,9.523,21,"AveragePuttingDistanceGIR3Putts",2011
167,167,"Kevin Stadler",88,NA,16.195,36,"AveragePuttingDistanceGIR3Putts",2011
168,168,"Camilo Villegas",69,NA,14.379,32,"AveragePuttingDistanceGIR3Putts",2011
169,169,"Paul Goydos",81,NA,17.461,39,"AveragePuttingDistanceGIR3Putts",2011
169,169,"Matt McQuillan",59,NA,8.952,20,"AveragePuttingDistanceGIR3Putts",2011
171,171,"Briny Baird",60,NA,10.724,24,"AveragePuttingDistanceGIR3Putts",2011
172,172,"Fabian Gomez",84,NA,15.156,34,"AveragePuttingDistanceGIR3Putts",2011
173,173,"Shane Bertsch",62,NA,10.686,24,"AveragePuttingDistanceGIR3Putts",2011
173,173,"Brandt Snedeker",85,NA,12.452,28,"AveragePuttingDistanceGIR3Putts",2011
175,175,"Dustin Johnson",72,NA,14.598,33,"AveragePuttingDistanceGIR3Putts",2011
176,176,"Woody Austin",59,NA,10.928,25,"AveragePuttingDistanceGIR3Putts",2011
177,177,"Justin Hicks",60,NA,19.609,45,"AveragePuttingDistanceGIR3Putts",2011
178,178,"Boo Weekley",66,NA,24.37,56,"AveragePuttingDistanceGIR3Putts",2011
179,179,"Jeff Overton",92,NA,12.115,28,"AveragePuttingDistanceGIR3Putts",2011
180,180,"Charley Hoffman",93,NA,12.933,30,"AveragePuttingDistanceGIR3Putts",2011
181,181,"Kevin Chappell",78,NA,14.969,35,"AveragePuttingDistanceGIR3Putts",2011
182,182,"Billy Mayfair",94,NA,23.054,54,"AveragePuttingDistanceGIR3Putts",2011
183,183,"Jason Dufner",78,NA,14.866,35,"AveragePuttingDistanceGIR3Putts",2011
184,184,"David Mathis",83,NA,14.395,34,"AveragePuttingDistanceGIR3Putts",2011
185,185,"Alex Cejka",59,NA,10.052,24,"AveragePuttingDistanceGIR3Putts",2011
186,186,"Brian Davis",105,NA,16.664,40,"AveragePuttingDistanceGIR3Putts",2011
