"GIRPutting510_RANKTHISWEEK_2010","GIRPutting510_RANKLASTWEEK_2010","GIRPutting510_PLAYERNAME_2010","GIRPutting510_ROUNDS_2010","GIRPutting510_Pct_2010","GIRPutting510_ATTEMPTS_2010","GIRPutting510_PUTTSMADE_2010","stat_name","year"
79,79,"Matt Bettencourt",91,51.75,114,59,"GIRPutting510",2010
80,80,"Jarrod Lyle",54,51.58,95,49,"GIRPutting510",2010
81,81,"Stephen Ames",75,51.52,132,68,"GIRPutting510",2010
81,81,"Phil Mickelson",76,51.52,132,68,"GIRPutting510",2010
83,83,"Brent Delahoussaye",57,51.28,78,40,"GIRPutting510",2010
84,84,"Nathan Green",86,51.24,121,62,"GIRPutting510",2010
85,85,"Charles Warren",64,51.2,125,64,"GIRPutting510",2010
86,86,"Paul Goydos",78,51.18,127,65,"GIRPutting510",2010
87,87,"Justin Rose",78,51.16,129,66,"GIRPutting510",2010
88,88,"Ryan Palmer",84,51.13,133,68,"GIRPutting510",2010
89,89,"Dean Wilson",54,51.02,98,50,"GIRPutting510",2010
90,90,"Camilo Villegas",78,51,100,51,"GIRPutting510",2010
91,91,"Robert Allenby",76,50.94,106,54,"GIRPutting510",2010
92,92,"Jason Bohn",84,50.64,156,79,"GIRPutting510",2010
93,93,"Vaughn Taylor",87,50.56,178,90,"GIRPutting510",2010
94,94,"Josh Teater",101,50.53,190,96,"GIRPutting510",2010
95,95,"Brett Wetterich",54,50.48,105,53,"GIRPutting510",2010
96,96,"Sean OHair",84,50.44,113,57,"GIRPutting510",2010
97,97,"Martin Flores",75,50.4,125,63,"GIRPutting510",2010
98,98,"Tim Herron",79,50.39,127,64,"GIRPutting510",2010
98,98,"Hunter Mahan",85,50.39,129,65,"GIRPutting510",2010
100,100,"Chad Collins",87,50,132,66,"GIRPutting510",2010
100,100,"James Driscoll",78,50,124,62,"GIRPutting510",2010
100,100,"Bryce Molder",84,50,136,68,"GIRPutting510",2010
100,100,"Ted Purdy",86,50,134,67,"GIRPutting510",2010
100,100,"John Senden",103,50,180,90,"GIRPutting510",2010
105,105,"Tim Petrovic",105,49.71,171,85,"GIRPutting510",2010
106,106,"Charley Hoffman",85,49.7,169,84,"GIRPutting510",2010
107,107,"Chris Stroud",90,49.66,147,73,"GIRPutting510",2010
108,108,"Scott Verplank",74,49.55,111,55,"GIRPutting510",2010
109,109,"Chris Couch",66,49.51,103,51,"GIRPutting510",2010
110,110,"Heath Slocum",97,49.34,152,75,"GIRPutting510",2010
111,111,"Garth Mulroy",53,49.33,75,37,"GIRPutting510",2010
112,112,"Garrett Willis",82,49.32,146,72,"GIRPutting510",2010
113,113,"Kevin Stadler",86,49.29,140,69,"GIRPutting510",2010
114,114,"John Merrick",109,49.13,173,85,"GIRPutting510",2010
115,115,"Jerry Kelly",99,49.11,169,83,"GIRPutting510",2010
116,116,"Ryuji Imada",90,49.06,159,78,"GIRPutting510",2010
116,116,"Martin Laird",91,49.06,159,78,"GIRPutting510",2010
118,118,"Freddie Jacobson",83,49.03,155,76,"GIRPutting510",2010
119,119,"Kris Blanks",91,48.98,147,72,"GIRPutting510",2010
120,120,"Joe Durant",67,48.62,109,53,"GIRPutting510",2010
121,121,"Cameron Percy",73,48.54,103,50,"GIRPutting510",2010
122,122,"Andres Romero",73,48.48,132,64,"GIRPutting510",2010
123,123,"Graham DeLaet",88,48.44,128,62,"GIRPutting510",2010
124,124,"YE Yang",72,48.39,124,60,"GIRPutting510",2010
125,125,"Jeff Maggert",76,48.15,108,52,"GIRPutting510",2010
126,126,"Chris DiMarco",88,48,175,84,"GIRPutting510",2010
126,126,"Roland Thatcher",72,48,125,60,"GIRPutting510",2010
128,128,"Alex Cejka",81,47.79,136,65,"GIRPutting510",2010
128,128,"Ben Curtis",78,47.79,113,54,"GIRPutting510",2010
130,130,"Bob Estes",79,47.73,132,63,"GIRPutting510",2010
131,131,"Brendon de Jonge",114,47.64,191,91,"GIRPutting510",2010
132,132,"Stuart Appleby",101,47.62,168,80,"GIRPutting510",2010
132,132,"KJ Choi",82,47.62,126,60,"GIRPutting510",2010
132,132,"Ian Poulter",55,47.62,63,30,"GIRPutting510",2010
135,135,"Trevor Immelman",55,47.54,61,29,"GIRPutting510",2010
135,135,"Johnson Wagner",85,47.54,122,58,"GIRPutting510",2010
137,137,"Michael Bradley",77,47.48,139,66,"GIRPutting510",2010
137,137,"Rory Sabbatini",79,47.48,139,66,"GIRPutting510",2010
139,139,"Joe Ogilvie",99,47.2,161,76,"GIRPutting510",2010
140,140,"Marc Leishman",87,47.1,138,65,"GIRPutting510",2010
141,141,"Aaron Baddeley",94,47.02,151,71,"GIRPutting510",2010
142,142,"JJ Henry",92,46.95,164,77,"GIRPutting510",2010
142,142,"DJ Trahan",92,46.95,164,77,"GIRPutting510",2010
144,144,"Mathias Gronberg",61,46.94,98,46,"GIRPutting510",2010
145,145,"Bill Haas",87,46.85,143,67,"GIRPutting510",2010
146,146,"Brian Davis",101,46.63,178,83,"GIRPutting510",2010
147,147,"Cameron Beckman",68,46.55,116,54,"GIRPutting510",2010
148,148,"David Lutterus",69,46.32,95,44,"GIRPutting510",2010
149,149,"Brenden Pappas",66,46.08,102,47,"GIRPutting510",2010
150,150,"Rory McIlroy",54,46.05,76,35,"GIRPutting510",2010
151,151,"Mark Calcavecchia",50,46.03,63,29,"GIRPutting510",2010
151,151,"Sergio Garcia",58,46.03,63,29,"GIRPutting510",2010
153,153,"Matt Every",60,46,100,46,"GIRPutting510",2010
154,154,"Daniel Chopra",74,45.97,124,57,"GIRPutting510",2010
155,155,"Justin Bolli",55,45.83,72,33,"GIRPutting510",2010
156,156,"JP Hayes",79,45.64,149,68,"GIRPutting510",2010
157,157,"Billy Mayfair",78,45.52,134,61,"GIRPutting510",2010
158,158,"Kevin Sutherland",86,45.45,121,55,"GIRPutting510",2010
159,159,"Rod Pampling",77,45.11,133,60,"GIRPutting510",2010
160,160,"Chad Campbell",95,45,180,81,"GIRPutting510",2010
161,161,"Lee Janzen",77,44.96,129,58,"GIRPutting510",2010
162,162,"Rickie Fowler",98,44.89,176,79,"GIRPutting510",2010
163,163,"Steve Lowery",67,44.76,105,47,"GIRPutting510",2010
164,164,"Bo Van Pelt",104,44.69,179,80,"GIRPutting510",2010
165,165,"John Daly",63,44.55,101,45,"GIRPutting510",2010
166,166,"Nicholas Thompson",88,44.38,160,71,"GIRPutting510",2010
167,167,"Greg Owen",69,44.33,97,43,"GIRPutting510",2010
168,168,"Rocco Mediate",71,44.26,122,54,"GIRPutting510",2010
169,169,"Vance Veazey",58,44.05,84,37,"GIRPutting510",2010
170,170,"Skip Kendall",58,43.9,82,36,"GIRPutting510",2010
171,171,"Woody Austin",93,43.75,144,63,"GIRPutting510",2010
171,171,"Jeff Gove",57,43.75,80,35,"GIRPutting510",2010
171,171,"Kenny Perry",69,43.75,128,56,"GIRPutting510",2010
171,171,"DA Points",90,43.75,160,70,"GIRPutting510",2010
175,175,"Jason Dufner",87,43.33,120,52,"GIRPutting510",2010
176,176,"Chris Wilson",65,43.18,88,38,"GIRPutting510",2010
177,177,"Bill Lunde",79,43.1,116,50,"GIRPutting510",2010
178,178,"Boo Weekley",88,42.31,156,66,"GIRPutting510",2010
179,179,"Jay Williamson",76,42.24,116,49,"GIRPutting510",2010
180,180,"Greg Kraft",52,42.11,57,24,"GIRPutting510",2010
181,181,"Cliff Kresge",50,41.67,84,35,"GIRPutting510",2010
182,182,"Andrew McLardy",52,41.57,89,37,"GIRPutting510",2010
183,183,"Derek Lamely",81,40.57,106,43,"GIRPutting510",2010
184,184,"Roger Tambellini",77,40.34,119,48,"GIRPutting510",2010
185,185,"Troy Matteson",84,40,140,56,"GIRPutting510",2010
186,186,"Craig Bowden",56,39.74,78,31,"GIRPutting510",2010
187,187,"Will Ma Kenzie",72,39.55,134,53,"GIRPutting510",2010
188,188,"Davis Love III",79,38.89,108,42,"GIRPutting510",2010
189,189,"Adam Scott",70,38.66,119,46,"GIRPutting510",2010
190,190,"Padraig Harrington",57,37.5,88,33,"GIRPutting510",2010
191,191,"Omar Uresti",74,36.94,111,41,"GIRPutting510",2010
192,192,"Cameron Tringale",55,36.49,74,27,"GIRPutting510",2010
