"OnePuttPercentageRound4_RANKTHISWEEK_2006","OnePuttPercentageRound4_RANKLASTWEEK_2006","OnePuttPercentageRound4_PLAYERNAME_2006","OnePuttPercentageRound4__2006","OnePuttPercentageRound4_Pct_2006","OnePuttPercentageRound4_OF1PUTTS_2006","OnePuttPercentageRound4_OFHOLES_2006","stat_name","year"
91,91,"Roger Tambellini",NA,38.89,49,126,"OnePuttPercentageRound4",2006
91,91,"David Toms",NA,38.89,105,270,"OnePuttPercentageRound4",2006
91,91,"Scott Verplank",NA,38.89,133,342,"OnePuttPercentageRound4",2006
100,100,"Steve Flesch",NA,38.67,174,450,"OnePuttPercentageRound4",2006
101,101,"Harrison Frazar",NA,38.58,125,324,"OnePuttPercentageRound4",2006
102,102,"Phil Mickelson",NA,38.56,118,306,"OnePuttPercentageRound4",2006
103,103,"Luke Donald",NA,38.52,104,270,"OnePuttPercentageRound4",2006
103,103,"JB Holmes",NA,38.52,104,270,"OnePuttPercentageRound4",2006
105,105,"Kris Cox",NA,38.46,90,234,"OnePuttPercentageRound4",2006
105,105,"Ron Whittaker",NA,38.46,90,234,"OnePuttPercentageRound4",2006
107,107,"John Huston",NA,38.43,83,216,"OnePuttPercentageRound4",2006
108,108,"Freddie Jacobson",NA,38.33,69,180,"OnePuttPercentageRound4",2006
109,109,"Bill Haas",NA,38.27,124,324,"OnePuttPercentageRound4",2006
109,109,"John Rollins",NA,38.27,124,324,"OnePuttPercentageRound4",2006
111,111,"Geoff Ogilvy",NA,38.19,110,288,"OnePuttPercentageRound4",2006
111,111,"Patrick Sheehan",NA,38.19,110,288,"OnePuttPercentageRound4",2006
113,113,"Mathias Gronberg",NA,38.15,103,270,"OnePuttPercentageRound4",2006
114,114,"Jeff Sluman",NA,38.1,144,378,"OnePuttPercentageRound4",2006
115,115,"Steve Lowery",NA,38.06,137,360,"OnePuttPercentageRound4",2006
116,116,"Jesper Parnevik",NA,37.91,116,306,"OnePuttPercentageRound4",2006
117,117,"John Cook",NA,37.88,75,198,"OnePuttPercentageRound4",2006
117,117,"JL Lewis",NA,37.88,75,198,"OnePuttPercentageRound4",2006
119,119,"Robert Garrigus",NA,37.78,102,270,"OnePuttPercentageRound4",2006
119,119,"Jason Schultz",NA,37.78,68,180,"OnePuttPercentageRound4",2006
121,121,"Jason Bohn",NA,37.68,156,414,"OnePuttPercentageRound4",2006
122,122,"Ted Purdy",NA,37.65,122,324,"OnePuttPercentageRound4",2006
123,123,"Ben Crane",NA,37.58,115,306,"OnePuttPercentageRound4",2006
124,124,"David Branshaw",NA,37.5,135,360,"OnePuttPercentageRound4",2006
124,124,"Robert Gamez",NA,37.5,108,288,"OnePuttPercentageRound4",2006
124,124,"Sean OHair",NA,37.5,135,360,"OnePuttPercentageRound4",2006
124,124,"Adam Scott",NA,37.5,108,288,"OnePuttPercentageRound4",2006
128,128,"Arjun Atwal",NA,37.41,101,270,"OnePuttPercentageRound4",2006
128,128,"Justin Leonard",NA,37.41,101,270,"OnePuttPercentageRound4",2006
130,130,"Bob May",NA,37.37,74,198,"OnePuttPercentageRound4",2006
131,131,"Camilo Villegas",NA,37.35,121,324,"OnePuttPercentageRound4",2006
132,132,"Billy Andrade",NA,37.3,94,252,"OnePuttPercentageRound4",2006
132,132,"Hunter Mahan",NA,37.3,141,378,"OnePuttPercentageRound4",2006
134,134,"Jim Furyk",NA,37.04,140,378,"OnePuttPercentageRound4",2006
134,134,"Jeff Gove",NA,37.04,100,270,"OnePuttPercentageRound4",2006
134,134,"Jerry Kelly",NA,37.04,120,324,"OnePuttPercentageRound4",2006
134,134,"Greg Owen",NA,37.04,100,270,"OnePuttPercentageRound4",2006
138,138,"Duffy Waldorf",NA,36.84,126,342,"OnePuttPercentageRound4",2006
139,139,"Olin Browne",NA,36.62,145,396,"OnePuttPercentageRound4",2006
139,139,"Dean Wilson",NA,36.62,145,396,"OnePuttPercentageRound4",2006
141,141,"Chad Campbell",NA,36.55,125,342,"OnePuttPercentageRound4",2006
142,142,"KJ Choi",NA,36.51,138,378,"OnePuttPercentageRound4",2006
142,142,"Lucas Glover",NA,36.51,138,378,"OnePuttPercentageRound4",2006
144,144,"Brett Wetterich",NA,36.46,105,288,"OnePuttPercentageRound4",2006
145,145,"Shaun Micheel",NA,36.42,118,324,"OnePuttPercentageRound4",2006
146,146,"James Driscoll",NA,36.36,72,198,"OnePuttPercentageRound4",2006
147,147,"Charles Warren",NA,36.26,124,342,"OnePuttPercentageRound4",2006
148,148,"Steve Jones",NA,36.11,91,252,"OnePuttPercentageRound4",2006
148,148,"Greg Kraft",NA,36.11,78,216,"OnePuttPercentageRound4",2006
148,148,"Tom Lehman",NA,36.11,78,216,"OnePuttPercentageRound4",2006
148,148,"Jeff Maggert",NA,36.11,91,252,"OnePuttPercentageRound4",2006
148,148,"Billy Mayfair",NA,36.11,117,324,"OnePuttPercentageRound4",2006
148,148,"DJ Trahan",NA,36.11,91,252,"OnePuttPercentageRound4",2006
148,148,"Vance Veazey",NA,36.11,65,180,"OnePuttPercentageRound4",2006
155,155,"Zach Johnson",NA,35.96,123,342,"OnePuttPercentageRound4",2006
156,156,"Craig Barlow",NA,35.93,97,270,"OnePuttPercentageRound4",2006
157,157,"Pat Perez",NA,35.8,58,162,"OnePuttPercentageRound4",2006
158,158,"Tiger Woods",NA,35.65,77,216,"OnePuttPercentageRound4",2006
159,159,"Briny Baird",NA,35.56,96,270,"OnePuttPercentageRound4",2006
159,159,"Daisuke Maruyama",NA,35.56,96,270,"OnePuttPercentageRound4",2006
161,161,"Arron Oberholser",NA,35.49,115,324,"OnePuttPercentageRound4",2006
162,162,"Kevin Sutherland",NA,35.38,121,342,"OnePuttPercentageRound4",2006
163,163,"Ryan Moore",NA,35.19,76,216,"OnePuttPercentageRound4",2006
163,163,"Wes Short Jr",NA,35.19,95,270,"OnePuttPercentageRound4",2006
165,165,"Charles Howell III",NA,35.09,120,342,"OnePuttPercentageRound4",2006
166,166,"Tommy Armour III",NA,35,63,180,"OnePuttPercentageRound4",2006
167,167,"Robert Allenby",NA,34.97,107,306,"OnePuttPercentageRound4",2006
167,167,"Bob Estes",NA,34.97,107,306,"OnePuttPercentageRound4",2006
169,169,"Kenny Perry",NA,34.81,94,270,"OnePuttPercentageRound4",2006
170,170,"Paul Stankowski",NA,34.62,81,234,"OnePuttPercentageRound4",2006
171,171,"Bart Bryant",NA,34.57,112,324,"OnePuttPercentageRound4",2006
171,171,"Matt Hansen",NA,34.57,56,162,"OnePuttPercentageRound4",2006
173,173,"Bo Van Pelt",NA,34.54,143,414,"OnePuttPercentageRound4",2006
174,174,"Carlos Franco",NA,34.52,87,252,"OnePuttPercentageRound4",2006
175,175,"Heath Slocum",NA,34.31,105,306,"OnePuttPercentageRound4",2006
176,176,"Will Ma Kenzie",NA,34.03,98,288,"OnePuttPercentageRound4",2006
177,177,"Peter Lonard",NA,33.99,104,306,"OnePuttPercentageRound4",2006
178,178,"Troy Matteson",NA,33.95,110,324,"OnePuttPercentageRound4",2006
179,179,"Bubba Watson",NA,33.73,85,252,"OnePuttPercentageRound4",2006
180,180,"Mark Wilson",NA,33.7,91,270,"OnePuttPercentageRound4",2006
181,181,"Mark Brooks",NA,33.33,60,180,"OnePuttPercentageRound4",2006
181,181,"Fred Couples",NA,33.33,54,162,"OnePuttPercentageRound4",2006
181,181,"Jon Mills",NA,33.33,42,126,"OnePuttPercentageRound4",2006
184,184,"Trevor Immelman",NA,33.04,113,342,"OnePuttPercentageRound4",2006
185,185,"Ernie Els",NA,32.99,95,288,"OnePuttPercentageRound4",2006
186,186,"Joe Durant",NA,32.83,130,396,"OnePuttPercentageRound4",2006
187,187,"JJ Henry",NA,32.75,112,342,"OnePuttPercentageRound4",2006
188,188,"Nicholas Thompson",NA,32.22,87,270,"OnePuttPercentageRound4",2006
189,189,"John Senden",NA,32.16,110,342,"OnePuttPercentageRound4",2006
190,190,"Rich Beem",NA,31.85,86,270,"OnePuttPercentageRound4",2006
191,191,"Corey Pavin",NA,31.48,68,216,"OnePuttPercentageRound4",2006
192,192,"Sergio Garcia",NA,31.02,67,216,"OnePuttPercentageRound4",2006
193,193,"Jonathan Kaye",NA,30.72,94,306,"OnePuttPercentageRound4",2006
194,194,"Chris Smith",NA,30.56,66,216,"OnePuttPercentageRound4",2006
195,195,"Hidemichi Tanaka",NA,29.86,43,144,"OnePuttPercentageRound4",2006
196,196,"Chris Couch",NA,27.27,54,198,"OnePuttPercentageRound4",2006
