"TenthTeeEarlyPar4ScoringAverage_RANKTHISWEEK_2012","TenthTeeEarlyPar4ScoringAverage_RANKLASTWEEK_2012","TenthTeeEarlyPar4ScoringAverage_PLAYERNAME_2012","TenthTeeEarlyPar4ScoringAverage_ROUNDS_2012","TenthTeeEarlyPar4ScoringAverage_AVG_2012","TenthTeeEarlyPar4ScoringAverage_TOTALSTROKES_2012","TenthTeeEarlyPar4ScoringAverage_TOTALHOLES_2012","stat_name","year"
75,75,"Jeff Overton",101,4.03,560,139,"TenthTeeEarlyPar4ScoringAverage",2012
75,75,"Justin Rose",69,4.03,407,101,"TenthTeeEarlyPar4ScoringAverage",2012
75,75,"Henrik Stenson",51,4.03,387,96,"TenthTeeEarlyPar4ScoringAverage",2012
75,75,"Bubba Watson",68,4.03,636,158,"TenthTeeEarlyPar4ScoringAverage",2012
89,89,"Stuart Appleby",75,4.04,1027,254,"TenthTeeEarlyPar4ScoringAverage",2012
89,89,"Ricky Barnes",92,4.04,1114,276,"TenthTeeEarlyPar4ScoringAverage",2012
89,89,"Angel Cabrera",54,4.04,485,120,"TenthTeeEarlyPar4ScoringAverage",2012
89,89,"Padraig Harrington",67,4.04,489,121,"TenthTeeEarlyPar4ScoringAverage",2012
89,89,"Richard Lee",71,4.04,999,247,"TenthTeeEarlyPar4ScoringAverage",2012
89,89,"George McNeill",85,4.04,686,170,"TenthTeeEarlyPar4ScoringAverage",2012
89,89,"Nick OHern",78,4.04,703,174,"TenthTeeEarlyPar4ScoringAverage",2012
89,89,"Scott Piercy",95,4.04,602,149,"TenthTeeEarlyPar4ScoringAverage",2012
89,89,"John Rollins",81,4.04,691,171,"TenthTeeEarlyPar4ScoringAverage",2012
98,98,"Charlie Beljan",61,4.05,612,151,"TenthTeeEarlyPar4ScoringAverage",2012
98,98,"KJ Choi",71,4.05,592,146,"TenthTeeEarlyPar4ScoringAverage",2012
98,98,"Daniel Chopra",55,4.05,506,125,"TenthTeeEarlyPar4ScoringAverage",2012
98,98,"Gary Christian",91,4.05,830,205,"TenthTeeEarlyPar4ScoringAverage",2012
98,98,"Martin Flores",95,4.05,936,231,"TenthTeeEarlyPar4ScoringAverage",2012
98,98,"Charles Howell III",98,4.05,482,119,"TenthTeeEarlyPar4ScoringAverage",2012
98,98,"Jason Kokrak",79,4.05,928,229,"TenthTeeEarlyPar4ScoringAverage",2012
98,98,"Jeff Maggert",83,4.05,668,165,"TenthTeeEarlyPar4ScoringAverage",2012
98,98,"Billy Mayfair",90,4.05,961,237,"TenthTeeEarlyPar4ScoringAverage",2012
98,98,"Louis Oosthuizen",65,4.05,324,80,"TenthTeeEarlyPar4ScoringAverage",2012
98,98,"Tom Pernice Jr",62,4.05,866,214,"TenthTeeEarlyPar4ScoringAverage",2012
98,98,"Josh Teater",97,4.05,819,202,"TenthTeeEarlyPar4ScoringAverage",2012
98,98,"Lee Westwood",60,4.05,344,85,"TenthTeeEarlyPar4ScoringAverage",2012
98,98,"Steve Wheatcroft",56,4.05,450,111,"TenthTeeEarlyPar4ScoringAverage",2012
112,112,"Mark Anderson",75,4.06,528,130,"TenthTeeEarlyPar4ScoringAverage",2012
112,112,"Bob Estes",78,4.06,483,119,"TenthTeeEarlyPar4ScoringAverage",2012
112,112,"Brian Harman",101,4.06,1202,296,"TenthTeeEarlyPar4ScoringAverage",2012
112,112,"Chris Kirk",93,4.06,479,118,"TenthTeeEarlyPar4ScoringAverage",2012
112,112,"Danny Lee",74,4.06,727,179,"TenthTeeEarlyPar4ScoringAverage",2012
112,112,"Marc Leishman",84,4.06,678,167,"TenthTeeEarlyPar4ScoringAverage",2012
112,112,"Edward Loar",59,4.06,617,152,"TenthTeeEarlyPar4ScoringAverage",2012
112,112,"Alexandre Rocha",62,4.06,390,96,"TenthTeeEarlyPar4ScoringAverage",2012
112,112,"Kevin Stadler",85,4.06,824,203,"TenthTeeEarlyPar4ScoringAverage",2012
112,112,"Brendan Steele",77,4.06,776,191,"TenthTeeEarlyPar4ScoringAverage",2012
112,112,"Bo Van Pelt",84,4.06,256,63,"TenthTeeEarlyPar4ScoringAverage",2012
123,123,"Keegan Bradley",90,4.07,876,215,"TenthTeeEarlyPar4ScoringAverage",2012
123,123,"Greg Chalmers",88,4.07,541,133,"TenthTeeEarlyPar4ScoringAverage",2012
123,123,"Stewart Cink",71,4.07,562,138,"TenthTeeEarlyPar4ScoringAverage",2012
123,123,"John Daly",50,4.07,464,114,"TenthTeeEarlyPar4ScoringAverage",2012
123,123,"Marco Dawson",60,4.07,614,151,"TenthTeeEarlyPar4ScoringAverage",2012
123,123,"Troy Kelly",68,4.07,549,135,"TenthTeeEarlyPar4ScoringAverage",2012
123,123,"Kyle Reifers",86,4.07,1083,266,"TenthTeeEarlyPar4ScoringAverage",2012
123,123,"Adam Scott",59,4.07,354,87,"TenthTeeEarlyPar4ScoringAverage",2012
131,131,"Stephen Ames",54,4.08,481,118,"TenthTeeEarlyPar4ScoringAverage",2012
131,131,"Chad Campbell",84,4.08,592,145,"TenthTeeEarlyPar4ScoringAverage",2012
131,131,"Kevin Chappell",91,4.08,898,220,"TenthTeeEarlyPar4ScoringAverage",2012
131,131,"Ryuji Imada",78,4.08,772,189,"TenthTeeEarlyPar4ScoringAverage",2012
131,131,"David Mathis",83,4.08,885,217,"TenthTeeEarlyPar4ScoringAverage",2012
131,131,"Sean OHair",84,4.08,705,173,"TenthTeeEarlyPar4ScoringAverage",2012
131,131,"Kyle Stanley",86,4.08,579,142,"TenthTeeEarlyPar4ScoringAverage",2012
131,131,"Kevin Streelman",89,4.08,644,158,"TenthTeeEarlyPar4ScoringAverage",2012
131,131,"Daniel Summerhays",81,4.08,477,117,"TenthTeeEarlyPar4ScoringAverage",2012
131,131,"Vaughn Taylor",81,4.08,828,203,"TenthTeeEarlyPar4ScoringAverage",2012
131,131,"Nick Watney",97,4.08,788,193,"TenthTeeEarlyPar4ScoringAverage",2012
131,131,"Charlie Wi",86,4.08,600,147,"TenthTeeEarlyPar4ScoringAverage",2012
131,131,"Gary Woodland",70,4.08,727,178,"TenthTeeEarlyPar4ScoringAverage",2012
144,144,"Blake Adams",107,4.09,961,235,"TenthTeeEarlyPar4ScoringAverage",2012
144,144,"Rickie Fowler",84,4.09,789,193,"TenthTeeEarlyPar4ScoringAverage",2012
144,144,"Hunter Haas",69,4.09,519,127,"TenthTeeEarlyPar4ScoringAverage",2012
144,144,"Justin Leonard",79,4.09,736,180,"TenthTeeEarlyPar4ScoringAverage",2012
144,144,"Davis Love III",64,4.09,888,217,"TenthTeeEarlyPar4ScoringAverage",2012
144,144,"Hunter Mahan",88,4.09,756,185,"TenthTeeEarlyPar4ScoringAverage",2012
144,144,"Geoff Ogilvy",73,4.09,335,82,"TenthTeeEarlyPar4ScoringAverage",2012
144,144,"Rory Sabbatini",84,4.09,556,136,"TenthTeeEarlyPar4ScoringAverage",2012
152,152,"Derek Lamely",64,4.1,669,163,"TenthTeeEarlyPar4ScoringAverage",2012
152,152,"Dicky Pride",62,4.1,373,91,"TenthTeeEarlyPar4ScoringAverage",2012
152,152,"Roland Thatcher",55,4.1,394,96,"TenthTeeEarlyPar4ScoringAverage",2012
152,152,"DJ Trahan",73,4.1,1026,250,"TenthTeeEarlyPar4ScoringAverage",2012
152,152,"Boo Weekley",74,4.1,623,152,"TenthTeeEarlyPar4ScoringAverage",2012
157,157,"Matt Bettencourt",80,4.11,1016,247,"TenthTeeEarlyPar4ScoringAverage",2012
157,157,"Chris DiMarco",83,4.11,854,208,"TenthTeeEarlyPar4ScoringAverage",2012
157,157,"Tom Gillis",75,4.11,468,114,"TenthTeeEarlyPar4ScoringAverage",2012
157,157,"JB Holmes",90,4.11,830,202,"TenthTeeEarlyPar4ScoringAverage",2012
157,157,"Rocco Mediate",70,4.11,670,163,"TenthTeeEarlyPar4ScoringAverage",2012
157,157,"Chez Reavie",83,4.11,518,126,"TenthTeeEarlyPar4ScoringAverage",2012
157,157,"Kyle Thompson",51,4.11,493,120,"TenthTeeEarlyPar4ScoringAverage",2012
164,164,"Kris Blanks",65,4.12,486,118,"TenthTeeEarlyPar4ScoringAverage",2012
164,164,"James Driscoll",83,4.12,642,156,"TenthTeeEarlyPar4ScoringAverage",2012
164,164,"Robert Karlsson",54,4.12,544,132,"TenthTeeEarlyPar4ScoringAverage",2012
167,167,"Tommy Biershenk",74,4.13,653,158,"TenthTeeEarlyPar4ScoringAverage",2012
167,167,"Miguel Angel Carballo",73,4.13,632,153,"TenthTeeEarlyPar4ScoringAverage",2012
167,167,"Stephen Gangluff",57,4.13,529,128,"TenthTeeEarlyPar4ScoringAverage",2012
167,167,"Tim Herron",88,4.13,792,192,"TenthTeeEarlyPar4ScoringAverage",2012
167,167,"Colt Knost",79,4.13,901,218,"TenthTeeEarlyPar4ScoringAverage",2012
167,167,"Andres Romero",68,4.13,678,164,"TenthTeeEarlyPar4ScoringAverage",2012
173,173,"Bobby Gates",87,4.14,819,198,"TenthTeeEarlyPar4ScoringAverage",2012
173,173,"Spencer Levin",81,4.14,588,142,"TenthTeeEarlyPar4ScoringAverage",2012
173,173,"Patrick Sheehan",58,4.14,497,120,"TenthTeeEarlyPar4ScoringAverage",2012
176,176,"Scott Stallings",78,4.15,673,162,"TenthTeeEarlyPar4ScoringAverage",2012
176,176,"Michael Thompson",80,4.15,672,162,"TenthTeeEarlyPar4ScoringAverage",2012
178,178,"Jonathan Byrd",69,4.16,266,64,"TenthTeeEarlyPar4ScoringAverage",2012
178,178,"Cameron Tringale",88,4.16,728,175,"TenthTeeEarlyPar4ScoringAverage",2012
180,180,"Trevor Immelman",76,4.17,576,138,"TenthTeeEarlyPar4ScoringAverage",2012
180,180,"Ryo Ishikawa",54,4.17,546,131,"TenthTeeEarlyPar4ScoringAverage",2012
182,182,"Cameron Beckman",81,4.18,1091,261,"TenthTeeEarlyPar4ScoringAverage",2012
182,182,"Scott Brown",65,4.18,539,129,"TenthTeeEarlyPar4ScoringAverage",2012
182,182,"Erik Compton",81,4.18,894,214,"TenthTeeEarlyPar4ScoringAverage",2012
182,182,"Charley Hoffman",88,4.18,523,125,"TenthTeeEarlyPar4ScoringAverage",2012
182,182,"Troy Matteson",100,4.18,877,210,"TenthTeeEarlyPar4ScoringAverage",2012
187,187,"Sangmoon Bae",81,4.19,712,170,"TenthTeeEarlyPar4ScoringAverage",2012
187,187,"Jhonattan Vegas",77,4.19,696,166,"TenthTeeEarlyPar4ScoringAverage",2012
189,189,"Sung Kang",75,4.22,659,156,"TenthTeeEarlyPar4ScoringAverage",2012
190,190,"Billy Hurley III",70,4.25,489,115,"TenthTeeEarlyPar4ScoringAverage",2012
191,191,"Harrison Frazar",56,4.29,330,77,"TenthTeeEarlyPar4ScoringAverage",2012
