"ConsecutiveHolesBelowPar_RANKTHISWEEK_2005","ConsecutiveHolesBelowPar_RANKLASTWEEK_2005","ConsecutiveHolesBelowPar_PLAYERNAME_2005","ConsecutiveHolesBelowPar_EVENTS_2005","ConsecutiveHolesBelowPar_NUMBEROFHOLES_2005","stat_name","year"
14,14,"Patrick Sheehan",35,5,"ConsecutiveHolesBelowPar",2005
14,14,"Joey Sindelar",29,5,"ConsecutiveHolesBelowPar",2005
14,14,"Chris Smith",32,5,"ConsecutiveHolesBelowPar",2005
14,14,"Steve Stricker",21,5,"ConsecutiveHolesBelowPar",2005
14,14,"Kevin Sutherland",26,5,"ConsecutiveHolesBelowPar",2005
14,14,"Scott Verplank",25,5,"ConsecutiveHolesBelowPar",2005
14,14,"Duffy Waldorf",28,5,"ConsecutiveHolesBelowPar",2005
14,14,"Brett Wetterich",28,5,"ConsecutiveHolesBelowPar",2005
14,14,"Jay Williamson",16,5,"ConsecutiveHolesBelowPar",2005
14,14,"Dean Wilson",27,5,"ConsecutiveHolesBelowPar",2005
64,64,"Robert Allenby",31,4,"ConsecutiveHolesBelowPar",2005
64,64,"Stephen Ames",24,4,"ConsecutiveHolesBelowPar",2005
64,64,"Billy Andrade",26,4,"ConsecutiveHolesBelowPar",2005
64,64,"Stuart Appleby",25,4,"ConsecutiveHolesBelowPar",2005
64,64,"Craig Barlow",26,4,"ConsecutiveHolesBelowPar",2005
64,64,"Brian Bateman",32,4,"ConsecutiveHolesBelowPar",2005
64,64,"Jason Bohn",28,4,"ConsecutiveHolesBelowPar",2005
64,64,"Michael Bradley",4,4,"ConsecutiveHolesBelowPar",2005
64,64,"Jeff Brehaut",23,4,"ConsecutiveHolesBelowPar",2005
64,64,"Danny Briggs",29,4,"ConsecutiveHolesBelowPar",2005
64,64,"DJ Brigman",26,4,"ConsecutiveHolesBelowPar",2005
64,64,"Bart Bryant",26,4,"ConsecutiveHolesBelowPar",2005
64,64,"Bob Burns",15,4,"ConsecutiveHolesBelowPar",2005
64,64,"Jonathan Byrd",31,4,"ConsecutiveHolesBelowPar",2005
64,64,"Angel Cabrera",11,4,"ConsecutiveHolesBelowPar",2005
64,64,"Mark Calcavecchia",27,4,"ConsecutiveHolesBelowPar",2005
64,64,"Chad Campbell",27,4,"ConsecutiveHolesBelowPar",2005
64,64,"Alex Cejka",31,4,"ConsecutiveHolesBelowPar",2005
64,64,"Daniel Chopra",34,4,"ConsecutiveHolesBelowPar",2005
64,64,"Stewart Cink",26,4,"ConsecutiveHolesBelowPar",2005
64,64,"Darren Clarke",12,4,"ConsecutiveHolesBelowPar",2005
64,64,"Paul Claxton",29,4,"ConsecutiveHolesBelowPar",2005
64,64,"Jose Coceres",22,4,"ConsecutiveHolesBelowPar",2005
64,64,"Gavin Coles",22,4,"ConsecutiveHolesBelowPar",2005
64,64,"Steve Collins",1,4,"ConsecutiveHolesBelowPar",2005
64,64,"Erik Compton",1,4,"ConsecutiveHolesBelowPar",2005
64,64,"Ben Crane",21,4,"ConsecutiveHolesBelowPar",2005
64,64,"John Daly",25,4,"ConsecutiveHolesBelowPar",2005
64,64,"Robert Damron",28,4,"ConsecutiveHolesBelowPar",2005
64,64,"Brian Davis",23,4,"ConsecutiveHolesBelowPar",2005
64,64,"Marco Dawson",23,4,"ConsecutiveHolesBelowPar",2005
64,64,"Glen Day",27,4,"ConsecutiveHolesBelowPar",2005
64,64,"Jay Delsing",11,4,"ConsecutiveHolesBelowPar",2005
64,64,"David Duval",20,4,"ConsecutiveHolesBelowPar",2005
64,64,"Danny Ellis",7,4,"ConsecutiveHolesBelowPar",2005
64,64,"Bob Estes",25,4,"ConsecutiveHolesBelowPar",2005
64,64,"Brad Faxon",23,4,"ConsecutiveHolesBelowPar",2005
64,64,"Dan Forsman",17,4,"ConsecutiveHolesBelowPar",2005
64,64,"Brian Gay",33,4,"ConsecutiveHolesBelowPar",2005
64,64,"Brent Geiberger",21,4,"ConsecutiveHolesBelowPar",2005
64,64,"Tom Gillis",28,4,"ConsecutiveHolesBelowPar",2005
64,64,"Lucas Glover",28,4,"ConsecutiveHolesBelowPar",2005
64,64,"Retief Goosen",18,4,"ConsecutiveHolesBelowPar",2005
64,64,"Paul Goydos",15,4,"ConsecutiveHolesBelowPar",2005
64,64,"Mathias Gronberg",19,4,"ConsecutiveHolesBelowPar",2005
64,64,"Jay Haas",16,4,"ConsecutiveHolesBelowPar",2005
64,64,"Hunter Haas",28,4,"ConsecutiveHolesBelowPar",2005
64,64,"Joakim Haeggman",4,4,"ConsecutiveHolesBelowPar",2005
64,64,"Bob Heintz",24,4,"ConsecutiveHolesBelowPar",2005
64,64,"Matt Hendrix",1,4,"ConsecutiveHolesBelowPar",2005
64,64,"JJ Henry",32,4,"ConsecutiveHolesBelowPar",2005
64,64,"Trevor Immelman",14,4,"ConsecutiveHolesBelowPar",2005
64,64,"Peter Jacobsen",11,4,"ConsecutiveHolesBelowPar",2005
64,64,"Freddie Jacobson",23,4,"ConsecutiveHolesBelowPar",2005
64,64,"Brandt Jobe",27,4,"ConsecutiveHolesBelowPar",2005
64,64,"Richard Johnson",16,4,"ConsecutiveHolesBelowPar",2005
64,64,"Steve Jones",20,4,"ConsecutiveHolesBelowPar",2005
64,64,"Kent Jones",32,4,"ConsecutiveHolesBelowPar",2005
64,64,"Brendan Jones",28,4,"ConsecutiveHolesBelowPar",2005
64,64,"Jonathan Kaye",24,4,"ConsecutiveHolesBelowPar",2005
64,64,"Jerry Kelly",31,4,"ConsecutiveHolesBelowPar",2005
64,64,"Skip Kendall",32,4,"ConsecutiveHolesBelowPar",2005
64,64,"Simon Khan",1,4,"ConsecutiveHolesBelowPar",2005
64,64,"Matt Kuchar",21,4,"ConsecutiveHolesBelowPar",2005
64,64,"Hank Kuehne",30,4,"ConsecutiveHolesBelowPar",2005
64,64,"Neal Lancaster",31,4,"ConsecutiveHolesBelowPar",2005
64,64,"Bernhard Langer",19,4,"ConsecutiveHolesBelowPar",2005
64,64,"Brad Lardon",4,4,"ConsecutiveHolesBelowPar",2005
64,64,"Justin Leonard",24,4,"ConsecutiveHolesBelowPar",2005
64,64,"Thomas Levet",20,4,"ConsecutiveHolesBelowPar",2005
64,64,"Frank Lickliter II",33,4,"ConsecutiveHolesBelowPar",2005
64,64,"Davis Love III",24,4,"ConsecutiveHolesBelowPar",2005
64,64,"Jeff Maggert",25,4,"ConsecutiveHolesBelowPar",2005
64,64,"Hunter Mahan",34,4,"ConsecutiveHolesBelowPar",2005
64,64,"Len Mattiace",34,4,"ConsecutiveHolesBelowPar",2005
64,64,"Billy Mayfair",31,4,"ConsecutiveHolesBelowPar",2005
64,64,"Scott McCarron",24,4,"ConsecutiveHolesBelowPar",2005
64,64,"Shaun Micheel",29,4,"ConsecutiveHolesBelowPar",2005
64,64,"Larry Mize",18,4,"ConsecutiveHolesBelowPar",2005
64,64,"Alan Morin",2,4,"ConsecutiveHolesBelowPar",2005
64,64,"Kevin Na",32,4,"ConsecutiveHolesBelowPar",2005
64,64,"Sean OHair",29,4,"ConsecutiveHolesBelowPar",2005
64,64,"Arron Oberholser",21,4,"ConsecutiveHolesBelowPar",2005
64,64,"Greg Owen",24,4,"ConsecutiveHolesBelowPar",2005
64,64,"Rod Pampling",26,4,"ConsecutiveHolesBelowPar",2005
64,64,"Jesper Parnevik",24,4,"ConsecutiveHolesBelowPar",2005
64,64,"Steve Pate",9,4,"ConsecutiveHolesBelowPar",2005
64,64,"Dennis Paulson",24,4,"ConsecutiveHolesBelowPar",2005
64,64,"Corey Pavin",23,4,"ConsecutiveHolesBelowPar",2005
64,64,"Pat Perez",28,4,"ConsecutiveHolesBelowPar",2005
64,64,"Craig Perks",27,4,"ConsecutiveHolesBelowPar",2005
64,64,"Kenny Perry",23,4,"ConsecutiveHolesBelowPar",2005
64,64,"Ian Poulter",20,4,"ConsecutiveHolesBelowPar",2005
64,64,"Phillip Price",25,4,"ConsecutiveHolesBelowPar",2005
64,64,"Tag Ridings",31,4,"ConsecutiveHolesBelowPar",2005
64,64,"John Riegger",4,4,"ConsecutiveHolesBelowPar",2005
64,64,"Loren Roberts",18,4,"ConsecutiveHolesBelowPar",2005
64,64,"John Rollins",30,4,"ConsecutiveHolesBelowPar",2005
64,64,"Justin Rose",28,4,"ConsecutiveHolesBelowPar",2005
64,64,"Rory Sabbatini",26,4,"ConsecutiveHolesBelowPar",2005
64,64,"Lloyd Saltman",1,4,"ConsecutiveHolesBelowPar",2005
64,64,"Gene Sauers",7,4,"ConsecutiveHolesBelowPar",2005
64,64,"Adam Scott",19,4,"ConsecutiveHolesBelowPar",2005
64,64,"Marcel Siem",1,4,"ConsecutiveHolesBelowPar",2005
64,64,"Scott Simpson",9,4,"ConsecutiveHolesBelowPar",2005
64,64,"Vijay Singh",30,4,"ConsecutiveHolesBelowPar",2005
64,64,"Heath Slocum",29,4,"ConsecutiveHolesBelowPar",2005
64,64,"Jeff Sluman",28,4,"ConsecutiveHolesBelowPar",2005
64,64,"Joey Snyder III",31,4,"ConsecutiveHolesBelowPar",2005
64,64,"Mike Springer",5,4,"ConsecutiveHolesBelowPar",2005
64,64,"Kevin Stadler",33,4,"ConsecutiveHolesBelowPar",2005
64,64,"Darron Stiles",26,4,"ConsecutiveHolesBelowPar",2005
64,64,"Tadahiro Takayama",1,4,"ConsecutiveHolesBelowPar",2005
64,64,"Hidemichi Tanaka",34,4,"ConsecutiveHolesBelowPar",2005
64,64,"Vaughn Taylor",32,4,"ConsecutiveHolesBelowPar",2005
64,64,"Roland Thatcher",26,4,"ConsecutiveHolesBelowPar",2005
64,64,"Mario Tiziani",23,4,"ConsecutiveHolesBelowPar",2005
64,64,"David Toms",25,4,"ConsecutiveHolesBelowPar",2005
64,64,"DJ Trahan",28,4,"ConsecutiveHolesBelowPar",2005
64,64,"Kirk Triplett",18,4,"ConsecutiveHolesBelowPar",2005
64,64,"Bob Tway",26,4,"ConsecutiveHolesBelowPar",2005
64,64,"Omar Uresti",27,4,"ConsecutiveHolesBelowPar",2005
64,64,"Bo Van Pelt",33,4,"ConsecutiveHolesBelowPar",2005
64,64,"Nick Watney",31,4,"ConsecutiveHolesBelowPar",2005
64,64,"Mike Weir",23,4,"ConsecutiveHolesBelowPar",2005
64,64,"Lee Westwood",15,4,"ConsecutiveHolesBelowPar",2005
64,64,"Mark Wilson",25,4,"ConsecutiveHolesBelowPar",2005
191,191,"Steve Allan",32,3,"ConsecutiveHolesBelowPar",2005
191,191,"Chris Anderson",25,3,"ConsecutiveHolesBelowPar",2005
191,191,"Tommy Armour III",29,3,"ConsecutiveHolesBelowPar",2005
191,191,"Paul Azinger",22,3,"ConsecutiveHolesBelowPar",2005
191,191,"Doug Barron",24,3,"ConsecutiveHolesBelowPar",2005
191,191,"Cameron Beckman",31,3,"ConsecutiveHolesBelowPar",2005
191,191,"Notah Begay III",11,3,"ConsecutiveHolesBelowPar",2005
191,191,"John Bickerton",1,3,"ConsecutiveHolesBelowPar",2005
191,191,"Thomas Bjorn",8,3,"ConsecutiveHolesBelowPar",2005
191,191,"Justin Bolli",24,3,"ConsecutiveHolesBelowPar",2005
191,191,"Guy Boros",5,3,"ConsecutiveHolesBelowPar",2005
191,191,"Craig Bowden",15,3,"ConsecutiveHolesBelowPar",2005
191,191,"Ryan Brehm",1,3,"ConsecutiveHolesBelowPar",2005
191,191,"Mark Brooks",28,3,"ConsecutiveHolesBelowPar",2005
191,191,"Brad Bryant",1,3,"ConsecutiveHolesBelowPar",2005
191,191,"Michael Campbell",5,3,"ConsecutiveHolesBelowPar",2005
191,191,"Jim Carter",25,3,"ConsecutiveHolesBelowPar",2005
191,191,"Ben Curtis",24,3,"ConsecutiveHolesBelowPar",2005
191,191,"Matt Davidson",20,3,"ConsecutiveHolesBelowPar",2005
191,191,"Ryan Dillon",1,3,"ConsecutiveHolesBelowPar",2005
191,191,"Luke Donald",18,3,"ConsecutiveHolesBelowPar",2005
191,191,"Nick Dougherty",6,3,"ConsecutiveHolesBelowPar",2005
191,191,"Bradley Dredge",1,3,"ConsecutiveHolesBelowPar",2005
191,191,"Scott Drummond",1,3,"ConsecutiveHolesBelowPar",2005
191,191,"Scott Dunlap",3,3,"ConsecutiveHolesBelowPar",2005
191,191,"John Elliott",25,3,"ConsecutiveHolesBelowPar",2005
191,191,"Brad Fabel",1,3,"ConsecutiveHolesBelowPar",2005
191,191,"Nick Faldo",5,3,"ConsecutiveHolesBelowPar",2005
191,191,"Niclas Fasth",3,3,"ConsecutiveHolesBelowPar",2005
191,191,"Rick Fehr",1,3,"ConsecutiveHolesBelowPar",2005
191,191,"Gavin Flint",1,3,"ConsecutiveHolesBelowPar",2005
191,191,"Carlos Franco",25,3,"ConsecutiveHolesBelowPar",2005
191,191,"Robin Freeman",8,3,"ConsecutiveHolesBelowPar",2005
191,191,"David Frost",10,3,"ConsecutiveHolesBelowPar",2005
191,191,"Stephen Gallacher",4,3,"ConsecutiveHolesBelowPar",2005
191,191,"Jim Gallagher Jr",5,3,"ConsecutiveHolesBelowPar",2005
191,191,"Sergio Garcia",20,3,"ConsecutiveHolesBelowPar",2005
191,191,"Jim Garrison",2,3,"ConsecutiveHolesBelowPar",2005
191,191,"Nick Gilliam",3,3,"ConsecutiveHolesBelowPar",2005
191,191,"Tom Gleeton",1,3,"ConsecutiveHolesBelowPar",2005
191,191,"Jason Gore",8,3,"ConsecutiveHolesBelowPar",2005
191,191,"David Gossett",1,3,"ConsecutiveHolesBelowPar",2005
191,191,"Paul Gow",27,3,"ConsecutiveHolesBelowPar",2005
191,191,"Richard Green",11,3,"ConsecutiveHolesBelowPar",2005
191,191,"Scott Gump",2,3,"ConsecutiveHolesBelowPar",2005
191,191,"Scott Gutschewski",27,3,"ConsecutiveHolesBelowPar",2005
191,191,"Todd Hamilton",31,3,"ConsecutiveHolesBelowPar",2005
191,191,"Donnie Hammond",3,3,"ConsecutiveHolesBelowPar",2005
191,191,"Soren Hansen",1,3,"ConsecutiveHolesBelowPar",2005
191,191,"Peter Hanson",3,3,"ConsecutiveHolesBelowPar",2005
191,191,"Michael Harris",2,3,"ConsecutiveHolesBelowPar",2005
191,191,"Jeff Hart",23,3,"ConsecutiveHolesBelowPar",2005
191,191,"Peter Hedblom",1,3,"ConsecutiveHolesBelowPar",2005
191,191,"Brian Henninger",2,3,"ConsecutiveHolesBelowPar",2005
191,191,"Mark Hensby",21,3,"ConsecutiveHolesBelowPar",2005
191,191,"Glen Hnatiuk",21,3,"ConsecutiveHolesBelowPar",2005
191,191,"Scott Hoch",2,3,"ConsecutiveHolesBelowPar",2005
191,191,"JB Holmes",1,3,"ConsecutiveHolesBelowPar",2005
191,191,"PH Horgan III",2,3,"ConsecutiveHolesBelowPar",2005
191,191,"David Howell",12,3,"ConsecutiveHolesBelowPar",2005
191,191,"Charles Howell III",29,3,"ConsecutiveHolesBelowPar",2005
191,191,"Bradley Hughes",20,3,"ConsecutiveHolesBelowPar",2005
191,191,"John Huston",31,3,"ConsecutiveHolesBelowPar",2005
191,191,"Ryuji Imada",25,3,"ConsecutiveHolesBelowPar",2005
191,191,"Thongchai Jaidee",4,3,"ConsecutiveHolesBelowPar",2005
191,191,"Miguel Angel Jimenez",9,3,"ConsecutiveHolesBelowPar",2005
191,191,"Per Ulrik Johansson",7,3,"ConsecutiveHolesBelowPar",2005
191,191,"Tom Kite",12,3,"ConsecutiveHolesBelowPar",2005
191,191,"Jason Knutzon",1,3,"ConsecutiveHolesBelowPar",2005
191,191,"Maarten Lafeber",2,3,"ConsecutiveHolesBelowPar",2005
191,191,"Stephen Leaney",29,3,"ConsecutiveHolesBelowPar",2005
191,191,"Ian Leggatt",12,3,"ConsecutiveHolesBelowPar",2005
191,191,"Spencer Levin",7,3,"ConsecutiveHolesBelowPar",2005
191,191,"Michael Long",26,3,"ConsecutiveHolesBelowPar",2005
191,191,"Steve Lowery",32,3,"ConsecutiveHolesBelowPar",2005
191,191,"David Lundstrom",2,3,"ConsecutiveHolesBelowPar",2005
191,191,"Will Ma Kenzie",25,3,"ConsecutiveHolesBelowPar",2005
191,191,"John Maginnes",17,3,"ConsecutiveHolesBelowPar",2005
191,191,"Steve Marino",1,3,"ConsecutiveHolesBelowPar",2005
191,191,"Blaine McCallister",9,3,"ConsecutiveHolesBelowPar",2005
191,191,"Graeme McDowell",14,3,"ConsecutiveHolesBelowPar",2005
191,191,"Paul McGinley",6,3,"ConsecutiveHolesBelowPar",2005
191,191,"Jim McGovern",2,3,"ConsecutiveHolesBelowPar",2005
191,191,"James McLean",5,3,"ConsecutiveHolesBelowPar",2005
191,191,"Spike McRoy",12,3,"ConsecutiveHolesBelowPar",2005
191,191,"Colin Montgomerie",6,3,"ConsecutiveHolesBelowPar",2005
191,191,"Ryan Moore",14,3,"ConsecutiveHolesBelowPar",2005
191,191,"John Morgan",11,3,"ConsecutiveHolesBelowPar",2005
191,191,"Nick OHern",13,3,"ConsecutiveHolesBelowPar",2005
191,191,"Mark OMeara",21,3,"ConsecutiveHolesBelowPar",2005
191,191,"Geoff Ogilvy",26,3,"ConsecutiveHolesBelowPar",2005
191,191,"Jay Overton",1,3,"ConsecutiveHolesBelowPar",2005
191,191,"Brenden Pappas",15,3,"ConsecutiveHolesBelowPar",2005
191,191,"Craig Parry",15,3,"ConsecutiveHolesBelowPar",2005
191,191,"Carl Paulson",13,3,"ConsecutiveHolesBelowPar",2005
191,191,"Tom Pernice Jr",32,3,"ConsecutiveHolesBelowPar",2005
191,191,"Scott Piercy",4,3,"ConsecutiveHolesBelowPar",2005
191,191,"David Ping",1,3,"ConsecutiveHolesBelowPar",2005
191,191,"DA Points",33,3,"ConsecutiveHolesBelowPar",2005
191,191,"Nick Price",16,3,"ConsecutiveHolesBelowPar",2005
191,191,"Tom Purtzer",1,3,"ConsecutiveHolesBelowPar",2005
191,191,"Michael Putnam",5,3,"ConsecutiveHolesBelowPar",2005
191,191,"Jyoti Randhawa",2,3,"ConsecutiveHolesBelowPar",2005
191,191,"Rob Rashell",25,3,"ConsecutiveHolesBelowPar",2005
191,191,"Chris Riley",25,3,"ConsecutiveHolesBelowPar",2005
191,191,"David Roesch",1,3,"ConsecutiveHolesBelowPar",2005
191,191,"Dave Rummells",2,3,"ConsecutiveHolesBelowPar",2005
191,191,"Curt Saathoff",1,3,"ConsecutiveHolesBelowPar",2005
191,191,"Akio Sadakata",2,3,"ConsecutiveHolesBelowPar",2005
191,191,"Tom Scherrer",2,3,"ConsecutiveHolesBelowPar",2005
191,191,"Paul Sheehan",1,3,"ConsecutiveHolesBelowPar",2005
191,191,"Wes Short Jr",16,3,"ConsecutiveHolesBelowPar",2005
191,191,"David Smail",1,3,"ConsecutiveHolesBelowPar",2005
191,191,"Mike Small",2,3,"ConsecutiveHolesBelowPar",2005
191,191,"Bob Sowards",7,3,"ConsecutiveHolesBelowPar",2005
191,191,"Craig Stadler",6,3,"ConsecutiveHolesBelowPar",2005
191,191,"Chris Starkjohann",4,3,"ConsecutiveHolesBelowPar",2005
191,191,"Henrik Stenson",4,3,"ConsecutiveHolesBelowPar",2005
191,191,"Andre Stolz",12,3,"ConsecutiveHolesBelowPar",2005
191,191,"Kevin Streelman",2,3,"ConsecutiveHolesBelowPar",2005
191,191,"Toru Taniguchi",7,3,"ConsecutiveHolesBelowPar",2005
191,191,"Esteban Toledo",7,3,"ConsecutiveHolesBelowPar",2005
191,191,"Mark Tucker",1,3,"ConsecutiveHolesBelowPar",2005
191,191,"Tjaart van der Walt",19,3,"ConsecutiveHolesBelowPar",2005
191,191,"Camilo Villegas",2,3,"ConsecutiveHolesBelowPar",2005
191,191,"Grant Waite",6,3,"ConsecutiveHolesBelowPar",2005
191,191,"Jimmy Walker",9,3,"ConsecutiveHolesBelowPar",2005
191,191,"Euan Walters",18,3,"ConsecutiveHolesBelowPar",2005
191,191,"Charles Warren",31,3,"ConsecutiveHolesBelowPar",2005
191,191,"Tom Watson",2,3,"ConsecutiveHolesBelowPar",2005
191,191,"Steve Webster",2,3,"ConsecutiveHolesBelowPar",2005
191,191,"Tim Weinhart",2,3,"ConsecutiveHolesBelowPar",2005
191,191,"Charlie Wi",23,3,"ConsecutiveHolesBelowPar",2005
191,191,"Garrett Willis",7,3,"ConsecutiveHolesBelowPar",2005
191,191,"Kyle Willmann",2,3,"ConsecutiveHolesBelowPar",2005
191,191,"Casey Wittenberg",9,3,"ConsecutiveHolesBelowPar",2005
191,191,"YE Yang",4,3,"ConsecutiveHolesBelowPar",2005
328,328,"Steven Alker",1,2,"ConsecutiveHolesBelowPar",2005
328,328,"Fulton Allem",3,2,"ConsecutiveHolesBelowPar",2005
328,328,"Perry Arthur",1,2,"ConsecutiveHolesBelowPar",2005
328,328,"Eric Axley",2,2,"ConsecutiveHolesBelowPar",2005
328,328,"Ricky Barnes",1,2,"ConsecutiveHolesBelowPar",2005
328,328,"Ahmad Bateman",1,2,"ConsecutiveHolesBelowPar",2005
328,328,"Michael Beard",1,2,"ConsecutiveHolesBelowPar",2005
328,328,"Colby Beckstrom",2,2,"ConsecutiveHolesBelowPar",2005
328,328,"Jim Benepe",2,2,"ConsecutiveHolesBelowPar",2005
328,328,"David Berganio Jr",1,2,"ConsecutiveHolesBelowPar",2005
328,328,"Brett Boner",1,2,"ConsecutiveHolesBelowPar",2005
328,328,"Jaxon Brigman",2,2,"ConsecutiveHolesBelowPar",2005
328,328,"George Burns",1,2,"ConsecutiveHolesBelowPar",2005
328,328,"Paul Casey",10,2,"ConsecutiveHolesBelowPar",2005
328,328,"Marc Cayeux",1,2,"ConsecutiveHolesBelowPar",2005
328,328,"Michael Clark II",2,2,"ConsecutiveHolesBelowPar",2005
328,328,"Keith Clearwater",2,2,"ConsecutiveHolesBelowPar",2005
328,328,"Roberto Coceres",1,2,"ConsecutiveHolesBelowPar",2005
328,328,"Robert Coles",1,2,"ConsecutiveHolesBelowPar",2005
328,328,"Steven Conran",1,2,"ConsecutiveHolesBelowPar",2005
328,328,"Chris Couch",1,2,"ConsecutiveHolesBelowPar",2005
328,328,"Paul Danielson",1,2,"ConsecutiveHolesBelowPar",2005
328,328,"Paul Del Vecchio",1,2,"ConsecutiveHolesBelowPar",2005
328,328,"Constant Demattia",1,2,"ConsecutiveHolesBelowPar",2005
328,328,"David Denham",1,2,"ConsecutiveHolesBelowPar",2005
328,328,"Bubba Dickerson",1,2,"ConsecutiveHolesBelowPar",2005
328,328,"Stephen Dodd",4,2,"ConsecutiveHolesBelowPar",2005
328,328,"Trevor Dodds",2,2,"ConsecutiveHolesBelowPar",2005
328,328,"Simon Dyson",2,2,"ConsecutiveHolesBelowPar",2005
328,328,"Kenneth Ferrie",3,2,"ConsecutiveHolesBelowPar",2005
328,328,"Nick Flanagan",1,2,"ConsecutiveHolesBelowPar",2005
328,328,"Oscar Floren",1,2,"ConsecutiveHolesBelowPar",2005
328,328,"Alastair Forsyth",1,2,"ConsecutiveHolesBelowPar",2005
328,328,"Peter Fowler",1,2,"ConsecutiveHolesBelowPar",2005
328,328,"Hiroyuki Fujita",1,2,"ConsecutiveHolesBelowPar",2005
328,328,"Keiichiro Fukabori",1,2,"ConsecutiveHolesBelowPar",2005
328,328,"Fred Funk",30,2,"ConsecutiveHolesBelowPar",2005
328,328,"Stephen Gangluff",1,2,"ConsecutiveHolesBelowPar",2005
328,328,"Ignacio Garrido",1,2,"ConsecutiveHolesBelowPar",2005
328,328,"Kelly Gibson",2,2,"ConsecutiveHolesBelowPar",2005
328,328,"John Gibson",1,2,"ConsecutiveHolesBelowPar",2005
