"3PuttAvoidance1015_RANKTHISWEEK_2016","3PuttAvoidance1015_RANKLASTWEEK_2016","3PuttAvoidance1015_PLAYERNAME_2016","3PuttAvoidance1015_ROUNDS_2016","3PuttAvoidance1015_Pct_2016","3PuttAvoidance1015_TOTAL3PUTTS_2016","3PuttAvoidance1015_ATTEMPTS_2016","3PuttAvoidance1015_2PUTTORBETTERPct_2016","stat_name","year"
1,1,"Thomas Aiken",42,0,NA,78,100,"3PuttAvoidance1015",2016
1,1,"Tyler Aldridge",53,0,NA,104,100,"3PuttAvoidance1015",2016
1,1,"Byeong Hun An",23,0,NA,32,100,"3PuttAvoidance1015",2016
1,1,"Abraham Ancer",26,0,NA,43,100,"3PuttAvoidance1015",2016
1,1,"Blayne Barber",44,0,NA,95,100,"3PuttAvoidance1015",2016
1,1,"Daniel Berger",52,0,NA,96,100,"3PuttAvoidance1015",2016
1,1,"Shane Bertsch",30,0,NA,48,100,"3PuttAvoidance1015",2016
1,1,"Jonas Blixt",46,0,NA,84,100,"3PuttAvoidance1015",2016
1,1,"Jason Bohn",37,0,NA,71,100,"3PuttAvoidance1015",2016
1,1,"Miguel Angel Carballo",24,0,NA,44,100,"3PuttAvoidance1015",2016
1,1,"Paul Casey",39,0,NA,63,100,"3PuttAvoidance1015",2016
1,1,"KJ Choi",47,0,NA,89,100,"3PuttAvoidance1015",2016
1,1,"Stewart Cink",45,0,NA,82,100,"3PuttAvoidance1015",2016
1,1,"Jason Day",36,0,NA,52,100,"3PuttAvoidance1015",2016
1,1,"Brendon de Jonge",55,0,NA,96,100,"3PuttAvoidance1015",2016
1,1,"Luke Donald",49,0,NA,86,100,"3PuttAvoidance1015",2016
1,1,"Jamie Donaldson",28,0,NA,54,100,"3PuttAvoidance1015",2016
1,1,"Ernie Els",34,0,NA,70,100,"3PuttAvoidance1015",2016
1,1,"Harris English",51,0,NA,86,100,"3PuttAvoidance1015",2016
1,1,"Matt Every",34,0,NA,90,100,"3PuttAvoidance1015",2016
1,1,"Matthew Fitzpatrick",23,0,NA,18,100,"3PuttAvoidance1015",2016
