"1125FinalRoundPerformance_RANKTHISWEEK_2010","1125FinalRoundPerformance_RANKLASTWEEK_2010","1125FinalRoundPerformance_PLAYERNAME_2010","1125FinalRoundPerformance_EVENTS_2010","1125FinalRoundPerformance_PctTIMESIMPROVED_2010","1125FinalRoundPerformance_OFTIMESIMPROVED_2010","stat_name","year"
1,1,"Robert Allenby",22,100,4,"1125FinalRoundPerformance",2010
1,1,"Cameron Beckman",25,100,1,"1125FinalRoundPerformance",2010
1,1,"Kris Blanks",30,100,3,"1125FinalRoundPerformance",2010
1,1,"Craig Bowden",20,100,1,"1125FinalRoundPerformance",2010
1,1,"Alex Cejka",28,100,2,"1125FinalRoundPerformance",2010
1,1,"Daniel Chopra",28,100,1,"1125FinalRoundPerformance",2010
1,1,"Retief Goosen",19,100,4,"1125FinalRoundPerformance",2010
1,1,"Davis Love III",24,100,1,"1125FinalRoundPerformance",2010
1,1,"Troy Matteson",28,100,1,"1125FinalRoundPerformance",2010
1,1,"Rory Sabbatini",26,100,2,"1125FinalRoundPerformance",2010
1,1,"Kevin Stadler",28,100,3,"1125FinalRoundPerformance",2010
1,1,"DJ Trahan",27,100,3,"1125FinalRoundPerformance",2010
1,1,"Omar Uresti",27,100,1,"1125FinalRoundPerformance",2010
1,1,"Charles Warren",21,100,1,"1125FinalRoundPerformance",2010
15,15,"Steve Stricker",19,87.5,7,"1125FinalRoundPerformance",2010
16,16,"Charles Howell III",28,83.3,5,"1125FinalRoundPerformance",2010
16,16,"Chris Riley",24,83.3,5,"1125FinalRoundPerformance",2010
18,18,"Ernie Els",20,80,4,"1125FinalRoundPerformance",2010
18,18,"John Mallinger",29,80,4,"1125FinalRoundPerformance",2010
18,18,"Josh Teater",31,80,4,"1125FinalRoundPerformance",2010
21,21,"Dustin Johnson",23,75,3,"1125FinalRoundPerformance",2010
21,21,"Matt Jones",27,75,3,"1125FinalRoundPerformance",2010
21,21,"Matt Kuchar",26,75,6,"1125FinalRoundPerformance",2010
21,21,"Rory McIlroy",16,75,3,"1125FinalRoundPerformance",2010
