"Last5EventsPutting_RANKTHISWEEK_2012","Last5EventsPutting_RANKLASTWEEK_2012","Last5EventsPutting_PLAYERNAME_2012","Last5EventsPutting_EVENTS_2012","Last5EventsPutting_RATING_2012","stat_name","year"
85,85,"Chris Riley",4,8,"Last5EventsPutting",2012
85,85,"Rory Sabbatini",1,8,"Last5EventsPutting",2012
85,85,"Bubba Watson",2,8,"Last5EventsPutting",2012
85,85,"Chase Wright",1,8,"Last5EventsPutting",2012
108,108,"Stuart Appleby",3,7.9,"Last5EventsPutting",2012
108,108,"Arjun Atwal",1,7.9,"Last5EventsPutting",2012
108,108,"Paul Casey",1,7.9,"Last5EventsPutting",2012
108,108,"Daniel Chopra",3,7.9,"Last5EventsPutting",2012
108,108,"Darren Clarke",1,7.9,"Last5EventsPutting",2012
108,108,"Chris Couch",3,7.9,"Last5EventsPutting",2012
108,108,"Jim Furyk",4,7.9,"Last5EventsPutting",2012
108,108,"Robert Garrigus",3,7.9,"Last5EventsPutting",2012
108,108,"Dustin Johnson",1,7.9,"Last5EventsPutting",2012
108,108,"Davis Love III",3,7.9,"Last5EventsPutting",2012
108,108,"David Mathis",4,7.9,"Last5EventsPutting",2012
108,108,"Troy Matteson",1,7.9,"Last5EventsPutting",2012
108,108,"Juvic Pagunsan",1,7.9,"Last5EventsPutting",2012
108,108,"Carl Pettersson",2,7.9,"Last5EventsPutting",2012
108,108,"Dicky Pride",2,7.9,"Last5EventsPutting",2012
108,108,"Charl Schwartzel",4,7.9,"Last5EventsPutting",2012
108,108,"Webb Simpson",3,7.9,"Last5EventsPutting",2012
108,108,"Jimmy Walker",4,7.9,"Last5EventsPutting",2012
108,108,"Tom Watson",1,7.9,"Last5EventsPutting",2012
127,127,"Thomas Aiken",1,7.8,"Last5EventsPutting",2012
127,127,"Jason Bohn",2,7.8,"Last5EventsPutting",2012
127,127,"Stewart Cink",3,7.8,"Last5EventsPutting",2012
127,127,"Ben Curtis",4,7.8,"Last5EventsPutting",2012
127,127,"Mathew Goggin",4,7.8,"Last5EventsPutting",2012
127,127,"Branden Grace",1,7.8,"Last5EventsPutting",2012
127,127,"Tim Herron",5,7.8,"Last5EventsPutting",2012
127,127,"Colt Knost",2,7.8,"Last5EventsPutting",2012
127,127,"Kelly Kraft",1,7.8,"Last5EventsPutting",2012
127,127,"Doug LaBelle II",1,7.8,"Last5EventsPutting",2012
127,127,"Danny Lee",2,7.8,"Last5EventsPutting",2012
127,127,"Jeff Maggert",3,7.8,"Last5EventsPutting",2012
127,127,"Ted Potter Jr",2,7.8,"Last5EventsPutting",2012
127,127,"John Rollins",3,7.8,"Last5EventsPutting",2012
127,127,"Vaughn Taylor",3,7.8,"Last5EventsPutting",2012
127,127,"Roland Thatcher",1,7.8,"Last5EventsPutting",2012
127,127,"Michael Thompson",3,7.8,"Last5EventsPutting",2012
127,127,"Lee Westwood",3,7.8,"Last5EventsPutting",2012
145,145,"Jonathan Byrd",2,7.7,"Last5EventsPutting",2012
145,145,"Gary Christian",1,7.7,"Last5EventsPutting",2012
145,145,"Marco Dawson",2,7.7,"Last5EventsPutting",2012
145,145,"Simon Dyson",1,7.7,"Last5EventsPutting",2012
145,145,"Tommy Gainey",4,7.7,"Last5EventsPutting",2012
145,145,"Retief Goosen",2,7.7,"Last5EventsPutting",2012
145,145,"Nathan Green",4,7.7,"Last5EventsPutting",2012
145,145,"Adam Hadwin",1,7.7,"Last5EventsPutting",2012
145,145,"Todd Hamilton",1,7.7,"Last5EventsPutting",2012
145,145,"Brian Harman",3,7.7,"Last5EventsPutting",2012
145,145,"Padraig Harrington",3,7.7,"Last5EventsPutting",2012
145,145,"David Hearn",4,7.7,"Last5EventsPutting",2012
145,145,"Jim Herman",1,7.7,"Last5EventsPutting",2012
145,145,"Brandt Jobe",5,7.7,"Last5EventsPutting",2012
145,145,"Robert Karlsson",3,7.7,"Last5EventsPutting",2012
145,145,"Will Ma Kenzie",1,7.7,"Last5EventsPutting",2012
145,145,"Pat Perez",3,7.7,"Last5EventsPutting",2012
145,145,"Patrick Reed",2,7.7,"Last5EventsPutting",2012
145,145,"Johnson Wagner",2,7.7,"Last5EventsPutting",2012
164,164,"Guy Boros",1,7.6,"Last5EventsPutting",2012
164,164,"KJ Choi",2,7.6,"Last5EventsPutting",2012
164,164,"Ernie Els",4,7.6,"Last5EventsPutting",2012
164,164,"Ryo Ishikawa",2,7.6,"Last5EventsPutting",2012
164,164,"Chris Kirk",4,7.6,"Last5EventsPutting",2012
164,164,"Paul Lawrie",1,7.6,"Last5EventsPutting",2012
164,164,"Geoff Ogilvy",3,7.6,"Last5EventsPutting",2012
164,164,"Alexandre Rocha",3,7.6,"Last5EventsPutting",2012
164,164,"Steve Wheatcroft",1,7.6,"Last5EventsPutting",2012
173,173,"Blake Adams",4,7.5,"Last5EventsPutting",2012
173,173,"Patrick Cantlay",3,7.5,"Last5EventsPutting",2012
173,173,"Miguel Angel Carballo",2,7.5,"Last5EventsPutting",2012
173,173,"Bud Cauley",4,7.5,"Last5EventsPutting",2012
173,173,"Graham DeLaet",4,7.5,"Last5EventsPutting",2012
173,173,"Luke Donald",3,7.5,"Last5EventsPutting",2012
173,173,"James Driscoll",2,7.5,"Last5EventsPutting",2012
173,173,"Jason Dufner",1,7.5,"Last5EventsPutting",2012
173,173,"Scott Dunlap",2,7.5,"Last5EventsPutting",2012
173,173,"Troy Kelly",3,7.5,"Last5EventsPutting",2012
173,173,"KT Kim",2,7.5,"Last5EventsPutting",2012
173,173,"Russell Knox",4,7.5,"Last5EventsPutting",2012
173,173,"Jason Kokrak",4,7.5,"Last5EventsPutting",2012
173,173,"Steve Marino",2,7.5,"Last5EventsPutting",2012
173,173,"Francesco Molinari",1,7.5,"Last5EventsPutting",2012
173,173,"Jeff Quinney",1,7.5,"Last5EventsPutting",2012
173,173,"John Senden",3,7.5,"Last5EventsPutting",2012
173,173,"Kevin Stadler",4,7.5,"Last5EventsPutting",2012
173,173,"Paul Stankowski",2,7.5,"Last5EventsPutting",2012
173,173,"Brendan Steele",3,7.5,"Last5EventsPutting",2012
173,173,"Daniel Summerhays",3,7.5,"Last5EventsPutting",2012
173,173,"Nick Watney",1,7.5,"Last5EventsPutting",2012
195,195,"Craig Barlow",1,7.4,"Last5EventsPutting",2012
195,195,"Charlie Beljan",3,7.4,"Last5EventsPutting",2012
195,195,"Kris Blanks",1,7.4,"Last5EventsPutting",2012
195,195,"Scott Brown",3,7.4,"Last5EventsPutting",2012
195,195,"Angel Cabrera",3,7.4,"Last5EventsPutting",2012
195,195,"Chad Campbell",2,7.4,"Last5EventsPutting",2012
195,195,"Robert Damron",1,7.4,"Last5EventsPutting",2012
195,195,"Chris DiMarco",1,7.4,"Last5EventsPutting",2012
195,195,"Joe Durant",1,7.4,"Last5EventsPutting",2012
195,195,"Matt Every",4,7.4,"Last5EventsPutting",2012
195,195,"Rickie Fowler",3,7.4,"Last5EventsPutting",2012
195,195,"Bobby Gates",1,7.4,"Last5EventsPutting",2012
195,195,"Matt Hill",1,7.4,"Last5EventsPutting",2012
195,195,"Billy Horschel",4,7.4,"Last5EventsPutting",2012
195,195,"Freddie Jacobson",2,7.4,"Last5EventsPutting",2012
195,195,"Martin Laird",2,7.4,"Last5EventsPutting",2012
195,195,"Derek Lamely",1,7.4,"Last5EventsPutting",2012
195,195,"Scott Langley",2,7.4,"Last5EventsPutting",2012
195,195,"Spencer Levin",2,7.4,"Last5EventsPutting",2012
195,195,"Matt McQuillan",1,7.4,"Last5EventsPutting",2012
195,195,"Hennie Otto",1,7.4,"Last5EventsPutting",2012
195,195,"Carl Paulson",2,7.4,"Last5EventsPutting",2012
195,195,"Lee Slattery",1,7.4,"Last5EventsPutting",2012
195,195,"Scott Stallings",4,7.4,"Last5EventsPutting",2012
195,195,"Shawn Stefani",1,7.4,"Last5EventsPutting",2012
195,195,"Henrik Stenson",4,7.4,"Last5EventsPutting",2012
195,195,"Kevin Streelman",5,7.4,"Last5EventsPutting",2012
195,195,"Charlie Wi",2,7.4,"Last5EventsPutting",2012
195,195,"Danny Willett",1,7.4,"Last5EventsPutting",2012
224,224,"Steven Bowditch",1,7.3,"Last5EventsPutting",2012
224,224,"Harris English",5,7.3,"Last5EventsPutting",2012
224,224,"JB Holmes",4,7.3,"Last5EventsPutting",2012
224,224,"Randall Hutchison",1,7.3,"Last5EventsPutting",2012
224,224,"Hunter Mahan",3,7.3,"Last5EventsPutting",2012
224,224,"William McGirt",3,7.3,"Last5EventsPutting",2012
224,224,"Zack Miller",2,7.3,"Last5EventsPutting",2012
224,224,"Sean OHair",3,7.3,"Last5EventsPutting",2012
224,224,"Chez Reavie",3,7.3,"Last5EventsPutting",2012
224,224,"Andres Romero",1,7.3,"Last5EventsPutting",2012
224,224,"Adam Scott",4,7.3,"Last5EventsPutting",2012
224,224,"Omar Uresti",2,7.3,"Last5EventsPutting",2012
236,236,"Cameron Beckman",4,7.2,"Last5EventsPutting",2012
236,236,"Shane Bertsch",1,7.2,"Last5EventsPutting",2012
236,236,"Roberto Castro",4,7.2,"Last5EventsPutting",2012
236,236,"Albin Choi",1,7.2,"Last5EventsPutting",2012
236,236,"Trevor Immelman",1,7.2,"Last5EventsPutting",2012
236,236,"Frank Lickliter II",1,7.2,"Last5EventsPutting",2012
236,236,"Steve Lowery",1,7.2,"Last5EventsPutting",2012
236,236,"Alexander Noren",1,7.2,"Last5EventsPutting",2012
236,236,"Louis Oosthuizen",4,7.2,"Last5EventsPutting",2012
236,236,"Justin Rose",2,7.2,"Last5EventsPutting",2012
236,236,"Steve Stricker",3,7.2,"Last5EventsPutting",2012
236,236,"DJ Trahan",3,7.2,"Last5EventsPutting",2012
236,236,"Marc Turnesa",1,7.2,"Last5EventsPutting",2012
236,236,"Boo Weekley",2,7.2,"Last5EventsPutting",2012
236,236,"Bernd Wiesberger",1,7.2,"Last5EventsPutting",2012
251,251,"Briny Baird",3,7.1,"Last5EventsPutting",2012
251,251,"Will Claxton",4,7.1,"Last5EventsPutting",2012
251,251,"Hunter Haas",3,7.1,"Last5EventsPutting",2012
251,251,"Charles Howell III",3,7.1,"Last5EventsPutting",2012
251,251,"John Huh",4,7.1,"Last5EventsPutting",2012
251,251,"Jbe Kruger",1,7.1,"Last5EventsPutting",2012
251,251,"Jarrod Lyle",2,7.1,"Last5EventsPutting",2012
251,251,"George McNeill",3,7.1,"Last5EventsPutting",2012
251,251,"Seung Yul Noh",3,7.1,"Last5EventsPutting",2012
251,251,"Rod Pampling",3,7.1,"Last5EventsPutting",2012
251,251,"Patrick Sheehan",1,7.1,"Last5EventsPutting",2012
251,251,"Justin Thomas",1,7.1,"Last5EventsPutting",2012
263,263,"Stephen Ames",1,7,"Last5EventsPutting",2012
263,263,"Ricky Barnes",1,7,"Last5EventsPutting",2012
263,263,"Kevin Chappell",2,7,"Last5EventsPutting",2012
263,263,"Gonzalo Fdez Castano",1,7,"Last5EventsPutting",2012
263,263,"Bill Haas",2,7,"Last5EventsPutting",2012
263,263,"Pablo Larrazabal",1,7,"Last5EventsPutting",2012
263,263,"Joost Luiten",1,7,"Last5EventsPutting",2012
263,263,"Graeme McDowell",2,7,"Last5EventsPutting",2012
263,263,"Jonathan Randolph",1,7,"Last5EventsPutting",2012
263,263,"Gene Sauers",1,7,"Last5EventsPutting",2012
263,263,"Jeev Milkha Singh",1,7,"Last5EventsPutting",2012
263,263,"Heath Slocum",3,7,"Last5EventsPutting",2012
263,263,"Kevin Sutherland",3,7,"Last5EventsPutting",2012
276,276,"Oliver Bekker",1,6.9,"Last5EventsPutting",2012
276,276,"Ben Kohles",1,6.9,"Last5EventsPutting",2012
276,276,"Neal Lancaster",1,6.9,"Last5EventsPutting",2012
276,276,"Justin Leonard",3,6.9,"Last5EventsPutting",2012
276,276,"Chris Stroud",1,6.9,"Last5EventsPutting",2012
281,281,"Peter Hanson",1,6.8,"Last5EventsPutting",2012
281,281,"Charley Hoffman",2,6.8,"Last5EventsPutting",2012
281,281,"Dustin Morris",1,6.8,"Last5EventsPutting",2012
281,281,"Toshinori Muto",1,6.8,"Last5EventsPutting",2012
281,281,"Jose Maria Olazabal",1,6.8,"Last5EventsPutting",2012
281,281,"Ted Purdy",2,6.8,"Last5EventsPutting",2012
281,281,"Kyle Thompson",2,6.8,"Last5EventsPutting",2012
281,281,"Duffy Waldorf",3,6.8,"Last5EventsPutting",2012
281,281,"Mark Wilson",3,6.8,"Last5EventsPutting",2012
281,281,"Gary Woodland",2,6.8,"Last5EventsPutting",2012
291,291,"Mark Brooks",1,6.7,"Last5EventsPutting",2012
291,291,"Tetsuji Hiratsuka",1,6.7,"Last5EventsPutting",2012
291,291,"Michael Hoey",1,6.7,"Last5EventsPutting",2012
291,291,"Marc Leishman",2,6.7,"Last5EventsPutting",2012
291,291,"John Merrick",4,6.7,"Last5EventsPutting",2012
291,291,"Robert Rock",1,6.7,"Last5EventsPutting",2012
291,291,"Kyle Stanley",2,6.7,"Last5EventsPutting",2012
291,291,"Camilo Villegas",4,6.7,"Last5EventsPutting",2012
299,299,"Jordan Spieth",2,6.6,"Last5EventsPutting",2012
300,300,"Alex Cejka",1,6.5,"Last5EventsPutting",2012
300,300,"Robert Gamez",2,6.5,"Last5EventsPutting",2012
302,302,"Mathias Gronberg",1,6.4,"Last5EventsPutting",2012
302,302,"JJ Henry",2,6.4,"Last5EventsPutting",2012
302,302,"Brett Quigley",1,6.4,"Last5EventsPutting",2012
305,305,"Tom Lewis",1,6.3,"Last5EventsPutting",2012
306,306,"Steve Elkington",1,6.1,"Last5EventsPutting",2012
306,306,"Jesper Parnevik",1,6.1,"Last5EventsPutting",2012
306,306,"Cameron Tringale",1,6.1,"Last5EventsPutting",2012
309,309,"Harrison Frazar",1,5.7,"Last5EventsPutting",2012
