"Approaches150175yardsRghRTP_RANKTHISWEEK_2006","Approaches150175yardsRghRTP_RANKLASTWEEK_2006","Approaches150175yardsRghRTP_PLAYERNAME_2006","Approaches150175yardsRghRTP_ROUNDS_2006","Approaches150175yardsRghRTP_AVGRTP_2006","stat_name","year"
161,161,"Bubba Watson",83,0.306,"Approaches150175yardsRghRTP",2006
164,164,"Lucas Glover",105,0.309,"Approaches150175yardsRghRTP",2006
165,165,"Chris Couch",75,0.313,"Approaches150175yardsRghRTP",2006
165,165,"Justin Rose",98,0.313,"Approaches150175yardsRghRTP",2006
167,167,"Jon Mills",68,0.314,"Approaches150175yardsRghRTP",2006
168,168,"Jason Schultz",77,0.317,"Approaches150175yardsRghRTP",2006
169,169,"Ryan Moore",68,0.319,"Approaches150175yardsRghRTP",2006
170,170,"Kenny Perry",73,0.325,"Approaches150175yardsRghRTP",2006
171,171,"Hunter Mahan",98,0.328,"Approaches150175yardsRghRTP",2006
172,172,"Wes Short Jr",96,0.329,"Approaches150175yardsRghRTP",2006
173,173,"Brandt Jobe",91,0.339,"Approaches150175yardsRghRTP",2006
174,174,"Mark Calcavecchia",94,0.34,"Approaches150175yardsRghRTP",2006
175,175,"Brian Bateman",69,0.341,"Approaches150175yardsRghRTP",2006
176,176,"Richard Johnson",94,0.345,"Approaches150175yardsRghRTP",2006
177,177,"Mathew Goggin",72,0.346,"Approaches150175yardsRghRTP",2006
178,178,"Tag Ridings",103,0.347,"Approaches150175yardsRghRTP",2006
179,179,"Todd Hamilton",72,0.348,"Approaches150175yardsRghRTP",2006
180,180,"Geoff Ogilvy",76,0.349,"Approaches150175yardsRghRTP",2006
181,181,"Tim Clark",80,0.351,"Approaches150175yardsRghRTP",2006
182,182,"Ryan Hietala",61,0.368,"Approaches150175yardsRghRTP",2006
182,182,"Larry Mize",53,0.368,"Approaches150175yardsRghRTP",2006
184,184,"Ian Leggatt",80,0.377,"Approaches150175yardsRghRTP",2006
184,184,"Nick Watney",97,0.377,"Approaches150175yardsRghRTP",2006
186,186,"DA Points",82,0.386,"Approaches150175yardsRghRTP",2006
187,187,"John Engler Jr",69,0.415,"Approaches150175yardsRghRTP",2006
188,188,"Craig Barlow",77,0.422,"Approaches150175yardsRghRTP",2006
189,189,"John Daly",51,0.423,"Approaches150175yardsRghRTP",2006
189,189,"Harrison Frazar",95,0.423,"Approaches150175yardsRghRTP",2006
191,191,"Mathias Gronberg",92,0.439,"Approaches150175yardsRghRTP",2006
192,192,"Olin Browne",108,0.459,"Approaches150175yardsRghRTP",2006
193,193,"Robert Gamez",94,0.487,"Approaches150175yardsRghRTP",2006
194,194,"JB Holmes",81,0.489,"Approaches150175yardsRghRTP",2006
195,195,"Scott Gutschewski",53,0.52,"Approaches150175yardsRghRTP",2006
196,196,"David Duval",71,0.525,"Approaches150175yardsRghRTP",2006
