"TenthTeeLateRound1ScoringAverage_RANKTHISWEEK_2016","TenthTeeLateRound1ScoringAverage_RANKLASTWEEK_2016","TenthTeeLateRound1ScoringAverage_PLAYERNAME_2016","TenthTeeLateRound1ScoringAverage__2016","TenthTeeLateRound1ScoringAverage_AVG_2016","TenthTeeLateRound1ScoringAverage_TOTALSTROKES_2016","TenthTeeLateRound1ScoringAverage_TOTALROUNDS_2016","stat_name","year"
25,26,"Kevin Chappell",NA,69,414,6,"TenthTeeLateRound1ScoringAverage",2016
25,26,"KJ Choi",NA,69,207,3,"TenthTeeLateRound1ScoringAverage",2016
25,26,"Bill Haas",NA,69,69,1,"TenthTeeLateRound1ScoringAverage",2016
25,26,"Billy Hurley III",NA,69,138,2,"TenthTeeLateRound1ScoringAverage",2016
25,26,"David Lingmerth",NA,69,345,5,"TenthTeeLateRound1ScoringAverage",2016
25,26,"Ollie Schniederjans",NA,69,138,2,"TenthTeeLateRound1ScoringAverage",2016
31,32,"Brian Harman",NA,69.14,484,7,"TenthTeeLateRound1ScoringAverage",2016
32,33,"Aaron Baddeley",NA,69.2,346,5,"TenthTeeLateRound1ScoringAverage",2016
33,34,"Freddie Jacobson",NA,69.33,208,3,"TenthTeeLateRound1ScoringAverage",2016
33,34,"Ben Martin",NA,69.33,208,3,"TenthTeeLateRound1ScoringAverage",2016
35,36,"Ryan Palmer",NA,69.5,278,4,"TenthTeeLateRound1ScoringAverage",2016
35,36,"Jimmy Walker",NA,69.5,139,2,"TenthTeeLateRound1ScoringAverage",2016
37,40,"Martin Piller",NA,69.67,209,3,"TenthTeeLateRound1ScoringAverage",2016
37,40,"DA Points",NA,69.67,209,3,"TenthTeeLateRound1ScoringAverage",2016
37,40,"Kevin Streelman",NA,69.67,209,3,"TenthTeeLateRound1ScoringAverage",2016
37,40,"Tim Wilkinson",NA,69.67,209,3,"TenthTeeLateRound1ScoringAverage",2016
37,40,"Gary Woodland",NA,69.67,209,3,"TenthTeeLateRound1ScoringAverage",2016
42,46,"Russell Henley",NA,69.75,279,4,"TenthTeeLateRound1ScoringAverage",2016
42,46,"Vijay Singh",NA,69.75,279,4,"TenthTeeLateRound1ScoringAverage",2016
44,48,"Si Woo Kim",NA,69.78,628,9,"TenthTeeLateRound1ScoringAverage",2016
45,49,"Roberto Castro",NA,69.8,349,5,"TenthTeeLateRound1ScoringAverage",2016
45,49,"Jim Herman",NA,69.8,349,5,"TenthTeeLateRound1ScoringAverage",2016
45,18,"Charles Howell III",NA,69.8,349,5,"TenthTeeLateRound1ScoringAverage",2016
48,52,"Derek Fathauer",NA,69.83,419,6,"TenthTeeLateRound1ScoringAverage",2016
49,40,"Graham DeLaet",NA,70,280,4,"TenthTeeLateRound1ScoringAverage",2016
49,53,"Smylie Kaufman",NA,70,140,2,"TenthTeeLateRound1ScoringAverage",2016
49,53,"Colt Knost",NA,70,350,5,"TenthTeeLateRound1ScoringAverage",2016
49,53,"Luke List",NA,70,70,1,"TenthTeeLateRound1ScoringAverage",2016
49,53,"Brendan Steele",NA,70,140,2,"TenthTeeLateRound1ScoringAverage",2016
49,53,"Shawn Stefani",NA,70,280,4,"TenthTeeLateRound1ScoringAverage",2016
49,53,"Dawie van der Walt",NA,70,210,3,"TenthTeeLateRound1ScoringAverage",2016
49,53,"Bernd Wiesberger",NA,70,70,1,"TenthTeeLateRound1ScoringAverage",2016
57,49,"Brett Stegmaier",NA,70.17,421,6,"TenthTeeLateRound1ScoringAverage",2016
58,53,"Chesson Hadley",NA,70.2,351,5,"TenthTeeLateRound1ScoringAverage",2016
58,62,"Sean OHair",NA,70.2,351,5,"TenthTeeLateRound1ScoringAverage",2016
60,65,"Stewart Cink",NA,70.25,281,4,"TenthTeeLateRound1ScoringAverage",2016
60,65,"Jon Curran",NA,70.25,281,4,"TenthTeeLateRound1ScoringAverage",2016
60,65,"Kevin Na",NA,70.25,281,4,"TenthTeeLateRound1ScoringAverage",2016
63,74,"Ricky Barnes",NA,70.33,211,3,"TenthTeeLateRound1ScoringAverage",2016
63,68,"Retief Goosen",NA,70.33,211,3,"TenthTeeLateRound1ScoringAverage",2016
63,87,"Martin Laird",NA,70.33,211,3,"TenthTeeLateRound1ScoringAverage",2016
63,36,"Francesco Molinari",NA,70.33,211,3,"TenthTeeLateRound1ScoringAverage",2016
63,68,"John Senden",NA,70.33,211,3,"TenthTeeLateRound1ScoringAverage",2016
63,68,"Kyle Stanley",NA,70.33,422,6,"TenthTeeLateRound1ScoringAverage",2016
63,78,"Daniel Summerhays",NA,70.33,422,6,"TenthTeeLateRound1ScoringAverage",2016
63,68,"Vaughn Taylor",NA,70.33,211,3,"TenthTeeLateRound1ScoringAverage",2016
71,72,"Paul Casey",NA,70.4,352,5,"TenthTeeLateRound1ScoringAverage",2016
71,72,"Michael Kim",NA,70.4,352,5,"TenthTeeLateRound1ScoringAverage",2016
73,74,"Andres Romero",NA,70.5,141,2,"TenthTeeLateRound1ScoringAverage",2016
73,74,"Andy Sullivan",NA,70.5,141,2,"TenthTeeLateRound1ScoringAverage",2016
75,74,"Ben Crane",NA,70.56,635,9,"TenthTeeLateRound1ScoringAverage",2016
76,80,"Andrew Loupe",NA,70.67,212,3,"TenthTeeLateRound1ScoringAverage",2016
76,53,"Peter Malnati",NA,70.67,424,6,"TenthTeeLateRound1ScoringAverage",2016
78,81,"Scott Brown",NA,70.75,283,4,"TenthTeeLateRound1ScoringAverage",2016
78,81,"Will Ma Kenzie",NA,70.75,283,4,"TenthTeeLateRound1ScoringAverage",2016
78,81,"Seung Yul Noh",NA,70.75,283,4,"TenthTeeLateRound1ScoringAverage",2016
81,84,"Rory Sabbatini",NA,70.8,354,5,"TenthTeeLateRound1ScoringAverage",2016
81,84,"Harold Varner III",NA,70.8,354,5,"TenthTeeLateRound1ScoringAverage",2016
83,78,"Jason Gore",NA,70.83,425,6,"TenthTeeLateRound1ScoringAverage",2016
83,62,"David Hearn",NA,70.83,425,6,"TenthTeeLateRound1ScoringAverage",2016
83,86,"Will Wilcox",NA,70.83,425,6,"TenthTeeLateRound1ScoringAverage",2016
86,62,"Zac Blair",NA,71,426,6,"TenthTeeLateRound1ScoringAverage",2016
86,87,"Angel Cabrera",NA,71,142,2,"TenthTeeLateRound1ScoringAverage",2016
86,87,"Derek Ernst",NA,71,355,5,"TenthTeeLateRound1ScoringAverage",2016
86,87,"Brice Garnett",NA,71,142,2,"TenthTeeLateRound1ScoringAverage",2016
86,87,"Robert Garrigus",NA,71,142,2,"TenthTeeLateRound1ScoringAverage",2016
86,101,"James Hahn",NA,71,497,7,"TenthTeeLateRound1ScoringAverage",2016
86,87,"Jerry Kelly",NA,71,284,4,"TenthTeeLateRound1ScoringAverage",2016
86,87,"Chris Kirk",NA,71,355,5,"TenthTeeLateRound1ScoringAverage",2016
86,87,"Russell Knox",NA,71,142,2,"TenthTeeLateRound1ScoringAverage",2016
86,87,"DH Lee",NA,71,142,2,"TenthTeeLateRound1ScoringAverage",2016
86,87,"Marc Leishman",NA,71,142,2,"TenthTeeLateRound1ScoringAverage",2016
86,87,"Graeme McDowell",NA,71,71,1,"TenthTeeLateRound1ScoringAverage",2016
86,87,"Scott Stallings",NA,71,426,6,"TenthTeeLateRound1ScoringAverage",2016
99,112,"Greg Owen",NA,71.2,356,5,"TenthTeeLateRound1ScoringAverage",2016
99,102,"Boo Weekley",NA,71.2,356,5,"TenthTeeLateRound1ScoringAverage",2016
101,103,"Chris Stroud",NA,71.25,285,4,"TenthTeeLateRound1ScoringAverage",2016
102,105,"Ken Duke",NA,71.33,214,3,"TenthTeeLateRound1ScoringAverage",2016
102,105,"Harris English",NA,71.33,214,3,"TenthTeeLateRound1ScoringAverage",2016
102,36,"JJ Henry",NA,71.33,214,3,"TenthTeeLateRound1ScoringAverage",2016
102,87,"Hiroshi Iwata",NA,71.33,428,6,"TenthTeeLateRound1ScoringAverage",2016
106,103,"Danny Lee",NA,71.4,357,5,"TenthTeeLateRound1ScoringAverage",2016
106,111,"Henrik Norlander",NA,71.4,357,5,"TenthTeeLateRound1ScoringAverage",2016
108,112,"Erik Compton",NA,71.5,286,4,"TenthTeeLateRound1ScoringAverage",2016
108,128,"Rob Oppenheim",NA,71.5,143,2,"TenthTeeLateRound1ScoringAverage",2016
110,116,"Mark Hubbard",NA,71.6,358,5,"TenthTeeLateRound1ScoringAverage",2016
110,116,"Spencer Levin",NA,71.6,358,5,"TenthTeeLateRound1ScoringAverage",2016
112,118,"Shane Bertsch",NA,71.67,215,3,"TenthTeeLateRound1ScoringAverage",2016
112,118,"Padraig Harrington",NA,71.67,215,3,"TenthTeeLateRound1ScoringAverage",2016
112,118,"Troy Merritt",NA,71.67,430,6,"TenthTeeLateRound1ScoringAverage",2016
112,118,"Michael Thompson",NA,71.67,215,3,"TenthTeeLateRound1ScoringAverage",2016
116,123,"Thomas Aiken",NA,71.75,287,4,"TenthTeeLateRound1ScoringAverage",2016
116,123,"Justin Hicks",NA,71.75,287,4,"TenthTeeLateRound1ScoringAverage",2016
116,123,"Dicky Pride",NA,71.75,287,4,"TenthTeeLateRound1ScoringAverage",2016
119,126,"Carl Pettersson",NA,71.8,359,5,"TenthTeeLateRound1ScoringAverage",2016
120,126,"Cameron Tringale",NA,71.83,431,6,"TenthTeeLateRound1ScoringAverage",2016
121,128,"Keegan Bradley",NA,72,216,3,"TenthTeeLateRound1ScoringAverage",2016
121,105,"Whee Kim",NA,72,288,4,"TenthTeeLateRound1ScoringAverage",2016
121,128,"Jason Kokrak",NA,72,144,2,"TenthTeeLateRound1ScoringAverage",2016
121,128,"Anirban Lahiri",NA,72,72,1,"TenthTeeLateRound1ScoringAverage",2016
121,128,"Hunter Mahan",NA,72,216,3,"TenthTeeLateRound1ScoringAverage",2016
121,128,"Steve Marino",NA,72,216,3,"TenthTeeLateRound1ScoringAverage",2016
121,128,"Geoff Ogilvy",NA,72,72,1,"TenthTeeLateRound1ScoringAverage",2016
121,128,"Jeff Overton",NA,72,144,2,"TenthTeeLateRound1ScoringAverage",2016
121,128,"Scott Piercy",NA,72,72,1,"TenthTeeLateRound1ScoringAverage",2016
121,128,"Ian Poulter",NA,72,288,4,"TenthTeeLateRound1ScoringAverage",2016
121,128,"Robert Streb",NA,72,216,3,"TenthTeeLateRound1ScoringAverage",2016
121,128,"Hudson Swafford",NA,72,288,4,"TenthTeeLateRound1ScoringAverage",2016
121,128,"Johnson Wagner",NA,72,432,6,"TenthTeeLateRound1ScoringAverage",2016
121,128,"Steve Wheatcroft",NA,72,72,1,"TenthTeeLateRound1ScoringAverage",2016
121,128,"Mark Wilson",NA,72,72,1,"TenthTeeLateRound1ScoringAverage",2016
136,128,"Stuart Appleby",NA,72.2,361,5,"TenthTeeLateRound1ScoringAverage",2016
136,112,"Sung Kang",NA,72.2,361,5,"TenthTeeLateRound1ScoringAverage",2016
138,105,"Jason Bohn",NA,72.25,289,4,"TenthTeeLateRound1ScoringAverage",2016
138,118,"Andres Gonzales",NA,72.25,289,4,"TenthTeeLateRound1ScoringAverage",2016
138,146,"Patrick Rodgers",NA,72.25,289,4,"TenthTeeLateRound1ScoringAverage",2016
141,147,"Cameron Smith",NA,72.33,217,3,"TenthTeeLateRound1ScoringAverage",2016
141,128,"Nick Taylor",NA,72.33,217,3,"TenthTeeLateRound1ScoringAverage",2016
141,147,"David Toms",NA,72.33,217,3,"TenthTeeLateRound1ScoringAverage",2016
144,149,"Bronson Burgoon",NA,72.5,290,4,"TenthTeeLateRound1ScoringAverage",2016
144,105,"Matt Every",NA,72.5,290,4,"TenthTeeLateRound1ScoringAverage",2016
144,149,"Adam Hadwin",NA,72.5,290,4,"TenthTeeLateRound1ScoringAverage",2016
144,87,"Shane Lowry",NA,72.5,145,2,"TenthTeeLateRound1ScoringAverage",2016
144,149,"Bryce Molder",NA,72.5,290,4,"TenthTeeLateRound1ScoringAverage",2016
144,149,"Carlos Ortiz",NA,72.5,435,6,"TenthTeeLateRound1ScoringAverage",2016
150,154,"Brendon de Jonge",NA,72.6,363,5,"TenthTeeLateRound1ScoringAverage",2016
150,154,"Brendon Todd",NA,72.6,363,5,"TenthTeeLateRound1ScoringAverage",2016
152,156,"Fabian Gomez",NA,72.67,218,3,"TenthTeeLateRound1ScoringAverage",2016
152,112,"Kelly Kraft",NA,72.67,218,3,"TenthTeeLateRound1ScoringAverage",2016
152,156,"Cameron Percy",NA,72.67,218,3,"TenthTeeLateRound1ScoringAverage",2016
152,156,"Wes Roach",NA,72.67,218,3,"TenthTeeLateRound1ScoringAverage",2016
152,156,"Jhonattan Vegas",NA,72.67,218,3,"TenthTeeLateRound1ScoringAverage",2016
157,160,"Pat Perez",NA,72.8,364,5,"TenthTeeLateRound1ScoringAverage",2016
157,160,"Scott Pinckney",NA,72.8,364,5,"TenthTeeLateRound1ScoringAverage",2016
159,179,"Blayne Barber",NA,73,219,3,"TenthTeeLateRound1ScoringAverage",2016
159,162,"Charlie Beljan",NA,73,73,1,"TenthTeeLateRound1ScoringAverage",2016
159,149,"Chad Campbell",NA,73,219,3,"TenthTeeLateRound1ScoringAverage",2016
159,162,"Jamie Donaldson",NA,73,73,1,"TenthTeeLateRound1ScoringAverage",2016
159,128,"Ernie Els",NA,73,146,2,"TenthTeeLateRound1ScoringAverage",2016
159,162,"Tom Hoge",NA,73,365,5,"TenthTeeLateRound1ScoringAverage",2016
165,165,"Chad Collins",NA,73.25,293,4,"TenthTeeLateRound1ScoringAverage",2016
166,166,"Sam Saunders",NA,73.5,147,2,"TenthTeeLateRound1ScoringAverage",2016
167,168,"Rhein Gibson",NA,73.67,221,3,"TenthTeeLateRound1ScoringAverage",2016
167,168,"Emiliano Grillo",NA,73.67,221,3,"TenthTeeLateRound1ScoringAverage",2016
167,168,"DJ Trahan",NA,73.67,221,3,"TenthTeeLateRound1ScoringAverage",2016
170,171,"Chez Reavie",NA,73.75,295,4,"TenthTeeLateRound1ScoringAverage",2016
171,172,"Byeong Hun An",NA,74,74,1,"TenthTeeLateRound1ScoringAverage",2016
171,185,"Steven Bowditch",NA,74,148,2,"TenthTeeLateRound1ScoringAverage",2016
171,172,"Lucas Lee",NA,74,296,4,"TenthTeeLateRound1ScoringAverage",2016
171,172,"George McNeill",NA,74,222,3,"TenthTeeLateRound1ScoringAverage",2016
171,NA,"Ryan Moore",NA,74,74,1,"TenthTeeLateRound1ScoringAverage",2016
176,166,"Luke Donald",NA,74.33,223,3,"TenthTeeLateRound1ScoringAverage",2016
177,175,"Luke Guthrie",NA,74.5,149,2,"TenthTeeLateRound1ScoringAverage",2016
177,175,"Andrew Landry",NA,74.5,149,2,"TenthTeeLateRound1ScoringAverage",2016
177,175,"Tyrone Van Aswegen",NA,74.5,149,2,"TenthTeeLateRound1ScoringAverage",2016
180,178,"Robert Allenby",NA,74.67,224,3,"TenthTeeLateRound1ScoringAverage",2016
181,180,"Matt Jones",NA,75.25,301,4,"TenthTeeLateRound1ScoringAverage",2016
182,181,"Brian Gay",NA,75.67,227,3,"TenthTeeLateRound1ScoringAverage",2016
183,182,"Matthew Fitzpatrick",NA,76,76,1,"TenthTeeLateRound1ScoringAverage",2016
183,182,"John Huh",NA,76,152,2,"TenthTeeLateRound1ScoringAverage",2016
183,182,"Brian Stuard",NA,76,152,2,"TenthTeeLateRound1ScoringAverage",2016
