"Approach5075yardsRTPScore_RANKTHISWEEK_2015","Approach5075yardsRTPScore_RANKLASTWEEK_2015","Approach5075yardsRTPScore_PLAYERNAME_2015","Approach5075yardsRTPScore_ROUNDS_2015","Approach5075yardsRTPScore_AVGRTP_2015","stat_name","year"
1,1,"John Peterson",84,-0.5,"Approach5075yardsRTPScore",2015
2,2,"DA Points",72,-0.444,"Approach5075yardsRTPScore",2015
3,3,"Whee Kim",71,-0.438,"Approach5075yardsRTPScore",2015
4,4,"Matt Kuchar",97,-0.433,"Approach5075yardsRTPScore",2015
5,5,"Jerry Kelly",79,-0.417,"Approach5075yardsRTPScore",2015
6,6,"Boo Weekley",79,-0.4,"Approach5075yardsRTPScore",2015
7,7,"Scott Langley",94,-0.385,"Approach5075yardsRTPScore",2015
7,7,"Ryan Moore",81,-0.385,"Approach5075yardsRTPScore",2015
9,9,"Dustin Johnson",75,-0.379,"Approach5075yardsRTPScore",2015
10,10,"Adam Scott",51,-0.375,"Approach5075yardsRTPScore",2015
11,11,"Nick Taylor",91,-0.346,"Approach5075yardsRTPScore",2015
12,12,"Roberto Castro",54,-0.333,"Approach5075yardsRTPScore",2015
13,13,"Jimmy Walker",89,-0.304,"Approach5075yardsRTPScore",2015
14,14,"David Lingmerth",90,-0.303,"Approach5075yardsRTPScore",2015
15,15,"Matt Jones",89,-0.294,"Approach5075yardsRTPScore",2015
16,16,"Martin Laird",77,-0.292,"Approach5075yardsRTPScore",2015
17,17,"Jamie Donaldson",50,-0.286,"Approach5075yardsRTPScore",2015
17,17,"Justin Rose",69,-0.286,"Approach5075yardsRTPScore",2015
19,19,"Jeff Overton",94,-0.28,"Approach5075yardsRTPScore",2015
20,20,"Kevin Streelman",95,-0.278,"Approach5075yardsRTPScore",2015
21,21,"Max Homa",78,-0.267,"Approach5075yardsRTPScore",2015
22,22,"Steven Bowditch",103,-0.265,"Approach5075yardsRTPScore",2015
23,23,"Kevin Kisner",104,-0.263,"Approach5075yardsRTPScore",2015
24,24,"Brandt Snedeker",98,-0.259,"Approach5075yardsRTPScore",2015
25,25,"Jason Dufner",76,-0.25,"Approach5075yardsRTPScore",2015
25,25,"Davis Love III",51,-0.25,"Approach5075yardsRTPScore",2015
25,25,"Will Wilcox",58,-0.25,"Approach5075yardsRTPScore",2015
28,28,"David Toms",62,-0.238,"Approach5075yardsRTPScore",2015
29,29,"Ian Poulter",68,-0.231,"Approach5075yardsRTPScore",2015
30,30,"Ryo Ishikawa",90,-0.222,"Approach5075yardsRTPScore",2015
30,30,"Greg Owen",58,-0.222,"Approach5075yardsRTPScore",2015
30,30,"Charl Schwartzel",67,-0.222,"Approach5075yardsRTPScore",2015
30,30,"Michael Thompson",83,-0.222,"Approach5075yardsRTPScore",2015
34,34,"JB Holmes",89,-0.208,"Approach5075yardsRTPScore",2015
34,34,"Steve Wheatcroft",87,-0.208,"Approach5075yardsRTPScore",2015
36,36,"Jason Day",75,-0.207,"Approach5075yardsRTPScore",2015
36,36,"Bubba Watson",71,-0.207,"Approach5075yardsRTPScore",2015
38,38,"Jason Bohn",95,-0.203,"Approach5075yardsRTPScore",2015
39,39,"Steven Alker",62,-0.2,"Approach5075yardsRTPScore",2015
39,39,"Daniel Berger",97,-0.2,"Approach5075yardsRTPScore",2015
39,39,"Martin Flores",95,-0.2,"Approach5075yardsRTPScore",2015
39,39,"Geoff Ogilvy",50,-0.2,"Approach5075yardsRTPScore",2015
39,39,"Carl Pettersson",106,-0.2,"Approach5075yardsRTPScore",2015
44,44,"Pat Perez",96,-0.192,"Approach5075yardsRTPScore",2015
45,45,"Danny Lee",120,-0.189,"Approach5075yardsRTPScore",2015
46,46,"Carlos Ortiz",100,-0.188,"Approach5075yardsRTPScore",2015
47,47,"Shawn Stefani",94,-0.185,"Approach5075yardsRTPScore",2015
48,48,"Jonathan Byrd",69,-0.182,"Approach5075yardsRTPScore",2015
48,48,"John Merrick",78,-0.182,"Approach5075yardsRTPScore",2015
48,48,"Cameron Tringale",96,-0.182,"Approach5075yardsRTPScore",2015
51,51,"Hideki Matsuyama",95,-0.174,"Approach5075yardsRTPScore",2015
52,52,"Greg Chalmers",58,-0.167,"Approach5075yardsRTPScore",2015
52,52,"Ken Duke",93,-0.167,"Approach5075yardsRTPScore",2015
52,52,"Scott Piercy",90,-0.167,"Approach5075yardsRTPScore",2015
55,55,"Jonathan Randolph",72,-0.158,"Approach5075yardsRTPScore",2015
56,56,"Brian Harman",90,-0.154,"Approach5075yardsRTPScore",2015
56,56,"Charles Howell III",105,-0.154,"Approach5075yardsRTPScore",2015
58,58,"Blayne Barber",76,-0.143,"Approach5075yardsRTPScore",2015
58,58,"Justin Leonard",61,-0.143,"Approach5075yardsRTPScore",2015
58,58,"Bill Lunde",50,-0.143,"Approach5075yardsRTPScore",2015
58,58,"Brendon Todd",96,-0.143,"Approach5075yardsRTPScore",2015
62,62,"Mark Wilson",89,-0.139,"Approach5075yardsRTPScore",2015
63,63,"John Huh",102,-0.136,"Approach5075yardsRTPScore",2015
64,64,"Chesson Hadley",101,-0.129,"Approach5075yardsRTPScore",2015
65,65,"Charlie Beljan",76,-0.125,"Approach5075yardsRTPScore",2015
65,65,"Chris Kirk",76,-0.125,"Approach5075yardsRTPScore",2015
67,67,"Camilo Villegas",83,-0.118,"Approach5075yardsRTPScore",2015
68,68,"Phil Mickelson",70,-0.115,"Approach5075yardsRTPScore",2015
69,69,"Jim Furyk",71,-0.111,"Approach5075yardsRTPScore",2015
69,69,"Retief Goosen",81,-0.111,"Approach5075yardsRTPScore",2015
69,69,"Zach Johnson",90,-0.111,"Approach5075yardsRTPScore",2015
72,72,"Charley Hoffman",97,-0.107,"Approach5075yardsRTPScore",2015
73,73,"Colt Knost",90,-0.105,"Approach5075yardsRTPScore",2015
74,74,"Jonas Blixt",78,-0.1,"Approach5075yardsRTPScore",2015
75,75,"Zac Blair",108,-0.095,"Approach5075yardsRTPScore",2015
76,76,"Justin Thomas",106,-0.094,"Approach5075yardsRTPScore",2015
77,77,"Rickie Fowler",76,-0.091,"Approach5075yardsRTPScore",2015
77,77,"Scott Stallings",60,-0.091,"Approach5075yardsRTPScore",2015
77,77,"Tim Wilkinson",73,-0.091,"Approach5075yardsRTPScore",2015
80,80,"William McGirt",103,-0.087,"Approach5075yardsRTPScore",2015
81,81,"Spencer Levin",99,-0.083,"Approach5075yardsRTPScore",2015
81,81,"SJ Park",79,-0.083,"Approach5075yardsRTPScore",2015
81,81,"Michael Putnam",87,-0.083,"Approach5075yardsRTPScore",2015
84,84,"Jordan Spieth",91,-0.08,"Approach5075yardsRTPScore",2015
85,85,"Derek Ernst",75,-0.077,"Approach5075yardsRTPScore",2015
85,85,"Sergio Garcia",59,-0.077,"Approach5075yardsRTPScore",2015
85,85,"Patrick Reed",103,-0.077,"Approach5075yardsRTPScore",2015
88,88,"Kevin Na",98,-0.074,"Approach5075yardsRTPScore",2015
89,89,"Ben Crane",62,-0.067,"Approach5075yardsRTPScore",2015
90,90,"James Hahn",94,-0.065,"Approach5075yardsRTPScore",2015
91,91,"Harris English",105,-0.063,"Approach5075yardsRTPScore",2015
91,91,"Johnson Wagner",68,-0.063,"Approach5075yardsRTPScore",2015
93,93,"Kevin Chappell",86,-0.056,"Approach5075yardsRTPScore",2015
93,93,"Ryan Palmer",80,-0.056,"Approach5075yardsRTPScore",2015
95,95,"George McNeill",93,-0.053,"Approach5075yardsRTPScore",2015
95,95,"Andres Romero",69,-0.053,"Approach5075yardsRTPScore",2015
97,97,"Matt Every",73,-0.05,"Approach5075yardsRTPScore",2015
98,98,"Chad Campbell",97,-0.042,"Approach5075yardsRTPScore",2015
98,98,"Daniel Summerhays",101,-0.042,"Approach5075yardsRTPScore",2015
100,100,"Sean OHair",86,-0.036,"Approach5075yardsRTPScore",2015
101,101,"Robert Streb",110,-0.029,"Approach5075yardsRTPScore",2015
102,102,"Aaron Baddeley",76,0,"Approach5075yardsRTPScore",2015
102,102,"Sangmoon Bae",98,0,"Approach5075yardsRTPScore",2015
102,102,"Paul Casey",87,0,"Approach5075yardsRTPScore",2015
102,102,"Alex Cejka",94,0,"Approach5075yardsRTPScore",2015
102,102,"Jon Curran",83,0,"Approach5075yardsRTPScore",2015
102,102,"Brian Davis",86,0,"Approach5075yardsRTPScore",2015
102,102,"Lucas Glover",79,0,"Approach5075yardsRTPScore",2015
102,102,"Andres Gonzales",90,0,"Approach5075yardsRTPScore",2015
102,102,"Jason Gore",76,0,"Approach5075yardsRTPScore",2015
102,102,"Adam Hadwin",95,0,"Approach5075yardsRTPScore",2015
102,102,"David Hearn",97,0,"Approach5075yardsRTPScore",2015
102,102,"Russell Henley",87,0,"Approach5075yardsRTPScore",2015
102,102,"Russell Knox",96,0,"Approach5075yardsRTPScore",2015
102,102,"Jason Kokrak",88,0,"Approach5075yardsRTPScore",2015
102,102,"Francesco Molinari",56,0,"Approach5075yardsRTPScore",2015
102,102,"Seung Yul Noh",65,0,"Approach5075yardsRTPScore",2015
102,102,"Webb Simpson",81,0,"Approach5075yardsRTPScore",2015
102,102,"Vijay Singh",78,0,"Approach5075yardsRTPScore",2015
102,102,"Heath Slocum",57,0,"Approach5075yardsRTPScore",2015
102,102,"Nicholas Thompson",90,0,"Approach5075yardsRTPScore",2015
102,102,"Lee Westwood",56,0,"Approach5075yardsRTPScore",2015
123,123,"Bryce Molder",91,0.038,"Approach5075yardsRTPScore",2015
124,124,"Brendon de Jonge",106,0.045,"Approach5075yardsRTPScore",2015
125,125,"Hunter Mahan",88,0.048,"Approach5075yardsRTPScore",2015
125,125,"John Senden",80,0.048,"Approach5075yardsRTPScore",2015
125,125,"Brendan Steele",88,0.048,"Approach5075yardsRTPScore",2015
128,128,"Rory Sabbatini",81,0.056,"Approach5075yardsRTPScore",2015
129,129,"Luke Donald",71,0.059,"Approach5075yardsRTPScore",2015
129,129,"Bill Haas",89,0.059,"Approach5075yardsRTPScore",2015
129,129,"Mark Hubbard",79,0.059,"Approach5075yardsRTPScore",2015
129,129,"Louis Oosthuizen",68,0.059,"Approach5075yardsRTPScore",2015
133,133,"KJ Choi",66,0.067,"Approach5075yardsRTPScore",2015
133,133,"Jim Herman",88,0.067,"Approach5075yardsRTPScore",2015
133,133,"Bo Van Pelt",81,0.067,"Approach5075yardsRTPScore",2015
136,136,"Alex Prugh",84,0.071,"Approach5075yardsRTPScore",2015
136,136,"Sam Saunders",83,0.071,"Approach5075yardsRTPScore",2015
136,136,"Henrik Stenson",63,0.071,"Approach5075yardsRTPScore",2015
139,139,"Robert Garrigus",70,0.083,"Approach5075yardsRTPScore",2015
140,140,"Brice Garnett",81,0.091,"Approach5075yardsRTPScore",2015
140,140,"Morgan Hoffmann",85,0.091,"Approach5075yardsRTPScore",2015
140,140,"Cameron Percy",72,0.091,"Approach5075yardsRTPScore",2015
143,143,"Billy Hurley III",83,0.1,"Approach5075yardsRTPScore",2015
144,144,"Gary Woodland",81,0.118,"Approach5075yardsRTPScore",2015
145,145,"Jim Renner",68,0.125,"Approach5075yardsRTPScore",2015
145,145,"Hudson Swafford",97,0.125,"Approach5075yardsRTPScore",2015
147,147,"Nick Watney",91,0.13,"Approach5075yardsRTPScore",2015
148,148,"Eric Axley",57,0.133,"Approach5075yardsRTPScore",2015
149,149,"Stewart Cink",77,0.143,"Approach5075yardsRTPScore",2015
149,149,"Gonzalo Fdez Castano",81,0.143,"Approach5075yardsRTPScore",2015
151,151,"Troy Merritt",91,0.15,"Approach5075yardsRTPScore",2015
151,151,"Andrew Svoboda",80,0.15,"Approach5075yardsRTPScore",2015
153,153,"Tom Hoge",83,0.154,"Approach5075yardsRTPScore",2015
154,154,"Kyle Reifers",96,0.16,"Approach5075yardsRTPScore",2015
155,155,"Ricky Barnes",82,0.167,"Approach5075yardsRTPScore",2015
155,155,"Keegan Bradley",87,0.167,"Approach5075yardsRTPScore",2015
157,157,"Fabian Gomez",83,0.182,"Approach5075yardsRTPScore",2015
158,158,"Erik Compton",86,0.2,"Approach5075yardsRTPScore",2015
158,158,"Derek Fathauer",81,0.2,"Approach5075yardsRTPScore",2015
160,160,"Scott Pinckney",88,0.211,"Approach5075yardsRTPScore",2015
160,160,"Brian Stuard",97,0.211,"Approach5075yardsRTPScore",2015
162,162,"Chad Collins",79,0.214,"Approach5075yardsRTPScore",2015
162,162,"Chris Stroud",84,0.214,"Approach5075yardsRTPScore",2015
164,164,"Billy Horschel",99,0.217,"Approach5075yardsRTPScore",2015
165,165,"Jhonattan Vegas",90,0.222,"Approach5075yardsRTPScore",2015
166,166,"Padraig Harrington",60,0.231,"Approach5075yardsRTPScore",2015
167,167,"Andrew Putnam",68,0.235,"Approach5075yardsRTPScore",2015
167,167,"Patrick Rodgers",57,0.235,"Approach5075yardsRTPScore",2015
169,169,"Oscar Fraustro",58,0.25,"Approach5075yardsRTPScore",2015
169,169,"Ben Martin",93,0.25,"Approach5075yardsRTPScore",2015
171,171,"Tony Finau",106,0.267,"Approach5075yardsRTPScore",2015
172,172,"Chez Reavie",56,0.273,"Approach5075yardsRTPScore",2015
173,173,"Scott Brown",97,0.333,"Approach5075yardsRTPScore",2015
174,174,"JJ Henry",94,0.35,"Approach5075yardsRTPScore",2015
175,175,"Ernie Els",57,0.353,"Approach5075yardsRTPScore",2015
176,176,"Graham DeLaet",65,0.375,"Approach5075yardsRTPScore",2015
176,176,"Luke Guthrie",84,0.375,"Approach5075yardsRTPScore",2015
178,178,"Angel Cabrera",53,0.5,"Approach5075yardsRTPScore",2015
178,178,"Marc Leishman",74,0.5,"Approach5075yardsRTPScore",2015
180,180,"Brooks Koepka",84,0.538,"Approach5075yardsRTPScore",2015
181,181,"Tyrone Van Aswegen",58,0.556,"Approach5075yardsRTPScore",2015
182,182,"Robert Allenby",63,0.571,"Approach5075yardsRTPScore",2015
183,183,"Roger Sloan",56,0.667,"Approach5075yardsRTPScore",2015
184,184,"Byron Smith",59,0.714,"Approach5075yardsRTPScore",2015
