"Total1Putts1520_RANKTHISWEEK_2015","Total1Putts1520_RANKLASTWEEK_2015","Total1Putts1520_PLAYERNAME_2015","Total1Putts1520_ROUNDS_2015","Total1Putts1520_TOTAL_2015","Total1Putts1520_TOTALFORALLDISTANCES_2015","Total1Putts1520_PCTOFALL1PUTTS_2015","stat_name","year"
1,1,"Robert Streb",110,42,686,6.1,"Total1Putts1520",2015
2,2,"Carl Pettersson",106,41,733,5.6,"Total1Putts1520",2015
2,2,"Brian Stuard",97,41,575,7.1,"Total1Putts1520",2015
4,4,"Jordan Spieth",91,40,541,7.4,"Total1Putts1520",2015
4,4,"Hudson Swafford",97,40,567,7.1,"Total1Putts1520",2015
6,6,"Zac Blair",108,39,636,6.1,"Total1Putts1520",2015
6,6,"Harris English",105,39,644,6.1,"Total1Putts1520",2015
8,8,"William McGirt",103,38,680,5.6,"Total1Putts1520",2015
8,8,"Bryce Molder",91,38,565,6.7,"Total1Putts1520",2015
10,10,"Adam Hadwin",95,37,558,6.6,"Total1Putts1520",2015
10,10,"David Hearn",97,37,608,6.1,"Total1Putts1520",2015
12,12,"George McNeill",93,36,645,5.6,"Total1Putts1520",2015
12,12,"Shawn Stefani",94,36,602,6,"Total1Putts1520",2015
14,14,"Chad Campbell",97,35,603,5.8,"Total1Putts1520",2015
14,14,"Scott Pinckney",88,35,488,7.2,"Total1Putts1520",2015
16,16,"Andres Gonzales",90,34,536,6.3,"Total1Putts1520",2015
16,16,"John Huh",102,34,643,5.3,"Total1Putts1520",2015
16,16,"Colt Knost",90,34,518,6.6,"Total1Putts1520",2015
16,16,"Hunter Mahan",88,34,460,7.4,"Total1Putts1520",2015
16,16,"Cameron Tringale",96,34,594,5.7,"Total1Putts1520",2015
16,16,"Steve Wheatcroft",87,34,529,6.4,"Total1Putts1520",2015
22,22,"Jason Bohn",95,33,627,5.3,"Total1Putts1520",2015
22,22,"Brendon de Jonge",106,33,655,5,"Total1Putts1520",2015
22,22,"Ben Martin",93,33,511,6.5,"Total1Putts1520",2015
22,22,"Kyle Reifers",96,33,570,5.8,"Total1Putts1520",2015
26,26,"Russell Henley",87,32,468,6.8,"Total1Putts1520",2015
26,26,"Kevin Kisner",104,32,676,4.7,"Total1Putts1520",2015
26,26,"Spencer Levin",99,32,538,5.9,"Total1Putts1520",2015
26,26,"Camilo Villegas",83,32,550,5.8,"Total1Putts1520",2015
26,26,"Jimmy Walker",89,32,502,6.4,"Total1Putts1520",2015
26,26,"Nick Watney",91,32,545,5.9,"Total1Putts1520",2015
32,32,"Sangmoon Bae",98,31,671,4.6,"Total1Putts1520",2015
32,32,"Kevin Chappell",86,31,567,5.5,"Total1Putts1520",2015
32,32,"Brian Davis",86,31,522,5.9,"Total1Putts1520",2015
32,32,"Fabian Gomez",83,31,516,6,"Total1Putts1520",2015
32,32,"Chesson Hadley",101,31,673,4.6,"Total1Putts1520",2015
32,32,"Jim Herman",88,31,464,6.7,"Total1Putts1520",2015
32,32,"Billy Hurley III",83,31,463,6.7,"Total1Putts1520",2015
32,32,"Zach Johnson",90,31,510,6.1,"Total1Putts1520",2015
32,32,"Brendan Steele",88,31,532,5.8,"Total1Putts1520",2015
41,41,"Aaron Baddeley",76,30,505,5.9,"Total1Putts1520",2015
41,41,"Blayne Barber",76,30,458,6.6,"Total1Putts1520",2015
41,41,"Alex Cejka",94,30,554,5.4,"Total1Putts1520",2015
41,41,"Stewart Cink",77,30,435,6.9,"Total1Putts1520",2015
41,41,"Ken Duke",93,30,554,5.4,"Total1Putts1520",2015
41,41,"Tony Finau",106,30,633,4.7,"Total1Putts1520",2015
41,41,"Martin Laird",77,30,506,5.9,"Total1Putts1520",2015
41,41,"Troy Merritt",91,30,604,5,"Total1Putts1520",2015
49,49,"Scott Brown",97,29,602,4.8,"Total1Putts1520",2015
49,49,"Charles Howell III",105,29,619,4.7,"Total1Putts1520",2015
49,49,"Scott Langley",94,29,545,5.3,"Total1Putts1520",2015
49,49,"Kevin Na",98,29,555,5.2,"Total1Putts1520",2015
49,49,"Scott Piercy",90,29,598,4.8,"Total1Putts1520",2015
49,49,"Kevin Streelman",95,29,473,6.1,"Total1Putts1520",2015
49,49,"Justin Thomas",106,29,713,4.1,"Total1Putts1520",2015
56,56,"Rickie Fowler",76,28,437,6.4,"Total1Putts1520",2015
56,56,"Billy Horschel",99,28,522,5.4,"Total1Putts1520",2015
56,56,"Carlos Ortiz",100,28,578,4.8,"Total1Putts1520",2015
56,56,"Daniel Summerhays",101,28,659,4.2,"Total1Putts1520",2015
56,56,"Andrew Svoboda",80,28,474,5.9,"Total1Putts1520",2015
56,56,"Bo Van Pelt",81,28,441,6.3,"Total1Putts1520",2015
62,62,"Steven Bowditch",103,27,681,4,"Total1Putts1520",2015
62,62,"Erik Compton",86,27,535,5,"Total1Putts1520",2015
62,62,"Jason Gore",76,27,400,6.8,"Total1Putts1520",2015
62,62,"Bill Haas",89,27,467,5.8,"Total1Putts1520",2015
62,62,"Brandt Snedeker",98,27,587,4.6,"Total1Putts1520",2015
62,62,"Nick Taylor",91,27,604,4.5,"Total1Putts1520",2015
68,68,"KJ Choi",66,26,433,6,"Total1Putts1520",2015
68,68,"Matt Jones",89,26,514,5.1,"Total1Putts1520",2015
68,68,"Michael Putnam",87,26,438,5.9,"Total1Putts1520",2015
68,68,"Patrick Reed",103,26,612,4.2,"Total1Putts1520",2015
68,68,"Sam Saunders",83,26,445,5.8,"Total1Putts1520",2015
68,68,"Brendon Todd",96,26,600,4.3,"Total1Putts1520",2015
68,68,"David Toms",62,26,399,6.5,"Total1Putts1520",2015
68,68,"Jhonattan Vegas",90,26,496,5.2,"Total1Putts1520",2015
76,76,"Ricky Barnes",82,25,473,5.3,"Total1Putts1520",2015
