"3PuttAvoidance510_RANKTHISWEEK_2010","3PuttAvoidance510_RANKLASTWEEK_2010","3PuttAvoidance510_PLAYERNAME_2010","3PuttAvoidance510_ROUNDS_2010","3PuttAvoidance510_Pct_2010","3PuttAvoidance510_TOTAL3PUTTS_2010","3PuttAvoidance510_ATTEMPTS_2010","3PuttAvoidance510_2PUTTORBETTERPct_2010","stat_name","year"
1,1,"Stephen Ames",75,0,NA,237,100,"3PuttAvoidance510",2010
1,1,"Briny Baird",87,0,NA,257,100,"3PuttAvoidance510",2010
1,1,"Rich Barcelo",70,0,NA,196,100,"3PuttAvoidance510",2010
1,1,"Craig Bowden",56,0,NA,154,100,"3PuttAvoidance510",2010
1,1,"Angel Cabrera",64,0,NA,173,100,"3PuttAvoidance510",2010
1,1,"Paul Casey",64,0,NA,144,100,"3PuttAvoidance510",2010
1,1,"KJ Choi",82,0,NA,195,100,"3PuttAvoidance510",2010
1,1,"Tim Clark",88,0,NA,247,100,"3PuttAvoidance510",2010
1,1,"Chad Collins",87,0,NA,250,100,"3PuttAvoidance510",2010
1,1,"Ben Curtis",78,0,NA,224,100,"3PuttAvoidance510",2010
1,1,"Brent Delahoussaye",57,0,NA,147,100,"3PuttAvoidance510",2010
1,1,"Chris DiMarco",88,0,NA,304,100,"3PuttAvoidance510",2010
1,1,"Luke Donald",71,0,NA,181,100,"3PuttAvoidance510",2010
1,1,"Jason Dufner",87,0,NA,205,100,"3PuttAvoidance510",2010
1,1,"Ernie Els",72,0,NA,173,100,"3PuttAvoidance510",2010
1,1,"Jim Furyk",76,0,NA,192,100,"3PuttAvoidance510",2010
1,1,"Lucas Glover",75,0,NA,227,100,"3PuttAvoidance510",2010
1,1,"Retief Goosen",75,0,NA,181,100,"3PuttAvoidance510",2010
1,1,"Jeff Gove",57,0,NA,135,100,"3PuttAvoidance510",2010
1,1,"Padraig Harrington",57,0,NA,167,100,"3PuttAvoidance510",2010
1,1,"JP Hayes",79,0,NA,271,100,"3PuttAvoidance510",2010
1,1,"JJ Henry",92,0,NA,275,100,"3PuttAvoidance510",2010
1,1,"Ryuji Imada",90,0,NA,297,100,"3PuttAvoidance510",2010
1,1,"Trevor Immelman",55,0,NA,139,100,"3PuttAvoidance510",2010
1,1,"Dustin Johnson",83,0,NA,239,100,"3PuttAvoidance510",2010
1,1,"Skip Kendall",58,0,NA,159,100,"3PuttAvoidance510",2010
1,1,"Cliff Kresge",50,0,NA,161,100,"3PuttAvoidance510",2010
1,1,"Matt Kuchar",97,0,NA,266,100,"3PuttAvoidance510",2010
1,1,"Derek Lamely",81,0,NA,223,100,"3PuttAvoidance510",2010
1,1,"Spencer Levin",110,0,NA,332,100,"3PuttAvoidance510",2010
1,1,"Bill Lunde",79,0,NA,217,100,"3PuttAvoidance510",2010
1,1,"Jarrod Lyle",54,0,NA,179,100,"3PuttAvoidance510",2010
1,1,"Hunter Mahan",85,0,NA,235,100,"3PuttAvoidance510",2010
1,1,"Andrew McLardy",52,0,NA,163,100,"3PuttAvoidance510",2010
1,1,"Bryce Molder",84,0,NA,266,100,"3PuttAvoidance510",2010
1,1,"Garth Mulroy",53,0,NA,130,100,"3PuttAvoidance510",2010
1,1,"Kevin Na",94,0,NA,242,100,"3PuttAvoidance510",2010
1,1,"Kenny Perry",69,0,NA,212,100,"3PuttAvoidance510",2010
1,1,"Carl Pettersson",99,0,NA,291,100,"3PuttAvoidance510",2010
1,1,"Ted Purdy",86,0,NA,232,100,"3PuttAvoidance510",2010
1,1,"Michael Sim",64,0,NA,182,100,"3PuttAvoidance510",2010
1,1,"Webb Simpson",98,0,NA,307,100,"3PuttAvoidance510",2010
1,1,"Vijay Singh",75,0,NA,202,100,"3PuttAvoidance510",2010
1,1,"Jeev Milkha Singh",59,0,NA,185,100,"3PuttAvoidance510",2010
1,1,"Paul Stankowski",62,0,NA,180,100,"3PuttAvoidance510",2010
1,1,"Brian Stuard",81,0,NA,232,100,"3PuttAvoidance510",2010
1,1,"David Toms",86,0,NA,244,100,"3PuttAvoidance510",2010
1,1,"Scott Verplank",74,0,NA,209,100,"3PuttAvoidance510",2010
1,1,"Camilo Villegas",78,0,NA,187,100,"3PuttAvoidance510",2010
1,1,"Johnson Wagner",85,0,NA,239,100,"3PuttAvoidance510",2010
1,1,"Charles Warren",64,0,NA,197,100,"3PuttAvoidance510",2010
1,1,"Bubba Watson",77,0,NA,233,100,"3PuttAvoidance510",2010
1,1,"Boo Weekley",88,0,NA,254,100,"3PuttAvoidance510",2010
1,1,"Mike Weir",59,0,NA,140,100,"3PuttAvoidance510",2010
1,1,"Brett Wetterich",54,0,NA,182,100,"3PuttAvoidance510",2010
1,1,"Dean Wilson",54,0,NA,166,100,"3PuttAvoidance510",2010
