"PuttsperRoundRound2_RANKTHISWEEK_2005","PuttsperRoundRound2_RANKLASTWEEK_2005","PuttsperRoundRound2_PLAYERNAME_2005","PuttsperRoundRound2__2005","PuttsperRoundRound2_AVG_2005","PuttsperRoundRound2_TOTALPUTTS_2005","PuttsperRoundRound2_TOTALROUNDS_2005","stat_name","year"
142,142,"Glen Hnatiuk",NA,29.45,589,20,"PuttsperRoundRound2",2005
142,142,"Tim Petrovic",NA,29.45,913,31,"PuttsperRoundRound2",2005
146,146,"Michael Allen",NA,29.47,884,30,"PuttsperRoundRound2",2005
146,146,"Steve Elkington",NA,29.47,560,19,"PuttsperRoundRound2",2005
146,146,"Ted Purdy",NA,29.47,1002,34,"PuttsperRoundRound2",2005
149,149,"Marco Dawson",NA,29.48,678,23,"PuttsperRoundRound2",2005
149,149,"Joey Sindelar",NA,29.48,855,29,"PuttsperRoundRound2",2005
151,151,"Adam Scott",NA,29.5,531,18,"PuttsperRoundRound2",2005
152,152,"DJ Brigman",NA,29.52,738,25,"PuttsperRoundRound2",2005
152,152,"Dennis Paulson",NA,29.52,679,23,"PuttsperRoundRound2",2005
154,154,"Tjaart van der Walt",NA,29.53,561,19,"PuttsperRoundRound2",2005
155,155,"Carl Pettersson",NA,29.55,975,33,"PuttsperRoundRound2",2005
156,156,"Rory Sabbatini",NA,29.58,710,24,"PuttsperRoundRound2",2005
157,157,"Tom Gillis",NA,29.59,799,27,"PuttsperRoundRound2",2005
157,157,"Chris Riley",NA,29.59,651,22,"PuttsperRoundRound2",2005
159,159,"Paul Claxton",NA,29.61,829,28,"PuttsperRoundRound2",2005
160,160,"Lucas Glover",NA,29.63,800,27,"PuttsperRoundRound2",2005
161,161,"Davis Love III",NA,29.64,652,22,"PuttsperRoundRound2",2005
162,162,"Skip Kendall",NA,29.65,919,31,"PuttsperRoundRound2",2005
163,163,"David Hearn",NA,29.67,712,24,"PuttsperRoundRound2",2005
163,163,"Arron Oberholser",NA,29.67,534,18,"PuttsperRoundRound2",2005
165,165,"Craig Barlow",NA,29.68,742,25,"PuttsperRoundRound2",2005
166,166,"Robert Allenby",NA,29.69,861,29,"PuttsperRoundRound2",2005
167,167,"DA Points",NA,29.71,921,31,"PuttsperRoundRound2",2005
168,168,"Tommy Armour III",NA,29.72,862,29,"PuttsperRoundRound2",2005
169,169,"Briny Baird",NA,29.73,892,30,"PuttsperRoundRound2",2005
170,170,"Jeff Sluman",NA,29.74,803,27,"PuttsperRoundRound2",2005
171,171,"Brian Bateman",NA,29.77,893,30,"PuttsperRoundRound2",2005
172,172,"Sergio Garcia",NA,29.78,536,18,"PuttsperRoundRound2",2005
173,173,"Steve Jones",NA,29.79,566,19,"PuttsperRoundRound2",2005
173,173,"John Rollins",NA,29.79,864,29,"PuttsperRoundRound2",2005
173,173,"Heath Slocum",NA,29.79,834,28,"PuttsperRoundRound2",2005
176,176,"Chris Smith",NA,29.84,955,32,"PuttsperRoundRound2",2005
177,177,"Vijay Singh",NA,29.86,866,29,"PuttsperRoundRound2",2005
178,178,"Luke Donald",NA,29.88,478,16,"PuttsperRoundRound2",2005
179,179,"Scott Hend",NA,29.89,807,27,"PuttsperRoundRound2",2005
180,180,"Kenny Perry",NA,29.91,658,22,"PuttsperRoundRound2",2005
181,181,"Ben Curtis",NA,29.92,718,24,"PuttsperRoundRound2",2005
182,182,"Lee Westwood",NA,29.93,419,14,"PuttsperRoundRound2",2005
183,183,"Dan Forsman",NA,29.94,479,16,"PuttsperRoundRound2",2005
184,184,"John Elliott",NA,29.95,659,22,"PuttsperRoundRound2",2005
185,185,"Rich Beem",NA,29.96,749,25,"PuttsperRoundRound2",2005
185,185,"Roland Thatcher",NA,29.96,719,24,"PuttsperRoundRound2",2005
187,187,"Ryan Palmer",NA,29.97,899,30,"PuttsperRoundRound2",2005
188,188,"Bart Bryant",NA,30,780,26,"PuttsperRoundRound2",2005
188,188,"Alex Cejka",NA,30,810,27,"PuttsperRoundRound2",2005
188,188,"Carlos Franco",NA,30,720,24,"PuttsperRoundRound2",2005
188,188,"Thomas Levet",NA,30,540,18,"PuttsperRoundRound2",2005
188,188,"Larry Mize",NA,30,510,17,"PuttsperRoundRound2",2005
188,188,"Brett Wetterich",NA,30,780,26,"PuttsperRoundRound2",2005
194,194,"Charles Howell III",NA,30.07,812,27,"PuttsperRoundRound2",2005
195,195,"Jeff Brehaut",NA,30.1,632,21,"PuttsperRoundRound2",2005
195,195,"Charles Warren",NA,30.1,903,30,"PuttsperRoundRound2",2005
197,197,"Joey Snyder III",NA,30.17,905,30,"PuttsperRoundRound2",2005
198,198,"Omar Uresti",NA,30.22,816,27,"PuttsperRoundRound2",2005
199,199,"Craig Perks",NA,30.23,786,26,"PuttsperRoundRound2",2005
200,200,"Brent Geiberger",NA,30.37,577,19,"PuttsperRoundRound2",2005
201,201,"JJ Henry",NA,30.47,914,30,"PuttsperRoundRound2",2005
202,202,"Joe Durant",NA,30.52,763,25,"PuttsperRoundRound2",2005
