"Total1Putts1520_RANKTHISWEEK_2013","Total1Putts1520_RANKLASTWEEK_2013","Total1Putts1520_PLAYERNAME_2013","Total1Putts1520_ROUNDS_2013","Total1Putts1520_TOTAL_2013","Total1Putts1520_TOTALFORALLDISTANCES_2013","Total1Putts1520_PCTOFALL1PUTTS_2013","stat_name","year"
79,79,"Kevin Chappell",80,20,464,4.3,"Total1Putts1520",2013
79,79,"KJ Choi",85,20,445,4.5,"Total1Putts1520",2013
79,79,"Brian Gay",79,20,589,3.4,"Total1Putts1520",2013
79,79,"Ryo Ishikawa",72,20,343,5.8,"Total1Putts1520",2013
79,79,"Dustin Johnson",71,20,355,5.6,"Total1Putts1520",2013
79,79,"Matt Jones",83,20,519,3.9,"Total1Putts1520",2013
79,79,"Matt Kuchar",93,20,520,3.8,"Total1Putts1520",2013
79,79,"Henrik Norlander",70,20,392,5.1,"Total1Putts1520",2013
79,79,"Tag Ridings",69,20,392,5.1,"Total1Putts1520",2013
90,90,"Ben Crane",62,19,405,4.7,"Total1Putts1520",2013
90,90,"Brad Fritsch",81,19,475,4,"Total1Putts1520",2013
90,90,"Scott Gardiner",61,19,346,5.5,"Total1Putts1520",2013
90,90,"Bill Haas",85,19,467,4.1,"Total1Putts1520",2013
90,90,"DH Lee",65,19,397,4.8,"Total1Putts1520",2013
90,90,"William McGirt",75,19,507,3.7,"Total1Putts1520",2013
90,90,"George McNeill",68,19,432,4.4,"Total1Putts1520",2013
90,90,"Cameron Percy",68,19,395,4.8,"Total1Putts1520",2013
90,90,"Scott Piercy",78,19,434,4.4,"Total1Putts1520",2013
90,90,"Chez Reavie",72,19,460,4.1,"Total1Putts1520",2013
90,90,"Darron Stiles",51,19,302,6.3,"Total1Putts1520",2013
90,90,"Johnson Wagner",64,19,347,5.5,"Total1Putts1520",2013
102,102,"Sergio Garcia",65,18,348,5.2,"Total1Putts1520",2013
102,102,"Tom Gillis",69,18,433,4.2,"Total1Putts1520",2013
102,102,"Brandt Jobe",62,18,352,5.1,"Total1Putts1520",2013
102,102,"Martin Kaymer",61,18,273,6.6,"Total1Putts1520",2013
102,102,"David Lingmerth",68,18,426,4.2,"Total1Putts1520",2013
102,102,"David Lynn",70,18,408,4.4,"Total1Putts1520",2013
102,102,"Kevin Stadler",83,18,470,3.8,"Total1Putts1520",2013
102,102,"Chris Stroud",88,18,596,3,"Total1Putts1520",2013
102,102,"Michael Thompson",66,18,364,4.9,"Total1Putts1520",2013
111,111,"Keegan Bradley",88,17,505,3.4,"Total1Putts1520",2013
111,111,"Scott Brown",65,17,378,4.5,"Total1Putts1520",2013
111,111,"Bud Cauley",67,17,373,4.6,"Total1Putts1520",2013
111,111,"John Merrick",79,17,458,3.7,"Total1Putts1520",2013
111,111,"John Senden",79,17,392,4.3,"Total1Putts1520",2013
111,111,"Kyle Stanley",71,17,392,4.3,"Total1Putts1520",2013
111,111,"Bo Van Pelt",72,17,369,4.6,"Total1Putts1520",2013
111,111,"Casey Wittenberg",72,17,439,3.9,"Total1Putts1520",2013
119,119,"Angel Cabrera",73,16,376,4.3,"Total1Putts1520",2013
119,119,"Ben Curtis",59,16,317,5,"Total1Putts1520",2013
119,119,"Martin Laird",68,16,345,4.6,"Total1Putts1520",2013
119,119,"Jeff Maggert",63,16,396,4,"Total1Putts1520",2013
119,119,"Andres Romero",63,16,387,4.1,"Total1Putts1520",2013
119,119,"Bubba Watson",76,16,394,4.1,"Total1Putts1520",2013
119,119,"Mike Weir",60,16,373,4.3,"Total1Putts1520",2013
119,119,"Charlie Wi",75,16,500,3.2,"Total1Putts1520",2013
119,119,"Tiger Woods",61,16,330,4.8,"Total1Putts1520",2013
128,128,"Robert Allenby",58,15,343,4.4,"Total1Putts1520",2013
128,128,"Steven Bowditch",67,15,443,3.4,"Total1Putts1520",2013
128,128,"Will Claxton",67,15,346,4.3,"Total1Putts1520",2013
128,128,"Jason Day",86,15,464,3.2,"Total1Putts1520",2013
128,128,"Luke Donald",60,15,356,4.2,"Total1Putts1520",2013
128,128,"Jason Dufner",78,15,429,3.5,"Total1Putts1520",2013
128,128,"Jim Herman",59,15,275,5.5,"Total1Putts1520",2013
128,128,"Trevor Immelman",73,15,390,3.8,"Total1Putts1520",2013
128,128,"Jerry Kelly",75,15,462,3.2,"Total1Putts1520",2013
128,128,"Steve LeBrun",66,15,351,4.3,"Total1Putts1520",2013
128,128,"Luke List",65,15,369,4.1,"Total1Putts1520",2013
128,128,"Graeme McDowell",53,15,275,5.5,"Total1Putts1520",2013
128,128,"Henrik Stenson",65,15,298,5,"Total1Putts1520",2013
128,128,"Kevin Streelman",86,15,476,3.2,"Total1Putts1520",2013
128,128,"Josh Teater",86,15,440,3.4,"Total1Putts1520",2013
128,128,"YE Yang",56,15,298,5,"Total1Putts1520",2013
144,144,"Charlie Beljan",62,14,365,3.8,"Total1Putts1520",2013
144,144,"Justin Bolli",59,14,327,4.3,"Total1Putts1520",2013
144,144,"Tim Herron",45,14,318,4.4,"Total1Putts1520",2013
144,144,"Troy Matteson",68,14,401,3.5,"Total1Putts1520",2013
144,144,"Eric Meierdierks",48,14,222,6.3,"Total1Putts1520",2013
144,144,"Ryan Moore",72,14,411,3.4,"Total1Putts1520",2013
144,144,"Carl Pettersson",82,14,447,3.1,"Total1Putts1520",2013
144,144,"Andrew Svoboda",46,14,233,6,"Total1Putts1520",2013
152,152,"Michael Bradley",56,13,269,4.8,"Total1Putts1520",2013
152,152,"Lucas Glover",65,13,331,3.9,"Total1Putts1520",2013
152,152,"Morgan Hoffmann",64,13,392,3.3,"Total1Putts1520",2013
152,152,"Freddie Jacobson",63,13,360,3.6,"Total1Putts1520",2013
152,152,"Rod Pampling",46,13,236,5.5,"Total1Putts1520",2013
152,152,"Brendan Steele",86,13,520,2.5,"Total1Putts1520",2013
152,152,"Mark Wilson",56,13,323,4,"Total1Putts1520",2013
159,159,"David Mathis",71,12,403,3,"Total1Putts1520",2013
159,159,"Vaughn Taylor",50,12,307,3.9,"Total1Putts1520",2013
159,159,"Lee Williams",62,12,360,3.3,"Total1Putts1520",2013
162,162,"Nicolas Colsaerts",50,11,218,5,"Total1Putts1520",2013
162,162,"Bobby Gates",49,11,252,4.4,"Total1Putts1520",2013
162,162,"Peter Hanson",45,11,261,4.2,"Total1Putts1520",2013
162,162,"Sean OHair",56,11,330,3.3,"Total1Putts1520",2013
162,162,"Ian Poulter",59,11,296,3.7,"Total1Putts1520",2013
162,162,"Vijay Singh",61,11,279,3.9,"Total1Putts1520",2013
162,162,"David Toms",49,11,219,5,"Total1Putts1520",2013
169,169,"Robert Garrigus",69,10,314,3.2,"Total1Putts1520",2013
169,169,"Padraig Harrington",52,10,263,3.8,"Total1Putts1520",2013
169,169,"Jin Park",52,10,305,3.3,"Total1Putts1520",2013
169,169,"Alistair Presnell",59,10,331,3,"Total1Putts1520",2013
173,173,"Derek Ernst",58,9,320,2.8,"Total1Putts1520",2013
173,173,"Robert Karlsson",56,9,262,3.4,"Total1Putts1520",2013
173,173,"Rory McIlroy",56,9,313,2.9,"Total1Putts1520",2013
173,173,"Geoff Ogilvy",57,9,302,3,"Total1Putts1520",2013
173,173,"DJ Trahan",48,9,253,3.6,"Total1Putts1520",2013
173,173,"Aaron Watkins",46,9,251,3.6,"Total1Putts1520",2013
179,179,"Ernie Els",63,8,338,2.4,"Total1Putts1520",2013
179,179,"Steve Stricker",51,8,274,2.9,"Total1Putts1520",2013
