"Approaches275yardsRghRTP_RANKTHISWEEK_2013","Approaches275yardsRghRTP_RANKLASTWEEK_2013","Approaches275yardsRghRTP_PLAYERNAME_2013","Approaches275yardsRghRTP_ROUNDS_2013","Approaches275yardsRghRTP_AVGRTP_2013","stat_name","year"
1,1,"Chad Campbell",78,-2,"Approaches275yardsRghRTP",2013
1,1,"Roberto Castro",97,-2,"Approaches275yardsRghRTP",2013
3,3,"Stephen Ames",49,-1,"Approaches275yardsRghRTP",2013
3,3,"Aaron Baddeley",68,-1,"Approaches275yardsRghRTP",2013
3,3,"Charlie Beljan",62,-1,"Approaches275yardsRghRTP",2013
3,3,"Jason Bohn",70,-1,"Approaches275yardsRghRTP",2013
3,3,"Kevin Chappell",80,-1,"Approaches275yardsRghRTP",2013
3,3,"KJ Choi",85,-1,"Approaches275yardsRghRTP",2013
3,3,"Ben Crane",62,-1,"Approaches275yardsRghRTP",2013
3,3,"Brian Davis",91,-1,"Approaches275yardsRghRTP",2013
3,3,"Luke Donald",60,-1,"Approaches275yardsRghRTP",2013
3,3,"Martin Flores",83,-1,"Approaches275yardsRghRTP",2013
3,3,"Rickie Fowler",75,-1,"Approaches275yardsRghRTP",2013
3,3,"Lucas Glover",65,-1,"Approaches275yardsRghRTP",2013
3,3,"Fabian Gomez",65,-1,"Approaches275yardsRghRTP",2013
3,3,"Bill Haas",85,-1,"Approaches275yardsRghRTP",2013
3,3,"James Hahn",78,-1,"Approaches275yardsRghRTP",2013
3,3,"JJ Henry",83,-1,"Approaches275yardsRghRTP",2013
3,3,"John Huh",88,-1,"Approaches275yardsRghRTP",2013
3,3,"Richard Lee",81,-1,"Approaches275yardsRghRTP",2013
3,3,"George McNeill",68,-1,"Approaches275yardsRghRTP",2013
3,3,"John Merrick",79,-1,"Approaches275yardsRghRTP",2013
3,3,"Sean OHair",56,-1,"Approaches275yardsRghRTP",2013
3,3,"Jin Park",52,-1,"Approaches275yardsRghRTP",2013
3,3,"Scott Piercy",78,-1,"Approaches275yardsRghRTP",2013
3,3,"DA Points",87,-1,"Approaches275yardsRghRTP",2013
3,3,"Ian Poulter",59,-1,"Approaches275yardsRghRTP",2013
3,3,"Chez Reavie",72,-1,"Approaches275yardsRghRTP",2013
3,3,"Patrick Reed",83,-1,"Approaches275yardsRghRTP",2013
3,3,"Tag Ridings",69,-1,"Approaches275yardsRghRTP",2013
3,3,"Kevin Stadler",83,-1,"Approaches275yardsRghRTP",2013
3,3,"Kevin Streelman",86,-1,"Approaches275yardsRghRTP",2013
3,3,"Chris Stroud",88,-1,"Approaches275yardsRghRTP",2013
3,3,"Aaron Watkins",46,-1,"Approaches275yardsRghRTP",2013
35,35,"Greg Chalmers",77,-0.8,"Approaches275yardsRghRTP",2013
35,35,"Peter Hanson",45,-0.8,"Approaches275yardsRghRTP",2013
37,37,"Angel Cabrera",73,-0.75,"Approaches275yardsRghRTP",2013
37,37,"Rory McIlroy",56,-0.75,"Approaches275yardsRghRTP",2013
39,39,"Stuart Appleby",88,-0.667,"Approaches275yardsRghRTP",2013
39,39,"Bud Cauley",67,-0.667,"Approaches275yardsRghRTP",2013
39,39,"Harris English",95,-0.667,"Approaches275yardsRghRTP",2013
39,39,"Matt Every",89,-0.667,"Approaches275yardsRghRTP",2013
39,39,"William McGirt",75,-0.667,"Approaches275yardsRghRTP",2013
39,39,"Nicholas Thompson",99,-0.667,"Approaches275yardsRghRTP",2013
45,45,"Andres Romero",63,-0.625,"Approaches275yardsRghRTP",2013
46,46,"Scott Brown",65,-0.5,"Approaches275yardsRghRTP",2013
46,46,"Nicolas Colsaerts",50,-0.5,"Approaches275yardsRghRTP",2013
46,46,"Jason Day",86,-0.5,"Approaches275yardsRghRTP",2013
46,46,"Brendon de Jonge",110,-0.5,"Approaches275yardsRghRTP",2013
46,46,"Jason Dufner",78,-0.5,"Approaches275yardsRghRTP",2013
46,46,"Ken Duke",87,-0.5,"Approaches275yardsRghRTP",2013
46,46,"Derek Ernst",58,-0.5,"Approaches275yardsRghRTP",2013
46,46,"Brad Fritsch",81,-0.5,"Approaches275yardsRghRTP",2013
46,46,"Matt Jones",83,-0.5,"Approaches275yardsRghRTP",2013
46,46,"Justin Leonard",86,-0.5,"Approaches275yardsRghRTP",2013
46,46,"Luke List",65,-0.5,"Approaches275yardsRghRTP",2013
46,46,"David Lynn",70,-0.5,"Approaches275yardsRghRTP",2013
46,46,"Troy Matteson",68,-0.5,"Approaches275yardsRghRTP",2013
46,46,"Eric Meierdierks",48,-0.5,"Approaches275yardsRghRTP",2013
46,46,"Ryan Moore",72,-0.5,"Approaches275yardsRghRTP",2013
46,46,"Henrik Norlander",70,-0.5,"Approaches275yardsRghRTP",2013
46,46,"John Rollins",77,-0.5,"Approaches275yardsRghRTP",2013
46,46,"Webb Simpson",92,-0.5,"Approaches275yardsRghRTP",2013
46,46,"Shawn Stefani",63,-0.5,"Approaches275yardsRghRTP",2013
65,65,"Charley Hoffman",84,-0.429,"Approaches275yardsRghRTP",2013
66,66,"Jonas Blixt",76,-0.4,"Approaches275yardsRghRTP",2013
67,67,"James Driscoll",76,-0.333,"Approaches275yardsRghRTP",2013
67,67,"Tommy Gainey",84,-0.333,"Approaches275yardsRghRTP",2013
67,67,"Robert Garrigus",69,-0.333,"Approaches275yardsRghRTP",2013
67,67,"Luke Guthrie",82,-0.333,"Approaches275yardsRghRTP",2013
67,67,"Brian Harman",89,-0.333,"Approaches275yardsRghRTP",2013
67,67,"Ryan Palmer",79,-0.333,"Approaches275yardsRghRTP",2013
67,67,"Charl Schwartzel",69,-0.333,"Approaches275yardsRghRTP",2013
67,67,"John Senden",79,-0.333,"Approaches275yardsRghRTP",2013
67,67,"Brendan Steele",86,-0.333,"Approaches275yardsRghRTP",2013
67,67,"DJ Trahan",48,-0.333,"Approaches275yardsRghRTP",2013
77,77,"Keegan Bradley",88,-0.25,"Approaches275yardsRghRTP",2013
77,77,"Charles Howell III",87,-0.25,"Approaches275yardsRghRTP",2013
77,77,"Freddie Jacobson",63,-0.25,"Approaches275yardsRghRTP",2013
77,77,"Dustin Johnson",71,-0.25,"Approaches275yardsRghRTP",2013
77,77,"Casey Wittenberg",72,-0.25,"Approaches275yardsRghRTP",2013
82,82,"Seung Yul Noh",71,-0.167,"Approaches275yardsRghRTP",2013
83,83,"Sangmoon Bae",83,0,"Approaches275yardsRghRTP",2013
83,83,"Stewart Cink",71,0,"Approaches275yardsRghRTP",2013
83,83,"Ernie Els",63,0,"Approaches275yardsRghRTP",2013
83,83,"Bob Estes",66,0,"Approaches275yardsRghRTP",2013
83,83,"Sergio Garcia",65,0,"Approaches275yardsRghRTP",2013
83,83,"Brian Gay",79,0,"Approaches275yardsRghRTP",2013
83,83,"Jim Herman",59,0,"Approaches275yardsRghRTP",2013
83,83,"Tim Herron",45,0,"Approaches275yardsRghRTP",2013
83,83,"Morgan Hoffmann",64,0,"Approaches275yardsRghRTP",2013
83,83,"Billy Horschel",96,0,"Approaches275yardsRghRTP",2013
83,83,"Trevor Immelman",73,0,"Approaches275yardsRghRTP",2013
83,83,"Ryo Ishikawa",72,0,"Approaches275yardsRghRTP",2013
83,83,"Brandt Jobe",62,0,"Approaches275yardsRghRTP",2013
83,83,"Martin Kaymer",61,0,"Approaches275yardsRghRTP",2013
83,83,"Jason Kokrak",78,0,"Approaches275yardsRghRTP",2013
