"Approaches200yardsRghRTP_RANKTHISWEEK_2009","Approaches200yardsRghRTP_RANKLASTWEEK_2009","Approaches200yardsRghRTP_PLAYERNAME_2009","Approaches200yardsRghRTP_ROUNDS_2009","Approaches200yardsRghRTP_AVGRTP_2009","stat_name","year"
1,1,"Tiger Woods",64,-0.459,"Approaches200yardsRghRTP",2009
2,2,"Adam Scott",53,-0.407,"Approaches200yardsRghRTP",2009
3,3,"Bill Haas",91,-0.378,"Approaches200yardsRghRTP",2009
4,4,"Lucas Glover",93,-0.344,"Approaches200yardsRghRTP",2009
5,5,"Camilo Villegas",76,-0.341,"Approaches200yardsRghRTP",2009
6,6,"Kris Blanks",60,-0.333,"Approaches200yardsRghRTP",2009
6,6,"Harrison Frazar",93,-0.333,"Approaches200yardsRghRTP",2009
8,8,"Martin Laird",72,-0.324,"Approaches200yardsRghRTP",2009
9,9,"Jeff Maggert",79,-0.316,"Approaches200yardsRghRTP",2009
10,10,"Retief Goosen",74,-0.296,"Approaches200yardsRghRTP",2009
11,11,"Nick Watney",86,-0.295,"Approaches200yardsRghRTP",2009
12,12,"Robert Garrigus",83,-0.288,"Approaches200yardsRghRTP",2009
13,13,"Kevin Sutherland",96,-0.268,"Approaches200yardsRghRTP",2009
13,13,"Bo Van Pelt",100,-0.268,"Approaches200yardsRghRTP",2009
15,15,"Rich Beem",77,-0.263,"Approaches200yardsRghRTP",2009
16,16,"Andres Romero",58,-0.258,"Approaches200yardsRghRTP",2009
17,17,"Peter Tomasulo",61,-0.25,"Approaches200yardsRghRTP",2009
18,18,"Michael Letzig",96,-0.245,"Approaches200yardsRghRTP",2009
19,19,"Tommy Armour III",58,-0.227,"Approaches200yardsRghRTP",2009
20,20,"Sean OHair",80,-0.226,"Approaches200yardsRghRTP",2009
21,21,"Anthony Kim",76,-0.225,"Approaches200yardsRghRTP",2009
22,22,"Matt Kuchar",82,-0.213,"Approaches200yardsRghRTP",2009
23,23,"Scott Piercy",85,-0.211,"Approaches200yardsRghRTP",2009
24,24,"KJ Choi",65,-0.208,"Approaches200yardsRghRTP",2009
25,25,"Ted Purdy",101,-0.204,"Approaches200yardsRghRTP",2009
26,26,"Jonathan Byrd",89,-0.2,"Approaches200yardsRghRTP",2009
26,26,"Davis Love III",89,-0.2,"Approaches200yardsRghRTP",2009
26,26,"Will Ma Kenzie",69,-0.2,"Approaches200yardsRghRTP",2009
26,26,"Pat Perez",74,-0.2,"Approaches200yardsRghRTP",2009
26,26,"DJ Trahan",96,-0.2,"Approaches200yardsRghRTP",2009
31,31,"Tim Clark",81,-0.192,"Approaches200yardsRghRTP",2009
32,32,"Troy Matteson",95,-0.19,"Approaches200yardsRghRTP",2009
32,32,"Jimmy Walker",74,-0.19,"Approaches200yardsRghRTP",2009
34,34,"Zach Johnson",94,-0.189,"Approaches200yardsRghRTP",2009
35,35,"Ben Crane",93,-0.188,"Approaches200yardsRghRTP",2009
