"Approaches275yardsRghRTP_RANKTHISWEEK_2015","Approaches275yardsRghRTP_RANKLASTWEEK_2015","Approaches275yardsRghRTP_PLAYERNAME_2015","Approaches275yardsRghRTP_ROUNDS_2015","Approaches275yardsRghRTP_AVGRTP_2015","stat_name","year"
1,1,"Patrick Rodgers",57,-2,"Approaches275yardsRghRTP",2015
2,2,"Steven Alker",62,-1,"Approaches275yardsRghRTP",2015
2,2,"Robert Allenby",63,-1,"Approaches275yardsRghRTP",2015
2,2,"Sangmoon Bae",98,-1,"Approaches275yardsRghRTP",2015
2,2,"Daniel Berger",97,-1,"Approaches275yardsRghRTP",2015
2,2,"Greg Chalmers",58,-1,"Approaches275yardsRghRTP",2015
2,2,"Kevin Chappell",86,-1,"Approaches275yardsRghRTP",2015
2,2,"Stewart Cink",77,-1,"Approaches275yardsRghRTP",2015
2,2,"Erik Compton",86,-1,"Approaches275yardsRghRTP",2015
2,2,"Luke Guthrie",84,-1,"Approaches275yardsRghRTP",2015
2,2,"Brian Harman",90,-1,"Approaches275yardsRghRTP",2015
2,2,"Padraig Harrington",60,-1,"Approaches275yardsRghRTP",2015
2,2,"Marc Leishman",74,-1,"Approaches275yardsRghRTP",2015
2,2,"Geoff Ogilvy",50,-1,"Approaches275yardsRghRTP",2015
2,2,"John Peterson",84,-1,"Approaches275yardsRghRTP",2015
2,2,"Scott Piercy",90,-1,"Approaches275yardsRghRTP",2015
2,2,"Kyle Reifers",96,-1,"Approaches275yardsRghRTP",2015
2,2,"Justin Rose",69,-1,"Approaches275yardsRghRTP",2015
2,2,"Rory Sabbatini",81,-1,"Approaches275yardsRghRTP",2015
2,2,"Webb Simpson",81,-1,"Approaches275yardsRghRTP",2015
2,2,"Jordan Spieth",91,-1,"Approaches275yardsRghRTP",2015
2,2,"Scott Stallings",60,-1,"Approaches275yardsRghRTP",2015
2,2,"Bo Van Pelt",81,-1,"Approaches275yardsRghRTP",2015
24,24,"Matt Every",73,-0.833,"Approaches275yardsRghRTP",2015
25,25,"Byron Smith",59,-0.8,"Approaches275yardsRghRTP",2015
26,26,"Jon Curran",83,-0.75,"Approaches275yardsRghRTP",2015
26,26,"Zach Johnson",90,-0.75,"Approaches275yardsRghRTP",2015
26,26,"Matt Jones",89,-0.75,"Approaches275yardsRghRTP",2015
26,26,"Pat Perez",96,-0.75,"Approaches275yardsRghRTP",2015
30,30,"Steven Bowditch",103,-0.667,"Approaches275yardsRghRTP",2015
30,30,"Derek Ernst",75,-0.667,"Approaches275yardsRghRTP",2015
30,30,"Martin Flores",95,-0.667,"Approaches275yardsRghRTP",2015
30,30,"Ryo Ishikawa",90,-0.667,"Approaches275yardsRghRTP",2015
30,30,"Chris Kirk",76,-0.667,"Approaches275yardsRghRTP",2015
30,30,"Jason Kokrak",88,-0.667,"Approaches275yardsRghRTP",2015
30,30,"Sean OHair",86,-0.667,"Approaches275yardsRghRTP",2015
30,30,"Patrick Reed",103,-0.667,"Approaches275yardsRghRTP",2015
