"BestSubParRoundsStreak_RANKTHISWEEK_2013","BestSubParRoundsStreak_RANKLASTWEEK_2013","BestSubParRoundsStreak_PLAYERNAME_2013","BestSubParRoundsStreak__2013","BestSubParRoundsStreak_CAREERBESTSTREAK_2013","BestSubParRoundsStreak_BESTYTDSTREAK_2013","BestSubParRoundsStreak_CURRENTSTREAK_2013","stat_name","year"
82,82,"Ben Curtis",NA,13,2,NA,"BestSubParRoundsStreak",2013
82,82,"Jay Delsing",NA,13,NA,NA,"BestSubParRoundsStreak",2013
82,82,"David Duval",NA,13,1,NA,"BestSubParRoundsStreak",2013
82,82,"Steve Elkington",NA,13,NA,NA,"BestSubParRoundsStreak",2013
82,82,"Rick Fehr",NA,13,NA,NA,"BestSubParRoundsStreak",2013
82,82,"Dan Forsman",NA,13,NA,NA,"BestSubParRoundsStreak",2013
82,82,"Harrison Frazar",NA,13,NA,NA,"BestSubParRoundsStreak",2013
82,82,"David Frost",NA,13,1,NA,"BestSubParRoundsStreak",2013
82,82,"Fred Funk",NA,13,1,NA,"BestSubParRoundsStreak",2013
82,82,"Jim Furyk",NA,13,7,NA,"BestSubParRoundsStreak",2013
82,82,"Buddy Gardner",NA,13,NA,NA,"BestSubParRoundsStreak",2013
82,82,"Brian Gay",NA,13,9,NA,"BestSubParRoundsStreak",2013
82,82,"Tim Herron",NA,13,3,NA,"BestSubParRoundsStreak",2013
82,82,"Peter Jacobsen",NA,13,NA,NA,"BestSubParRoundsStreak",2013
82,82,"Neal Lancaster",NA,13,2,NA,"BestSubParRoundsStreak",2013
82,82,"Bernhard Langer",NA,13,2,NA,"BestSubParRoundsStreak",2013
82,82,"Tom Lehman",NA,13,2,NA,"BestSubParRoundsStreak",2013
82,82,"Mark McCumber",NA,13,NA,NA,"BestSubParRoundsStreak",2013
82,82,"Phil Mickelson",NA,13,7,NA,"BestSubParRoundsStreak",2013
82,82,"Bryce Molder",NA,13,9,NA,"BestSubParRoundsStreak",2013
82,82,"Calvin Peete",NA,13,NA,NA,"BestSubParRoundsStreak",2013
82,82,"David Peoples",NA,13,1,NA,"BestSubParRoundsStreak",2013
82,82,"Scott Piercy",NA,13,4,NA,"BestSubParRoundsStreak",2013
82,82,"Ted Purdy",NA,13,1,NA,"BestSubParRoundsStreak",2013
82,82,"Mike Reid",NA,13,NA,NA,"BestSubParRoundsStreak",2013
82,82,"Dave Rummells",NA,13,NA,NA,"BestSubParRoundsStreak",2013
82,82,"Tom Sieckmann",NA,13,NA,NA,"BestSubParRoundsStreak",2013
82,82,"Tony Sills",NA,13,NA,NA,"BestSubParRoundsStreak",2013
82,82,"Webb Simpson",NA,13,7,NA,"BestSubParRoundsStreak",2013
82,82,"Brandt Snedeker",NA,13,10,NA,"BestSubParRoundsStreak",2013
82,82,"Curtis Strange",NA,13,NA,NA,"BestSubParRoundsStreak",2013
82,82,"Mike Sullivan",NA,13,NA,NA,"BestSubParRoundsStreak",2013
82,82,"David Toms",NA,13,3,NA,"BestSubParRoundsStreak",2013
82,82,"Duffy Waldorf",NA,13,4,NA,"BestSubParRoundsStreak",2013
82,82,"Jimmy Walker",NA,13,10,NA,"BestSubParRoundsStreak",2013
82,82,"Bubba Watson",NA,13,5,NA,"BestSubParRoundsStreak",2013
127,127,"Aaron Baddeley",NA,12,5,NA,"BestSubParRoundsStreak",2013
127,127,"Dave Barr",NA,12,NA,NA,"BestSubParRoundsStreak",2013
127,127,"Mark Brooks",NA,12,NA,NA,"BestSubParRoundsStreak",2013
127,127,"Mark Calcavecchia",NA,12,NA,NA,"BestSubParRoundsStreak",2013
127,127,"Chad Campbell",NA,12,9,NA,"BestSubParRoundsStreak",2013
127,127,"Greg Chalmers",NA,12,4,NA,"BestSubParRoundsStreak",2013
127,127,"Stewart Cink",NA,12,5,NA,"BestSubParRoundsStreak",2013
127,127,"Danny Edwards",NA,12,NA,NA,"BestSubParRoundsStreak",2013
127,127,"David Edwards",NA,12,NA,NA,"BestSubParRoundsStreak",2013
127,127,"Joel Edwards",NA,12,NA,NA,"BestSubParRoundsStreak",2013
127,127,"Brad Faxon",NA,12,1,NA,"BestSubParRoundsStreak",2013
127,127,"Robert Gamez",NA,12,2,NA,"BestSubParRoundsStreak",2013
127,127,"Paul Goydos",NA,12,NA,NA,"BestSubParRoundsStreak",2013
127,127,"Nathan Green",NA,12,4,NA,"BestSubParRoundsStreak",2013
127,127,"Mathias Gronberg",NA,12,NA,NA,"BestSubParRoundsStreak",2013
127,127,"Jay Haas",NA,12,NA,NA,"BestSubParRoundsStreak",2013
127,127,"Mike Heinen",NA,12,NA,NA,"BestSubParRoundsStreak",2013
127,127,"Richard Johnson",NA,12,NA,NA,"BestSubParRoundsStreak",2013
127,127,"Jonathan Kaye",NA,12,NA,NA,"BestSubParRoundsStreak",2013
127,127,"Skip Kendall",NA,12,2,NA,"BestSubParRoundsStreak",2013
127,127,"Gary Koch",NA,12,NA,NA,"BestSubParRoundsStreak",2013
127,127,"Greg Kraft",NA,12,NA,NA,"BestSubParRoundsStreak",2013
127,127,"Bill Lunde",NA,12,5,NA,"BestSubParRoundsStreak",2013
127,127,"Jim McGovern",NA,12,NA,NA,"BestSubParRoundsStreak",2013
127,127,"Larry Mize",NA,12,NA,NA,"BestSubParRoundsStreak",2013
127,127,"Gil Morgan",NA,12,NA,NA,"BestSubParRoundsStreak",2013
127,127,"Frank Nobilo",NA,12,NA,NA,"BestSubParRoundsStreak",2013
127,127,"Jose Maria Olazabal",NA,12,NA,NA,"BestSubParRoundsStreak",2013
127,127,"Jeff Overton",NA,12,10,NA,"BestSubParRoundsStreak",2013
127,127,"Don Pooley",NA,12,NA,NA,"BestSubParRoundsStreak",2013
127,127,"Gene Sauers",NA,12,NA,NA,"BestSubParRoundsStreak",2013
127,127,"John Senden",NA,12,5,NA,"BestSubParRoundsStreak",2013
127,127,"Kevin Stadler",NA,12,12,NA,"BestSubParRoundsStreak",2013
127,127,"Paul Stankowski",NA,12,4,NA,"BestSubParRoundsStreak",2013
127,127,"Kevin Sutherland",NA,12,9,NA,"BestSubParRoundsStreak",2013
127,127,"Hal Sutton",NA,12,NA,NA,"BestSubParRoundsStreak",2013
127,127,"Jhonattan Vegas",NA,12,2,NA,"BestSubParRoundsStreak",2013
127,127,"Jay Williamson",NA,12,NA,NA,"BestSubParRoundsStreak",2013
127,127,"Willie Wood",NA,12,NA,NA,"BestSubParRoundsStreak",2013
127,127,"Fuzzy Zoeller",NA,12,NA,NA,"BestSubParRoundsStreak",2013
167,167,"Craig Barlow",NA,11,1,NA,"BestSubParRoundsStreak",2013
167,167,"Chip Beck",NA,11,NA,NA,"BestSubParRoundsStreak",2013
167,167,"Steven Bowditch",NA,11,11,NA,"BestSubParRoundsStreak",2013
167,167,"Olin Browne",NA,11,NA,NA,"BestSubParRoundsStreak",2013
167,167,"George Burns",NA,11,NA,NA,"BestSubParRoundsStreak",2013
167,167,"Bob Burns",NA,11,NA,NA,"BestSubParRoundsStreak",2013
167,167,"Tom Byrum",NA,11,1,NA,"BestSubParRoundsStreak",2013
167,167,"Jim Carter",NA,11,NA,NA,"BestSubParRoundsStreak",2013
167,167,"Brandel Chamblee",NA,11,NA,NA,"BestSubParRoundsStreak",2013
167,167,"KJ Choi",NA,11,7,NA,"BestSubParRoundsStreak",2013
167,167,"Michael Clark II",NA,11,NA,NA,"BestSubParRoundsStreak",2013
167,167,"John Daly",NA,11,4,NA,"BestSubParRoundsStreak",2013
167,167,"Brad Fabel",NA,11,NA,NA,"BestSubParRoundsStreak",2013
167,167,"Keith Fergus",NA,11,NA,NA,"BestSubParRoundsStreak",2013
167,167,"Bruce Fleisher",NA,11,NA,NA,"BestSubParRoundsStreak",2013
167,167,"Raymond Floyd",NA,11,NA,NA,"BestSubParRoundsStreak",2013
167,167,"Sergio Garcia",NA,11,3,NA,"BestSubParRoundsStreak",2013
167,167,"Jason Gore",NA,11,2,NA,"BestSubParRoundsStreak",2013
167,167,"Todd Hamilton",NA,11,2,NA,"BestSubParRoundsStreak",2013
167,167,"JP Hayes",NA,11,NA,NA,"BestSubParRoundsStreak",2013
167,167,"JJ Henry",NA,11,4,NA,"BestSubParRoundsStreak",2013
167,167,"Charley Hoffman",NA,11,11,NA,"BestSubParRoundsStreak",2013
167,167,"Zach Johnson",NA,11,10,NA,"BestSubParRoundsStreak",2013
167,167,"Dustin Johnson",NA,11,5,NA,"BestSubParRoundsStreak",2013
167,167,"Ian Leggatt",NA,11,NA,NA,"BestSubParRoundsStreak",2013
167,167,"Michael Letzig",NA,11,3,NA,"BestSubParRoundsStreak",2013
167,167,"Bruce Lietzke",NA,11,NA,NA,"BestSubParRoundsStreak",2013
167,167,"John Mahaffey",NA,11,NA,NA,"BestSubParRoundsStreak",2013
167,167,"Steve Marino",NA,11,5,NA,"BestSubParRoundsStreak",2013
167,167,"Billy Mayfair",NA,11,3,NA,"BestSubParRoundsStreak",2013
167,167,"Rory McIlroy",NA,11,3,NA,"BestSubParRoundsStreak",2013
167,167,"George McNeill",NA,11,7,NA,"BestSubParRoundsStreak",2013
167,167,"Shaun Micheel",NA,11,1,NA,"BestSubParRoundsStreak",2013
167,167,"Nick OHern",NA,11,5,NA,"BestSubParRoundsStreak",2013
167,167,"Geoff Ogilvy",NA,11,4,NA,"BestSubParRoundsStreak",2013
167,167,"David Ogrin",NA,11,NA,NA,"BestSubParRoundsStreak",2013
167,167,"Rod Pampling",NA,11,3,NA,"BestSubParRoundsStreak",2013
167,167,"Carl Pettersson",NA,11,5,NA,"BestSubParRoundsStreak",2013
167,167,"Nick Price",NA,11,NA,NA,"BestSubParRoundsStreak",2013
167,167,"Dicky Pride",NA,11,8,NA,"BestSubParRoundsStreak",2013
167,167,"Tom Purtzer",NA,11,NA,NA,"BestSubParRoundsStreak",2013
167,167,"Clarence Rose",NA,11,NA,NA,"BestSubParRoundsStreak",2013
167,167,"Rory Sabbatini",NA,11,6,NA,"BestSubParRoundsStreak",2013
167,167,"Wes Short Jr",NA,11,5,NA,"BestSubParRoundsStreak",2013
167,167,"Tim Simpson",NA,11,NA,NA,"BestSubParRoundsStreak",2013
167,167,"Steve Stricker",NA,11,7,NA,"BestSubParRoundsStreak",2013
167,167,"Chris Stroud",NA,11,5,NA,"BestSubParRoundsStreak",2013
167,167,"Jim Thorpe",NA,11,NA,NA,"BestSubParRoundsStreak",2013
167,167,"Nick Watney",NA,11,7,NA,"BestSubParRoundsStreak",2013
167,167,"Boo Weekley",NA,11,6,NA,"BestSubParRoundsStreak",2013
167,167,"Richard Zokol",NA,11,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Michael Allen",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Arjun Atwal",NA,10,1,NA,"BestSubParRoundsStreak",2013
218,218,"Phil Blackmar",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Mark Carnevale",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Lennie Clements",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Chad Collins",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Trevor Dodds",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Ken Duke",NA,10,4,NA,"BestSubParRoundsStreak",2013
218,218,"Ernie Els",NA,10,4,NA,"BestSubParRoundsStreak",2013
218,218,"Bob Gilder",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Bill Glasson",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Lucas Glover",NA,10,6,NA,"BestSubParRoundsStreak",2013
218,218,"David Gossett",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Jeff Gove",NA,10,5,NA,"BestSubParRoundsStreak",2013
218,218,"Hubert Green",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Scott Gump",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Dudley Hart",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Nolan Henke",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Russell Henley",NA,10,10,NA,"BestSubParRoundsStreak",2013
218,218,"Justin Hicks",NA,10,10,NA,"BestSubParRoundsStreak",2013
218,218,"JB Holmes",NA,10,1,NA,"BestSubParRoundsStreak",2013
218,218,"Mike Hulbert",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Steve Jones",NA,10,2,NA,"BestSubParRoundsStreak",2013
218,218,"Matt Jones",NA,10,8,NA,"BestSubParRoundsStreak",2013
218,218,"Kenny Knox",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Steve Lowery",NA,10,1,NA,"BestSubParRoundsStreak",2013
218,218,"Mark Lye",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Len Mattiace",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Kevin Na",NA,10,6,NA,"BestSubParRoundsStreak",2013
218,218,"Larry Nelson",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Greg Norman",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Pat Perez",NA,10,7,NA,"BestSubParRoundsStreak",2013
218,218,"Craig Perks",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Tom Pernice Jr",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Chris Perry",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Brett Quigley",NA,10,1,NA,"BestSubParRoundsStreak",2013
218,218,"Jeff Quinney",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Patrick Reed",NA,10,10,NA,"BestSubParRoundsStreak",2013
218,218,"Justin Rose",NA,10,8,NA,"BestSubParRoundsStreak",2013
218,218,"Heath Slocum",NA,10,7,NA,"BestSubParRoundsStreak",2013
218,218,"Mike Smith",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"JC Snead",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Kevin Streelman",NA,10,8,NA,"BestSubParRoundsStreak",2013
218,218,"Brian Stuard",NA,10,9,NA,"BestSubParRoundsStreak",2013
218,218,"Phil Tataurangi",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Josh Teater",NA,10,8,NA,"BestSubParRoundsStreak",2013
218,218,"Doug Tewell",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Roland Thatcher",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Nicholas Thompson",NA,10,10,NA,"BestSubParRoundsStreak",2013
218,218,"Howard Twitty",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Bobby Wadkins",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Lanny Wadkins",NA,10,NA,NA,"BestSubParRoundsStreak",2013
218,218,"Mark Wiebe",NA,10,NA,NA,"BestSubParRoundsStreak",2013
271,271,"John Adams",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"Blake Adams",NA,9,1,NA,"BestSubParRoundsStreak",2013
271,271,"Steve Allan",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"Tommy Armour III",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"Doug Barron",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"Andy Bean",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"Notah Begay III",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"Jonas Blixt",NA,9,4,NA,"BestSubParRoundsStreak",2013
271,271,"Guy Boros",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"Bill Britton",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"Angel Cabrera",NA,9,6,NA,"BestSubParRoundsStreak",2013
271,271,"Bud Cauley",NA,9,4,NA,"BestSubParRoundsStreak",2013
271,271,"Alex Cejka",NA,9,1,NA,"BestSubParRoundsStreak",2013
271,271,"Chris Couch",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"Robert Damron",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"Jason Dufner",NA,9,4,NA,"BestSubParRoundsStreak",2013
271,271,"Martin Flores",NA,9,9,NA,"BestSubParRoundsStreak",2013
271,271,"Robin Freeman",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"Brad Fritsch",NA,9,9,NA,"BestSubParRoundsStreak",2013
271,271,"Jim Gallagher Jr",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"Robert Garrigus",NA,9,5,NA,"BestSubParRoundsStreak",2013
271,271,"Kelly Gibson",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"Matt Gogel",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"Gary Hallberg",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"Padraig Harrington",NA,9,4,NA,"BestSubParRoundsStreak",2013
271,271,"Morris Hatalsky",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"Mark Hayes",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"Brian Henninger",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"Jim Herman",NA,9,9,NA,"BestSubParRoundsStreak",2013
271,271,"Ryuji Imada",NA,9,3,NA,"BestSubParRoundsStreak",2013
271,271,"Trevor Immelman",NA,9,2,NA,"BestSubParRoundsStreak",2013
271,271,"Hale Irwin",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"Brandt Jobe",NA,9,4,NA,"BestSubParRoundsStreak",2013
271,271,"Brendan Jones",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"Jeff Klauk",NA,9,4,NA,"BestSubParRoundsStreak",2013
271,271,"Hank Kuehne",NA,9,2,NA,"BestSubParRoundsStreak",2013
271,271,"Martin Laird",NA,9,5,NA,"BestSubParRoundsStreak",2013
271,271,"JL Lewis",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"Bob Lohr",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"Sandy Lyle",NA,9,1,NA,"BestSubParRoundsStreak",2013
271,271,"Daisuke Maruyama",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"David Mathis",NA,9,4,NA,"BestSubParRoundsStreak",2013
271,271,"William McGirt",NA,9,9,NA,"BestSubParRoundsStreak",2013
271,271,"Spike McRoy",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"Colin Montgomerie",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"Arron Oberholser",NA,9,1,NA,"BestSubParRoundsStreak",2013
271,271,"Greg Owen",NA,9,4,NA,"BestSubParRoundsStreak",2013
271,271,"Ryan Palmer",NA,9,7,NA,"BestSubParRoundsStreak",2013
271,271,"Dennis Paulson",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"John Riegger",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"John Rollins",NA,9,7,NA,"BestSubParRoundsStreak",2013
271,271,"Ted Schulz",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"Adam Scott",NA,9,5,NA,"BestSubParRoundsStreak",2013
271,271,"Patrick Sheehan",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"Mike Springer",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"Henrik Stenson",NA,9,9,NA,"BestSubParRoundsStreak",2013
271,271,"Ron Streck",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"DJ Trahan",NA,9,4,NA,"BestSubParRoundsStreak",2013
271,271,"Omar Uresti",NA,9,1,NA,"BestSubParRoundsStreak",2013
271,271,"Stan Utley",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"Tom Watson",NA,9,2,NA,"BestSubParRoundsStreak",2013
271,271,"Brett Wetterich",NA,9,NA,NA,"BestSubParRoundsStreak",2013
271,271,"Charlie Wi",NA,9,5,NA,"BestSubParRoundsStreak",2013
271,271,"Dean Wilson",NA,9,3,NA,"BestSubParRoundsStreak",2013
335,335,"Brad Adamonis",NA,8,2,NA,"BestSubParRoundsStreak",2013
335,335,"Fulton Allem",NA,8,NA,NA,"BestSubParRoundsStreak",2013
