"Par4BirdieorBetterLeaders_RANKTHISWEEK_2016","Par4BirdieorBetterLeaders_RANKLASTWEEK_2016","Par4BirdieorBetterLeaders_PLAYERNAME_2016","Par4BirdieorBetterLeaders_ROUNDS_2016","Par4BirdieorBetterLeaders_Pct_2016","Par4BirdieorBetterLeaders_PAR4BIRDIESORBETTER_2016","Par4BirdieorBetterLeaders_PAR4HOLES_2016","stat_name","year"
109,115,"Scott Pinckney",53,15.83,88,556,"Par4BirdieorBetterLeaders",2016
110,103,"Mark Hubbard",73,15.82,121,765,"Par4BirdieorBetterLeaders",2016
111,96,"Peter Malnati",53,15.74,88,559,"Par4BirdieorBetterLeaders",2016
111,98,"Gary Woodland",45,15.74,74,470,"Par4BirdieorBetterLeaders",2016
113,95,"George McNeill",33,15.7,54,344,"Par4BirdieorBetterLeaders",2016
114,109,"Kelly Kraft",35,15.69,56,357,"Par4BirdieorBetterLeaders",2016
115,118,"Chez Reavie",56,15.67,92,587,"Par4BirdieorBetterLeaders",2016
116,121,"Luke Guthrie",31,15.65,49,313,"Par4BirdieorBetterLeaders",2016
117,113,"Dawie van der Walt",48,15.64,79,505,"Par4BirdieorBetterLeaders",2016
118,119,"Stuart Appleby",39,15.63,65,416,"Par4BirdieorBetterLeaders",2016
118,119,"Sung Kang",51,15.63,83,531,"Par4BirdieorBetterLeaders",2016
120,145,"Chesson Hadley",51,15.62,82,525,"Par4BirdieorBetterLeaders",2016
121,123,"Cameron Tringale",47,15.56,75,482,"Par4BirdieorBetterLeaders",2016
122,125,"Matt Jones",45,15.55,67,431,"Par4BirdieorBetterLeaders",2016
123,129,"Carl Pettersson",31,15.53,50,322,"Par4BirdieorBetterLeaders",2016
124,127,"David Toms",38,15.5,60,387,"Par4BirdieorBetterLeaders",2016
125,130,"Matt Every",34,15.43,54,350,"Par4BirdieorBetterLeaders",2016
126,131,"Stewart Cink",45,15.38,74,481,"Par4BirdieorBetterLeaders",2016
127,140,"Jhonattan Vegas",49,15.37,77,501,"Par4BirdieorBetterLeaders",2016
128,125,"Luke Donald",49,15.32,78,509,"Par4BirdieorBetterLeaders",2016
129,135,"Keegan Bradley",40,15.31,64,418,"Par4BirdieorBetterLeaders",2016
129,142,"Chris Stroud",52,15.31,83,542,"Par4BirdieorBetterLeaders",2016
131,128,"Erik Compton",45,15.29,72,471,"Par4BirdieorBetterLeaders",2016
131,141,"Si Woo Kim",63,15.29,102,667,"Par4BirdieorBetterLeaders",2016
131,136,"Chris Kirk",51,15.29,74,484,"Par4BirdieorBetterLeaders",2016
134,137,"Wes Roach",33,15.25,52,341,"Par4BirdieorBetterLeaders",2016
135,114,"Justin Rose",35,15.17,49,323,"Par4BirdieorBetterLeaders",2016
136,134,"Michael Kim",62,15.16,99,653,"Par4BirdieorBetterLeaders",2016
137,124,"Kevin Streelman",46,15.14,71,469,"Par4BirdieorBetterLeaders",2016
138,117,"Adam Hadwin",53,15.11,84,556,"Par4BirdieorBetterLeaders",2016
139,133,"Bill Haas",42,15.09,59,391,"Par4BirdieorBetterLeaders",2016
139,144,"Andy Sullivan",25,15.09,35,232,"Par4BirdieorBetterLeaders",2016
141,145,"Matthew Fitzpatrick",23,15.05,31,206,"Par4BirdieorBetterLeaders",2016
142,131,"Tyler Aldridge",53,15.01,83,553,"Par4BirdieorBetterLeaders",2016
142,147,"Patrick Reed",53,15.01,74,493,"Par4BirdieorBetterLeaders",2016
144,143,"Fabian Gomez",49,14.92,74,496,"Par4BirdieorBetterLeaders",2016
145,151,"Camilo Villegas",50,14.91,79,530,"Par4BirdieorBetterLeaders",2016
146,152,"Bryce Molder",50,14.87,76,511,"Par4BirdieorBetterLeaders",2016
147,139,"Colt Knost",56,14.85,87,586,"Par4BirdieorBetterLeaders",2016
148,156,"Tony Finau",49,14.84,76,512,"Par4BirdieorBetterLeaders",2016
149,138,"Harris English",51,14.82,79,533,"Par4BirdieorBetterLeaders",2016
149,147,"Luke List",51,14.82,79,533,"Par4BirdieorBetterLeaders",2016
151,166,"Thomas Aiken",42,14.78,64,433,"Par4BirdieorBetterLeaders",2016
151,149,"Blayne Barber",44,14.78,68,460,"Par4BirdieorBetterLeaders",2016
153,150,"Henrik Norlander",41,14.73,62,421,"Par4BirdieorBetterLeaders",2016
154,153,"John Huh",51,14.68,79,538,"Par4BirdieorBetterLeaders",2016
155,154,"KJ Choi",47,14.66,72,491,"Par4BirdieorBetterLeaders",2016
156,156,"Tyrone Van Aswegen",67,14.57,103,707,"Par4BirdieorBetterLeaders",2016
157,122,"Rob Oppenheim",37,14.51,55,379,"Par4BirdieorBetterLeaders",2016
158,155,"Justin Leonard",28,14.48,42,290,"Par4BirdieorBetterLeaders",2016
159,162,"Troy Merritt",41,14.18,60,423,"Par4BirdieorBetterLeaders",2016
160,164,"Sam Saunders",40,14.15,59,417,"Par4BirdieorBetterLeaders",2016
161,160,"Scott Brown",59,14.12,87,616,"Par4BirdieorBetterLeaders",2016
162,169,"Vijay Singh",42,14.09,63,447,"Par4BirdieorBetterLeaders",2016
163,158,"Justin Hicks",26,14.07,38,270,"Par4BirdieorBetterLeaders",2016
164,170,"Abraham Ancer",26,13.96,37,265,"Par4BirdieorBetterLeaders",2016
165,165,"Robert Streb",51,13.94,70,502,"Par4BirdieorBetterLeaders",2016
166,168,"Whee Kim",54,13.88,78,562,"Par4BirdieorBetterLeaders",2016
167,161,"Andres Gonzales",46,13.87,66,476,"Par4BirdieorBetterLeaders",2016
168,175,"Chad Collins",45,13.86,65,469,"Par4BirdieorBetterLeaders",2016
169,163,"JJ Henry",44,13.82,64,463,"Par4BirdieorBetterLeaders",2016
170,171,"Hiroshi Iwata",51,13.8,73,529,"Par4BirdieorBetterLeaders",2016
171,177,"Boo Weekley",53,13.67,76,556,"Par4BirdieorBetterLeaders",2016
172,159,"Francesco Molinari",36,13.61,52,382,"Par4BirdieorBetterLeaders",2016
173,166,"Steve Marino",40,13.6,57,419,"Par4BirdieorBetterLeaders",2016
174,174,"Zac Blair",56,13.54,80,591,"Par4BirdieorBetterLeaders",2016
175,172,"Steven Bowditch",40,13.53,56,414,"Par4BirdieorBetterLeaders",2016
176,178,"Andres Romero",22,13.45,30,223,"Par4BirdieorBetterLeaders",2016
177,189,"Scott Langley",41,13.37,56,419,"Par4BirdieorBetterLeaders",2016
178,178,"Angel Cabrera",42,13.36,58,434,"Par4BirdieorBetterLeaders",2016
179,185,"Bronson Burgoon",53,13.33,74,555,"Par4BirdieorBetterLeaders",2016
180,183,"Geoff Ogilvy",37,13.32,51,383,"Par4BirdieorBetterLeaders",2016
181,187,"Jason Kokrak",52,13.31,72,541,"Par4BirdieorBetterLeaders",2016
182,175,"Chad Campbell",54,13.29,76,572,"Par4BirdieorBetterLeaders",2016
183,173,"Ernie Els",34,13.28,47,354,"Par4BirdieorBetterLeaders",2016
184,181,"Dicky Pride",33,13.27,45,339,"Par4BirdieorBetterLeaders",2016
185,180,"Brendon de Jonge",55,13.23,77,582,"Par4BirdieorBetterLeaders",2016
186,184,"Pat Perez",28,13.13,39,297,"Par4BirdieorBetterLeaders",2016
187,186,"Louis Oosthuizen",25,13.07,23,176,"Par4BirdieorBetterLeaders",2016
188,181,"Shawn Stefani",45,12.92,61,472,"Par4BirdieorBetterLeaders",2016
189,190,"Retief Goosen",37,12.83,49,382,"Par4BirdieorBetterLeaders",2016
190,188,"Steve Wheatcroft",53,12.75,71,557,"Par4BirdieorBetterLeaders",2016
191,191,"Darron Stiles",28,12.71,37,291,"Par4BirdieorBetterLeaders",2016
192,193,"Rhein Gibson",36,12.6,47,373,"Par4BirdieorBetterLeaders",2016
193,197,"Robert Garrigus",34,12.54,44,351,"Par4BirdieorBetterLeaders",2016
194,196,"DH Lee",35,12.4,45,363,"Par4BirdieorBetterLeaders",2016
195,197,"Shane Lowry",35,12.39,41,331,"Par4BirdieorBetterLeaders",2016
196,194,"Jamie Donaldson",28,12.21,32,262,"Par4BirdieorBetterLeaders",2016
197,192,"Derek Ernst",36,12.13,45,371,"Par4BirdieorBetterLeaders",2016
198,202,"Brendon Todd",43,11.97,54,451,"Par4BirdieorBetterLeaders",2016
199,199,"Andrew Landry",24,11.93,29,243,"Par4BirdieorBetterLeaders",2016
200,200,"Ken Duke",26,11.9,32,269,"Par4BirdieorBetterLeaders",2016
201,201,"Billy Hurley III",22,11.87,26,219,"Par4BirdieorBetterLeaders",2016
202,195,"Mark Wilson",42,11.83,53,448,"Par4BirdieorBetterLeaders",2016
203,203,"Charlie Beljan",26,11.48,31,270,"Par4BirdieorBetterLeaders",2016
204,204,"Jerry Kelly",44,11.43,52,455,"Par4BirdieorBetterLeaders",2016
205,205,"Robert Allenby",35,10.6,39,368,"Par4BirdieorBetterLeaders",2016
206,206,"Lucas Lee",22,10.31,23,223,"Par4BirdieorBetterLeaders",2016
207,208,"Ian Poulter",37,8.71,33,379,"Par4BirdieorBetterLeaders",2016
