"PuttsperRoundRound2_RANKTHISWEEK_2011","PuttsperRoundRound2_RANKLASTWEEK_2011","PuttsperRoundRound2_PLAYERNAME_2011","PuttsperRoundRound2__2011","PuttsperRoundRound2_AVG_2011","PuttsperRoundRound2_TOTALPUTTS_2011","PuttsperRoundRound2_TOTALROUNDS_2011","stat_name","year"
1,1,"Steve Stricker",NA,27.22,490,18,"PuttsperRoundRound2",2011
2,2,"Greg Chalmers",NA,27.73,721,26,"PuttsperRoundRound2",2011
3,3,"Bio Kim",NA,27.74,638,23,"PuttsperRoundRound2",2011
4,4,"Freddie Jacobson",NA,27.78,639,23,"PuttsperRoundRound2",2011
5,5,"Rickie Fowler",NA,27.83,640,23,"PuttsperRoundRound2",2011
6,6,"Brandt Snedeker",NA,27.88,697,25,"PuttsperRoundRound2",2011
7,7,"Jason Day",NA,28,560,20,"PuttsperRoundRound2",2011
7,7,"Robert Karlsson",NA,28,476,17,"PuttsperRoundRound2",2011
7,7,"Kevin Na",NA,28,728,26,"PuttsperRoundRound2",2011
10,10,"Shane Bertsch",NA,28.22,508,18,"PuttsperRoundRound2",2011
11,11,"Stuart Appleby",NA,28.24,593,21,"PuttsperRoundRound2",2011
11,11,"Aaron Baddeley",NA,28.24,593,21,"PuttsperRoundRound2",2011
11,11,"Scott McCarron",NA,28.24,593,21,"PuttsperRoundRound2",2011
14,14,"Steven Bowditch",NA,28.26,763,27,"PuttsperRoundRound2",2011
15,15,"Steve Marino",NA,28.3,651,23,"PuttsperRoundRound2",2011
16,16,"Blake Adams",NA,28.36,936,33,"PuttsperRoundRound2",2011
16,16,"Nate Smith",NA,28.36,624,22,"PuttsperRoundRound2",2011
18,18,"Tim Petrovic",NA,28.38,738,26,"PuttsperRoundRound2",2011
19,19,"Michael Thompson",NA,28.39,653,23,"PuttsperRoundRound2",2011
20,20,"Ian Poulter",NA,28.4,426,15,"PuttsperRoundRound2",2011
21,21,"Sergio Garcia",NA,28.44,455,16,"PuttsperRoundRound2",2011
21,21,"Nathan Green",NA,28.44,711,25,"PuttsperRoundRound2",2011
23,23,"Scott Piercy",NA,28.48,598,21,"PuttsperRoundRound2",2011
24,24,"Charlie Wi",NA,28.52,713,25,"PuttsperRoundRound2",2011
25,25,"Rod Pampling",NA,28.53,542,19,"PuttsperRoundRound2",2011
26,26,"Martin Laird",NA,28.55,628,22,"PuttsperRoundRound2",2011
27,27,"David Mathis",NA,28.57,657,23,"PuttsperRoundRound2",2011
28,28,"Tim Herron",NA,28.59,772,27,"PuttsperRoundRound2",2011
29,29,"Dean Wilson",NA,28.6,572,20,"PuttsperRoundRound2",2011
30,30,"JB Holmes",NA,28.64,401,14,"PuttsperRoundRound2",2011
30,30,"Roland Thatcher",NA,28.64,630,22,"PuttsperRoundRound2",2011
32,32,"Webb Simpson",NA,28.65,745,26,"PuttsperRoundRound2",2011
33,33,"Jimmy Walker",NA,28.67,688,24,"PuttsperRoundRound2",2011
34,34,"Zach Johnson",NA,28.68,631,22,"PuttsperRoundRound2",2011
35,35,"Matt Kuchar",NA,28.7,660,23,"PuttsperRoundRound2",2011
35,35,"Marc Leishman",NA,28.7,775,27,"PuttsperRoundRound2",2011
37,37,"Kevin Kisner",NA,28.73,632,22,"PuttsperRoundRound2",2011
38,38,"Steve Flesch",NA,28.76,719,25,"PuttsperRoundRound2",2011
39,39,"Cameron Tringale",NA,28.77,892,31,"PuttsperRoundRound2",2011
40,40,"Mark Wilson",NA,28.8,720,25,"PuttsperRoundRound2",2011
41,41,"DJ Brigman",NA,28.81,605,21,"PuttsperRoundRound2",2011
42,42,"James Driscoll",NA,28.82,634,22,"PuttsperRoundRound2",2011
42,42,"Lucas Glover",NA,28.82,634,22,"PuttsperRoundRound2",2011
44,44,"Arjun Atwal",NA,28.83,836,29,"PuttsperRoundRound2",2011
44,44,"Luke Donald",NA,28.83,519,18,"PuttsperRoundRound2",2011
46,46,"Ryan Moore",NA,28.85,577,20,"PuttsperRoundRound2",2011
47,47,"KJ Choi",NA,28.86,606,21,"PuttsperRoundRound2",2011
47,47,"Joe Ogilvie",NA,28.86,635,22,"PuttsperRoundRound2",2011
47,47,"Pat Perez",NA,28.86,635,22,"PuttsperRoundRound2",2011
47,47,"Charl Schwartzel",NA,28.86,404,14,"PuttsperRoundRound2",2011
51,51,"Andres Gonzales",NA,28.89,549,19,"PuttsperRoundRound2",2011
51,51,"Geoff Ogilvy",NA,28.89,549,19,"PuttsperRoundRound2",2011
53,53,"Billy Horschel",NA,28.91,665,23,"PuttsperRoundRound2",2011
53,53,"Garrett Willis",NA,28.91,636,22,"PuttsperRoundRound2",2011
55,55,"Brendon de Jonge",NA,28.93,839,29,"PuttsperRoundRound2",2011
56,56,"Woody Austin",NA,28.94,463,16,"PuttsperRoundRound2",2011
56,56,"JP Hayes",NA,28.94,521,18,"PuttsperRoundRound2",2011
56,56,"YE Yang",NA,28.94,492,17,"PuttsperRoundRound2",2011
59,59,"John Merrick",NA,28.95,550,19,"PuttsperRoundRound2",2011
59,59,"Michael Putnam",NA,28.95,550,19,"PuttsperRoundRound2",2011
59,59,"Jim Renner",NA,28.95,579,20,"PuttsperRoundRound2",2011
59,59,"David Toms",NA,28.95,608,21,"PuttsperRoundRound2",2011
63,63,"Steve Elkington",NA,29,493,17,"PuttsperRoundRound2",2011
63,63,"George McNeill",NA,29,522,18,"PuttsperRoundRound2",2011
63,63,"Bryce Molder",NA,29,725,25,"PuttsperRoundRound2",2011
66,66,"Ricky Barnes",NA,29.04,668,23,"PuttsperRoundRound2",2011
66,66,"Keegan Bradley",NA,29.04,784,27,"PuttsperRoundRound2",2011
66,66,"Michael Connell",NA,29.04,755,26,"PuttsperRoundRound2",2011
66,66,"Bill Lunde",NA,29.04,726,25,"PuttsperRoundRound2",2011
66,66,"Carl Pettersson",NA,29.04,755,26,"PuttsperRoundRound2",2011
66,66,"Vaughn Taylor",NA,29.04,784,27,"PuttsperRoundRound2",2011
72,72,"Sung Kang",NA,29.05,581,20,"PuttsperRoundRound2",2011
73,73,"Jonathan Byrd",NA,29.08,727,25,"PuttsperRoundRound2",2011
73,73,"Tag Ridings",NA,29.08,727,25,"PuttsperRoundRound2",2011
73,73,"Kevin Streelman",NA,29.08,756,26,"PuttsperRoundRound2",2011
76,76,"Hunter Haas",NA,29.1,844,29,"PuttsperRoundRound2",2011
76,76,"Nick Watney",NA,29.1,611,21,"PuttsperRoundRound2",2011
78,78,"Brian Gay",NA,29.12,728,25,"PuttsperRoundRound2",2011
79,79,"Jerry Kelly",NA,29.13,699,24,"PuttsperRoundRound2",2011
79,79,"Anthony Kim",NA,29.13,699,24,"PuttsperRoundRound2",2011
81,81,"Ryuji Imada",NA,29.14,816,28,"PuttsperRoundRound2",2011
81,81,"Zack Miller",NA,29.14,845,29,"PuttsperRoundRound2",2011
83,83,"Nick OHern",NA,29.15,787,27,"PuttsperRoundRound2",2011
84,84,"Ben Crane",NA,29.18,642,22,"PuttsperRoundRound2",2011
84,84,"Adam Scott",NA,29.18,496,17,"PuttsperRoundRound2",2011
86,86,"Briny Baird",NA,29.19,467,16,"PuttsperRoundRound2",2011
86,86,"Justin Leonard",NA,29.19,759,26,"PuttsperRoundRound2",2011
86,86,"William McGirt",NA,29.19,905,31,"PuttsperRoundRound2",2011
86,86,"Chris Stroud",NA,29.19,759,26,"PuttsperRoundRound2",2011
90,90,"Matt McQuillan",NA,29.21,555,19,"PuttsperRoundRound2",2011
91,91,"Chris Kirk",NA,29.22,789,27,"PuttsperRoundRound2",2011
91,91,"Troy Matteson",NA,29.22,789,27,"PuttsperRoundRound2",2011
91,91,"Ryan Palmer",NA,29.22,672,23,"PuttsperRoundRound2",2011
94,94,"Jim Furyk",NA,29.24,731,25,"PuttsperRoundRound2",2011
94,94,"Bill Haas",NA,29.24,731,25,"PuttsperRoundRound2",2011
94,94,"Andres Romero",NA,29.24,614,21,"PuttsperRoundRound2",2011
97,97,"Fabian Gomez",NA,29.25,702,24,"PuttsperRoundRound2",2011
