"ProximitytoHole_RANKTHISWEEK_2010","ProximitytoHole_RANKLASTWEEK_2010","ProximitytoHole_PLAYERNAME_2010","ProximitytoHole_ROUNDS_2010","ProximitytoHole_AVG_2010","ProximitytoHole_TOTALDISTANCEFEET_2010","ProximitytoHole_OFATTEMPTS_2010","ProximitytoHole_GIRRANK_2010","stat_name","year"
50,50,"Vaughn Taylor",87,NA,48379,1417,59,"ProximitytoHole",2010
50,50,"Scott Verplank",74,NA,34339.833,1004,168,"ProximitytoHole",2010
55,55,"Freddie Jacobson",83,NA,47389.583,1382,78,"ProximitytoHole",2010
55,55,"Carl Pettersson",99,NA,50846.917,1485,169,"ProximitytoHole",2010
55,55,"Webb Simpson",98,NA,56264.667,1641,121,"ProximitytoHole",2010
55,55,"Paul Stankowski",62,NA,32540,950,9,"ProximitytoHole",2010
55,55,"Brett Wetterich",54,NA,32458.333,947,68,"ProximitytoHole",2010
60,60,"Ricky Barnes",103,NA,51063.333,1486,62,"ProximitytoHole",2010
60,60,"David Duval",71,NA,34338.083,999,124,"ProximitytoHole",2010
60,60,"Trevor Immelman",55,NA,26448.167,771,126,"ProximitytoHole",2010
60,60,"Michael Letzig",84,NA,49206,1433,72,"ProximitytoHole",2010
60,60,"Cameron Percy",73,NA,36185.25,1053,11,"ProximitytoHole",2010
60,60,"Aron Price",70,NA,38111.5,1110,10,"ProximitytoHole",2010
60,60,"Nick Watney",91,NA,42510.75,1237,30,"ProximitytoHole",2010
67,67,"Graham DeLaet",88,NA,46824.333,1360,6,"ProximitytoHole",2010
67,67,"Chris DiMarco",88,NA,48039.417,1397,91,"ProximitytoHole",2010
67,67,"Bill Haas",87,NA,46368.667,1346,21,"ProximitytoHole",2010
67,67,"Zach Johnson",93,NA,46325.083,1346,111,"ProximitytoHole",2010
67,67,"Marc Leishman",87,NA,44221,1286,104,"ProximitytoHole",2010
67,67,"Jeff Maggert",76,NA,38815.083,1129,100,"ProximitytoHole",2010
67,67,"DJ Trahan",92,NA,50543,1469,7,"ProximitytoHole",2010
74,74,"Jonathan Byrd",85,NA,50716.417,1471,20,"ProximitytoHole",2010
74,74,"Jerry Kelly",99,NA,50823.083,1472,88,"ProximitytoHole",2010
74,74,"Chris Stroud",90,NA,44642.75,1294,36,"ProximitytoHole",2010
74,74,"YE Yang",72,NA,35741.083,1035,134,"ProximitytoHole",2010
78,78,"Paul Casey",64,NA,27410.25,792,48,"ProximitytoHole",2010
78,78,"Jason Dufner",87,NA,42651,1234,104,"ProximitytoHole",2010
78,78,"Charley Hoffman",85,NA,47752.333,1380,112,"ProximitytoHole",2010
78,78,"Kevin Streelman",90,NA,49484.833,1432,104,"ProximitytoHole",2010
78,78,"Camilo Villegas",78,NA,34789.25,1006,127,"ProximitytoHole",2010
83,83,"Ben Curtis",78,NA,41110.917,1186,69,"ProximitytoHole",2010
83,83,"Lee Janzen",77,NA,43560.583,1258,84,"ProximitytoHole",2010
83,83,"Will Ma Kenzie",72,NA,42045.833,1213,56,"ProximitytoHole",2010
83,83,"Charlie Wi",95,NA,55351.917,1598,110,"ProximitytoHole",2010
87,87,"Justin Bolli",55,NA,25975.833,748,160,"ProximitytoHole",2010
87,87,"Brian Davis",101,NA,55566.167,1598,175,"ProximitytoHole",2010
87,87,"Sergio Garcia",58,NA,22327.667,643,123,"ProximitytoHole",2010
87,87,"Tom Gillis",97,NA,56167.083,1616,131,"ProximitytoHole",2010
87,87,"Jeff Gove",57,NA,27468.667,790,28,"ProximitytoHole",2010
87,87,"Padraig Harrington",57,NA,27266.083,785,184,"ProximitytoHole",2010
87,87,"Matt Kuchar",97,NA,46759.583,1345,34,"ProximitytoHole",2010
87,87,"John Merrick",109,NA,57246.917,1646,14,"ProximitytoHole",2010
87,87,"Ryan Moore",80,NA,37872.083,1091,104,"ProximitytoHole",2010
87,87,"Garth Mulroy",53,NA,26110.5,751,17,"ProximitytoHole",2010
87,87,"Greg Owen",69,NA,38554.583,1109,40,"ProximitytoHole",2010
87,87,"Roland Thatcher",72,NA,42015.417,1209,136,"ProximitytoHole",2010
99,99,"Stephen Ames",75,NA,43224.583,1240,79,"ProximitytoHole",2010
99,99,"Andrew McLardy",52,NA,27398.917,786,132,"ProximitytoHole",2010
99,99,"Tim Petrovic",105,NA,58728.75,1687,118,"ProximitytoHole",2010
99,99,"Brett Quigley",96,NA,54964.75,1578,16,"ProximitytoHole",2010
99,99,"Bo Van Pelt",104,NA,54278.417,1560,37,"ProximitytoHole",2010
99,99,"Johnson Wagner",85,NA,46071.083,1323,61,"ProximitytoHole",2010
105,105,"Craig Bowden",56,NA,29855.667,856,178,"ProximitytoHole",2010
105,105,"Mark Calcavecchia",50,NA,20687.417,592,145,"ProximitytoHole",2010
105,105,"JP Hayes",79,NA,42507.583,1218,130,"ProximitytoHole",2010
105,105,"Ryan Palmer",84,NA,44144.083,1264,145,"ProximitytoHole",2010
105,105,"Jeev Milkha Singh",59,NA,32500,931,152,"ProximitytoHole",2010
105,105,"Josh Teater",101,NA,57558.667,1648,45,"ProximitytoHole",2010
111,111,"Greg Chalmers",93,NA,54433.667,1555,129,"ProximitytoHole",2010
111,111,"John Daly",63,NA,29368.333,840,142,"ProximitytoHole",2010
111,111,"Brian Stuard",81,NA,44421.5,1268,158,"ProximitytoHole",2010
114,114,"Retief Goosen",75,NA,33291.75,948,133,"ProximitytoHole",2010
114,114,"Martin Laird",91,NA,49728.333,1418,77,"ProximitytoHole",2010
116,116,"Brenden Pappas",66,NA,34610,985,115,"ProximitytoHole",2010
117,117,"Sean OHair",84,NA,40999.5,1163,63,"ProximitytoHole",2010
118,118,"Matt Every",60,NA,32145.083,910,162,"ProximitytoHole",2010
118,118,"Steve Flesch",78,NA,41143.833,1164,176,"ProximitytoHole",2010
118,118,"Bryce Molder",84,NA,46139.917,1307,152,"ProximitytoHole",2010
118,118,"Kevin Stadler",86,NA,45698.583,1292,70,"ProximitytoHole",2010
122,122,"James Nitties",92,NA,51381.583,1450,116,"ProximitytoHole",2010
122,122,"Jeff Overton",89,NA,45042.083,1272,96,"ProximitytoHole",2010
122,122,"DA Points",90,NA,50239.333,1417,74,"ProximitytoHole",2010
122,122,"Kevin Sutherland",86,NA,49664.417,1401,2,"ProximitytoHole",2010
122,122,"Mike Weir",59,NA,25352.167,716,192,"ProximitytoHole",2010
122,122,"Garrett Willis",82,NA,44914,1268,24,"ProximitytoHole",2010
128,128,"Stewart Cink",84,NA,41315.5,1163,52,"ProximitytoHole",2010
128,128,"Lucas Glover",75,NA,37338.083,1051,90,"ProximitytoHole",2010
128,128,"Bill Lunde",79,NA,42750,1204,139,"ProximitytoHole",2010
128,128,"Rory McIlroy",54,NA,25511.917,718,120,"ProximitytoHole",2010
128,128,"Shaun Micheel",70,NA,33834,952,163,"ProximitytoHole",2010
128,128,"Roger Tambellini",77,NA,39393.083,1110,27,"ProximitytoHole",2010
134,134,"Robert Allenby",76,NA,39007.333,1096,67,"ProximitytoHole",2010
134,134,"Alex Prugh",88,NA,51059.833,1434,53,"ProximitytoHole",2010
134,134,"Cameron Tringale",55,NA,28525,802,15,"ProximitytoHole",2010
137,137,"Stuart Appleby",101,NA,56432.667,1577,185,"ProximitytoHole",2010
137,137,"Hunter Mahan",85,NA,42748.417,1197,49,"ProximitytoHole",2010
137,137,"Michael Sim",64,NA,33978.083,950,149,"ProximitytoHole",2010
140,140,"Steve Elkington",74,NA,37987.917,1058,47,"ProximitytoHole",2010
140,140,"Jimmy Walker",82,NA,45150,1256,138,"ProximitytoHole",2010
140,140,"Bubba Watson",77,NA,43013.833,1197,55,"ProximitytoHole",2010
140,140,"Steve Wheatcroft",74,NA,37159.75,1034,170,"ProximitytoHole",2010
144,144,"Troy Merritt",86,NA,49407.083,1373,145,"ProximitytoHole",2010
145,145,"Henrik Bjornstad",72,NA,38132.25,1058,38,"ProximitytoHole",2010
145,145,"Chris Couch",66,NA,38072.5,1054,114,"ProximitytoHole",2010
147,147,"Blake Adams",84,NA,48678.417,1346,102,"ProximitytoHole",2010
147,147,"Rich Barcelo",70,NA,37576.583,1038,186,"ProximitytoHole",2010
147,147,"Ernie Els",72,NA,35661.833,986,75,"ProximitytoHole",2010
147,147,"Mathew Goggin",85,NA,49100.5,1358,26,"ProximitytoHole",2010
147,147,"Tim Herron",79,NA,44588.75,1232,113,"ProximitytoHole",2010
147,147,"Greg Kraft",52,NA,25144.083,696,188,"ProximitytoHole",2010
147,147,"Steve Marino",81,NA,40801.583,1127,88,"ProximitytoHole",2010
147,147,"Andres Romero",73,NA,46688.75,1292,157,"ProximitytoHole",2010
147,147,"Mark Wilson",87,NA,51048.5,1413,12,"ProximitytoHole",2010
156,156,"Mathias Gronberg",61,NA,32443.583,895,99,"ProximitytoHole",2010
156,156,"JJ Henry",92,NA,51343.25,1415,46,"ProximitytoHole",2010
156,156,"Dustin Johnson",83,NA,40827.167,1126,70,"ProximitytoHole",2010
156,156,"Vance Veazey",58,NA,31150.333,859,177,"ProximitytoHole",2010
160,160,"Brad Faxon",58,NA,31298.75,860,190,"ProximitytoHole",2010
160,160,"Charles Howell III",103,NA,58500,1608,54,"ProximitytoHole",2010
160,160,"Jarrod Lyle",54,NA,29966.5,822,149,"ProximitytoHole",2010
160,160,"George McNeill",79,NA,45621.333,1253,128,"ProximitytoHole",2010
160,160,"Rory Sabbatini",79,NA,43616.083,1198,101,"ProximitytoHole",2010
165,165,"Steve Lowery",67,NA,36683.667,1005,143,"ProximitytoHole",2010
165,165,"Joe Ogilvie",99,NA,56118.5,1538,125,"ProximitytoHole",2010
167,167,"Chad Collins",87,NA,49356.583,1348,172,"ProximitytoHole",2010
167,167,"John Rollins",81,NA,49190.833,1345,66,"ProximitytoHole",2010
167,167,"Nicholas Thompson",88,NA,50398.25,1379,75,"ProximitytoHole",2010
167,167,"Chris Wilson",65,NA,33815.25,925,173,"ProximitytoHole",2010
171,171,"Ryuji Imada",90,NA,55202.75,1505,165,"ProximitytoHole",2010
172,172,"Matt Bettencourt",91,NA,45803.833,1247,189,"ProximitytoHole",2010
172,172,"Skip Kendall",58,NA,32272.667,879,179,"ProximitytoHole",2010
174,174,"Jason Day",82,NA,46808.917,1271,84,"ProximitytoHole",2010
175,175,"Scott Piercy",88,NA,53572.667,1449,82,"ProximitytoHole",2010
175,175,"Chris Tidland",77,NA,44999.667,1217,117,"ProximitytoHole",2010
177,177,"Rod Pampling",77,NA,46655.833,1257,159,"ProximitytoHole",2010
178,178,"Kevin Johnson",62,NA,32613.333,878,180,"ProximitytoHole",2010
179,179,"Nathan Green",86,NA,54027.083,1451,174,"ProximitytoHole",2010
179,179,"David Lutterus",69,NA,37440,1006,166,"ProximitytoHole",2010
181,181,"Ian Poulter",55,NA,22690.5,608,181,"ProximitytoHole",2010
182,182,"Matt Jones",89,NA,53731.833,1427,151,"ProximitytoHole",2010
183,183,"Aaron Baddeley",94,NA,59235.25,1568,164,"ProximitytoHole",2010
183,183,"Scott McCarron",90,NA,56150.917,1488,140,"ProximitytoHole",2010
185,185,"Angel Cabrera",64,NA,34637.417,914,141,"ProximitytoHole",2010
186,186,"Derek Lamely",81,NA,43638.333,1148,183,"ProximitytoHole",2010
187,187,"James Driscoll",78,NA,50298.25,1321,97,"ProximitytoHole",2010
187,187,"JB Holmes",100,NA,60101.75,1577,144,"ProximitytoHole",2010
189,189,"Daniel Chopra",74,NA,45568.833,1194,187,"ProximitytoHole",2010
189,189,"Ted Purdy",86,NA,51206.5,1342,167,"ProximitytoHole",2010
191,191,"Jerod Turner",54,NA,27367.5,716,191,"ProximitytoHole",2010
192,192,"Martin Flores",75,NA,43779,1143,161,"ProximitytoHole",2010
