"ScoringRating_RANKTHISWEEK_2009","ScoringRating_RANKLASTWEEK_2009","ScoringRating_PLAYERNAME_2009","ScoringRating_EVENTS_2009","ScoringRating_RATING_2009","stat_name","year"
1,1,"Tiger Woods",12,9,"ScoringRating",2009
2,2,"Todd Fischer",1,8.8,"ScoringRating",2009
3,3,"Chris Baryla",1,8.6,"ScoringRating",2009
3,3,"Padraig Harrington",10,8.6,"ScoringRating",2009
3,3,"Shigeki Maruyama",1,8.6,"ScoringRating",2009
3,3,"Steve Stricker",15,8.6,"ScoringRating",2009
7,7,"Jamie Lovemark",2,8.5,"ScoringRating",2009
7,7,"Arron Oberholser",2,8.5,"ScoringRating",2009
9,9,"Thomas Aiken",1,8.4,"ScoringRating",2009
9,9,"Paul Casey",6,8.4,"ScoringRating",2009
9,9,"Tim Clark",14,8.4,"ScoringRating",2009
9,9,"Fred Couples",9,8.4,"ScoringRating",2009
9,9,"Jim Furyk",15,8.4,"ScoringRating",2009
9,9,"Zach Johnson",19,8.4,"ScoringRating",2009
9,9,"Matt Kuchar",16,8.4,"ScoringRating",2009
9,9,"Neal Lancaster",1,8.4,"ScoringRating",2009
9,9,"Steve Marino",17,8.4,"ScoringRating",2009
9,9,"Kevin Na",17,8.4,"ScoringRating",2009
9,9,"Sean OHair",12,8.4,"ScoringRating",2009
9,9,"Jeff Sluman",1,8.4,"ScoringRating",2009
9,9,"Brandt Snedeker",13,8.4,"ScoringRating",2009
22,22,"Stephen Ames",12,8.3,"ScoringRating",2009
22,22,"Angel Cabrera",7,8.3,"ScoringRating",2009
22,22,"Scott Hoch",1,8.3,"ScoringRating",2009
22,22,"Brandt Jobe",6,8.3,"ScoringRating",2009
22,22,"Danny Lee",5,8.3,"ScoringRating",2009
22,22,"Justin Leonard",18,8.3,"ScoringRating",2009
22,22,"George McNeill",15,8.3,"ScoringRating",2009
22,22,"Bryce Molder",10,8.3,"ScoringRating",2009
22,22,"Ryan Moore",14,8.3,"ScoringRating",2009
22,22,"Tim Petrovic",16,8.3,"ScoringRating",2009
22,22,"Scott Piercy",14,8.3,"ScoringRating",2009
22,22,"Ian Poulter",9,8.3,"ScoringRating",2009
22,22,"Justin Rose",12,8.3,"ScoringRating",2009
22,22,"Rory Sabbatini",14,8.3,"ScoringRating",2009
22,22,"Charl Schwartzel",2,8.3,"ScoringRating",2009
22,22,"John Senden",20,8.3,"ScoringRating",2009
22,22,"Hideto Tanihara",1,8.3,"ScoringRating",2009
22,22,"Nick Watney",16,8.3,"ScoringRating",2009
22,22,"Matt Weibring",9,8.3,"ScoringRating",2009
41,41,"Woody Austin",16,8.2,"ScoringRating",2009
41,41,"Marco Dawson",1,8.2,"ScoringRating",2009
41,41,"Luke Donald",15,8.2,"ScoringRating",2009
41,41,"Ernie Els",13,8.2,"ScoringRating",2009
41,41,"Lucas Glover",18,8.2,"ScoringRating",2009
41,41,"Bill Haas",15,8.2,"ScoringRating",2009
41,41,"Charley Hoffman",20,8.2,"ScoringRating",2009
41,41,"Dustin Johnson",14,8.2,"ScoringRating",2009
41,41,"James Kingston",1,8.2,"ScoringRating",2009
41,41,"Cliff Kresge",9,8.2,"ScoringRating",2009
41,41,"Tom Lehman",7,8.2,"ScoringRating",2009
41,41,"Jeff Maggert",11,8.2,"ScoringRating",2009
41,41,"Hunter Mahan",18,8.2,"ScoringRating",2009
41,41,"Spike McRoy",1,8.2,"ScoringRating",2009
41,41,"Phil Mickelson",11,8.2,"ScoringRating",2009
41,41,"Francesco Molinari",1,8.2,"ScoringRating",2009
41,41,"Geoff Ogilvy",14,8.2,"ScoringRating",2009
41,41,"Rod Pampling",13,8.2,"ScoringRating",2009
41,41,"Kenny Perry",18,8.2,"ScoringRating",2009
41,41,"Webb Simpson",16,8.2,"ScoringRating",2009
41,41,"David Toms",19,8.2,"ScoringRating",2009
41,41,"Omar Uresti",2,8.2,"ScoringRating",2009
41,41,"Bo Van Pelt",17,8.2,"ScoringRating",2009
41,41,"Scott Verplank",18,8.2,"ScoringRating",2009
41,41,"Lee Westwood",3,8.2,"ScoringRating",2009
41,41,"Garrett Willis",3,8.2,"ScoringRating",2009
41,41,"Dean Wilson",11,8.2,"ScoringRating",2009
68,68,"Robert Allenby",12,8.1,"ScoringRating",2009
68,68,"Aaron Baddeley",10,8.1,"ScoringRating",2009
68,68,"Kris Blanks",7,8.1,"ScoringRating",2009
68,68,"Jonathan Byrd",17,8.1,"ScoringRating",2009
68,68,"Tom Byrum",1,8.1,"ScoringRating",2009
68,68,"Chad Campbell",16,8.1,"ScoringRating",2009
68,68,"Alex Cejka",14,8.1,"ScoringRating",2009
68,68,"Greg Chalmers",13,8.1,"ScoringRating",2009
68,68,"Brian Davis",18,8.1,"ScoringRating",2009
68,68,"Jason Day",11,8.1,"ScoringRating",2009
68,68,"Graham DeLaet",1,8.1,"ScoringRating",2009
68,68,"Bob Estes",14,8.1,"ScoringRating",2009
68,68,"Sergio Garcia",10,8.1,"ScoringRating",2009
68,68,"Mathew Goggin",11,8.1,"ScoringRating",2009
68,68,"Scott Gutschewski",3,8.1,"ScoringRating",2009
68,68,"JP Hayes",4,8.1,"ScoringRating",2009
68,68,"Charles Howell III",18,8.1,"ScoringRating",2009
68,68,"Lee Janzen",11,8.1,"ScoringRating",2009
68,68,"Matt Jones",10,8.1,"ScoringRating",2009
68,68,"Jerry Kelly",17,8.1,"ScoringRating",2009
68,68,"Anthony Kim",13,8.1,"ScoringRating",2009
68,68,"Marc Leishman",17,8.1,"ScoringRating",2009
68,68,"John Mallinger",14,8.1,"ScoringRating",2009
68,68,"Joe Ogilvie",13,8.1,"ScoringRating",2009
68,68,"Leif Olson",4,8.1,"ScoringRating",2009
68,68,"Greg Owen",15,8.1,"ScoringRating",2009
68,68,"Jeff Quinney",12,8.1,"ScoringRating",2009
68,68,"Chris Riley",15,8.1,"ScoringRating",2009
68,68,"Roland Thatcher",6,8.1,"ScoringRating",2009
68,68,"Camilo Villegas",13,8.1,"ScoringRating",2009
68,68,"Jimmy Walker",11,8.1,"ScoringRating",2009
68,68,"Bubba Watson",11,8.1,"ScoringRating",2009
68,68,"Mike Weir",16,8.1,"ScoringRating",2009
68,68,"Mark Wilson",19,8.1,"ScoringRating",2009
68,68,"Oliver Wilson",3,8.1,"ScoringRating",2009
103,103,"Michael Allen",11,8,"ScoringRating",2009
103,103,"Tommy Armour III",10,8,"ScoringRating",2009
103,103,"Briny Baird",15,8,"ScoringRating",2009
103,103,"KJ Choi",8,8,"ScoringRating",2009
103,103,"Stewart Cink",12,8,"ScoringRating",2009
103,103,"Ben Crane",18,8,"ScoringRating",2009
103,103,"Chris DiMarco",17,8,"ScoringRating",2009
103,103,"Jason Dufner",17,8,"ScoringRating",2009
103,103,"Joe Durant",8,8,"ScoringRating",2009
103,103,"Richard Finch",1,8,"ScoringRating",2009
103,103,"Rickie Fowler",4,8,"ScoringRating",2009
103,103,"Harrison Frazar",16,8,"ScoringRating",2009
103,103,"Brian Gay",20,8,"ScoringRating",2009
103,103,"Paul Goydos",12,8,"ScoringRating",2009
103,103,"Mathias Gronberg",6,8,"ScoringRating",2009
103,103,"Mark Hensby",2,8,"ScoringRating",2009
103,103,"Freddie Jacobson",15,8,"ScoringRating",2009
103,103,"Jonathan Kaye",8,8,"ScoringRating",2009
103,103,"Greg Kraft",3,8,"ScoringRating",2009
103,103,"Martin Laird",11,8,"ScoringRating",2009
103,103,"Frank Lickliter II",4,8,"ScoringRating",2009
103,103,"Davis Love III",16,8,"ScoringRating",2009
103,103,"Will Ma Kenzie",9,8,"ScoringRating",2009
103,103,"Troy Matteson",15,8,"ScoringRating",2009
103,103,"James Nitties",14,8,"ScoringRating",2009
103,103,"Nick OHern",17,8,"ScoringRating",2009
103,103,"Louis Oosthuizen",2,8,"ScoringRating",2009
103,103,"Jeff Overton",15,8,"ScoringRating",2009
103,103,"Corey Pavin",9,8,"ScoringRating",2009
103,103,"Pat Perez",14,8,"ScoringRating",2009
103,103,"DA Points",18,8,"ScoringRating",2009
103,103,"Tag Ridings",8,8,"ScoringRating",2009
103,103,"Loren Roberts",2,8,"ScoringRating",2009
103,103,"Kevin Stadler",10,8,"ScoringRating",2009
103,103,"Kyle Stanley",4,8,"ScoringRating",2009
103,103,"Henrik Stenson",4,8,"ScoringRating",2009
103,103,"Scott Sterling",7,8,"ScoringRating",2009
103,103,"Darron Stiles",6,8,"ScoringRating",2009
103,103,"Kevin Streelman",18,8,"ScoringRating",2009
103,103,"Kevin Sutherland",16,8,"ScoringRating",2009
103,103,"Vaughn Taylor",14,8,"ScoringRating",2009
103,103,"Brendon Todd",5,8,"ScoringRating",2009
103,103,"Charles Warren",10,8,"ScoringRating",2009
103,103,"Aaron Watkins",4,8,"ScoringRating",2009
103,103,"Charlie Wi",16,8,"ScoringRating",2009
148,148,"Rich Beem",9,7.9,"ScoringRating",2009
148,148,"Daniel Chopra",16,7.9,"ScoringRating",2009
148,148,"Ben Curtis",11,7.9,"ScoringRating",2009
148,148,"James Driscoll",7,7.9,"ScoringRating",2009
148,148,"Robert Garrigus",15,7.9,"ScoringRating",2009
148,148,"Retief Goosen",14,7.9,"ScoringRating",2009
148,148,"JJ Henry",17,7.9,"ScoringRating",2009
148,148,"Tim Herron",15,7.9,"ScoringRating",2009
148,148,"John Huston",5,7.9,"ScoringRating",2009
148,148,"Ryuji Imada",15,7.9,"ScoringRating",2009
148,148,"Anthony Kang",1,7.9,"ScoringRating",2009
148,148,"Robert Karlsson",3,7.9,"ScoringRating",2009
148,148,"Jeff Klauk",19,7.9,"ScoringRating",2009
148,148,"Michael Letzig",19,7.9,"ScoringRating",2009
148,148,"Spencer Levin",12,7.9,"ScoringRating",2009
148,148,"Bill Lunde",14,7.9,"ScoringRating",2009
148,148,"Prayad Marksaeng",2,7.9,"ScoringRating",2009
148,148,"David Mathis",12,7.9,"ScoringRating",2009
148,148,"Scott McCarron",17,7.9,"ScoringRating",2009
148,148,"Jack Newman",1,7.9,"ScoringRating",2009
148,148,"Jose Maria Olazabal",3,7.9,"ScoringRating",2009
148,148,"David Peoples",3,7.9,"ScoringRating",2009
148,148,"Martin Piller",1,7.9,"ScoringRating",2009
148,148,"John Rollins",16,7.9,"ScoringRating",2009
148,148,"Patrick Sheehan",8,7.9,"ScoringRating",2009
148,148,"Vijay Singh",10,7.9,"ScoringRating",2009
148,148,"Jeev Milkha Singh",9,7.9,"ScoringRating",2009
148,148,"Heath Slocum",16,7.9,"ScoringRating",2009
148,148,"Paul Stankowski",2,7.9,"ScoringRating",2009
148,148,"Nicholas Thompson",16,7.9,"ScoringRating",2009
