"Approaches125150yardsRghRTP_RANKTHISWEEK_2011","Approaches125150yardsRghRTP_RANKLASTWEEK_2011","Approaches125150yardsRghRTP_PLAYERNAME_2011","Approaches125150yardsRghRTP_ROUNDS_2011","Approaches125150yardsRghRTP_AVGRTP_2011","stat_name","year"
1,1,"David Toms",78,-0.278,"Approaches125150yardsRghRTP",2011
2,2,"Luke Donald",73,-0.185,"Approaches125150yardsRghRTP",2011
3,3,"William McGirt",103,-0.157,"Approaches125150yardsRghRTP",2011
4,4,"Jason Bohn",74,-0.091,"Approaches125150yardsRghRTP",2011
5,5,"David Mathis",83,-0.089,"Approaches125150yardsRghRTP",2011
6,6,"Nick OHern",89,-0.054,"Approaches125150yardsRghRTP",2011
7,7,"Ben Crane",76,-0.051,"Approaches125150yardsRghRTP",2011
8,8,"Aaron Baddeley",77,-0.045,"Approaches125150yardsRghRTP",2011
9,9,"Rocco Mediate",53,-0.043,"Approaches125150yardsRghRTP",2011
10,10,"Paul Goydos",81,-0.036,"Approaches125150yardsRghRTP",2011
11,11,"Joe Ogilvie",75,-0.034,"Approaches125150yardsRghRTP",2011
12,12,"Briny Baird",60,-0.03,"Approaches125150yardsRghRTP",2011
13,13,"Retief Goosen",50,-0.029,"Approaches125150yardsRghRTP",2011
14,14,"Richard Johnson",64,-0.028,"Approaches125150yardsRghRTP",2011
15,15,"Rory Sabbatini",85,-0.026,"Approaches125150yardsRghRTP",2011
16,16,"Stephen Ames",69,-0.024,"Approaches125150yardsRghRTP",2011
17,17,"Chris DiMarco",93,-0.02,"Approaches125150yardsRghRTP",2011
17,17,"Nick Watney",80,-0.02,"Approaches125150yardsRghRTP",2011
19,19,"Freddie Jacobson",92,-0.019,"Approaches125150yardsRghRTP",2011
20,20,"Hunter Haas",96,0,"Approaches125150yardsRghRTP",2011
20,20,"Steve Marino",76,0,"Approaches125150yardsRghRTP",2011
20,20,"Kevin Na",84,0,"Approaches125150yardsRghRTP",2011
20,20,"DA Points",89,0,"Approaches125150yardsRghRTP",2011
24,24,"Dustin Johnson",72,0.019,"Approaches125150yardsRghRTP",2011
25,25,"Jim Furyk",87,0.022,"Approaches125150yardsRghRTP",2011
26,26,"Brian Davis",105,0.023,"Approaches125150yardsRghRTP",2011
27,27,"Bryce Molder",82,0.029,"Approaches125150yardsRghRTP",2011
28,28,"Bill Lunde",92,0.03,"Approaches125150yardsRghRTP",2011
29,29,"Woody Austin",59,0.032,"Approaches125150yardsRghRTP",2011
30,30,"Brandt Snedeker",85,0.037,"Approaches125150yardsRghRTP",2011
31,31,"Chris Stroud",88,0.041,"Approaches125150yardsRghRTP",2011
32,32,"Anthony Kim",72,0.043,"Approaches125150yardsRghRTP",2011
33,33,"David Duval",67,0.044,"Approaches125150yardsRghRTP",2011
34,34,"Chris Couch",73,0.045,"Approaches125150yardsRghRTP",2011
35,35,"Matt Kuchar",94,0.047,"Approaches125150yardsRghRTP",2011
36,36,"Sean OHair",71,0.052,"Approaches125150yardsRghRTP",2011
37,37,"Dean Wilson",62,0.053,"Approaches125150yardsRghRTP",2011
38,38,"Davis Love III",70,0.054,"Approaches125150yardsRghRTP",2011
38,38,"Heath Slocum",89,0.054,"Approaches125150yardsRghRTP",2011
40,40,"Troy Merritt",63,0.057,"Approaches125150yardsRghRTP",2011
40,40,"Daniel Summerhays",75,0.057,"Approaches125150yardsRghRTP",2011
42,42,"Paul Stankowski",78,0.058,"Approaches125150yardsRghRTP",2011
43,43,"Blake Adams",116,0.059,"Approaches125150yardsRghRTP",2011
43,43,"Robert Garrigus",83,0.059,"Approaches125150yardsRghRTP",2011
43,43,"Charlie Wi",83,0.059,"Approaches125150yardsRghRTP",2011
46,46,"Shane Bertsch",62,0.065,"Approaches125150yardsRghRTP",2011
