"Approach250275yardsRTP_RANKTHISWEEK_2006","Approach250275yardsRTP_RANKLASTWEEK_2006","Approach250275yardsRTP_PLAYERNAME_2006","Approach250275yardsRTP_ROUNDS_2006","Approach250275yardsRTP_AVGRTP_2006","stat_name","year"
1,1,"Jason Schultz",77,-0.818,"Approach250275yardsRTP",2006
2,2,"JB Holmes",81,-0.773,"Approach250275yardsRTP",2006
3,3,"Paul Azinger",87,-0.75,"Approach250275yardsRTP",2006
3,3,"Ryan Hietala",61,-0.75,"Approach250275yardsRTP",2006
5,5,"Steve Stricker",64,-0.727,"Approach250275yardsRTP",2006
6,6,"Padraig Harrington",54,-0.722,"Approach250275yardsRTP",2006
7,7,"Ryan Moore",68,-0.72,"Approach250275yardsRTP",2006
8,8,"Woody Austin",107,-0.714,"Approach250275yardsRTP",2006
9,9,"John Rollins",93,-0.697,"Approach250275yardsRTP",2006
10,10,"Craig Barlow",77,-0.688,"Approach250275yardsRTP",2006
10,10,"Ben Crane",85,-0.688,"Approach250275yardsRTP",2006
12,12,"JP Hayes",55,-0.684,"Approach250275yardsRTP",2006
13,13,"Steve Lowery",99,-0.683,"Approach250275yardsRTP",2006
14,14,"Mike Sposa",68,-0.682,"Approach250275yardsRTP",2006
15,15,"Trevor Immelman",86,-0.677,"Approach250275yardsRTP",2006
16,16,"Troy Matteson",101,-0.667,"Approach250275yardsRTP",2006
16,16,"Geoff Ogilvy",76,-0.667,"Approach250275yardsRTP",2006
16,16,"Jesper Parnevik",84,-0.667,"Approach250275yardsRTP",2006
19,19,"Stewart Cink",93,-0.656,"Approach250275yardsRTP",2006
19,19,"Justin Rose",98,-0.656,"Approach250275yardsRTP",2006
21,21,"Chris Smith",67,-0.655,"Approach250275yardsRTP",2006
22,22,"Olin Browne",108,-0.654,"Approach250275yardsRTP",2006
23,23,"Tiger Woods",55,-0.647,"Approach250275yardsRTP",2006
24,24,"Alex Aragon",63,-0.636,"Approach250275yardsRTP",2006
24,24,"Daniel Chopra",110,-0.636,"Approach250275yardsRTP",2006
24,24,"David Toms",76,-0.636,"Approach250275yardsRTP",2006
24,24,"Kirk Triplett",58,-0.636,"Approach250275yardsRTP",2006
28,28,"Wes Short Jr",96,-0.633,"Approach250275yardsRTP",2006
29,29,"Jeff Gove",91,-0.629,"Approach250275yardsRTP",2006
29,29,"Bo Van Pelt",102,-0.629,"Approach250275yardsRTP",2006
31,31,"Dean Wilson",115,-0.622,"Approach250275yardsRTP",2006
32,32,"Heath Slocum",96,-0.621,"Approach250275yardsRTP",2006
33,33,"Omar Uresti",61,-0.615,"Approach250275yardsRTP",2006
34,34,"Danny Ellis",68,-0.611,"Approach250275yardsRTP",2006
35,35,"Jason Bohn",104,-0.609,"Approach250275yardsRTP",2006
36,36,"Alex Cejka",93,-0.605,"Approach250275yardsRTP",2006
36,36,"Brett Quigley",109,-0.605,"Approach250275yardsRTP",2006
38,38,"Bill Haas",99,-0.6,"Approach250275yardsRTP",2006
38,38,"Jonathan Kaye",95,-0.6,"Approach250275yardsRTP",2006
38,38,"Will Ma Kenzie",91,-0.6,"Approach250275yardsRTP",2006
38,38,"Bubba Watson",83,-0.6,"Approach250275yardsRTP",2006
42,42,"Richard Johnson",94,-0.595,"Approach250275yardsRTP",2006
43,43,"Charley Hoffman",100,-0.593,"Approach250275yardsRTP",2006
44,44,"Michael Allen",84,-0.591,"Approach250275yardsRTP",2006
44,44,"John Engler Jr",69,-0.591,"Approach250275yardsRTP",2006
46,46,"Vaughn Taylor",88,-0.59,"Approach250275yardsRTP",2006
47,47,"Duffy Waldorf",96,-0.585,"Approach250275yardsRTP",2006
48,48,"Carl Pettersson",95,-0.581,"Approach250275yardsRTP",2006
49,49,"Greg Owen",79,-0.579,"Approach250275yardsRTP",2006
50,50,"Camilo Villegas",95,-0.571,"Approach250275yardsRTP",2006
51,51,"DJ Trahan",92,-0.568,"Approach250275yardsRTP",2006
52,52,"Mark Wilson",79,-0.559,"Approach250275yardsRTP",2006
53,53,"Lucas Glover",105,-0.556,"Approach250275yardsRTP",2006
54,54,"Nathan Green",108,-0.553,"Approach250275yardsRTP",2006
54,54,"Kevin Sutherland",100,-0.553,"Approach250275yardsRTP",2006
56,56,"Jose Maria Olazabal",62,-0.55,"Approach250275yardsRTP",2006
57,57,"Robert Allenby",79,-0.542,"Approach250275yardsRTP",2006
57,57,"John Huston",74,-0.542,"Approach250275yardsRTP",2006
57,57,"Paul Stankowski",70,-0.542,"Approach250275yardsRTP",2006
60,60,"Brian Gay",107,-0.541,"Approach250275yardsRTP",2006
61,61,"Kris Cox",83,-0.538,"Approach250275yardsRTP",2006
61,61,"Phil Mickelson",74,-0.538,"Approach250275yardsRTP",2006
63,63,"Ted Purdy",103,-0.537,"Approach250275yardsRTP",2006
64,64,"Larry Mize",53,-0.533,"Approach250275yardsRTP",2006
65,65,"Jonathan Byrd",66,-0.529,"Approach250275yardsRTP",2006
65,65,"Joe Durant",101,-0.529,"Approach250275yardsRTP",2006
65,65,"David Howell",52,-0.529,"Approach250275yardsRTP",2006
65,65,"Tom Lehman",70,-0.529,"Approach250275yardsRTP",2006
65,65,"Frank Lickliter II",99,-0.529,"Approach250275yardsRTP",2006
70,70,"Stephen Ames",63,-0.526,"Approach250275yardsRTP",2006
70,70,"Robert Damron",91,-0.526,"Approach250275yardsRTP",2006
70,70,"Todd Fischer",101,-0.526,"Approach250275yardsRTP",2006
73,73,"Aaron Baddeley",78,-0.522,"Approach250275yardsRTP",2006
73,73,"Retief Goosen",68,-0.522,"Approach250275yardsRTP",2006
73,73,"Scott Verplank",88,-0.522,"Approach250275yardsRTP",2006
73,73,"Ron Whittaker",81,-0.522,"Approach250275yardsRTP",2006
77,77,"Dudley Hart",83,-0.52,"Approach250275yardsRTP",2006
77,77,"Tag Ridings",103,-0.52,"Approach250275yardsRTP",2006
79,79,"David McKenzie",82,-0.519,"Approach250275yardsRTP",2006
79,79,"Chris Riley",86,-0.519,"Approach250275yardsRTP",2006
81,81,"KJ Choi",93,-0.516,"Approach250275yardsRTP",2006
82,82,"Shane Bertsch",104,-0.515,"Approach250275yardsRTP",2006
83,83,"Stuart Appleby",83,-0.5,"Approach250275yardsRTP",2006
83,83,"Brian Bateman",69,-0.5,"Approach250275yardsRTP",2006
83,83,"Henrik Bjornstad",97,-0.5,"Approach250275yardsRTP",2006
83,83,"Tim Clark",80,-0.5,"Approach250275yardsRTP",2006
83,83,"Luke Donald",66,-0.5,"Approach250275yardsRTP",2006
83,83,"Harrison Frazar",95,-0.5,"Approach250275yardsRTP",2006
83,83,"Charles Howell III",96,-0.5,"Approach250275yardsRTP",2006
83,83,"Freddie Jacobson",56,-0.5,"Approach250275yardsRTP",2006
