"Puttingfrom7_RANKTHISWEEK_2006","Puttingfrom7_RANKLASTWEEK_2006","Puttingfrom7_PLAYERNAME_2006","Puttingfrom7_ROUNDS_2006","Puttingfrom7_PctMADE_2006","Puttingfrom7_ATTEMPTS_2006","Puttingfrom7_PUTTSMADE_2006","stat_name","year"
1,1,"Eric Axley",91,78.75,80,63,"Puttingfrom7",2006
2,2,"Aaron Baddeley",78,75.93,54,41,"Puttingfrom7",2006
3,3,"Steve Stricker",64,75.76,33,25,"Puttingfrom7",2006
4,4,"David Howell",52,73.68,38,28,"Puttingfrom7",2006
5,5,"Stewart Cink",93,72.58,62,45,"Puttingfrom7",2006
6,6,"Joey Sindelar",90,72.13,61,44,"Puttingfrom7",2006
7,7,"Danny Ellis",68,71.67,60,43,"Puttingfrom7",2006
8,8,"DJ Trahan",92,71.62,74,53,"Puttingfrom7",2006
9,9,"Freddie Jacobson",56,71.11,45,32,"Puttingfrom7",2006
10,10,"Chris DiMarco",83,70.91,55,39,"Puttingfrom7",2006
11,11,"Billy Mayfair",94,70.69,58,41,"Puttingfrom7",2006
12,12,"Jose Maria Olazabal",62,70.59,34,24,"Puttingfrom7",2006
13,13,"Ron Whittaker",81,70.49,61,43,"Puttingfrom7",2006
14,14,"John Cook",67,70.37,54,38,"Puttingfrom7",2006
14,14,"Ryan Moore",68,70.37,54,38,"Puttingfrom7",2006
16,16,"Larry Mize",53,70,30,21,"Puttingfrom7",2006
17,17,"Padraig Harrington",54,69.7,33,23,"Puttingfrom7",2006
18,18,"Paul Azinger",87,69.57,69,48,"Puttingfrom7",2006
19,19,"Vijay Singh",103,69.14,81,56,"Puttingfrom7",2006
20,20,"David McKenzie",82,69.01,71,49,"Puttingfrom7",2006
21,21,"Brad Faxon",78,68.85,61,42,"Puttingfrom7",2006
22,22,"Brett Quigley",109,68.29,82,56,"Puttingfrom7",2006
23,23,"Scott Verplank",88,68.25,63,43,"Puttingfrom7",2006
24,24,"Jason Bohn",104,68.18,66,45,"Puttingfrom7",2006
25,25,"Michael Allen",84,67.74,62,42,"Puttingfrom7",2006
26,26,"Ryan Palmer",101,67.69,65,44,"Puttingfrom7",2006
27,27,"KJ Choi",93,67.19,64,43,"Puttingfrom7",2006
28,28,"Brian Bateman",69,66.67,42,28,"Puttingfrom7",2006
28,28,"Brian Gay",107,66.67,105,70,"Puttingfrom7",2006
28,28,"Brandt Jobe",91,66.67,60,40,"Puttingfrom7",2006
28,28,"Hunter Mahan",98,66.67,90,60,"Puttingfrom7",2006
28,28,"Hidemichi Tanaka",74,66.67,48,32,"Puttingfrom7",2006
28,28,"Charles Warren",93,66.67,81,54,"Puttingfrom7",2006
34,34,"Daisuke Maruyama",83,66.22,74,49,"Puttingfrom7",2006
35,35,"Robert Damron",91,66.2,71,47,"Puttingfrom7",2006
36,36,"Greg Chalmers",71,66.1,59,39,"Puttingfrom7",2006
36,36,"John Engler Jr",69,66.1,59,39,"Puttingfrom7",2006
38,38,"Robert Allenby",79,65.91,44,29,"Puttingfrom7",2006
38,38,"Geoff Ogilvy",76,65.91,44,29,"Puttingfrom7",2006
40,40,"Marco Dawson",87,65.67,67,44,"Puttingfrom7",2006
41,41,"Nathan Green",108,65.59,93,61,"Puttingfrom7",2006
42,42,"Bubba Dickerson",98,65.38,78,51,"Puttingfrom7",2006
43,43,"Jim Furyk",89,65.22,46,30,"Puttingfrom7",2006
44,44,"Charles Howell III",96,65.15,66,43,"Puttingfrom7",2006
45,45,"Vaughn Taylor",88,64.86,74,48,"Puttingfrom7",2006
46,46,"Harrison Frazar",95,64.79,71,46,"Puttingfrom7",2006
46,46,"Dudley Hart",83,64.79,71,46,"Puttingfrom7",2006
48,48,"Shigeki Maruyama",94,64.71,85,55,"Puttingfrom7",2006
48,48,"Kevin Sutherland",100,64.71,68,44,"Puttingfrom7",2006
50,50,"Joe Ogilvie",95,64.56,79,51,"Puttingfrom7",2006
51,51,"Stuart Appleby",83,64.47,76,49,"Puttingfrom7",2006
51,51,"Brett Wetterich",82,64.47,76,49,"Puttingfrom7",2006
53,53,"JB Holmes",81,64.38,73,47,"Puttingfrom7",2006
53,53,"Kent Jones",103,64.38,73,47,"Puttingfrom7",2006
55,55,"Tim Clark",80,64.29,56,36,"Puttingfrom7",2006
56,56,"Jason Gore",86,64.13,92,59,"Puttingfrom7",2006
57,57,"Charley Hoffman",100,64.1,78,50,"Puttingfrom7",2006
58,58,"Todd Fischer",101,64,75,48,"Puttingfrom7",2006
58,58,"Stephen Leaney",84,64,75,48,"Puttingfrom7",2006
60,60,"Troy Matteson",101,63.75,80,51,"Puttingfrom7",2006
61,61,"Mark Calcavecchia",94,63.53,85,54,"Puttingfrom7",2006
62,62,"Peter Lonard",77,63.49,63,40,"Puttingfrom7",2006
62,62,"Jimmy Walker",60,63.49,63,40,"Puttingfrom7",2006
64,64,"Woody Austin",107,63.29,79,50,"Puttingfrom7",2006
65,65,"Richard Johnson",94,63.16,76,48,"Puttingfrom7",2006
66,66,"John Senden",96,63.1,84,53,"Puttingfrom7",2006
67,67,"Stephen Ames",63,62.86,35,22,"Puttingfrom7",2006
68,68,"Bubba Watson",83,62.71,59,37,"Puttingfrom7",2006
69,69,"Kris Cox",83,62.69,67,42,"Puttingfrom7",2006
69,69,"Mark Wilson",79,62.69,67,42,"Puttingfrom7",2006
71,71,"Daniel Chopra",110,62.65,83,52,"Puttingfrom7",2006
71,71,"Fred Funk",106,62.65,83,52,"Puttingfrom7",2006
73,73,"Jeff Gove",91,62.5,72,45,"Puttingfrom7",2006
74,74,"Tim Petrovic",95,62.35,85,53,"Puttingfrom7",2006
74,74,"Tag Ridings",103,62.35,85,53,"Puttingfrom7",2006
76,76,"Skip Kendall",72,62.3,61,38,"Puttingfrom7",2006
77,77,"Ryuji Imada",105,62.16,74,46,"Puttingfrom7",2006
78,78,"Tom Pernice Jr",108,61.97,71,44,"Puttingfrom7",2006
79,79,"John Rollins",93,61.9,63,39,"Puttingfrom7",2006
80,80,"Zach Johnson",98,61.64,73,45,"Puttingfrom7",2006
81,81,"Steve Jones",83,61.54,52,32,"Puttingfrom7",2006
81,81,"DA Points",82,61.54,65,40,"Puttingfrom7",2006
83,83,"Greg Kraft",79,61.4,57,35,"Puttingfrom7",2006
83,83,"Greg Owen",79,61.4,57,35,"Puttingfrom7",2006
83,83,"Rod Pampling",89,61.4,57,35,"Puttingfrom7",2006
86,86,"Jon Mills",68,61.36,44,27,"Puttingfrom7",2006
87,87,"Alex Cejka",93,61.29,62,38,"Puttingfrom7",2006
88,88,"Tjaart van der Walt",60,61.22,49,30,"Puttingfrom7",2006
88,88,"Vance Veazey",59,61.22,49,30,"Puttingfrom7",2006
90,90,"Jeff Brehaut",100,60.98,82,50,"Puttingfrom7",2006
90,90,"Bill Haas",99,60.98,82,50,"Puttingfrom7",2006
92,92,"Ian Leggatt",80,60.94,64,39,"Puttingfrom7",2006
93,93,"JL Lewis",57,60.87,46,28,"Puttingfrom7",2006
94,94,"Trevor Immelman",86,60.81,74,45,"Puttingfrom7",2006
95,95,"Lucas Glover",105,60.76,79,48,"Puttingfrom7",2006
96,96,"Mark OMeara",52,60.47,43,26,"Puttingfrom7",2006
97,97,"Paul Stankowski",70,60.32,63,38,"Puttingfrom7",2006
98,98,"Steve Lowery",99,60.29,68,41,"Puttingfrom7",2006
99,99,"Jeff Sluman",101,60.27,73,44,"Puttingfrom7",2006
100,100,"Sean OHair",100,60.26,78,47,"Puttingfrom7",2006
101,101,"Olin Browne",108,60.23,88,53,"Puttingfrom7",2006
102,102,"Craig Barlow",77,60,55,33,"Puttingfrom7",2006
102,102,"Chris Couch",75,60,70,42,"Puttingfrom7",2006
102,102,"Retief Goosen",68,60,40,24,"Puttingfrom7",2006
102,102,"Matt Hansen",68,60,55,33,"Puttingfrom7",2006
102,102,"Jerry Smith",94,60,75,45,"Puttingfrom7",2006
102,102,"Kirk Triplett",58,60,40,24,"Puttingfrom7",2006
108,108,"Dean Wilson",115,59.76,82,49,"Puttingfrom7",2006
109,109,"James Driscoll",80,59.74,77,46,"Puttingfrom7",2006
110,110,"Rory Sabbatini",84,59.68,62,37,"Puttingfrom7",2006
111,111,"Thomas Levet",53,59.52,42,25,"Puttingfrom7",2006
112,112,"Jeff Maggert",81,59.49,79,47,"Puttingfrom7",2006
113,113,"Ted Purdy",103,59.32,59,35,"Puttingfrom7",2006
114,114,"Carl Pettersson",95,59.21,76,45,"Puttingfrom7",2006
