"3PuttAvoidanceRound1_RANKTHISWEEK_2011","3PuttAvoidanceRound1_RANKLASTWEEK_2011","3PuttAvoidanceRound1_PLAYERNAME_2011","3PuttAvoidanceRound1__2011","3PuttAvoidanceRound1_Pct_2011","3PuttAvoidanceRound1_TOTAL3PUTTS_2011","3PuttAvoidanceRound1_TOTALHOLES_2011","stat_name","year"
1,1,"Luke Donald",NA,1.23,4,324,"3PuttAvoidanceRound1",2011
2,2,"Brandt Jobe",NA,1.39,7,504,"3PuttAvoidanceRound1",2011
3,3,"Carl Pettersson",NA,1.44,7,486,"3PuttAvoidanceRound1",2011
3,3,"Vaughn Taylor",NA,1.44,7,486,"3PuttAvoidanceRound1",2011
5,5,"Matt Kuchar",NA,1.45,6,414,"3PuttAvoidanceRound1",2011
6,6,"Bryce Molder",NA,1.5,7,468,"3PuttAvoidanceRound1",2011
7,7,"Chris Couch",NA,1.59,6,378,"3PuttAvoidanceRound1",2011
7,7,"George McNeill",NA,1.59,6,378,"3PuttAvoidanceRound1",2011
9,9,"Spencer Levin",NA,1.61,9,558,"3PuttAvoidanceRound1",2011
10,10,"YE Yang",NA,1.63,5,306,"3PuttAvoidanceRound1",2011
11,11,"Kevin Chappell",NA,1.71,8,468,"3PuttAvoidanceRound1",2011
11,11,"Brian Gay",NA,1.71,8,468,"3PuttAvoidanceRound1",2011
13,13,"Freddie Jacobson",NA,1.78,8,450,"3PuttAvoidanceRound1",2011
13,13,"Jeff Overton",NA,1.78,8,450,"3PuttAvoidanceRound1",2011
15,15,"JB Holmes",NA,1.85,5,270,"3PuttAvoidanceRound1",2011
15,15,"Kevin Kisner",NA,1.85,8,432,"3PuttAvoidanceRound1",2011
15,15,"Rory Sabbatini",NA,1.85,8,432,"3PuttAvoidanceRound1",2011
15,15,"Dean Wilson",NA,1.85,7,378,"3PuttAvoidanceRound1",2011
19,19,"Marc Turnesa",NA,1.94,7,360,"3PuttAvoidanceRound1",2011
20,20,"Bill Haas",NA,2,9,450,"3PuttAvoidanceRound1",2011
21,21,"Lucas Glover",NA,2.02,8,396,"3PuttAvoidanceRound1",2011
21,21,"Davis Love III",NA,2.02,8,396,"3PuttAvoidanceRound1",2011
23,23,"Hunter Haas",NA,2.04,11,540,"3PuttAvoidanceRound1",2011
24,24,"Colt Knost",NA,2.06,10,486,"3PuttAvoidanceRound1",2011
25,25,"Sergio Garcia",NA,2.08,6,288,"3PuttAvoidanceRound1",2011
25,25,"Nate Smith",NA,2.08,9,432,"3PuttAvoidanceRound1",2011
27,27,"Nathan Green",NA,2.14,10,468,"3PuttAvoidanceRound1",2011
28,28,"Steve Stricker",NA,2.16,7,324,"3PuttAvoidanceRound1",2011
29,29,"Martin Piller",NA,2.17,9,414,"3PuttAvoidanceRound1",2011
30,30,"Tim Herron",NA,2.18,11,504,"3PuttAvoidanceRound1",2011
31,31,"Geoff Ogilvy",NA,2.22,8,360,"3PuttAvoidanceRound1",2011
32,32,"Michael Bradley",NA,2.31,10,432,"3PuttAvoidanceRound1",2011
32,32,"Joe Ogilvie",NA,2.31,10,432,"3PuttAvoidanceRound1",2011
34,34,"Harrison Frazar",NA,2.34,8,342,"3PuttAvoidanceRound1",2011
35,35,"David Hearn",NA,2.35,11,468,"3PuttAvoidanceRound1",2011
35,35,"Jerry Kelly",NA,2.35,11,468,"3PuttAvoidanceRound1",2011
35,35,"Webb Simpson",NA,2.35,11,468,"3PuttAvoidanceRound1",2011
38,38,"Keegan Bradley",NA,2.38,12,504,"3PuttAvoidanceRound1",2011
38,38,"JJ Henry",NA,2.38,12,504,"3PuttAvoidanceRound1",2011
