"AverageDistanceofBirdieputtsmade_RANKTHISWEEK_2014","AverageDistanceofBirdieputtsmade_RANKLASTWEEK_2014","AverageDistanceofBirdieputtsmade_PLAYERNAME_2014","AverageDistanceofBirdieputtsmade_ROUNDS_2014","AverageDistanceofBirdieputtsmade_AVG_2014","AverageDistanceofBirdieputtsmade_TOTDISTFT_2014","AverageDistanceofBirdieputtsmade_TOTBIRDIEPUTTSMADE_2014","AverageDistanceofBirdieputtsmade_LONGESTMADEFT_2014","AverageDistanceofBirdieputtsmade_SHORTESTMADEFT_2014","stat_name","year"
38,38,"Jeff Overton",80,NA,2231.417,217,77,NA,"AverageDistanceofBirdieputtsmade",2014
38,38,"Henrik Stenson",56,NA,1539.667,150,69,NA,"AverageDistanceofBirdieputtsmade",2014
44,44,"Russell Henley",92,NA,2666.417,262,56,NA,"AverageDistanceofBirdieputtsmade",2014
44,44,"Justin Hicks",103,NA,2997.25,294,49,NA,"AverageDistanceofBirdieputtsmade",2014
44,44,"Billy Hurley III",86,NA,2276.333,223,46,NA,"AverageDistanceofBirdieputtsmade",2014
44,44,"Jerry Kelly",80,NA,2278.167,224,49,NA,"AverageDistanceofBirdieputtsmade",2014
44,44,"Scott Langley",95,NA,2672.417,263,56,NA,"AverageDistanceofBirdieputtsmade",2014
44,44,"Jeff Maggert",54,NA,1247.667,123,42,NA,"AverageDistanceofBirdieputtsmade",2014
44,44,"Ian Poulter",57,NA,1434,141,65,NA,"AverageDistanceofBirdieputtsmade",2014
44,44,"Brandt Snedeker",89,NA,2296.25,225,39,NA,"AverageDistanceofBirdieputtsmade",2014
44,44,"Chris Stroud",88,NA,2569.917,253,58,NA,"AverageDistanceofBirdieputtsmade",2014
53,53,"Sangmoon Bae",76,NA,2374.75,236,48,NA,"AverageDistanceofBirdieputtsmade",2014
53,53,"Ricky Barnes",92,NA,2640.167,261,58,NA,"AverageDistanceofBirdieputtsmade",2014
53,53,"Bud Cauley",56,NA,1444.083,143,65,NA,"AverageDistanceofBirdieputtsmade",2014
53,53,"Brian Harman",111,NA,3343,332,71,NA,"AverageDistanceofBirdieputtsmade",2014
53,53,"Martin Kaymer",65,NA,1599.167,159,56,NA,"AverageDistanceofBirdieputtsmade",2014
53,53,"Spencer Levin",59,NA,1458.75,145,63,NA,"AverageDistanceofBirdieputtsmade",2014
53,53,"Ryan Moore",86,NA,2262.917,225,50,NA,"AverageDistanceofBirdieputtsmade",2014
53,53,"Kevin Na",94,NA,2694.75,267,62,NA,"AverageDistanceofBirdieputtsmade",2014
53,53,"Seung Yul Noh",92,NA,2552.083,253,44,NA,"AverageDistanceofBirdieputtsmade",2014
53,53,"Bo Van Pelt",83,NA,2181.583,217,42,NA,"AverageDistanceofBirdieputtsmade",2014
63,63,"Jim Furyk",84,NA,2122,213,65,NA,"AverageDistanceofBirdieputtsmade",2014
63,63,"Retief Goosen",94,NA,2549.333,254,73,NA,"AverageDistanceofBirdieputtsmade",2014
63,63,"Luke Guthrie",85,NA,2650.417,266,45,NA,"AverageDistanceofBirdieputtsmade",2014
63,63,"Zach Johnson",97,NA,2990,299,53,NA,"AverageDistanceofBirdieputtsmade",2014
63,63,"George McNeill",79,NA,2458.583,245,52,NA,"AverageDistanceofBirdieputtsmade",2014
63,63,"Geoff Ogilvy",84,NA,2260.667,227,40,NA,"AverageDistanceofBirdieputtsmade",2014
63,63,"Ted Potter Jr",68,NA,1663,166,41,1,"AverageDistanceofBirdieputtsmade",2014
63,63,"Lee Westwood",57,NA,1574.167,158,45,NA,"AverageDistanceofBirdieputtsmade",2014
71,71,"Jason Bohn",81,NA,2247.25,227,44,NA,"AverageDistanceofBirdieputtsmade",2014
71,71,"David Hearn",97,NA,2724.083,274,37,NA,"AverageDistanceofBirdieputtsmade",2014
71,71,"Jim Herman",62,NA,1403.25,141,69,NA,"AverageDistanceofBirdieputtsmade",2014
71,71,"Morgan Hoffmann",103,NA,3066.5,309,44,NA,"AverageDistanceofBirdieputtsmade",2014
71,71,"Hunter Mahan",88,NA,2435.75,245,55,NA,"AverageDistanceofBirdieputtsmade",2014
71,71,"Vijay Singh",83,NA,2336.417,235,43,NA,"AverageDistanceofBirdieputtsmade",2014
71,71,"Brendan Steele",89,NA,2447.083,247,46,NA,"AverageDistanceofBirdieputtsmade",2014
71,71,"Brian Stuard",91,NA,2471.25,250,51,NA,"AverageDistanceofBirdieputtsmade",2014
71,71,"Andrew Svoboda",77,NA,2106.25,213,47,NA,"AverageDistanceofBirdieputtsmade",2014
71,71,"Mark Wilson",69,NA,1463.083,148,49,NA,"AverageDistanceofBirdieputtsmade",2014
81,81,"Stewart Cink",91,NA,2276.667,231,49,NA,"AverageDistanceofBirdieputtsmade",2014
81,81,"Tim Clark",75,NA,2018.083,205,70,NA,"AverageDistanceofBirdieputtsmade",2014
81,81,"Brian Davis",93,NA,2560.917,261,53,NA,"AverageDistanceofBirdieputtsmade",2014
81,81,"Davis Love III",74,NA,1888.5,192,52,NA,"AverageDistanceofBirdieputtsmade",2014
81,81,"Pat Perez",84,NA,2275.333,232,53,NA,"AverageDistanceofBirdieputtsmade",2014
81,81,"DA Points",75,NA,1597.333,163,49,NA,"AverageDistanceofBirdieputtsmade",2014
81,81,"John Rollins",84,NA,1801.75,184,72,NA,"AverageDistanceofBirdieputtsmade",2014
81,81,"Tim Wilkinson",86,NA,2086.5,213,53,NA,"AverageDistanceofBirdieputtsmade",2014
89,89,"Aaron Baddeley",74,NA,1971.917,202,39,NA,"AverageDistanceofBirdieputtsmade",2014
89,89,"Erik Compton",88,NA,2290.917,235,49,NA,"AverageDistanceofBirdieputtsmade",2014
89,89,"Brendon de Jonge",109,NA,2832.083,291,61,NA,"AverageDistanceofBirdieputtsmade",2014
89,89,"James Driscoll",71,NA,1682.5,173,65,NA,"AverageDistanceofBirdieputtsmade",2014
89,89,"Charles Howell III",106,NA,3119.083,319,53,NA,"AverageDistanceofBirdieputtsmade",2014
89,89,"Chris Kirk",105,NA,2955.25,304,63,NA,"AverageDistanceofBirdieputtsmade",2014
89,89,"Kevin Kisner",85,NA,2302.333,237,52,NA,"AverageDistanceofBirdieputtsmade",2014
89,89,"Will Ma Kenzie",82,NA,2367.417,242,61,NA,"AverageDistanceofBirdieputtsmade",2014
89,89,"Ben Martin",80,NA,2031.833,209,47,NA,"AverageDistanceofBirdieputtsmade",2014
89,89,"Jim Renner",61,NA,1516.917,156,45,NA,"AverageDistanceofBirdieputtsmade",2014
89,89,"Charlie Wi",72,NA,1810.333,186,55,NA,"AverageDistanceofBirdieputtsmade",2014
100,100,"Keegan Bradley",89,NA,2271,234,47,NA,"AverageDistanceofBirdieputtsmade",2014
100,100,"Paul Casey",56,NA,1582.583,164,50,NA,"AverageDistanceofBirdieputtsmade",2014
100,100,"Russell Knox",92,NA,2501.083,259,44,NA,"AverageDistanceofBirdieputtsmade",2014
100,100,"Brooks Koepka",56,NA,1503.083,156,45,NA,"AverageDistanceofBirdieputtsmade",2014
100,100,"Richard Lee",80,NA,1712.083,177,60,NA,"AverageDistanceofBirdieputtsmade",2014
100,100,"William McGirt",96,NA,2640.25,272,49,NA,"AverageDistanceofBirdieputtsmade",2014
100,100,"Bryce Molder",77,NA,1847,191,56,NA,"AverageDistanceofBirdieputtsmade",2014
100,100,"Justin Rose",70,NA,1778.25,184,61,NA,"AverageDistanceofBirdieputtsmade",2014
108,108,"Robert Allenby",83,NA,2129.667,222,63,NA,"AverageDistanceofBirdieputtsmade",2014
108,108,"Jonas Blixt",64,NA,1339.083,140,53,NA,"AverageDistanceofBirdieputtsmade",2014
108,108,"James Hahn",82,NA,2061,216,51,NA,"AverageDistanceofBirdieputtsmade",2014
108,108,"Louis Oosthuizen",50,NA,978.667,102,47,NA,"AverageDistanceofBirdieputtsmade",2014
108,108,"Jordan Spieth",102,NA,2806.917,293,51,NA,"AverageDistanceofBirdieputtsmade",2014
113,113,"Martin Flores",85,NA,2055.667,217,49,NA,"AverageDistanceofBirdieputtsmade",2014
113,113,"Wes Roach",67,NA,1608.833,170,56,NA,"AverageDistanceofBirdieputtsmade",2014
113,113,"Andres Romero",81,NA,2215.917,234,42,NA,"AverageDistanceofBirdieputtsmade",2014
113,113,"Scott Stallings",77,NA,1723.333,182,54,NA,"AverageDistanceofBirdieputtsmade",2014
113,113,"Kevin Streelman",79,NA,2121.083,224,41,NA,"AverageDistanceofBirdieputtsmade",2014
118,118,"Woody Austin",63,NA,1671.833,177,53,1,"AverageDistanceofBirdieputtsmade",2014
118,118,"Jonathan Byrd",76,NA,1856,197,76,NA,"AverageDistanceofBirdieputtsmade",2014
118,118,"Angel Cabrera",69,NA,2003.167,213,40,NA,"AverageDistanceofBirdieputtsmade",2014
118,118,"Kevin Chappell",100,NA,2971.5,316,56,NA,"AverageDistanceofBirdieputtsmade",2014
118,118,"Marc Leishman",81,NA,2115.5,225,54,NA,"AverageDistanceofBirdieputtsmade",2014
118,118,"Rory McIlroy",66,NA,2099.583,222,60,NA,"AverageDistanceofBirdieputtsmade",2014
118,118,"Webb Simpson",87,NA,2575.583,274,47,NA,"AverageDistanceofBirdieputtsmade",2014
118,118,"Hudson Swafford",75,NA,1702.417,180,47,NA,"AverageDistanceofBirdieputtsmade",2014
118,118,"Boo Weekley",73,NA,1501.333,160,53,NA,"AverageDistanceofBirdieputtsmade",2014
127,127,"Briny Baird",50,NA,1217.833,131,44,NA,"AverageDistanceofBirdieputtsmade",2014
127,127,"Brice Garnett",92,NA,2335.5,251,64,NA,"AverageDistanceofBirdieputtsmade",2014
127,127,"Bill Haas",107,NA,2624.75,280,44,NA,"AverageDistanceofBirdieputtsmade",2014
127,127,"Charley Hoffman",93,NA,2658,286,42,NA,"AverageDistanceofBirdieputtsmade",2014
127,127,"Billy Horschel",92,NA,2188,235,57,NA,"AverageDistanceofBirdieputtsmade",2014
127,127,"Dustin Johnson",58,NA,1509.5,162,48,NA,"AverageDistanceofBirdieputtsmade",2014
127,127,"Jason Kokrak",65,NA,2060.917,220,72,NA,"AverageDistanceofBirdieputtsmade",2014
127,127,"Phil Mickelson",71,NA,1701.5,182,38,NA,"AverageDistanceofBirdieputtsmade",2014
127,127,"Sean OHair",77,NA,1882.25,202,51,NA,"AverageDistanceofBirdieputtsmade",2014
127,127,"Ryan Palmer",85,NA,2423.917,260,77,NA,"AverageDistanceofBirdieputtsmade",2014
127,127,"Adam Scott",68,NA,2180,234,60,NA,"AverageDistanceofBirdieputtsmade",2014
138,138,"Gonzalo Fdez Castano",83,NA,2064.167,224,49,NA,"AverageDistanceofBirdieputtsmade",2014
138,138,"Chesson Hadley",84,NA,2298.25,248,39,NA,"AverageDistanceofBirdieputtsmade",2014
138,138,"Ryo Ishikawa",75,NA,2118.083,229,58,NA,"AverageDistanceofBirdieputtsmade",2014
138,138,"Cameron Tringale",111,NA,2892.5,314,35,NA,"AverageDistanceofBirdieputtsmade",2014
142,142,"Ken Duke",80,NA,1974.917,215,61,NA,"AverageDistanceofBirdieputtsmade",2014
142,142,"Carl Pettersson",91,NA,2528.833,276,58,NA,"AverageDistanceofBirdieputtsmade",2014
142,142,"Charl Schwartzel",64,NA,1858.083,202,43,NA,"AverageDistanceofBirdieputtsmade",2014
142,142,"Nick Watney",80,NA,1820,199,44,NA,"AverageDistanceofBirdieputtsmade",2014
142,142,"Will Wilcox",51,NA,1116.833,122,62,NA,"AverageDistanceofBirdieputtsmade",2014
147,147,"Brad Fritsch",50,NA,1138.167,125,57,NA,"AverageDistanceofBirdieputtsmade",2014
147,147,"Robert Garrigus",80,NA,2382.75,263,37,NA,"AverageDistanceofBirdieputtsmade",2014
147,147,"Lucas Glover",68,NA,1309.083,144,46,NA,"AverageDistanceofBirdieputtsmade",2014
147,147,"David Lingmerth",80,NA,1961.583,215,48,NA,"AverageDistanceofBirdieputtsmade",2014
147,147,"Andrew Loupe",65,NA,1559.75,172,42,NA,"AverageDistanceofBirdieputtsmade",2014
147,147,"Jimmy Walker",98,NA,2696.417,296,43,NA,"AverageDistanceofBirdieputtsmade",2014
147,147,"Mike Weir",69,NA,1295.583,143,49,NA,"AverageDistanceofBirdieputtsmade",2014
154,154,"Harris English",95,NA,2353.917,262,66,NA,"AverageDistanceofBirdieputtsmade",2014
154,154,"Bronson La Cassie",51,NA,882.25,98,35,NA,"AverageDistanceofBirdieputtsmade",2014
154,154,"Troy Matteson",62,NA,1330.917,148,43,NA,"AverageDistanceofBirdieputtsmade",2014
154,154,"Nicholas Thompson",85,NA,1833.083,203,50,NA,"AverageDistanceofBirdieputtsmade",2014
154,154,"Gary Woodland",93,NA,2247.833,250,54,NA,"AverageDistanceofBirdieputtsmade",2014
159,159,"Steven Bowditch",93,NA,2243.75,251,40,NA,"AverageDistanceofBirdieputtsmade",2014
159,159,"Jason Day",54,NA,1051.083,118,57,NA,"AverageDistanceofBirdieputtsmade",2014
159,159,"Derek Ernst",80,NA,1662.583,186,42,NA,"AverageDistanceofBirdieputtsmade",2014
159,159,"JB Holmes",86,NA,2448.833,274,68,NA,"AverageDistanceofBirdieputtsmade",2014
159,159,"Kevin Stadler",90,NA,2008.083,226,47,NA,"AverageDistanceofBirdieputtsmade",2014
159,159,"Josh Teater",90,NA,2001.75,225,54,NA,"AverageDistanceofBirdieputtsmade",2014
159,159,"Jhonattan Vegas",77,NA,1820.917,205,69,NA,"AverageDistanceofBirdieputtsmade",2014
166,166,"Tyrone Van Aswegen",79,NA,1880.667,213,41,NA,"AverageDistanceofBirdieputtsmade",2014
167,167,"Tommy Gainey",73,NA,1753.583,200,39,NA,"AverageDistanceofBirdieputtsmade",2014
168,168,"Jason Dufner",57,NA,1298.583,150,40,NA,"AverageDistanceofBirdieputtsmade",2014
169,169,"Rickie Fowler",91,NA,1956.25,230,38,NA,"AverageDistanceofBirdieputtsmade",2014
169,169,"Hideki Matsuyama",82,NA,1996.333,234,45,NA,"AverageDistanceofBirdieputtsmade",2014
169,169,"Bubba Watson",76,NA,1859.917,219,59,NA,"AverageDistanceofBirdieputtsmade",2014
172,172,"Martin Laird",66,NA,1488.667,177,47,NA,"AverageDistanceofBirdieputtsmade",2014
173,173,"Patrick Reed",92,NA,2023.417,242,55,NA,"AverageDistanceofBirdieputtsmade",2014
173,173,"Kyle Stanley",87,NA,1828.417,219,44,NA,"AverageDistanceofBirdieputtsmade",2014
175,175,"Jamie Lovemark",64,NA,1251.583,153,61,NA,"AverageDistanceofBirdieputtsmade",2014
176,176,"Michael Putnam",106,NA,2330.25,292,45,NA,"AverageDistanceofBirdieputtsmade",2014
177,177,"John Peterson",62,NA,1229.083,161,33,NA,"AverageDistanceofBirdieputtsmade",2014
