"ApexHeight_RANKTHISWEEK_2015","ApexHeight_RANKLASTWEEK_2015","ApexHeight_PLAYERNAME_2015","ApexHeight_ROUNDS_2015","ApexHeight_AVG_2015","ApexHeight_TOTALAPEXHEIGHT_2015","ApexHeight_TOTALATTEMPTS_2015","ApexHeight_HIGHESTAPEXPOINT_2015","ApexHeight_LOWESTAPEXPOINT_2015","stat_name","year"
33,33,"Retief Goosen",81,NA,NA,71,NA,NA,"ApexHeight",2015
34,34,"Brendan Steele",88,NA,NA,91,NA,NA,"ApexHeight",2015
35,35,"Justin Rose",69,NA,NA,53,NA,NA,"ApexHeight",2015
36,36,"Matt Every",73,NA,NA,68,NA,NA,"ApexHeight",2015
37,37,"Troy Merritt",91,NA,NA,80,NA,NA,"ApexHeight",2015
38,38,"Chesson Hadley",101,NA,NA,85,NA,NA,"ApexHeight",2015
39,39,"Sergio Garcia",59,NA,NA,41,NA,NA,"ApexHeight",2015
39,39,"Martin Laird",77,NA,NA,67,NA,NA,"ApexHeight",2015
41,41,"Jimmy Walker",89,NA,NA,71,NA,NA,"ApexHeight",2015
42,42,"Oscar Fraustro",58,NA,NA,38,NA,NA,"ApexHeight",2015
43,43,"Luke Donald",71,NA,NA,51,NA,NA,"ApexHeight",2015
43,43,"Harris English",105,NA,NA,98,NA,NA,"ApexHeight",2015
43,43,"Robert Garrigus",70,NA,NA,50,NA,NA,"ApexHeight",2015
46,46,"Geoff Ogilvy",50,NA,NA,40,NA,NA,"ApexHeight",2015
47,47,"Adam Hadwin",95,NA,NA,89,NA,NA,"ApexHeight",2015
48,48,"Aaron Baddeley",76,NA,NA,40,NA,NA,"ApexHeight",2015
49,49,"Mark Wilson",89,NA,NA,82,NA,NA,"ApexHeight",2015
50,50,"Charlie Beljan",76,NA,NA,57,NA,NA,"ApexHeight",2015
51,51,"David Lingmerth",90,NA,NA,86,NA,NA,"ApexHeight",2015
51,51,"Scott Stallings",60,NA,NA,52,NA,NA,"ApexHeight",2015
53,53,"Jason Gore",76,NA,NA,64,NA,NA,"ApexHeight",2015
54,54,"Hideki Matsuyama",95,NA,NA,84,NA,NA,"ApexHeight",2015
55,55,"Angel Cabrera",53,NA,NA,50,NA,NA,"ApexHeight",2015
56,56,"Matt Kuchar",97,NA,NA,87,NA,NA,"ApexHeight",2015
57,57,"Daniel Berger",97,NA,NA,68,NA,NA,"ApexHeight",2015
58,58,"Gary Woodland",81,NA,NA,59,NA,NA,"ApexHeight",2015
59,59,"Cameron Tringale",96,NA,NA,86,NA,NA,"ApexHeight",2015
60,60,"Blayne Barber",76,NA,NA,69,NA,NA,"ApexHeight",2015
61,61,"Jason Kokrak",88,NA,NA,84,NA,NA,"ApexHeight",2015
61,61,"Hunter Mahan",88,NA,NA,72,NA,NA,"ApexHeight",2015
63,63,"David Hearn",97,NA,NA,94,NA,NA,"ApexHeight",2015
64,64,"Vijay Singh",78,NA,NA,72,NA,NA,"ApexHeight",2015
65,65,"Kevin Streelman",95,NA,NA,81,NA,NA,"ApexHeight",2015
66,66,"Zach Johnson",90,NA,NA,86,NA,NA,"ApexHeight",2015
67,67,"Bill Haas",89,NA,NA,79,NA,NA,"ApexHeight",2015
68,68,"Max Homa",78,NA,NA,62,NA,NA,"ApexHeight",2015
69,69,"Billy Horschel",99,NA,NA,86,NA,NA,"ApexHeight",2015
70,70,"Ernie Els",57,NA,NA,37,NA,NA,"ApexHeight",2015
70,70,"Cameron Percy",72,NA,NA,65,NA,NA,"ApexHeight",2015
72,72,"Jonathan Byrd",69,NA,NA,56,NA,NA,"ApexHeight",2015
73,73,"Luke Guthrie",84,NA,NA,78,NA,NA,"ApexHeight",2015
74,74,"Bubba Watson",71,NA,NA,52,NA,NA,"ApexHeight",2015
75,75,"Shawn Stefani",94,NA,NA,91,NA,NA,"ApexHeight",2015
76,76,"Martin Flores",95,NA,NA,89,NA,NA,"ApexHeight",2015
77,77,"Roberto Castro",54,NA,NA,38,NA,NA,"ApexHeight",2015
78,78,"Jonas Blixt",78,NA,NA,58,NA,NA,"ApexHeight",2015
78,78,"John Huh",102,NA,NA,110,NA,NA,"ApexHeight",2015
78,78,"Jim Renner",68,NA,NA,58,NA,NA,"ApexHeight",2015
78,78,"Steve Wheatcroft",87,NA,NA,90,NA,NA,"ApexHeight",2015
82,82,"Andres Gonzales",90,NA,NA,87,NA,NA,"ApexHeight",2015
83,83,"Chez Reavie",56,NA,NA,60,NA,NA,"ApexHeight",2015
84,84,"Andres Romero",69,NA,NA,49,NA,NA,"ApexHeight",2015
84,84,"Nick Watney",91,NA,NA,88,NA,NA,"ApexHeight",2015
86,86,"Steven Bowditch",103,NA,NA,99,NA,NA,"ApexHeight",2015
87,87,"Brian Davis",86,NA,NA,82,NA,NA,"ApexHeight",2015
88,88,"Marc Leishman",74,NA,NA,63,NA,NA,"ApexHeight",2015
88,88,"Webb Simpson",81,NA,NA,69,NA,NA,"ApexHeight",2015
90,90,"JJ Henry",94,NA,NA,72,NA,NA,"ApexHeight",2015
90,90,"Rory Sabbatini",81,NA,NA,74,NA,NA,"ApexHeight",2015
90,90,"Tyrone Van Aswegen",58,NA,NA,38,NA,NA,"ApexHeight",2015
93,93,"Alex Cejka",94,NA,NA,82,NA,NA,"ApexHeight",2015
94,94,"Zac Blair",108,NA,NA,101,NA,NA,"ApexHeight",2015
94,94,"Francesco Molinari",56,NA,NA,50,NA,NA,"ApexHeight",2015
96,96,"Jhonattan Vegas",90,NA,NA,76,NA,NA,"ApexHeight",2015
97,97,"Carl Pettersson",106,NA,NA,104,NA,NA,"ApexHeight",2015
97,97,"Bo Van Pelt",81,NA,NA,73,NA,NA,"ApexHeight",2015
99,99,"Chris Stroud",84,NA,NA,72,NA,NA,"ApexHeight",2015
100,100,"DA Points",72,NA,NA,54,NA,NA,"ApexHeight",2015
101,101,"Mark Hubbard",79,NA,NA,64,NA,NA,"ApexHeight",2015
102,102,"Lee Westwood",56,NA,NA,41,NA,NA,"ApexHeight",2015
103,103,"Bill Lunde",50,NA,NA,39,NA,NA,"ApexHeight",2015
104,104,"Andrew Putnam",68,NA,NA,59,NA,NA,"ApexHeight",2015
105,105,"Whee Kim",71,NA,NA,55,NA,NA,"ApexHeight",2015
106,106,"Brian Harman",90,NA,NA,83,NA,NA,"ApexHeight",2015
106,106,"Jeff Overton",94,NA,NA,84,NA,NA,"ApexHeight",2015
108,108,"Steven Alker",62,NA,NA,59,NA,NA,"ApexHeight",2015
109,109,"Jon Curran",83,NA,NA,73,NA,NA,"ApexHeight",2015
110,110,"Tom Hoge",83,NA,NA,67,NA,NA,"ApexHeight",2015
111,111,"Paul Casey",87,NA,NA,63,NA,NA,"ApexHeight",2015
112,112,"Brandt Snedeker",98,NA,NA,93,NA,NA,"ApexHeight",2015
113,113,"John Senden",80,NA,NA,60,NA,NA,"ApexHeight",2015
114,114,"Johnson Wagner",68,NA,NA,53,NA,NA,"ApexHeight",2015
115,115,"Adam Scott",51,NA,NA,35,NA,NA,"ApexHeight",2015
115,115,"David Toms",62,NA,NA,61,NA,NA,"ApexHeight",2015
117,117,"Billy Hurley III",83,NA,NA,71,NA,NA,"ApexHeight",2015
118,118,"Kevin Kisner",104,NA,NA,109,NA,NA,"ApexHeight",2015
119,119,"Ryo Ishikawa",90,NA,NA,89,NA,NA,"ApexHeight",2015
120,120,"Matt Jones",89,NA,NA,69,NA,NA,"ApexHeight",2015
120,120,"Patrick Reed",103,NA,NA,83,NA,NA,"ApexHeight",2015
122,122,"Sangmoon Bae",98,NA,NA,97,NA,NA,"ApexHeight",2015
123,123,"Gonzalo Fdez Castano",81,NA,NA,65,NA,NA,"ApexHeight",2015
123,123,"John Peterson",84,NA,NA,92,NA,NA,"ApexHeight",2015
125,125,"Louis Oosthuizen",68,NA,NA,45,NA,NA,"ApexHeight",2015
126,126,"Brice Garnett",81,NA,NA,69,NA,NA,"ApexHeight",2015
127,127,"Scott Brown",97,NA,NA,84,NA,NA,"ApexHeight",2015
128,128,"Chris Kirk",76,NA,NA,62,NA,NA,"ApexHeight",2015
129,129,"KJ Choi",66,NA,NA,54,NA,NA,"ApexHeight",2015
130,130,"Kyle Reifers",96,NA,NA,79,NA,NA,"ApexHeight",2015
131,131,"Ryan Moore",81,NA,NA,68,NA,NA,"ApexHeight",2015
132,132,"Tim Wilkinson",73,NA,NA,58,NA,NA,"ApexHeight",2015
133,133,"Jim Herman",88,NA,NA,85,NA,NA,"ApexHeight",2015
134,134,"Andrew Svoboda",80,NA,NA,75,NA,NA,"ApexHeight",2015
135,135,"Lucas Glover",79,NA,NA,81,NA,NA,"ApexHeight",2015
135,135,"Ian Poulter",68,NA,NA,53,NA,NA,"ApexHeight",2015
137,137,"Fabian Gomez",83,NA,NA,74,NA,NA,"ApexHeight",2015
137,137,"Michael Putnam",87,NA,NA,70,NA,NA,"ApexHeight",2015
139,139,"Scott Pinckney",88,NA,NA,81,NA,NA,"ApexHeight",2015
140,140,"Stewart Cink",77,NA,NA,66,NA,NA,"ApexHeight",2015
140,140,"Heath Slocum",57,NA,NA,42,NA,NA,"ApexHeight",2015
142,142,"Erik Compton",86,NA,NA,81,NA,NA,"ApexHeight",2015
142,142,"Ben Crane",62,NA,NA,53,NA,NA,"ApexHeight",2015
144,144,"Pat Perez",96,NA,NA,87,NA,NA,"ApexHeight",2015
145,145,"Charl Schwartzel",67,NA,NA,41,NA,NA,"ApexHeight",2015
146,146,"Brian Stuard",97,NA,NA,94,NA,NA,"ApexHeight",2015
147,147,"Derek Ernst",75,NA,NA,70,NA,NA,"ApexHeight",2015
148,148,"Ben Martin",93,NA,NA,89,NA,NA,"ApexHeight",2015
149,149,"Brendon Todd",96,NA,NA,81,NA,NA,"ApexHeight",2015
150,150,"Robert Allenby",63,NA,NA,56,NA,NA,"ApexHeight",2015
151,151,"Jim Furyk",71,NA,NA,52,NA,NA,"ApexHeight",2015
151,151,"Charles Howell III",105,NA,NA,106,NA,NA,"ApexHeight",2015
153,153,"Jamie Donaldson",50,NA,NA,45,NA,NA,"ApexHeight",2015
154,154,"Scott Langley",94,NA,NA,78,NA,NA,"ApexHeight",2015
155,155,"Chad Campbell",97,NA,NA,101,NA,NA,"ApexHeight",2015
156,156,"Brendon de Jonge",106,NA,NA,102,NA,NA,"ApexHeight",2015
157,157,"Jason Bohn",95,NA,NA,99,NA,NA,"ApexHeight",2015
158,158,"Greg Owen",58,NA,NA,50,NA,NA,"ApexHeight",2015
159,159,"Camilo Villegas",83,NA,NA,84,NA,NA,"ApexHeight",2015
160,160,"Derek Fathauer",81,NA,NA,67,NA,NA,"ApexHeight",2015
160,160,"Henrik Stenson",63,NA,NA,29,NA,NA,"ApexHeight",2015
162,162,"George McNeill",93,NA,NA,81,NA,NA,"ApexHeight",2015
163,163,"Colt Knost",90,NA,NA,86,NA,NA,"ApexHeight",2015
164,164,"Will Wilcox",58,NA,NA,43,NA,NA,"ApexHeight",2015
165,165,"Greg Chalmers",58,NA,NA,43,NA,NA,"ApexHeight",2015
166,166,"SJ Park",79,NA,NA,66,NA,NA,"ApexHeight",2015
167,167,"Robert Streb",110,NA,NA,108,NA,NA,"ApexHeight",2015
168,168,"William McGirt",103,NA,NA,110,NA,NA,"ApexHeight",2015
169,169,"Bryce Molder",91,NA,NA,84,NA,NA,"ApexHeight",2015
170,170,"Eric Axley",57,NA,NA,48,NA,NA,"ApexHeight",2015
171,171,"Justin Leonard",61,NA,NA,60,NA,NA,"ApexHeight",2015
172,172,"John Merrick",78,NA,NA,61,NA,NA,"ApexHeight",2015
173,173,"Chad Collins",79,NA,NA,71,NA,NA,"ApexHeight",2015
174,174,"Daniel Summerhays",101,NA,NA,82,NA,NA,"ApexHeight",2015
175,175,"Jason Dufner",76,NA,NA,56,NA,NA,"ApexHeight",2015
176,176,"Kevin Na",98,NA,NA,79,NA,NA,"ApexHeight",2015
176,176,"Boo Weekley",79,NA,NA,63,NA,NA,"ApexHeight",2015
178,178,"Jerry Kelly",79,NA,NA,70,NA,NA,"ApexHeight",2015
179,179,"Russell Knox",96,NA,NA,99,NA,NA,"ApexHeight",2015
180,180,"Byron Smith",59,NA,NA,41,NA,NA,"ApexHeight",2015
181,181,"Jonathan Randolph",72,NA,NA,63,NA,NA,"ApexHeight",2015
182,182,"Spencer Levin",99,NA,NA,97,NA,NA,"ApexHeight",2015
183,183,"Ken Duke",93,NA,NA,90,NA,NA,"ApexHeight",2015
184,184,"Ricky Barnes",82,NA,NA,56,NA,NA,"ApexHeight",2015
