"YTDParorBetterStreak_RANKTHISWEEK_2011","YTDParorBetterStreak_RANKLASTWEEK_2011","YTDParorBetterStreak_PLAYERNAME_2011","YTDParorBetterStreak__2011","YTDParorBetterStreak_NUMBEROFROUNDS_2011","stat_name","year"
64,64,"Tim Herron",NA,10,"YTDParorBetterStreak",2011
64,64,"Zach Johnson",NA,10,"YTDParorBetterStreak",2011
64,64,"Dustin Johnson",NA,10,"YTDParorBetterStreak",2011
64,64,"Hunter Mahan",NA,10,"YTDParorBetterStreak",2011
64,64,"William McGirt",NA,10,"YTDParorBetterStreak",2011
64,64,"Matt McQuillan",NA,10,"YTDParorBetterStreak",2011
64,64,"Sean OHair",NA,10,"YTDParorBetterStreak",2011
64,64,"Adam Scott",NA,10,"YTDParorBetterStreak",2011
64,64,"John Senden",NA,10,"YTDParorBetterStreak",2011
64,64,"Kevin Streelman",NA,10,"YTDParorBetterStreak",2011
64,64,"Jimmy Walker",NA,10,"YTDParorBetterStreak",2011
83,83,"Shane Bertsch",NA,9,"YTDParorBetterStreak",2011
83,83,"Matt Bettencourt",NA,9,"YTDParorBetterStreak",2011
83,83,"James Driscoll",NA,9,"YTDParorBetterStreak",2011
83,83,"Jason Dufner",NA,9,"YTDParorBetterStreak",2011
83,83,"David Duval",NA,9,"YTDParorBetterStreak",2011
83,83,"Hunter Haas",NA,9,"YTDParorBetterStreak",2011
83,83,"David Hearn",NA,9,"YTDParorBetterStreak",2011
83,83,"Charley Hoffman",NA,9,"YTDParorBetterStreak",2011
83,83,"Trevor Immelman",NA,9,"YTDParorBetterStreak",2011
83,83,"Robert Karlsson",NA,9,"YTDParorBetterStreak",2011
83,83,"Marc Leishman",NA,9,"YTDParorBetterStreak",2011
83,83,"Troy Matteson",NA,9,"YTDParorBetterStreak",2011
83,83,"Rory McIlroy",NA,9,"YTDParorBetterStreak",2011
83,83,"Phil Mickelson",NA,9,"YTDParorBetterStreak",2011
83,83,"Chris Riley",NA,9,"YTDParorBetterStreak",2011
83,83,"Paul Stankowski",NA,9,"YTDParorBetterStreak",2011
83,83,"Kyle Stanley",NA,9,"YTDParorBetterStreak",2011
83,83,"Daniel Summerhays",NA,9,"YTDParorBetterStreak",2011
83,83,"Michael Thompson",NA,9,"YTDParorBetterStreak",2011
83,83,"Boo Weekley",NA,9,"YTDParorBetterStreak",2011
103,103,"Robert Allenby",NA,8,"YTDParorBetterStreak",2011
103,103,"Arjun Atwal",NA,8,"YTDParorBetterStreak",2011
103,103,"Rich Beem",NA,8,"YTDParorBetterStreak",2011
103,103,"Keegan Bradley",NA,8,"YTDParorBetterStreak",2011
103,103,"Paul Casey",NA,8,"YTDParorBetterStreak",2011
103,103,"Fred Couples",NA,8,"YTDParorBetterStreak",2011
103,103,"Brian Davis",NA,8,"YTDParorBetterStreak",2011
103,103,"Jason Day",NA,8,"YTDParorBetterStreak",2011
103,103,"Steve Elkington",NA,8,"YTDParorBetterStreak",2011
103,103,"Tommy Gainey",NA,8,"YTDParorBetterStreak",2011
103,103,"Sergio Garcia",NA,8,"YTDParorBetterStreak",2011
103,103,"Robert Garrigus",NA,8,"YTDParorBetterStreak",2011
103,103,"Andres Gonzales",NA,8,"YTDParorBetterStreak",2011
103,103,"Padraig Harrington",NA,8,"YTDParorBetterStreak",2011
103,103,"JP Hayes",NA,8,"YTDParorBetterStreak",2011
103,103,"JJ Henry",NA,8,"YTDParorBetterStreak",2011
103,103,"JB Holmes",NA,8,"YTDParorBetterStreak",2011
103,103,"Kevin Kisner",NA,8,"YTDParorBetterStreak",2011
103,103,"Martin Laird",NA,8,"YTDParorBetterStreak",2011
103,103,"Frank Lickliter II",NA,8,"YTDParorBetterStreak",2011
103,103,"Ben Martin",NA,8,"YTDParorBetterStreak",2011
103,103,"Edoardo Molinari",NA,8,"YTDParorBetterStreak",2011
103,103,"Nick OHern",NA,8,"YTDParorBetterStreak",2011
103,103,"Joe Ogilvie",NA,8,"YTDParorBetterStreak",2011
103,103,"Louis Oosthuizen",NA,8,"YTDParorBetterStreak",2011
103,103,"Jeff Overton",NA,8,"YTDParorBetterStreak",2011
103,103,"Cameron Percy",NA,8,"YTDParorBetterStreak",2011
103,103,"Kenny Perry",NA,8,"YTDParorBetterStreak",2011
103,103,"Tim Petrovic",NA,8,"YTDParorBetterStreak",2011
103,103,"Brendan Steele",NA,8,"YTDParorBetterStreak",2011
103,103,"DJ Trahan",NA,8,"YTDParorBetterStreak",2011
103,103,"Kirk Triplett",NA,8,"YTDParorBetterStreak",2011
103,103,"Scott Verplank",NA,8,"YTDParorBetterStreak",2011
103,103,"Nick Watney",NA,8,"YTDParorBetterStreak",2011
103,103,"Brett Wetterich",NA,8,"YTDParorBetterStreak",2011
103,103,"Garrett Willis",NA,8,"YTDParorBetterStreak",2011
139,139,"Craig Barlow",NA,7,"YTDParorBetterStreak",2011
139,139,"Steven Bowditch",NA,7,"YTDParorBetterStreak",2011
139,139,"Joseph Bramlett",NA,7,"YTDParorBetterStreak",2011
139,139,"Mark Calcavecchia",NA,7,"YTDParorBetterStreak",2011
139,139,"Alex Cejka",NA,7,"YTDParorBetterStreak",2011
139,139,"Kevin Chappell",NA,7,"YTDParorBetterStreak",2011
139,139,"Ben Crane",NA,7,"YTDParorBetterStreak",2011
139,139,"Joe Durant",NA,7,"YTDParorBetterStreak",2011
139,139,"Ernie Els",NA,7,"YTDParorBetterStreak",2011
139,139,"Steve Flesch",NA,7,"YTDParorBetterStreak",2011
139,139,"Harrison Frazar",NA,7,"YTDParorBetterStreak",2011
139,139,"Fred Funk",NA,7,"YTDParorBetterStreak",2011
139,139,"Tom Gillis",NA,7,"YTDParorBetterStreak",2011
139,139,"Lucas Glover",NA,7,"YTDParorBetterStreak",2011
139,139,"Paul Goydos",NA,7,"YTDParorBetterStreak",2011
139,139,"Adam Hadwin",NA,7,"YTDParorBetterStreak",2011
139,139,"Anders Hansen",NA,7,"YTDParorBetterStreak",2011
139,139,"Billy Horschel",NA,7,"YTDParorBetterStreak",2011
139,139,"Ryuji Imada",NA,7,"YTDParorBetterStreak",2011
139,139,"Sung Kang",NA,7,"YTDParorBetterStreak",2011
139,139,"Anthony Kim",NA,7,"YTDParorBetterStreak",2011
139,139,"Tom Lehman",NA,7,"YTDParorBetterStreak",2011
139,139,"Jarrod Lyle",NA,7,"YTDParorBetterStreak",2011
139,139,"Will Ma Kenzie",NA,7,"YTDParorBetterStreak",2011
139,139,"John Mallinger",NA,7,"YTDParorBetterStreak",2011
139,139,"David Mathis",NA,7,"YTDParorBetterStreak",2011
139,139,"Scott McCarron",NA,7,"YTDParorBetterStreak",2011
139,139,"Graeme McDowell",NA,7,"YTDParorBetterStreak",2011
139,139,"George McNeill",NA,7,"YTDParorBetterStreak",2011
139,139,"Rocco Mediate",NA,7,"YTDParorBetterStreak",2011
139,139,"Troy Merritt",NA,7,"YTDParorBetterStreak",2011
139,139,"Zack Miller",NA,7,"YTDParorBetterStreak",2011
139,139,"Francesco Molinari",NA,7,"YTDParorBetterStreak",2011
139,139,"Tom Pernice Jr",NA,7,"YTDParorBetterStreak",2011
139,139,"Michael Putnam",NA,7,"YTDParorBetterStreak",2011
139,139,"Tag Ridings",NA,7,"YTDParorBetterStreak",2011
139,139,"Alexandre Rocha",NA,7,"YTDParorBetterStreak",2011
139,139,"John Rollins",NA,7,"YTDParorBetterStreak",2011
139,139,"Andres Romero",NA,7,"YTDParorBetterStreak",2011
139,139,"Scott Stallings",NA,7,"YTDParorBetterStreak",2011
139,139,"Henrik Stenson",NA,7,"YTDParorBetterStreak",2011
139,139,"Cameron Tringale",NA,7,"YTDParorBetterStreak",2011
139,139,"Camilo Villegas",NA,7,"YTDParorBetterStreak",2011
139,139,"Johnson Wagner",NA,7,"YTDParorBetterStreak",2011
139,139,"Charlie Wi",NA,7,"YTDParorBetterStreak",2011
139,139,"Gary Woodland",NA,7,"YTDParorBetterStreak",2011
185,185,"Stephen Ames",NA,6,"YTDParorBetterStreak",2011
185,185,"Ben Curtis",NA,6,"YTDParorBetterStreak",2011
185,185,"Bob Estes",NA,6,"YTDParorBetterStreak",2011
185,185,"Matt Every",NA,6,"YTDParorBetterStreak",2011
185,185,"Dan Forsman",NA,6,"YTDParorBetterStreak",2011
185,185,"Bobby Gates",NA,6,"YTDParorBetterStreak",2011
185,185,"Retief Goosen",NA,6,"YTDParorBetterStreak",2011
185,185,"Peter Hanson",NA,6,"YTDParorBetterStreak",2011
185,185,"Lee Janzen",NA,6,"YTDParorBetterStreak",2011
185,185,"Kent Jones",NA,6,"YTDParorBetterStreak",2011
185,185,"Martin Kaymer",NA,6,"YTDParorBetterStreak",2011
185,185,"Jeff Klauk",NA,6,"YTDParorBetterStreak",2011
185,185,"Derek Lamely",NA,6,"YTDParorBetterStreak",2011
185,185,"Michael Letzig",NA,6,"YTDParorBetterStreak",2011
185,185,"Jamie Lovemark",NA,6,"YTDParorBetterStreak",2011
185,185,"Shaun Micheel",NA,6,"YTDParorBetterStreak",2011
185,185,"Ryan Moore",NA,6,"YTDParorBetterStreak",2011
185,185,"Geoff Ogilvy",NA,6,"YTDParorBetterStreak",2011
185,185,"Jim Renner",NA,6,"YTDParorBetterStreak",2011
185,185,"Nate Smith",NA,6,"YTDParorBetterStreak",2011
185,185,"Drew Weaver",NA,6,"YTDParorBetterStreak",2011
185,185,"YE Yang",NA,6,"YTDParorBetterStreak",2011
207,207,"Stuart Appleby",NA,5,"YTDParorBetterStreak",2011
207,207,"Ricky Barnes",NA,5,"YTDParorBetterStreak",2011
207,207,"Chris Baryla",NA,5,"YTDParorBetterStreak",2011
207,207,"Craig Bowden",NA,5,"YTDParorBetterStreak",2011
207,207,"DJ Brigman",NA,5,"YTDParorBetterStreak",2011
207,207,"Angel Cabrera",NA,5,"YTDParorBetterStreak",2011
207,207,"Simon Dyson",NA,5,"YTDParorBetterStreak",2011
207,207,"Fabian Gomez",NA,5,"YTDParorBetterStreak",2011
207,207,"Nathan Green",NA,5,"YTDParorBetterStreak",2011
207,207,"Scott Gutschewski",NA,5,"YTDParorBetterStreak",2011
207,207,"Todd Hamilton",NA,5,"YTDParorBetterStreak",2011
207,207,"Mark Hensby",NA,5,"YTDParorBetterStreak",2011
207,207,"Justin Hicks",NA,5,"YTDParorBetterStreak",2011
207,207,"Richard Johnson",NA,5,"YTDParorBetterStreak",2011
207,207,"Bio Kim",NA,5,"YTDParorBetterStreak",2011
207,207,"Colt Knost",NA,5,"YTDParorBetterStreak",2011
207,207,"Ian Poulter",NA,5,"YTDParorBetterStreak",2011
207,207,"Alex Prugh",NA,5,"YTDParorBetterStreak",2011
207,207,"Jonathan Randolph",NA,5,"YTDParorBetterStreak",2011
207,207,"Sam Saunders",NA,5,"YTDParorBetterStreak",2011
207,207,"Vaughn Taylor",NA,5,"YTDParorBetterStreak",2011
207,207,"Peter Tomasulo",NA,5,"YTDParorBetterStreak",2011
207,207,"Marc Turnesa",NA,5,"YTDParorBetterStreak",2011
207,207,"Lee Westwood",NA,5,"YTDParorBetterStreak",2011
207,207,"Dean Wilson",NA,5,"YTDParorBetterStreak",2011
232,232,"Guy Boros",NA,4,"YTDParorBetterStreak",2011
232,232,"Mark Brooks",NA,4,"YTDParorBetterStreak",2011
232,232,"Tom Byrum",NA,4,"YTDParorBetterStreak",2011
232,232,"Darren Clarke",NA,4,"YTDParorBetterStreak",2011
232,232,"Erik Compton",NA,4,"YTDParorBetterStreak",2011
232,232,"John Cook",NA,4,"YTDParorBetterStreak",2011
232,232,"Robert Damron",NA,4,"YTDParorBetterStreak",2011
232,232,"Marco Dawson",NA,4,"YTDParorBetterStreak",2011
232,232,"Todd Fischer",NA,4,"YTDParorBetterStreak",2011
232,232,"Robert Gamez",NA,4,"YTDParorBetterStreak",2011
232,232,"Morgan Hoffmann",NA,4,"YTDParorBetterStreak",2011
232,232,"Ryo Ishikawa",NA,4,"YTDParorBetterStreak",2011
232,232,"Erick Justesen",NA,4,"YTDParorBetterStreak",2011
232,232,"KT Kim",NA,4,"YTDParorBetterStreak",2011
232,232,"JL Lewis",NA,4,"YTDParorBetterStreak",2011
232,232,"Peter Lonard",NA,4,"YTDParorBetterStreak",2011
232,232,"Jeff Maggert",NA,4,"YTDParorBetterStreak",2011
232,232,"Shigeki Maruyama",NA,4,"YTDParorBetterStreak",2011
232,232,"Anthony Paolucci",NA,4,"YTDParorBetterStreak",2011
232,232,"Jesper Parnevik",NA,4,"YTDParorBetterStreak",2011
232,232,"Carl Paulson",NA,4,"YTDParorBetterStreak",2011
232,232,"Martin Piller",NA,4,"YTDParorBetterStreak",2011
232,232,"Brett Quigley",NA,4,"YTDParorBetterStreak",2011
232,232,"Fran Quinn",NA,4,"YTDParorBetterStreak",2011
232,232,"Jeff Quinney",NA,4,"YTDParorBetterStreak",2011
232,232,"Alvaro Quiros",NA,4,"YTDParorBetterStreak",2011
232,232,"Robert Rock",NA,4,"YTDParorBetterStreak",2011
232,232,"Sal Spallone",NA,4,"YTDParorBetterStreak",2011
232,232,"Will Strickler",NA,4,"YTDParorBetterStreak",2011
232,232,"Omar Uresti",NA,4,"YTDParorBetterStreak",2011
232,232,"Duffy Waldorf",NA,4,"YTDParorBetterStreak",2011
232,232,"Matt Weibring",NA,4,"YTDParorBetterStreak",2011
232,232,"Mike Weir",NA,4,"YTDParorBetterStreak",2011
232,232,"Tiger Woods",NA,4,"YTDParorBetterStreak",2011
266,266,"Michael Allen",NA,3,"YTDParorBetterStreak",2011
266,266,"Thomas Bjorn",NA,3,"YTDParorBetterStreak",2011
266,266,"Alejandro Canizares",NA,3,"YTDParorBetterStreak",2011
266,266,"Patrick Cantlay",NA,3,"YTDParorBetterStreak",2011
266,266,"John Daly",NA,3,"YTDParorBetterStreak",2011
266,266,"Julian Etulain",NA,3,"YTDParorBetterStreak",2011
266,266,"Brad Faxon",NA,3,"YTDParorBetterStreak",2011
266,266,"Ross Fisher",NA,3,"YTDParorBetterStreak",2011
266,266,"Hiroyuki Fujita",NA,3,"YTDParorBetterStreak",2011
266,266,"Mathias Gronberg",NA,3,"YTDParorBetterStreak",2011
266,266,"Gregory Havret",NA,3,"YTDParorBetterStreak",2011
266,266,"Billy Hurley III",NA,3,"YTDParorBetterStreak",2011
266,266,"Jonathan Kaye",NA,3,"YTDParorBetterStreak",2011
266,266,"Jose Manuel Lara",NA,3,"YTDParorBetterStreak",2011
266,266,"WC Liang",NA,3,"YTDParorBetterStreak",2011
266,266,"Matteo Manassero",NA,3,"YTDParorBetterStreak",2011
266,266,"Steve Pate",NA,3,"YTDParorBetterStreak",2011
266,266,"Corey Pavin",NA,3,"YTDParorBetterStreak",2011
266,266,"Dicky Pride",NA,3,"YTDParorBetterStreak",2011
266,266,"Dave Schultz",NA,3,"YTDParorBetterStreak",2011
266,266,"Michael Sim",NA,3,"YTDParorBetterStreak",2011
266,266,"Jordan Spieth",NA,3,"YTDParorBetterStreak",2011
266,266,"Andre Stolz",NA,3,"YTDParorBetterStreak",2011
266,266,"Jerod Turner",NA,3,"YTDParorBetterStreak",2011
266,266,"Jay Williamson",NA,3,"YTDParorBetterStreak",2011
291,291,"Joe Affrunti",NA,2,"YTDParorBetterStreak",2011
291,291,"Steve Allan",NA,2,"YTDParorBetterStreak",2011
291,291,"Brian Bateman",NA,2,"YTDParorBetterStreak",2011
291,291,"Notah Begay III",NA,2,"YTDParorBetterStreak",2011
291,291,"Josh Broadaway",NA,2,"YTDParorBetterStreak",2011
291,291,"SSP Chawrasia",NA,2,"YTDParorBetterStreak",2011
291,291,"Daniel Chopra",NA,2,"YTDParorBetterStreak",2011
291,291,"Michael Clark II",NA,2,"YTDParorBetterStreak",2011
291,291,"Will Claxton",NA,2,"YTDParorBetterStreak",2011
291,291,"George Coetzee",NA,2,"YTDParorBetterStreak",2011
291,291,"Stuart Deane",NA,2,"YTDParorBetterStreak",2011
291,291,"Bubba Dickerson",NA,2,"YTDParorBetterStreak",2011
291,291,"Do Hoon Kim",NA,2,"YTDParorBetterStreak",2011
291,291,"Matt Fast",NA,2,"YTDParorBetterStreak",2011
291,291,"Marcus Fraser",NA,2,"YTDParorBetterStreak",2011
291,291,"Mathew Goggin",NA,2,"YTDParorBetterStreak",2011
291,291,"Scott Gordon",NA,2,"YTDParorBetterStreak",2011
291,291,"Richard Green",NA,2,"YTDParorBetterStreak",2011
291,291,"Russell Henley",NA,2,"YTDParorBetterStreak",2011
291,291,"Jason Hrynkiw",NA,2,"YTDParorBetterStreak",2011
291,291,"Miguel Angel Jimenez",NA,2,"YTDParorBetterStreak",2011
291,291,"Troy Kelly",NA,2,"YTDParorBetterStreak",2011
291,291,"Drew Kittleson",NA,2,"YTDParorBetterStreak",2011
291,291,"Pablo Larrazabal",NA,2,"YTDParorBetterStreak",2011
291,291,"Olafur Loftsson",NA,2,"YTDParorBetterStreak",2011
291,291,"Steve Lowery",NA,2,"YTDParorBetterStreak",2011
291,291,"Michio Matsumura",NA,2,"YTDParorBetterStreak",2011
291,291,"Hideki Matsuyama",NA,2,"YTDParorBetterStreak",2011
291,291,"Bob May",NA,2,"YTDParorBetterStreak",2011
291,291,"Garth Mulroy",NA,2,"YTDParorBetterStreak",2011
291,291,"Seung Yul Noh",NA,2,"YTDParorBetterStreak",2011
291,291,"Hennie Otto",NA,2,"YTDParorBetterStreak",2011
291,291,"Chad Proehl",NA,2,"YTDParorBetterStreak",2011
291,291,"Patrick Reed",NA,2,"YTDParorBetterStreak",2011
291,291,"John Riegger",NA,2,"YTDParorBetterStreak",2011
291,291,"Oscar Serna",NA,2,"YTDParorBetterStreak",2011
291,291,"Bob Sowards",NA,2,"YTDParorBetterStreak",2011
291,291,"Martin Trainer",NA,2,"YTDParorBetterStreak",2011
291,291,"Peter Uihlein",NA,2,"YTDParorBetterStreak",2011
291,291,"Grant Waite",NA,2,"YTDParorBetterStreak",2011
