"Last15EventsShortGame_RANKTHISWEEK_2005","Last15EventsShortGame_RANKLASTWEEK_2005","Last15EventsShortGame_PLAYERNAME_2005","Last15EventsShortGame_EVENTS_2005","Last15EventsShortGame_RATING_2005","stat_name","year"
1,1,"Vance Veazey",1,8.8,"Last15EventsShortGame",2005
2,2,"David Ogrin",1,8.3,"Last15EventsShortGame",2005
3,3,"Jason Hartwick",1,8.1,"Last15EventsShortGame",2005
4,4,"Gavin Flint",1,8,"Last15EventsShortGame",2005
4,4,"Jim McGovern",1,8,"Last15EventsShortGame",2005
6,6,"Brett Quigley",6,7.8,"Last15EventsShortGame",2005
7,7,"Jim Furyk",10,7.7,"Last15EventsShortGame",2005
7,7,"Stephen Gangluff",1,7.7,"Last15EventsShortGame",2005
7,7,"Nick Gilliam",2,7.7,"Last15EventsShortGame",2005
7,7,"Glen Hnatiuk",3,7.7,"Last15EventsShortGame",2005
7,7,"Mike Weir",3,7.7,"Last15EventsShortGame",2005
12,12,"Charl Schwartzel",1,7.5,"Last15EventsShortGame",2005
13,13,"Justin Bolli",5,7.4,"Last15EventsShortGame",2005
14,14,"Fred Funk",8,7.3,"Last15EventsShortGame",2005
14,14,"Ryuji Imada",6,7.3,"Last15EventsShortGame",2005
14,16,"David Toms",7,7.3,"Last15EventsShortGame",2005
17,16,"Colby Beckstrom",1,7.2,"Last15EventsShortGame",2005
17,16,"Bob Estes",10,7.2,"Last15EventsShortGame",2005
17,16,"JL Lewis",8,7.2,"Last15EventsShortGame",2005
17,16,"Kenny Perry",9,7.2,"Last15EventsShortGame",2005
17,16,"Carl Pettersson",10,7.2,"Last15EventsShortGame",2005
17,16,"Tom Scherrer",2,7.2,"Last15EventsShortGame",2005
23,23,"Doug Barron",6,7.1,"Last15EventsShortGame",2005
23,23,"Craig Bowden",6,7.1,"Last15EventsShortGame",2005
23,23,"Carlos Franco",9,7.1,"Last15EventsShortGame",2005
23,23,"David Frost",6,7.1,"Last15EventsShortGame",2005
23,23,"Michael Harris",2,7.1,"Last15EventsShortGame",2005
23,23,"Richard Johnson",7,7.1,"Last15EventsShortGame",2005
23,23,"Joel Kribel",2,7.1,"Last15EventsShortGame",2005
23,23,"Mike Small",2,7.1,"Last15EventsShortGame",2005
23,23,"Charlie Wi",6,7.1,"Last15EventsShortGame",2005
23,23,"Mark Wilson",7,7.1,"Last15EventsShortGame",2005
23,23,"Casey Wittenberg",3,7.1,"Last15EventsShortGame",2005
34,35,"Robert Damron",7,7,"Last15EventsShortGame",2005
34,35,"Paul Goydos",8,7,"Last15EventsShortGame",2005
34,35,"Craig Parry",6,7,"Last15EventsShortGame",2005
34,35,"Marcel Siem",1,7,"Last15EventsShortGame",2005
34,35,"Darron Stiles",9,7,"Last15EventsShortGame",2005
34,35,"Omar Uresti",6,7,"Last15EventsShortGame",2005
40,41,"Mark Calcavecchia",8,6.9,"Last15EventsShortGame",2005
40,23,"Tim Clark",6,6.9,"Last15EventsShortGame",2005
40,41,"Nick Faldo",4,6.9,"Last15EventsShortGame",2005
40,41,"Dudley Hart",7,6.9,"Last15EventsShortGame",2005
40,41,"David Howell",5,6.9,"Last15EventsShortGame",2005
40,41,"Peter Jacobsen",3,6.9,"Last15EventsShortGame",2005
40,41,"Jason Knutzon",1,6.9,"Last15EventsShortGame",2005
40,41,"Dick Mast",1,6.9,"Last15EventsShortGame",2005
40,41,"Steve Stricker",7,6.9,"Last15EventsShortGame",2005
49,49,"Alex Cejka",6,6.8,"Last15EventsShortGame",2005
49,49,"Daniel Chopra",5,6.8,"Last15EventsShortGame",2005
49,49,"John Cook",5,6.8,"Last15EventsShortGame",2005
49,49,"Ben Crane",10,6.8,"Last15EventsShortGame",2005
49,49,"SK Ho",1,6.8,"Last15EventsShortGame",2005
49,49,"John Huston",7,6.8,"Last15EventsShortGame",2005
49,49,"Thomas Levet",5,6.8,"Last15EventsShortGame",2005
49,49,"Shigeki Maruyama",9,6.8,"Last15EventsShortGame",2005
49,49,"Nick OHern",6,6.8,"Last15EventsShortGame",2005
49,49,"David Peoples",5,6.8,"Last15EventsShortGame",2005
49,49,"Tjaart van der Walt",7,6.8,"Last15EventsShortGame",2005
60,60,"Steven Bowditch",1,6.7,"Last15EventsShortGame",2005
60,60,"Bart Bryant",9,6.7,"Last15EventsShortGame",2005
60,60,"Brian Davis",8,6.7,"Last15EventsShortGame",2005
60,60,"Glen Day",9,6.7,"Last15EventsShortGame",2005
60,60,"Paul Gow",5,6.7,"Last15EventsShortGame",2005
60,60,"Jeff Hart",5,6.7,"Last15EventsShortGame",2005
60,60,"Trevor Immelman",5,6.7,"Last15EventsShortGame",2005
60,60,"Jerry Kelly",6,6.7,"Last15EventsShortGame",2005
60,60,"Tom Lehman",8,6.7,"Last15EventsShortGame",2005
60,60,"Justin Leonard",10,6.7,"Last15EventsShortGame",2005
60,60,"Joe Ogilvie",6,6.7,"Last15EventsShortGame",2005
60,60,"Greg Owen",9,6.7,"Last15EventsShortGame",2005
60,60,"David Roesch",1,6.7,"Last15EventsShortGame",2005
60,60,"Toru Taniguchi",2,6.7,"Last15EventsShortGame",2005
74,74,"Jason Bohn",9,6.6,"Last15EventsShortGame",2005
74,74,"Gavin Coles",8,6.6,"Last15EventsShortGame",2005
74,74,"Tim Conley",1,6.6,"Last15EventsShortGame",2005
74,74,"Fred Couples",4,6.6,"Last15EventsShortGame",2005
74,74,"Chris DiMarco",8,6.6,"Last15EventsShortGame",2005
74,74,"James Driscoll",5,6.6,"Last15EventsShortGame",2005
74,74,"Niclas Fasth",3,6.6,"Last15EventsShortGame",2005
74,74,"Kelly Gibson",2,6.6,"Last15EventsShortGame",2005
74,74,"Bill Haas",4,6.6,"Last15EventsShortGame",2005
74,74,"Tim Herron",11,6.6,"Last15EventsShortGame",2005
74,74,"Freddie Jacobson",8,6.6,"Last15EventsShortGame",2005
74,74,"Per Ulrik Johansson",4,6.6,"Last15EventsShortGame",2005
74,74,"Neal Lancaster",9,6.6,"Last15EventsShortGame",2005
74,74,"Davis Love III",7,6.6,"Last15EventsShortGame",2005
74,74,"Will Ma Kenzie",6,6.6,"Last15EventsShortGame",2005
74,74,"Colin Montgomerie",3,6.6,"Last15EventsShortGame",2005
74,74,"Kevin Na",4,6.6,"Last15EventsShortGame",2005
74,74,"Geoff Ogilvy",8,6.6,"Last15EventsShortGame",2005
74,74,"Rod Pampling",9,6.6,"Last15EventsShortGame",2005
74,74,"Corey Pavin",8,6.6,"Last15EventsShortGame",2005
