"LateLowestRound_RANKTHISWEEK_2013","LateLowestRound_RANKLASTWEEK_2013","LateLowestRound_PLAYERNAME_2013","LateLowestRound__2013","LateLowestRound_LOWRND_2013","stat_name","year"
456,456,"Sandy Lyle",NA,76,"LateLowestRound",2013
456,456,"David McNabb",NA,76,"LateLowestRound",2013
456,456,"Larry Mize",NA,76,"LateLowestRound",2013
456,456,"George Murray",NA,76,"LateLowestRound",2013
456,456,"Matthew NeSmith",NA,76,"LateLowestRound",2013
456,456,"Andy Pope",NA,76,"LateLowestRound",2013
456,456,"Daniel Popovic",NA,76,"LateLowestRound",2013
456,456,"Nathaniel Rau",NA,76,"LateLowestRound",2013
456,456,"Brian Ricketts",NA,76,"LateLowestRound",2013
456,456,"Peter Senior",NA,76,"LateLowestRound",2013
456,456,"Sonny Skinner",NA,76,"LateLowestRound",2013
456,456,"Mike Small",NA,76,"LateLowestRound",2013
456,456,"Adam Svensson",NA,76,"LateLowestRound",2013
456,456,"Jaco Van Zyl",NA,76,"LateLowestRound",2013
456,456,"Garrett Willis",NA,76,"LateLowestRound",2013
483,483,"Wu Ashun",NA,77,"LateLowestRound",2013
483,483,"Kyle Bilodeau",NA,77,"LateLowestRound",2013
483,483,"Mark Brown",NA,77,"LateLowestRound",2013
483,483,"Angel Cabrera Jr",NA,77,"LateLowestRound",2013
483,483,"Alex Cejka",NA,77,"LateLowestRound",2013
483,483,"Vince Covello",NA,77,"LateLowestRound",2013
483,483,"Chris Doak",NA,77,"LateLowestRound",2013
483,483,"Niclas Fasth",NA,77,"LateLowestRound",2013
483,483,"Bob Gaus",NA,77,"LateLowestRound",2013
483,483,"David Howell",NA,77,"LateLowestRound",2013
483,483,"Rikard Karlberg",NA,77,"LateLowestRound",2013
483,483,"Bryn Parry",NA,77,"LateLowestRound",2013
483,483,"Eddie Pepperell",NA,77,"LateLowestRound",2013
483,483,"Kevin Phelan",NA,77,"LateLowestRound",2013
483,483,"Ryan Polzin",NA,77,"LateLowestRound",2013
483,483,"Garrick Porteous",NA,77,"LateLowestRound",2013
483,483,"Alvaro Quiros",NA,77,"LateLowestRound",2013
483,483,"Lloyd Saltman",NA,77,"LateLowestRound",2013
483,483,"Ben Stow",NA,77,"LateLowestRound",2013
483,483,"Ryan Yip",NA,77,"LateLowestRound",2013
504,504,"Michael Campbell",NA,78,"LateLowestRound",2013
504,504,"Nick Faldo",NA,78,"LateLowestRound",2013
504,504,"Oliver Fisher",NA,78,"LateLowestRound",2013
504,504,"John Hahn",NA,78,"LateLowestRound",2013
504,504,"Justin Harding",NA,78,"LateLowestRound",2013
504,504,"Matt Harmon",NA,78,"LateLowestRound",2013
504,504,"Brendan Jones",NA,78,"LateLowestRound",2013
504,504,"Jeff Martin",NA,78,"LateLowestRound",2013
504,504,"Daisuke Maruyama",NA,78,"LateLowestRound",2013
504,504,"Gareth Maybin",NA,78,"LateLowestRound",2013
504,504,"Paul McGinley",NA,78,"LateLowestRound",2013
504,504,"Jimmy Mullen",NA,78,"LateLowestRound",2013
504,504,"Ryan Nelson",NA,78,"LateLowestRound",2013
504,504,"John Nieporte",NA,78,"LateLowestRound",2013
504,504,"Mark Sheftic",NA,78,"LateLowestRound",2013
504,504,"Yoshinobu Tsukada",NA,78,"LateLowestRound",2013
504,504,"Ian Woosnam",NA,78,"LateLowestRound",2013
504,504,"Gareth Wright",NA,78,"LateLowestRound",2013
522,522,"Brian Hadley",NA,79,"LateLowestRound",2013
522,522,"Randall Hutchison",NA,79,"LateLowestRound",2013
522,522,"Steven Jeffress",NA,79,"LateLowestRound",2013
522,522,"Darryn Lloyd",NA,79,"LateLowestRound",2013
522,522,"Cory McElyea",NA,79,"LateLowestRound",2013
522,522,"Daniel Nisbet",NA,79,"LateLowestRound",2013
522,522,"Craig Stadler",NA,79,"LateLowestRound",2013
522,522,"Harold Varner III",NA,79,"LateLowestRound",2013
530,530,"Thomas Aiken",NA,80,"LateLowestRound",2013
530,530,"Jay Don Blake",NA,80,"LateLowestRound",2013
530,530,"Mark Calcavecchia",NA,80,"LateLowestRound",2013
530,530,"Keith Clearwater",NA,80,"LateLowestRound",2013
530,530,"Ben Crenshaw",NA,80,"LateLowestRound",2013
530,530,"Steve Dartnall",NA,80,"LateLowestRound",2013
530,530,"Carlos Franco",NA,80,"LateLowestRound",2013
530,530,"Robin Freeman",NA,80,"LateLowestRound",2013
530,530,"Roger Tambellini",NA,80,"LateLowestRound",2013
539,539,"Matt Bova",NA,81,"LateLowestRound",2013
539,539,"Brandon Crick",NA,81,"LateLowestRound",2013
539,539,"Lee Rhind",NA,81,"LateLowestRound",2013
539,539,"John Stoltz",NA,81,"LateLowestRound",2013
539,539,"Ryan Sullivan",NA,81,"LateLowestRound",2013
539,539,"John Wade",NA,81,"LateLowestRound",2013
539,539,"Clayton Wonnell",NA,81,"LateLowestRound",2013
546,546,"Tyrrell Hatton",NA,82,"LateLowestRound",2013
546,546,"Sean McCarty",NA,82,"LateLowestRound",2013
546,546,"Richard McEvoy",NA,82,"LateLowestRound",2013
546,546,"Bob Sowards",NA,82,"LateLowestRound",2013
550,550,"Alan Dunbar",NA,83,"LateLowestRound",2013
550,550,"Grayson Murray",NA,83,"LateLowestRound",2013
550,550,"Yui Ueda",NA,83,"LateLowestRound",2013
553,553,"Eric Banks",NA,84,"LateLowestRound",2013
553,553,"Rhys Pugh",NA,84,"LateLowestRound",2013
553,553,"Chip Sullivan",NA,84,"LateLowestRound",2013
