"ConsecutiveGIR_RANKTHISWEEK_2013","ConsecutiveGIR_RANKLASTWEEK_2013","ConsecutiveGIR_PLAYERNAME_2013","ConsecutiveGIR_EVENTS_2013","ConsecutiveGIR_STREAK_2013","ConsecutiveGIR_CURRENTSTREAK_2013","ConsecutiveGIR_ROUND_2013","ConsecutiveGIR_HOLE_2013","ConsecutiveGIR_YEARTOURN_2013","stat_name","year"
55,55,"Bill Haas",25,18,1,1,1,2013170,"ConsecutiveGIR",2013
55,55,"Jerry Kelly",22,18,2,2,18,2013020,"ConsecutiveGIR",2013
55,55,"Steve LeBrun",21,18,5,2,15,2013290,"ConsecutiveGIR",2013
55,55,"Steve Marino",12,18,NA,2,2,2013210,"ConsecutiveGIR",2013
55,55,"William McGirt",24,18,5,3,1,2013060,"ConsecutiveGIR",2013
55,55,"George McNeill",21,18,2,1,5,2013210,"ConsecutiveGIR",2013
55,55,"Nick OHern",10,18,NA,4,17,2013260,"ConsecutiveGIR",2013
55,55,"Cameron Percy",21,18,2,1,18,2013290,"ConsecutiveGIR",2013
55,55,"Webb Simpson",25,18,8,3,4,2013010,"ConsecutiveGIR",2013
69,69,"Ricky Barnes",26,17,4,1,9,2013180,"ConsecutiveGIR",2013
69,69,"Bud Cauley",24,17,4,1,4,2013190,"ConsecutiveGIR",2013
69,69,"Gary Christian",10,17,3,4,9,2013260,"ConsecutiveGIR",2013
69,69,"Tim Clark",20,17,4,2,10,2013060,"ConsecutiveGIR",2013
69,69,"Retief Goosen",9,17,1,3,5,2013180,"ConsecutiveGIR",2013
69,69,"Padraig Harrington",17,17,NA,2,4,2013210,"ConsecutiveGIR",2013
69,69,"JJ Henry",26,17,NA,1,9,2013130,"ConsecutiveGIR",2013
69,69,"Freddie Jacobson",19,17,NA,1,13,2013220,"ConsecutiveGIR",2013
69,69,"Luke List",24,17,2,1,16,2013320,"ConsecutiveGIR",2013
69,69,"Davis Love III",15,17,3,4,13,2013300,"ConsecutiveGIR",2013
69,69,"Jeff Maggert",21,17,2,2,2,2013020,"ConsecutiveGIR",2013
69,69,"John Merrick",23,17,1,1,2,2013260,"ConsecutiveGIR",2013
69,69,"Ian Poulter",16,17,1,1,7,2013250,"ConsecutiveGIR",2013
69,69,"Patrick Reed",26,17,1,4,8,2013100,"ConsecutiveGIR",2013
69,69,"Wes Short Jr",15,17,NA,1,15,2013140,"ConsecutiveGIR",2013
69,69,"Kevin Stadler",25,17,5,2,1,2013030,"ConsecutiveGIR",2013
69,69,"Aaron Watkins",19,17,NA,3,17,2013100,"ConsecutiveGIR",2013
86,86,"Stuart Appleby",25,16,2,2,1,2013300,"ConsecutiveGIR",2013
86,86,"Jason Bohn",23,16,NA,2,10,2013300,"ConsecutiveGIR",2013
86,86,"Justin Bolli",23,16,NA,3,13,2013100,"ConsecutiveGIR",2013
86,86,"Angel Cabrera",21,16,2,1,10,2013210,"ConsecutiveGIR",2013
86,86,"KJ Choi",24,16,NA,4,6,2013070,"ConsecutiveGIR",2013
86,86,"John Daly",12,16,NA,4,17,2013020,"ConsecutiveGIR",2013
86,86,"James Driscoll",23,16,1,2,10,2013140,"ConsecutiveGIR",2013
86,86,"Harris English",26,16,NA,4,5,2013180,"ConsecutiveGIR",2013
86,86,"Matt Every",28,16,1,1,18,2013050,"ConsecutiveGIR",2013
86,86,"Tommy Gainey",28,16,2,3,15,2013180,"ConsecutiveGIR",2013
86,86,"Fabian Gomez",23,16,3,2,15,2013100,"ConsecutiveGIR",2013
86,86,"Ryo Ishikawa",23,16,2,2,1,2013270,"ConsecutiveGIR",2013
86,86,"Brandt Jobe",19,16,NA,1,7,2013300,"ConsecutiveGIR",2013
86,86,"Matt Jones",24,16,2,1,10,2013140,"ConsecutiveGIR",2013
86,86,"Martin Kaymer",17,16,4,3,3,2013360,"ConsecutiveGIR",2013
86,86,"Justin Leonard",24,16,NA,3,16,2013020,"ConsecutiveGIR",2013
86,86,"John Mallinger",12,16,1,1,5,2013100,"ConsecutiveGIR",2013
86,86,"Eric Meierdierks",19,16,2,2,14,2013020,"ConsecutiveGIR",2013
86,86,"Henrik Norlander",22,16,NA,2,13,2013030,"ConsecutiveGIR",2013
86,86,"Louis Oosthuizen",12,16,NA,4,10,2013280,"ConsecutiveGIR",2013
86,86,"Ted Potter Jr",22,16,NA,1,12,2013050,"ConsecutiveGIR",2013
86,86,"John Rollins",24,16,4,2,6,2013210,"ConsecutiveGIR",2013
86,86,"Rory Sabbatini",27,16,1,1,7,2013240,"ConsecutiveGIR",2013
86,86,"Kyle Stanley",24,16,5,2,14,2013010,"ConsecutiveGIR",2013
86,86,"Brendan Steele",26,16,1,2,8,2013280,"ConsecutiveGIR",2013
86,86,"Shawn Stefani",21,16,4,4,15,2013100,"ConsecutiveGIR",2013
86,86,"Robert Streb",25,16,2,3,13,2013100,"ConsecutiveGIR",2013
86,86,"David Toms",16,16,2,4,13,2013030,"ConsecutiveGIR",2013
86,86,"DJ Trahan",16,16,2,2,17,2013220,"ConsecutiveGIR",2013
86,86,"Tom Watson",4,16,1,2,14,2013280,"ConsecutiveGIR",2013
86,86,"Boo Weekley",27,16,NA,3,10,2013100,"ConsecutiveGIR",2013
117,117,"Billy Andrade",3,15,1,2,8,2013300,"ConsecutiveGIR",2013
117,117,"Aaron Baddeley",24,15,NA,2,8,2013040,"ConsecutiveGIR",2013
117,117,"Matt Bettencourt",9,15,3,1,12,2013290,"ConsecutiveGIR",2013
117,117,"Michael Bradley",21,15,1,1,17,2013060,"ConsecutiveGIR",2013
117,117,"Patrick Cantlay",7,15,1,2,17,2013100,"ConsecutiveGIR",2013
117,117,"Glen Day",6,15,2,1,13,2013300,"ConsecutiveGIR",2013
117,117,"Ken Duke",28,15,1,1,12,2013050,"ConsecutiveGIR",2013
117,117,"Ross Fisher",15,15,5,2,15,2013090,"ConsecutiveGIR",2013
117,117,"Martin Flores",25,15,NA,3,16,2013300,"ConsecutiveGIR",2013
117,117,"Jim Furyk",22,15,NA,2,15,2013380,"ConsecutiveGIR",2013
117,117,"Bobby Gates",20,15,4,4,6,2013180,"ConsecutiveGIR",2013
117,117,"Hunter Haas",5,15,NA,1,8,2013140,"ConsecutiveGIR",2013
117,117,"Paul Haley II",18,15,5,2,18,2013020,"ConsecutiveGIR",2013
117,117,"Tim Herron",15,15,NA,1,10,2013140,"ConsecutiveGIR",2013
117,117,"Matt Kuchar",23,15,NA,3,7,2013010,"ConsecutiveGIR",2013
117,117,"Richard Lee",24,15,3,1,1,2013030,"ConsecutiveGIR",2013
117,117,"David Lynn",22,15,5,2,12,2013050,"ConsecutiveGIR",2013
117,117,"Hunter Mahan",25,15,8,3,8,2013390,"ConsecutiveGIR",2013
117,117,"Phil Mickelson",21,15,1,4,5,2013040,"ConsecutiveGIR",2013
117,117,"Pat Perez",22,15,1,1,9,2013280,"ConsecutiveGIR",2013
117,117,"DA Points",28,15,NA,1,12,2013050,"ConsecutiveGIR",2013
117,117,"Patrick Rodgers",1,15,NA,2,3,2013290,"ConsecutiveGIR",2013
117,117,"Brandt Snedeker",23,15,1,2,2,2013010,"ConsecutiveGIR",2013
117,117,"Darron Stiles",20,15,2,1,9,2013030,"ConsecutiveGIR",2013
117,117,"Vaughn Taylor",16,15,1,2,15,2013300,"ConsecutiveGIR",2013
117,117,"Lee Westwood",19,15,1,3,14,2013380,"ConsecutiveGIR",2013
117,117,"Mark Wilson",19,15,2,1,14,2013010,"ConsecutiveGIR",2013
144,144,"Mark Brown",1,14,1,1,18,2013310,"ConsecutiveGIR",2013
144,144,"Chad Campbell",25,14,NA,2,6,2013300,"ConsecutiveGIR",2013
144,144,"Will Claxton",24,14,NA,1,9,2013360,"ConsecutiveGIR",2013
144,144,"Donald Constable",16,14,2,2,14,2013150,"ConsecutiveGIR",2013
144,144,"Jason Dufner",22,14,3,4,1,2013400,"ConsecutiveGIR",2013
144,144,"Sergio Garcia",17,14,1,1,16,2013380,"ConsecutiveGIR",2013
144,144,"Jeff Gove",17,14,4,3,18,2013100,"ConsecutiveGIR",2013
144,144,"Brian Harman",29,14,1,4,18,2013050,"ConsecutiveGIR",2013
144,144,"Jim Herman",19,14,NA,3,7,2013290,"ConsecutiveGIR",2013
144,144,"Zach Johnson",24,14,NA,1,16,2013200,"ConsecutiveGIR",2013
144,144,"Jason Kokrak",25,14,1,4,13,2013030,"ConsecutiveGIR",2013
144,144,"DH Lee",22,14,NA,1,12,2013280,"ConsecutiveGIR",2013
144,144,"Troy Matteson",24,14,4,2,15,2013100,"ConsecutiveGIR",2013
144,144,"Garrett Osborn",1,14,5,1,2,2013100,"ConsecutiveGIR",2013
144,144,"Justin Rose",17,14,1,3,14,2013380,"ConsecutiveGIR",2013
144,144,"John Senden",25,14,NA,2,14,2013040,"ConsecutiveGIR",2013
144,144,"Joey Snyder III",15,14,7,4,17,2013180,"ConsecutiveGIR",2013
144,144,"Peter Tomasulo",10,14,1,1,1,2013060,"ConsecutiveGIR",2013
144,144,"Scott Verplank",14,14,NA,1,6,2013290,"ConsecutiveGIR",2013
144,144,"Johnson Wagner",24,14,NA,4,6,2013030,"ConsecutiveGIR",2013
144,144,"Garrett Willis",1,14,NA,2,13,2013300,"ConsecutiveGIR",2013
144,144,"Gary Woodland",26,14,2,1,1,2013050,"ConsecutiveGIR",2013
144,144,"Tiger Woods",16,14,2,1,17,2013340,"ConsecutiveGIR",2013
167,167,"Stephen Ames",19,13,NA,2,16,2013100,"ConsecutiveGIR",2013
167,167,"Sangmoon Bae",26,13,2,2,16,2013070,"ConsecutiveGIR",2013
167,167,"Kevin Chappell",24,13,1,3,16,2013370,"ConsecutiveGIR",2013
167,167,"Ernie Els",19,13,1,2,15,2013200,"ConsecutiveGIR",2013
167,167,"Steve Flesch",6,13,NA,1,4,2013210,"ConsecutiveGIR",2013
167,167,"Andres Gonzales",17,13,2,3,12,2013360,"ConsecutiveGIR",2013
167,167,"David Hearn",26,13,2,3,4,2013380,"ConsecutiveGIR",2013
167,167,"Justin Hicks",25,13,NA,1,1,2013140,"ConsecutiveGIR",2013
167,167,"Charley Hoffman",23,13,2,2,10,2013380,"ConsecutiveGIR",2013
167,167,"Morgan Hoffmann",20,13,NA,2,13,2013290,"ConsecutiveGIR",2013
167,167,"Trevor Immelman",24,13,1,1,10,2013160,"ConsecutiveGIR",2013
167,167,"Dustin Johnson",22,13,1,4,16,2013310,"ConsecutiveGIR",2013
167,167,"Martin Laird",21,13,1,3,7,2013130,"ConsecutiveGIR",2013
167,167,"David Lingmerth",23,13,NA,2,6,2013270,"ConsecutiveGIR",2013
167,167,"Edward Loar",2,13,NA,2,9,2013250,"ConsecutiveGIR",2013
167,167,"Graeme McDowell",16,13,1,1,12,2013350,"ConsecutiveGIR",2013
167,167,"Rory McIlroy",16,13,NA,1,11,2013200,"ConsecutiveGIR",2013
167,167,"Francesco Molinari",9,13,NA,3,4,2013350,"ConsecutiveGIR",2013
167,167,"Sean OHair",22,13,1,1,5,2013050,"ConsecutiveGIR",2013
167,167,"Chris Stroud",26,13,1,2,1,2013370,"ConsecutiveGIR",2013
167,167,"Kevin Sutherland",13,13,1,1,5,2013250,"ConsecutiveGIR",2013
167,167,"Hideto Tanihara",1,13,5,2,7,2013020,"ConsecutiveGIR",2013
167,167,"Bo Van Pelt",22,13,3,3,10,2013050,"ConsecutiveGIR",2013
167,167,"Jimmy Walker",24,13,1,3,6,2013030,"ConsecutiveGIR",2013
167,167,"Chris Wood",5,13,NA,2,5,2013110,"ConsecutiveGIR",2013
192,192,"Scott Brown",21,12,1,1,5,2013290,"ConsecutiveGIR",2013
192,192,"Nicolas Colsaerts",17,12,1,4,18,2013180,"ConsecutiveGIR",2013
192,192,"Erik Compton",24,12,4,2,15,2013200,"ConsecutiveGIR",2013
192,192,"Ben Curtis",20,12,NA,4,8,2013280,"ConsecutiveGIR",2013
192,192,"Derek Ernst",21,12,NA,1,7,2013030,"ConsecutiveGIR",2013
192,192,"Bob Estes",18,12,1,4,4,2013140,"ConsecutiveGIR",2013
192,192,"Rickie Fowler",22,12,5,2,8,2013010,"ConsecutiveGIR",2013
192,192,"James Hahn",26,12,NA,2,12,2013140,"ConsecutiveGIR",2013
192,192,"Ryuji Imada",7,12,9,2,16,2013020,"ConsecutiveGIR",2013
192,192,"Robert Karlsson",18,12,5,1,5,2013220,"ConsecutiveGIR",2013
192,192,"Michael Kim",2,12,3,3,4,2013250,"ConsecutiveGIR",2013
192,192,"Jeff Klauk",8,12,NA,3,11,2013090,"ConsecutiveGIR",2013
192,192,"Colt Knost",25,12,1,1,9,2013120,"ConsecutiveGIR",2013
192,192,"Bernhard Langer",1,12,NA,2,10,2013160,"ConsecutiveGIR",2013
192,192,"Marc Leishman",23,12,1,1,9,2013210,"ConsecutiveGIR",2013
192,192,"Michael Letzig",17,12,5,1,8,2013260,"ConsecutiveGIR",2013
192,192,"Peter Lonard",1,12,5,1,9,2013300,"ConsecutiveGIR",2013
192,192,"Ken Looper",2,12,2,3,9,2013300,"ConsecutiveGIR",2013
192,192,"Shane Lowry",9,12,NA,3,18,2013310,"ConsecutiveGIR",2013
192,192,"Seung Yul Noh",25,12,3,1,11,2013260,"ConsecutiveGIR",2013
192,192,"Geoff Ogilvy",19,12,NA,1,13,2013130,"ConsecutiveGIR",2013
192,192,"Thorbjorn Olesen",11,12,NA,2,16,2013160,"ConsecutiveGIR",2013
192,192,"Tim Petrovic",12,12,NA,2,15,2013290,"ConsecutiveGIR",2013
192,192,"Carl Pettersson",24,12,NA,1,8,2013050,"ConsecutiveGIR",2013
192,192,"Kyle Reifers",4,12,1,2,13,2013300,"ConsecutiveGIR",2013
192,192,"Marcel Siem",9,12,1,4,6,2013110,"ConsecutiveGIR",2013
192,192,"Henrik Stenson",18,12,NA,1,11,2013380,"ConsecutiveGIR",2013
192,192,"Brendon Todd",10,12,2,2,12,2013360,"ConsecutiveGIR",2013
220,220,"Robert Allenby",24,11,2,2,4,2013270,"ConsecutiveGIR",2013
220,220,"Kiradech Aphibarnrat",3,11,1,1,11,2013340,"ConsecutiveGIR",2013
220,220,"Cameron Beckman",8,11,6,2,8,2013300,"ConsecutiveGIR",2013
220,220,"George Coetzee",11,11,NA,2,4,2013110,"ConsecutiveGIR",2013
220,220,"Luke Donald",17,11,NA,3,8,2013390,"ConsecutiveGIR",2013
220,220,"Gonzalo Fdez Castano",12,11,2,1,8,2013310,"ConsecutiveGIR",2013
220,220,"Stephen Gallacher",5,11,5,3,11,2013110,"ConsecutiveGIR",2013
220,220,"Andrew Georgiou",1,11,NA,2,5,2013320,"ConsecutiveGIR",2013
220,220,"Tom Gillis",22,11,2,3,16,2013060,"ConsecutiveGIR",2013
220,220,"Luke Guthrie",27,11,NA,2,1,2013070,"ConsecutiveGIR",2013
220,220,"Peter Hanson",15,11,NA,1,9,2013280,"ConsecutiveGIR",2013
220,220,"Neal Lancaster",6,11,NA,1,17,2013060,"ConsecutiveGIR",2013
220,220,"Scott Langley",27,11,NA,3,10,2013290,"ConsecutiveGIR",2013
220,220,"Ryan Nelson",1,11,NA,1,7,2013250,"ConsecutiveGIR",2013
220,220,"Joe Ogilvie",15,11,NA,1,4,2013300,"ConsecutiveGIR",2013
220,220,"Rod Pampling",16,11,3,1,4,2013290,"ConsecutiveGIR",2013
220,220,"Jin Park",20,11,NA,2,5,2013360,"ConsecutiveGIR",2013
220,220,"John Peterson",6,11,NA,4,9,2013220,"ConsecutiveGIR",2013
220,220,"Derek Sanders",1,11,NA,1,16,2013300,"ConsecutiveGIR",2013
220,220,"Heath Slocum",9,11,NA,3,15,2013300,"ConsecutiveGIR",2013
220,220,"Paul Stankowski",1,11,2,1,14,2013300,"ConsecutiveGIR",2013
220,220,"Jhonattan Vegas",3,11,4,1,1,2013030,"ConsecutiveGIR",2013
220,220,"Lee Williams",22,11,2,4,13,2013030,"ConsecutiveGIR",2013
243,243,"Joe Affrunti",5,10,7,2,12,2013290,"ConsecutiveGIR",2013
243,243,"Mark Anderson",1,10,1,2,15,2013020,"ConsecutiveGIR",2013
243,243,"Arjun Atwal",8,10,2,2,13,2013060,"ConsecutiveGIR",2013
243,243,"Eric Axley",2,10,6,2,2,2013300,"ConsecutiveGIR",2013
243,243,"Blayne Barber",3,10,3,3,9,2013100,"ConsecutiveGIR",2013
243,243,"Shane Bertsch",1,10,1,4,5,2013020,"ConsecutiveGIR",2013
243,243,"Thomas Bjorn",4,10,NA,1,6,2013310,"ConsecutiveGIR",2013
243,243,"Jonas Blixt",24,10,2,1,3,2013280,"ConsecutiveGIR",2013
243,243,"Bart Bryant",2,10,9,1,18,2013030,"ConsecutiveGIR",2013
243,243,"Rafael Campos",1,10,5,1,7,2013100,"ConsecutiveGIR",2013
243,243,"Russ Cochran",1,10,4,3,3,2013020,"ConsecutiveGIR",2013
243,243,"Marco Dawson",1,10,NA,3,9,2013300,"ConsecutiveGIR",2013
243,243,"Branden Grace",12,10,NA,1,13,2013090,"ConsecutiveGIR",2013
243,243,"Todd Hamilton",4,10,NA,3,1,2013310,"ConsecutiveGIR",2013
243,243,"Lee Janzen",11,10,4,2,16,2013130,"ConsecutiveGIR",2013
243,243,"Kent Jones",1,10,NA,2,7,2013300,"ConsecutiveGIR",2013
243,243,"Shingo Katayama",1,10,NA,2,16,2013310,"ConsecutiveGIR",2013
243,243,"Troy Kelly",10,10,1,2,1,2013100,"ConsecutiveGIR",2013
243,243,"Skip Kendall",2,10,1,1,11,2013300,"ConsecutiveGIR",2013
243,243,"Simon Khan",1,10,1,2,13,2013250,"ConsecutiveGIR",2013
243,243,"Frank Lickliter II",3,10,NA,1,18,2013260,"ConsecutiveGIR",2013
243,243,"Hideki Matsuyama",7,10,8,3,8,2013360,"ConsecutiveGIR",2013
243,243,"Billy Mayfair",14,10,NA,2,18,2013300,"ConsecutiveGIR",2013
243,243,"Scott McCarron",8,10,NA,1,9,2013060,"ConsecutiveGIR",2013
243,243,"Richard McEvoy",1,10,NA,1,2,2013310,"ConsecutiveGIR",2013
243,243,"Kevin Na",8,10,2,1,4,2013100,"ConsecutiveGIR",2013
243,243,"Chris Naegel",1,10,NA,2,13,2013290,"ConsecutiveGIR",2013
243,243,"Dan Obremski",1,10,7,1,17,2013280,"ConsecutiveGIR",2013
243,243,"Kenny Perry",3,10,2,4,6,2013280,"ConsecutiveGIR",2013
243,243,"Alistair Presnell",23,10,NA,1,10,2013140,"ConsecutiveGIR",2013
243,243,"Chris Riley",3,10,8,1,8,2013300,"ConsecutiveGIR",2013
243,243,"Peter Uihlein",4,10,3,3,17,2013100,"ConsecutiveGIR",2013
243,243,"Duffy Waldorf",3,10,NA,2,12,2013210,"ConsecutiveGIR",2013
243,243,"Mike Weir",22,10,NA,2,9,2013300,"ConsecutiveGIR",2013
243,243,"Steve Wheatcroft",1,10,4,2,6,2013140,"ConsecutiveGIR",2013
243,243,"Danny Willett",2,10,NA,4,14,2013310,"ConsecutiveGIR",2013
279,279,"Thomas Aiken",2,9,NA,1,5,2013310,"ConsecutiveGIR",2013
279,279,"Wu Ashun",1,9,2,2,4,2013310,"ConsecutiveGIR",2013
279,279,"David Bradshaw",1,9,1,2,7,2013120,"ConsecutiveGIR",2013
279,279,"David Branshaw",1,9,3,4,6,2013260,"ConsecutiveGIR",2013
279,279,"Paul Casey",7,9,1,1,7,2013360,"ConsecutiveGIR",2013
279,279,"Jeff Curl",1,9,1,2,13,2013100,"ConsecutiveGIR",2013
279,279,"Zack Fischer",4,9,NA,2,1,2013180,"ConsecutiveGIR",2013
279,279,"Robert Gamez",3,9,1,1,16,2013300,"ConsecutiveGIR",2013
279,279,"Jason Gore",4,9,3,2,12,2013060,"ConsecutiveGIR",2013
279,279,"Nathan Green",9,9,NA,1,11,2013290,"ConsecutiveGIR",2013
279,279,"Adam Hadwin",3,9,2,3,6,2013040,"ConsecutiveGIR",2013
279,279,"Andrew Johnson",1,9,1,4,13,2013300,"ConsecutiveGIR",2013
279,279,"Si Woo Kim",8,9,3,2,16,2013060,"ConsecutiveGIR",2013
279,279,"Kelly Kraft",2,9,NA,1,3,2013140,"ConsecutiveGIR",2013
279,279,"Hank Kuehne",5,9,NA,1,3,2013090,"ConsecutiveGIR",2013
279,279,"Tom Lehman",2,9,NA,1,11,2013310,"ConsecutiveGIR",2013
279,279,"Jimmy Mullen",1,9,NA,1,1,2013310,"ConsecutiveGIR",2013
279,279,"Mark OMeara",3,9,NA,1,1,2013310,"ConsecutiveGIR",2013
279,279,"Arron Oberholser",2,9,NA,1,16,2013070,"ConsecutiveGIR",2013
279,279,"Ted Purdy",3,9,4,2,5,2013210,"ConsecutiveGIR",2013
279,279,"Andres Romero",21,9,1,4,14,2013280,"ConsecutiveGIR",2013
279,279,"Richard Sterne",7,9,NA,3,5,2013310,"ConsecutiveGIR",2013
279,279,"Marc Turnesa",2,9,NA,2,18,2013300,"ConsecutiveGIR",2013
279,279,"Michael Weaver",2,9,NA,2,5,2013160,"ConsecutiveGIR",2013
279,279,"Matt Weibring",1,9,NA,2,8,2013250,"ConsecutiveGIR",2013
279,279,"Casey Wittenberg",27,9,7,3,6,2013260,"ConsecutiveGIR",2013
305,305,"Brad Adamonis",2,8,2,2,14,2013040,"ConsecutiveGIR",2013
305,305,"Max Alverio",1,8,NA,2,13,2013100,"ConsecutiveGIR",2013
305,305,"Rafa Cabrera Bello",5,8,NA,4,1,2013350,"ConsecutiveGIR",2013
305,305,"Alex Cejka",2,8,NA,2,3,2013060,"ConsecutiveGIR",2013
305,305,"Darren Clarke",3,8,NA,2,7,2013310,"ConsecutiveGIR",2013
305,305,"Fred Couples",4,8,NA,2,8,2013160,"ConsecutiveGIR",2013
305,305,"Jon Curran",3,8,NA,2,16,2013100,"ConsecutiveGIR",2013
305,305,"Jamie Donaldson",10,8,NA,3,7,2013250,"ConsecutiveGIR",2013
305,305,"Jack Fields",1,8,1,2,13,2013190,"ConsecutiveGIR",2013
305,305,"Oscar Floren",1,8,NA,1,1,2013310,"ConsecutiveGIR",2013
305,305,"Steven Fox",9,8,NA,2,10,2013220,"ConsecutiveGIR",2013
305,305,"Hiroyuki Fujita",5,8,NA,2,6,2013250,"ConsecutiveGIR",2013
305,305,"Jim Gallagher Jr",1,8,2,2,6,2013300,"ConsecutiveGIR",2013
305,305,"Mark Hensby",1,8,8,2,11,2013300,"ConsecutiveGIR",2013
