"Puttingfrom2025_RANKTHISWEEK_2005","Puttingfrom2025_RANKLASTWEEK_2005","Puttingfrom2025_PLAYERNAME_2005","Puttingfrom2025_ROUNDS_2005","Puttingfrom2025_PctMADE_2005","Puttingfrom2025_ATTEMPTS_2005","Puttingfrom2025_PUTTSMADE_2005","stat_name","year"
1,1,"Brad Faxon",75,23.68,76,18,"Puttingfrom2025",2005
2,2,"Dan Forsman",52,23.29,73,17,"Puttingfrom2025",2005
3,3,"Richard Johnson",50,21.92,73,16,"Puttingfrom2025",2005
4,4,"Phil Mickelson",81,21.43,70,15,"Puttingfrom2025",2005
4,4,"Corey Pavin",77,21.43,98,21,"Puttingfrom2025",2005
6,6,"Aaron Baddeley",84,20.35,113,23,"Puttingfrom2025",2005
7,7,"Ben Crane",78,20.22,89,18,"Puttingfrom2025",2005
8,8,"Matt Gogel",78,20.2,99,20,"Puttingfrom2025",2005
9,9,"Arron Oberholser",65,20,70,14,"Puttingfrom2025",2005
10,10,"Mike Weir",71,19.64,56,11,"Puttingfrom2025",2005
11,11,"Frank Lickliter II",100,18.85,122,23,"Puttingfrom2025",2005
12,12,"Tiger Woods",76,18.68,91,17,"Puttingfrom2025",2005
13,13,"Patrick Sheehan",114,18.67,150,28,"Puttingfrom2025",2005
14,14,"Scott McCarron",78,18.6,86,16,"Puttingfrom2025",2005
15,15,"Jonathan Byrd",103,17.73,141,25,"Puttingfrom2025",2005
16,16,"Todd Fischer",99,17.6,125,22,"Puttingfrom2025",2005
17,17,"Chad Campbell",95,17.59,108,19,"Puttingfrom2025",2005
18,18,"Brenden Pappas",51,17.57,74,13,"Puttingfrom2025",2005
19,19,"Lee Janzen",75,17.33,75,13,"Puttingfrom2025",2005
20,20,"Steve Lowery",100,17.05,129,22,"Puttingfrom2025",2005
21,21,"Bob Estes",92,16.82,107,18,"Puttingfrom2025",2005
22,22,"Jeff Hart",63,16.67,78,13,"Puttingfrom2025",2005
22,22,"Dudley Hart",84,16.67,120,20,"Puttingfrom2025",2005
22,22,"Mark OMeara",66,16.67,84,14,"Puttingfrom2025",2005
22,22,"Vaughn Taylor",99,16.67,150,25,"Puttingfrom2025",2005
26,26,"Hunter Mahan",103,16.56,151,25,"Puttingfrom2025",2005
27,27,"KJ Choi",78,16.47,85,14,"Puttingfrom2025",2005
28,28,"John Elliott",58,16.46,79,13,"Puttingfrom2025",2005
29,29,"Peter Lonard",85,16.33,98,16,"Puttingfrom2025",2005
