"Total3Putts1520_RANKTHISWEEK_2016","Total3Putts1520_RANKLASTWEEK_2016","Total3Putts1520_PLAYERNAME_2016","Total3Putts1520_ROUNDS_2016","Total3Putts1520_TOTAL3PUTTS1520_2016","Total3Putts1520_TOTAL3PUTTS_2016","stat_name","year"
41,34,"DH Lee",35,1,6,"Total3Putts1520",2016
41,34,"Davis Love III",40,1,21,"Total3Putts1520",2016
41,34,"Steve Marino",40,1,20,"Total3Putts1520",2016
41,34,"George McNeill",33,1,11,"Total3Putts1520",2016
41,34,"Bryce Molder",50,1,16,"Total3Putts1520",2016
41,34,"Francesco Molinari",36,1,12,"Total3Putts1520",2016
41,34,"Henrik Norlander",41,1,15,"Total3Putts1520",2016
41,34,"Geoff Ogilvy",37,1,17,"Total3Putts1520",2016
41,34,"Carl Pettersson",31,1,11,"Total3Putts1520",2016
41,NA,"Martin Piller",37,1,10,"Total3Putts1520",2016
41,NA,"Scott Pinckney",53,1,38,"Total3Putts1520",2016
41,NA,"Patrick Reed",53,1,16,"Total3Putts1520",2016
41,34,"Kyle Reifers",63,1,23,"Total3Putts1520",2016
41,34,"Andres Romero",22,1,5,"Total3Putts1520",2016
41,NA,"Justin Rose",35,1,13,"Total3Putts1520",2016
41,NA,"Cameron Smith",45,1,12,"Total3Putts1520",2016
41,34,"Kyle Stanley",57,1,20,"Total3Putts1520",2016
41,34,"Brendan Steele",48,1,20,"Total3Putts1520",2016
41,34,"Shawn Stefani",45,1,20,"Total3Putts1520",2016
41,34,"Brett Stegmaier",57,1,22,"Total3Putts1520",2016
41,34,"Kevin Streelman",46,1,13,"Total3Putts1520",2016
41,34,"Andy Sullivan",25,1,8,"Total3Putts1520",2016
41,34,"Vaughn Taylor",30,1,9,"Total3Putts1520",2016
41,34,"Nick Taylor",57,1,19,"Total3Putts1520",2016
41,34,"Brendon Todd",43,1,12,"Total3Putts1520",2016
41,34,"David Toms",38,1,18,"Total3Putts1520",2016
41,34,"Johnson Wagner",44,1,15,"Total3Putts1520",2016
41,34,"Jimmy Walker",43,1,16,"Total3Putts1520",2016
41,34,"Boo Weekley",53,1,20,"Total3Putts1520",2016
41,34,"Mark Wilson",42,1,23,"Total3Putts1520",2016
