"SandSavesfrom2030yards_RANKTHISWEEK_2006","SandSavesfrom2030yards_RANKLASTWEEK_2006","SandSavesfrom2030yards_PLAYERNAME_2006","SandSavesfrom2030yards_ROUNDS_2006","SandSavesfrom2030yards_Pct_2006","SandSavesfrom2030yards_OFSAVES_2006","SandSavesfrom2030yards_OFBUNKERS_2006","stat_name","year"
62,62,"Heath Slocum",96,52.63,10,19,"SandSavesfrom2030yards",2006
64,64,"Stephen Ames",63,52.17,12,23,"SandSavesfrom2030yards",2006
64,64,"Ernie Els",69,52.17,12,23,"SandSavesfrom2030yards",2006
64,64,"Jimmy Walker",60,52.17,12,23,"SandSavesfrom2030yards",2006
67,67,"Joe Ogilvie",95,51.61,16,31,"SandSavesfrom2030yards",2006
68,68,"David Branshaw",98,51.43,18,35,"SandSavesfrom2030yards",2006
69,69,"Duffy Waldorf",96,51.11,23,45,"SandSavesfrom2030yards",2006
70,70,"Arjun Atwal",97,50,25,50,"SandSavesfrom2030yards",2006
70,70,"Jonathan Byrd",66,50,12,24,"SandSavesfrom2030yards",2006
70,70,"Chris DiMarco",83,50,11,22,"SandSavesfrom2030yards",2006
70,70,"Luke Donald",66,50,6,12,"SandSavesfrom2030yards",2006
70,70,"Robert Garrigus",85,50,17,34,"SandSavesfrom2030yards",2006
70,70,"Steve Lowery",99,50,16,32,"SandSavesfrom2030yards",2006
70,70,"Shigeki Maruyama",94,50,22,44,"SandSavesfrom2030yards",2006
70,70,"Larry Mize",53,50,8,16,"SandSavesfrom2030yards",2006
70,70,"Ted Purdy",103,50,14,28,"SandSavesfrom2030yards",2006
70,70,"Kevin Sutherland",100,50,12,24,"SandSavesfrom2030yards",2006
70,70,"Vaughn Taylor",88,50,13,26,"SandSavesfrom2030yards",2006
81,81,"Brian Davis",92,48.65,18,37,"SandSavesfrom2030yards",2006
81,81,"Robert Gamez",94,48.65,18,37,"SandSavesfrom2030yards",2006
83,83,"Brett Quigley",109,48.28,14,29,"SandSavesfrom2030yards",2006
84,84,"Fred Funk",106,47.83,11,23,"SandSavesfrom2030yards",2006
84,84,"Brent Geiberger",99,47.83,22,46,"SandSavesfrom2030yards",2006
84,84,"Jon Mills",68,47.83,11,23,"SandSavesfrom2030yards",2006
87,87,"Tom Pernice Jr",108,47.62,20,42,"SandSavesfrom2030yards",2006
87,87,"Adam Scott",70,47.62,10,21,"SandSavesfrom2030yards",2006
89,89,"Nathan Green",108,46.88,15,32,"SandSavesfrom2030yards",2006
90,90,"Joe Durant",101,46.67,14,30,"SandSavesfrom2030yards",2006
90,90,"Sean OHair",100,46.67,14,30,"SandSavesfrom2030yards",2006
92,92,"Billy Andrade",78,46.43,13,28,"SandSavesfrom2030yards",2006
92,92,"Shane Bertsch",104,46.43,26,56,"SandSavesfrom2030yards",2006
92,92,"John Senden",96,46.43,13,28,"SandSavesfrom2030yards",2006
95,95,"Justin Rose",98,46.15,12,26,"SandSavesfrom2030yards",2006
95,95,"Chris Smith",67,46.15,12,26,"SandSavesfrom2030yards",2006
97,97,"Richard Johnson",94,45.95,17,37,"SandSavesfrom2030yards",2006
98,98,"Mike Weir",88,45.83,11,24,"SandSavesfrom2030yards",2006
99,99,"Woody Austin",107,45.71,16,35,"SandSavesfrom2030yards",2006
100,100,"John Daly",51,45.45,10,22,"SandSavesfrom2030yards",2006
100,100,"Padraig Harrington",54,45.45,5,11,"SandSavesfrom2030yards",2006
100,100,"Trevor Immelman",86,45.45,10,22,"SandSavesfrom2030yards",2006
100,100,"Billy Mayfair",94,45.45,10,22,"SandSavesfrom2030yards",2006
104,104,"Mark Brooks",90,45.16,14,31,"SandSavesfrom2030yards",2006
104,104,"Ian Leggatt",80,45.16,14,31,"SandSavesfrom2030yards",2006
104,104,"Len Mattiace",59,45.16,14,31,"SandSavesfrom2030yards",2006
107,107,"Brian Gay",107,45,18,40,"SandSavesfrom2030yards",2006
107,107,"Steve Jones",83,45,18,40,"SandSavesfrom2030yards",2006
107,107,"DJ Trahan",92,45,18,40,"SandSavesfrom2030yards",2006
110,110,"David McKenzie",82,44.83,13,29,"SandSavesfrom2030yards",2006
111,111,"DA Points",82,44.74,17,38,"SandSavesfrom2030yards",2006
112,112,"Mathew Goggin",72,44.44,12,27,"SandSavesfrom2030yards",2006
113,113,"Davis Love III",85,44,11,25,"SandSavesfrom2030yards",2006
114,114,"Paul Azinger",87,43.9,18,41,"SandSavesfrom2030yards",2006
115,115,"Steve Flesch",119,43.75,21,48,"SandSavesfrom2030yards",2006
115,115,"Scott Verplank",88,43.75,7,16,"SandSavesfrom2030yards",2006
117,117,"Brad Faxon",78,43.59,17,39,"SandSavesfrom2030yards",2006
118,118,"Tommy Armour III",65,43.48,10,23,"SandSavesfrom2030yards",2006
118,118,"JB Holmes",81,43.48,10,23,"SandSavesfrom2030yards",2006
118,118,"Troy Matteson",101,43.48,20,46,"SandSavesfrom2030yards",2006
121,121,"Shaun Micheel",96,43.33,13,30,"SandSavesfrom2030yards",2006
122,122,"Bubba Dickerson",98,43.18,19,44,"SandSavesfrom2030yards",2006
123,123,"Dudley Hart",83,42.86,12,28,"SandSavesfrom2030yards",2006
123,123,"John Huston",74,42.86,12,28,"SandSavesfrom2030yards",2006
123,123,"Camilo Villegas",95,42.86,15,35,"SandSavesfrom2030yards",2006
126,126,"Daniel Chopra",110,42.42,14,33,"SandSavesfrom2030yards",2006
127,127,"Kris Cox",83,42.31,11,26,"SandSavesfrom2030yards",2006
128,128,"Brian Bateman",69,41.94,13,31,"SandSavesfrom2030yards",2006
129,129,"Nick Watney",97,41.86,18,43,"SandSavesfrom2030yards",2006
130,130,"Retief Goosen",68,41.67,10,24,"SandSavesfrom2030yards",2006
130,130,"Hidemichi Tanaka",74,41.67,15,36,"SandSavesfrom2030yards",2006
132,132,"Olin Browne",108,41.38,12,29,"SandSavesfrom2030yards",2006
133,133,"James Driscoll",80,41.18,14,34,"SandSavesfrom2030yards",2006
134,134,"Lee Janzen",79,41.03,16,39,"SandSavesfrom2030yards",2006
135,135,"Briny Baird",81,40.74,11,27,"SandSavesfrom2030yards",2006
135,135,"Ben Curtis",86,40.74,11,27,"SandSavesfrom2030yards",2006
135,135,"Tim Herron",82,40.74,11,27,"SandSavesfrom2030yards",2006
138,138,"Eric Axley",91,40.54,15,37,"SandSavesfrom2030yards",2006
139,139,"Ryan Palmer",101,40.48,17,42,"SandSavesfrom2030yards",2006
140,140,"Geoff Ogilvy",76,40,6,15,"SandSavesfrom2030yards",2006
140,140,"Jesper Parnevik",84,40,14,35,"SandSavesfrom2030yards",2006
140,140,"Tjaart van der Walt",60,40,6,15,"SandSavesfrom2030yards",2006
140,140,"Vance Veazey",59,40,10,25,"SandSavesfrom2030yards",2006
140,140,"Tiger Woods",55,40,2,5,"SandSavesfrom2030yards",2006
145,145,"Todd Fischer",101,39.58,19,48,"SandSavesfrom2030yards",2006
146,146,"Rich Beem",85,38.89,14,36,"SandSavesfrom2030yards",2006
147,147,"Robert Damron",91,38.46,15,39,"SandSavesfrom2030yards",2006
147,147,"Harrison Frazar",95,38.46,15,39,"SandSavesfrom2030yards",2006
149,149,"Justin Leonard",83,37.93,11,29,"SandSavesfrom2030yards",2006
150,150,"Bubba Watson",83,37.84,14,37,"SandSavesfrom2030yards",2006
151,151,"Jonathan Kaye",95,37.5,12,32,"SandSavesfrom2030yards",2006
151,151,"Roger Tambellini",64,37.5,9,24,"SandSavesfrom2030yards",2006
151,151,"Kirk Triplett",58,37.5,9,24,"SandSavesfrom2030yards",2006
151,151,"Omar Uresti",61,37.5,6,16,"SandSavesfrom2030yards",2006
155,155,"Skip Kendall",72,36.84,7,19,"SandSavesfrom2030yards",2006
156,156,"Hunter Mahan",98,36.59,15,41,"SandSavesfrom2030yards",2006
156,156,"Patrick Sheehan",104,36.59,15,41,"SandSavesfrom2030yards",2006
158,158,"Matt Hansen",68,36.36,8,22,"SandSavesfrom2030yards",2006
158,158,"Jason Schultz",77,36.36,12,33,"SandSavesfrom2030yards",2006
158,158,"Joey Sindelar",90,36.36,8,22,"SandSavesfrom2030yards",2006
161,161,"Fred Couples",52,36,9,25,"SandSavesfrom2030yards",2006
161,161,"Jeff Maggert",81,36,9,25,"SandSavesfrom2030yards",2006
163,163,"Tom Lehman",70,35.71,10,28,"SandSavesfrom2030yards",2006
163,163,"Frank Lickliter II",99,35.71,10,28,"SandSavesfrom2030yards",2006
163,163,"Wes Short Jr",96,35.71,15,42,"SandSavesfrom2030yards",2006
166,166,"Tag Ridings",103,35.29,12,34,"SandSavesfrom2030yards",2006
167,167,"Mark Calcavecchia",94,35.14,13,37,"SandSavesfrom2030yards",2006
167,167,"JJ Henry",96,35.14,13,37,"SandSavesfrom2030yards",2006
169,169,"Bart Bryant",87,35,7,20,"SandSavesfrom2030yards",2006
170,170,"Freddie Jacobson",56,34.78,8,23,"SandSavesfrom2030yards",2006
171,171,"John Rollins",93,34.62,9,26,"SandSavesfrom2030yards",2006
172,172,"Will Ma Kenzie",91,34.29,12,35,"SandSavesfrom2030yards",2006
173,173,"Charley Hoffman",100,34.09,15,44,"SandSavesfrom2030yards",2006
173,173,"Bob Tway",81,34.09,15,44,"SandSavesfrom2030yards",2006
175,175,"Robert Allenby",79,33.33,7,21,"SandSavesfrom2030yards",2006
175,175,"John Cook",67,33.33,7,21,"SandSavesfrom2030yards",2006
175,175,"David Duval",71,33.33,6,18,"SandSavesfrom2030yards",2006
175,175,"Arron Oberholser",82,33.33,6,18,"SandSavesfrom2030yards",2006
179,179,"Mathias Gronberg",92,32.43,12,37,"SandSavesfrom2030yards",2006
180,180,"Charles Warren",93,32.26,10,31,"SandSavesfrom2030yards",2006
181,181,"Daisuke Maruyama",83,31.25,10,32,"SandSavesfrom2030yards",2006
182,182,"Paul Goydos",72,31.03,9,29,"SandSavesfrom2030yards",2006
183,183,"Alex Aragon",63,30.43,7,23,"SandSavesfrom2030yards",2006
184,184,"John Engler Jr",69,29.41,10,34,"SandSavesfrom2030yards",2006
184,184,"JP Hayes",55,29.41,5,17,"SandSavesfrom2030yards",2006
186,186,"Todd Hamilton",72,29.17,7,24,"SandSavesfrom2030yards",2006
187,187,"Brandt Jobe",91,29.03,9,31,"SandSavesfrom2030yards",2006
188,188,"Ryan Hietala",61,28.57,8,28,"SandSavesfrom2030yards",2006
189,189,"Ron Whittaker",81,28.21,11,39,"SandSavesfrom2030yards",2006
190,190,"Jeff Brehaut",100,28.13,9,32,"SandSavesfrom2030yards",2006
191,191,"Danny Ellis",68,27.27,6,22,"SandSavesfrom2030yards",2006
191,191,"Nicholas Thompson",96,27.27,9,33,"SandSavesfrom2030yards",2006
193,193,"Jim Furyk",89,26.67,4,15,"SandSavesfrom2030yards",2006
194,194,"Scott Gutschewski",53,26.32,5,19,"SandSavesfrom2030yards",2006
195,195,"Chris Couch",75,25.81,8,31,"SandSavesfrom2030yards",2006
196,196,"Paul Stankowski",70,25,4,16,"SandSavesfrom2030yards",2006
