"FirstTeeLatePar5ScoringAverage_RANKTHISWEEK_2013","FirstTeeLatePar5ScoringAverage_RANKLASTWEEK_2013","FirstTeeLatePar5ScoringAverage_PLAYERNAME_2013","FirstTeeLatePar5ScoringAverage_ROUNDS_2013","FirstTeeLatePar5ScoringAverage_AVG_2013","FirstTeeLatePar5ScoringAverage_TOTALSTROKES_2013","FirstTeeLatePar5ScoringAverage_TOTALHOLES_2013","stat_name","year"
59,59,"Chris Stroud",88,4.63,301,65,"FirstTeeLatePar5ScoringAverage",2013
67,67,"Nicolas Colsaerts",50,4.64,246,53,"FirstTeeLatePar5ScoringAverage",2013
67,67,"Charley Hoffman",84,4.64,492,106,"FirstTeeLatePar5ScoringAverage",2013
67,67,"Colt Knost",69,4.64,153,33,"FirstTeeLatePar5ScoringAverage",2013
67,67,"Andres Romero",63,4.64,325,70,"FirstTeeLatePar5ScoringAverage",2013
67,67,"Brian Stuard",78,4.64,357,77,"FirstTeeLatePar5ScoringAverage",2013
72,72,"Sangmoon Bae",83,4.65,335,72,"FirstTeeLatePar5ScoringAverage",2013
72,72,"Jeff Maggert",63,4.65,223,48,"FirstTeeLatePar5ScoringAverage",2013
72,72,"Ryan Moore",72,4.65,321,69,"FirstTeeLatePar5ScoringAverage",2013
72,72,"Webb Simpson",92,4.65,600,129,"FirstTeeLatePar5ScoringAverage",2013
76,76,"Morgan Hoffmann",64,4.66,270,58,"FirstTeeLatePar5ScoringAverage",2013
76,76,"Billy Horschel",96,4.66,610,131,"FirstTeeLatePar5ScoringAverage",2013
76,76,"Pat Perez",69,4.66,317,68,"FirstTeeLatePar5ScoringAverage",2013
76,76,"Kevin Streelman",86,4.66,447,96,"FirstTeeLatePar5ScoringAverage",2013
80,80,"Justin Bolli",59,4.67,229,49,"FirstTeeLatePar5ScoringAverage",2013
80,80,"Tim Clark",64,4.67,229,49,"FirstTeeLatePar5ScoringAverage",2013
80,80,"Sergio Garcia",65,4.67,528,113,"FirstTeeLatePar5ScoringAverage",2013
80,80,"David Hearn",88,4.67,308,66,"FirstTeeLatePar5ScoringAverage",2013
80,80,"Jason Kokrak",78,4.67,425,91,"FirstTeeLatePar5ScoringAverage",2013
80,80,"Hunter Mahan",91,4.67,551,118,"FirstTeeLatePar5ScoringAverage",2013
80,80,"DA Points",87,4.67,369,79,"FirstTeeLatePar5ScoringAverage",2013
80,80,"Ian Poulter",59,4.67,364,78,"FirstTeeLatePar5ScoringAverage",2013
80,80,"Patrick Reed",83,4.67,355,76,"FirstTeeLatePar5ScoringAverage",2013
80,80,"Nick Watney",88,4.67,500,107,"FirstTeeLatePar5ScoringAverage",2013
90,90,"Stuart Appleby",88,4.68,384,82,"FirstTeeLatePar5ScoringAverage",2013
90,90,"Jason Bohn",70,4.68,234,50,"FirstTeeLatePar5ScoringAverage",2013
90,90,"Doug LaBelle II",72,4.68,220,47,"FirstTeeLatePar5ScoringAverage",2013
90,90,"David Mathis",71,4.68,290,62,"FirstTeeLatePar5ScoringAverage",2013
90,90,"Ryan Palmer",79,4.68,374,80,"FirstTeeLatePar5ScoringAverage",2013
90,90,"Charl Schwartzel",69,4.68,459,98,"FirstTeeLatePar5ScoringAverage",2013
90,90,"Kyle Stanley",71,4.68,360,77,"FirstTeeLatePar5ScoringAverage",2013
90,90,"Jimmy Walker",84,4.68,356,76,"FirstTeeLatePar5ScoringAverage",2013
98,98,"Matt Every",89,4.69,436,93,"FirstTeeLatePar5ScoringAverage",2013
98,98,"Bill Haas",85,4.69,615,131,"FirstTeeLatePar5ScoringAverage",2013
98,98,"Freddie Jacobson",63,4.69,244,52,"FirstTeeLatePar5ScoringAverage",2013
98,98,"Brandt Jobe",62,4.69,169,36,"FirstTeeLatePar5ScoringAverage",2013
98,98,"Luke List",65,4.69,211,45,"FirstTeeLatePar5ScoringAverage",2013
98,98,"Troy Matteson",68,4.69,277,59,"FirstTeeLatePar5ScoringAverage",2013
98,98,"John Merrick",79,4.69,277,59,"FirstTeeLatePar5ScoringAverage",2013
98,98,"Cameron Percy",68,4.69,164,35,"FirstTeeLatePar5ScoringAverage",2013
98,98,"Vaughn Taylor",50,4.69,230,49,"FirstTeeLatePar5ScoringAverage",2013
107,107,"Will Claxton",67,4.7,263,56,"FirstTeeLatePar5ScoringAverage",2013
107,107,"Jason Day",86,4.7,432,92,"FirstTeeLatePar5ScoringAverage",2013
107,107,"Jim Furyk",80,4.7,522,111,"FirstTeeLatePar5ScoringAverage",2013
107,107,"Martin Kaymer",61,4.7,235,50,"FirstTeeLatePar5ScoringAverage",2013
107,107,"Chris Kirk",89,4.7,343,73,"FirstTeeLatePar5ScoringAverage",2013
107,107,"Chez Reavie",72,4.7,263,56,"FirstTeeLatePar5ScoringAverage",2013
113,113,"Fabian Gomez",65,4.71,320,68,"FirstTeeLatePar5ScoringAverage",2013
113,113,"Jim Herman",59,4.71,297,63,"FirstTeeLatePar5ScoringAverage",2013
113,113,"George McNeill",68,4.71,264,56,"FirstTeeLatePar5ScoringAverage",2013
113,113,"Jeff Overton",78,4.71,339,72,"FirstTeeLatePar5ScoringAverage",2013
113,113,"Johnson Wagner",64,4.71,226,48,"FirstTeeLatePar5ScoringAverage",2013
118,118,"Michael Bradley",56,4.72,118,25,"FirstTeeLatePar5ScoringAverage",2013
118,118,"Bud Cauley",67,4.72,236,50,"FirstTeeLatePar5ScoringAverage",2013
120,120,"Angel Cabrera",73,4.73,435,92,"FirstTeeLatePar5ScoringAverage",2013
120,120,"Kevin Chappell",80,4.73,279,59,"FirstTeeLatePar5ScoringAverage",2013
120,120,"Robert Garrigus",69,4.73,303,64,"FirstTeeLatePar5ScoringAverage",2013
120,120,"JJ Henry",83,4.73,312,66,"FirstTeeLatePar5ScoringAverage",2013
124,124,"Brian Davis",91,4.74,441,93,"FirstTeeLatePar5ScoringAverage",2013
124,124,"Zach Johnson",84,4.74,502,106,"FirstTeeLatePar5ScoringAverage",2013
124,124,"Bryce Molder",82,4.74,237,50,"FirstTeeLatePar5ScoringAverage",2013
127,127,"Greg Chalmers",77,4.75,337,71,"FirstTeeLatePar5ScoringAverage",2013
127,127,"Tommy Gainey",84,4.75,304,64,"FirstTeeLatePar5ScoringAverage",2013
127,127,"Ben Kohles",75,4.75,299,63,"FirstTeeLatePar5ScoringAverage",2013
127,127,"Justin Leonard",86,4.75,280,59,"FirstTeeLatePar5ScoringAverage",2013
127,127,"Nicholas Thompson",99,4.75,380,80,"FirstTeeLatePar5ScoringAverage",2013
127,127,"Mike Weir",60,4.75,271,57,"FirstTeeLatePar5ScoringAverage",2013
133,133,"Luke Donald",60,4.76,371,78,"FirstTeeLatePar5ScoringAverage",2013
133,133,"Lucas Glover",65,4.76,324,68,"FirstTeeLatePar5ScoringAverage",2013
133,133,"John Huh",88,4.76,371,78,"FirstTeeLatePar5ScoringAverage",2013
133,133,"Jerry Kelly",75,4.76,300,63,"FirstTeeLatePar5ScoringAverage",2013
133,133,"Eric Meierdierks",48,4.76,195,41,"FirstTeeLatePar5ScoringAverage",2013
133,133,"John Senden",79,4.76,357,75,"FirstTeeLatePar5ScoringAverage",2013
133,133,"Lee Williams",62,4.76,219,46,"FirstTeeLatePar5ScoringAverage",2013
140,140,"Stephen Ames",49,4.77,210,44,"FirstTeeLatePar5ScoringAverage",2013
140,140,"Brian Harman",89,4.77,401,84,"FirstTeeLatePar5ScoringAverage",2013
140,140,"Justin Hicks",79,4.77,396,83,"FirstTeeLatePar5ScoringAverage",2013
140,140,"Marc Leishman",77,4.77,396,83,"FirstTeeLatePar5ScoringAverage",2013
140,140,"David Lingmerth",68,4.77,329,69,"FirstTeeLatePar5ScoringAverage",2013
140,140,"Michael Thompson",66,4.77,229,48,"FirstTeeLatePar5ScoringAverage",2013
146,146,"Tag Ridings",69,4.78,287,60,"FirstTeeLatePar5ScoringAverage",2013
146,146,"Darron Stiles",51,4.78,129,27,"FirstTeeLatePar5ScoringAverage",2013
148,148,"David Lynn",70,4.79,369,77,"FirstTeeLatePar5ScoringAverage",2013
148,148,"Robert Streb",75,4.79,292,61,"FirstTeeLatePar5ScoringAverage",2013
148,148,"Casey Wittenberg",72,4.79,316,66,"FirstTeeLatePar5ScoringAverage",2013
151,151,"Padraig Harrington",52,4.8,221,46,"FirstTeeLatePar5ScoringAverage",2013
151,151,"Robert Karlsson",56,4.8,211,44,"FirstTeeLatePar5ScoringAverage",2013
151,151,"Sean OHair",56,4.8,216,45,"FirstTeeLatePar5ScoringAverage",2013
154,154,"Erik Compton",74,4.81,409,85,"FirstTeeLatePar5ScoringAverage",2013
154,154,"Bo Van Pelt",72,4.81,279,58,"FirstTeeLatePar5ScoringAverage",2013
154,154,"Charlie Wi",75,4.81,337,70,"FirstTeeLatePar5ScoringAverage",2013
157,157,"Ricky Barnes",74,4.82,246,51,"FirstTeeLatePar5ScoringAverage",2013
157,157,"Jason Dufner",78,4.82,424,88,"FirstTeeLatePar5ScoringAverage",2013
157,157,"Trevor Immelman",73,4.82,246,51,"FirstTeeLatePar5ScoringAverage",2013
157,157,"Aaron Watkins",46,4.82,188,39,"FirstTeeLatePar5ScoringAverage",2013
161,161,"Ken Duke",87,4.83,290,60,"FirstTeeLatePar5ScoringAverage",2013
161,161,"DH Lee",65,4.83,256,53,"FirstTeeLatePar5ScoringAverage",2013
163,163,"Rod Pampling",46,4.84,155,32,"FirstTeeLatePar5ScoringAverage",2013
163,163,"David Toms",49,4.84,179,37,"FirstTeeLatePar5ScoringAverage",2013
165,165,"Bob Estes",66,4.85,252,52,"FirstTeeLatePar5ScoringAverage",2013
165,165,"Vijay Singh",61,4.85,233,48,"FirstTeeLatePar5ScoringAverage",2013
165,165,"YE Yang",56,4.85,199,41,"FirstTeeLatePar5ScoringAverage",2013
168,168,"James Driscoll",76,4.86,369,76,"FirstTeeLatePar5ScoringAverage",2013
168,168,"Bobby Gates",49,4.86,248,51,"FirstTeeLatePar5ScoringAverage",2013
168,168,"Ryo Ishikawa",72,4.86,277,57,"FirstTeeLatePar5ScoringAverage",2013
168,168,"Seung Yul Noh",71,4.86,248,51,"FirstTeeLatePar5ScoringAverage",2013
172,172,"Ben Curtis",59,4.87,229,47,"FirstTeeLatePar5ScoringAverage",2013
173,173,"Jonas Blixt",76,4.88,278,57,"FirstTeeLatePar5ScoringAverage",2013
174,174,"Brian Gay",79,4.89,225,46,"FirstTeeLatePar5ScoringAverage",2013
175,175,"Tim Herron",45,4.9,191,39,"FirstTeeLatePar5ScoringAverage",2013
176,176,"Graeme McDowell",53,4.91,339,69,"FirstTeeLatePar5ScoringAverage",2013
177,177,"Robert Allenby",58,4.94,153,31,"FirstTeeLatePar5ScoringAverage",2013
177,177,"Scott Gardiner",61,4.94,178,36,"FirstTeeLatePar5ScoringAverage",2013
177,177,"Tom Gillis",69,4.94,262,53,"FirstTeeLatePar5ScoringAverage",2013
180,180,"Geoff Ogilvy",57,4.97,179,36,"FirstTeeLatePar5ScoringAverage",2013
