"GIRPercentage100125yards_RANKTHISWEEK_2016","GIRPercentage100125yards_RANKLASTWEEK_2016","GIRPercentage100125yards_PLAYERNAME_2016","GIRPercentage100125yards_ROUNDS_2016","GIRPercentage100125yards_Pct_2016","GIRPercentage100125yards_GREENSHIT_2016","GIRPercentage100125yards_TOTALHOLES_2016","GIRPercentage100125yards_RELATIVETOPAR_2016","stat_name","year"
1,1,"Adam Scott",39,91.67,22,24,-0.27,"GIRPercentage100125yards",2016
2,3,"Harris English",51,87.5,42,48,-0.26,"GIRPercentage100125yards",2016
2,2,"Matthew Fitzpatrick",23,87.5,7,8,-0.14,"GIRPercentage100125yards",2016
4,6,"Justin Hicks",26,86.67,52,60,-0.23,"GIRPercentage100125yards",2016
5,4,"Camilo Villegas",50,86.11,62,72,-0.24,"GIRPercentage100125yards",2016
6,5,"Pat Perez",28,85.71,18,21,-0.17,"GIRPercentage100125yards",2016
7,7,"Will Ma Kenzie",54,84.88,73,86,-0.29,"GIRPercentage100125yards",2016
8,9,"Marc Leishman",41,83.87,26,31,-0.38,"GIRPercentage100125yards",2016
9,11,"Lucas Glover",53,83.65,87,104,-0.26,"GIRPercentage100125yards",2016
10,11,"KJ Choi",47,83.33,60,72,-0.28,"GIRPercentage100125yards",2016
11,15,"Zach Johnson",42,83.02,44,53,-0.23,"GIRPercentage100125yards",2016
11,10,"Tim Wilkinson",40,83.02,44,53,-0.27,"GIRPercentage100125yards",2016
13,16,"Seung Yul Noh",54,82.93,68,82,-0.31,"GIRPercentage100125yards",2016
14,11,"Martin Piller",37,82.67,62,75,-0.31,"GIRPercentage100125yards",2016
15,18,"Keegan Bradley",40,82.35,28,34,-0.46,"GIRPercentage100125yards",2016
16,14,"Greg Owen",56,82.28,65,79,-0.2,"GIRPercentage100125yards",2016
17,19,"Billy Horschel",45,81.82,45,55,-0.31,"GIRPercentage100125yards",2016
17,19,"Charl Schwartzel",29,81.82,27,33,-0.3,"GIRPercentage100125yards",2016
19,21,"Andrew Loupe",50,81.61,71,87,-0.41,"GIRPercentage100125yards",2016
20,22,"Jamie Lovemark",57,81.55,84,103,-0.3,"GIRPercentage100125yards",2016
21,8,"Luke Donald",49,81.48,44,54,-0.27,"GIRPercentage100125yards",2016
22,25,"Stewart Cink",45,81.03,47,58,-0.3,"GIRPercentage100125yards",2016
23,17,"Brendan Steele",48,80.88,55,68,-0.33,"GIRPercentage100125yards",2016
24,26,"Morgan Hoffmann",43,80.36,45,56,-0.16,"GIRPercentage100125yards",2016
25,24,"Padraig Harrington",38,80,40,50,-0.2,"GIRPercentage100125yards",2016
25,26,"Matt Kuchar",46,80,36,45,-0.25,"GIRPercentage100125yards",2016
25,26,"Justin Leonard",28,80,36,45,-0.39,"GIRPercentage100125yards",2016
25,35,"Sean OHair",45,80,52,65,-0.31,"GIRPercentage100125yards",2016
29,23,"Alex Cejka",47,79.73,59,74,-0.25,"GIRPercentage100125yards",2016
30,32,"Russell Henley",42,79.38,77,97,-0.22,"GIRPercentage100125yards",2016
31,33,"Brooks Koepka",39,79.37,50,63,-0.24,"GIRPercentage100125yards",2016
32,30,"Thomas Aiken",42,79.31,46,58,-0.2,"GIRPercentage100125yards",2016
32,47,"Vaughn Taylor",30,79.31,46,58,-0.3,"GIRPercentage100125yards",2016
34,49,"Francesco Molinari",36,79.17,38,48,-0.34,"GIRPercentage100125yards",2016
34,34,"Rory Sabbatini",40,79.17,38,48,-0.13,"GIRPercentage100125yards",2016
