"AverageApproachDistancePar_RANKTHISWEEK_2010","AverageApproachDistancePar_RANKLASTWEEK_2010","AverageApproachDistancePar_PLAYERNAME_2010","AverageApproachDistancePar_ROUNDS_2010","AverageApproachDistancePar_AVGYARDS_2010","AverageApproachDistancePar_TOTALDISTANCEINCHES_2010","AverageApproachDistancePar_NUMBEROFAPPROACHSHOTS_2010","stat_name","year"
27,NA,"Boo Weekley",88,159.5,5053685,880,"AverageApproachDistancePar",2010
29,NA,"Troy Matteson",84,159.6,5325044,927,"AverageApproachDistancePar",2010
30,NA,"Chris Stroud",90,159.7,4841722,842,"AverageApproachDistancePar",2010
31,NA,"Justin Bolli",55,159.8,2727490,474,"AverageApproachDistancePar",2010
31,NA,"Bob Estes",79,159.8,4821799,838,"AverageApproachDistancePar",2010
31,NA,"Marc Leishman",87,159.8,4659312,810,"AverageApproachDistancePar",2010
34,NA,"Jeff Overton",89,159.9,4537074,788,"AverageApproachDistancePar",2010
35,NA,"Matt Bettencourt",91,160,4468913,776,"AverageApproachDistancePar",2010
35,NA,"Mathias Gronberg",61,160,3231441,561,"AverageApproachDistancePar",2010
35,NA,"Cameron Percy",73,160,3888226,675,"AverageApproachDistancePar",2010
35,NA,"Carl Pettersson",99,160,5556729,965,"AverageApproachDistancePar",2010
39,NA,"Skip Kendall",58,160.1,3297072,572,"AverageApproachDistancePar",2010
39,NA,"Derek Lamely",81,160.1,4166744,723,"AverageApproachDistancePar",2010
39,NA,"Michael Letzig",84,160.1,5128105,890,"AverageApproachDistancePar",2010
39,NA,"Steve Lowery",67,160.1,3602189,625,"AverageApproachDistancePar",2010
39,NA,"Rocco Mediate",71,160.1,4115117,714,"AverageApproachDistancePar",2010
44,NA,"Joe Ogilvie",99,160.2,5547702,962,"AverageApproachDistancePar",2010
44,NA,"Chris Tidland",77,160.2,4417950,766,"AverageApproachDistancePar",2010
46,NA,"JB Holmes",100,160.3,5735892,994,"AverageApproachDistancePar",2010
46,NA,"Davis Love III",79,160.3,4299671,745,"AverageApproachDistancePar",2010
48,NA,"Stuart Appleby",101,160.4,5890714,1020,"AverageApproachDistancePar",2010
48,NA,"Rory Sabbatini",79,160.4,4193518,726,"AverageApproachDistancePar",2010
50,NA,"Michael Bradley",77,160.5,4696079,813,"AverageApproachDistancePar",2010
50,NA,"JP Hayes",79,160.5,4414646,764,"AverageApproachDistancePar",2010
50,NA,"Bill Lunde",79,160.5,4529080,784,"AverageApproachDistancePar",2010
53,NA,"Craig Bowden",56,160.6,3265884,565,"AverageApproachDistancePar",2010
53,NA,"Michael Connell",89,160.6,5069400,877,"AverageApproachDistancePar",2010
53,NA,"Brent Delahoussaye",57,160.6,3225792,558,"AverageApproachDistancePar",2010
53,NA,"John Rollins",81,160.6,4862677,841,"AverageApproachDistancePar",2010
57,NA,"Jarrod Lyle",54,160.7,3084283,533,"AverageApproachDistancePar",2010
57,NA,"Kenny Perry",69,160.7,3835775,663,"AverageApproachDistancePar",2010
57,NA,"Michael Sim",64,160.7,3662889,633,"AverageApproachDistancePar",2010
57,NA,"Vijay Singh",75,160.7,3725059,644,"AverageApproachDistancePar",2010
61,NA,"Jonathan Byrd",85,160.8,5529416,955,"AverageApproachDistancePar",2010
61,NA,"Matt Every",60,160.8,3173161,548,"AverageApproachDistancePar",2010
61,NA,"John Merrick",109,160.8,6194220,1070,"AverageApproachDistancePar",2010
61,NA,"Brett Quigley",96,160.8,5957918,1029,"AverageApproachDistancePar",2010
61,NA,"Roger Tambellini",77,160.8,4196521,725,"AverageApproachDistancePar",2010
66,NA,"Rich Barcelo",70,160.9,3771763,651,"AverageApproachDistancePar",2010
67,NA,"Woody Austin",93,161,5499860,949,"AverageApproachDistancePar",2010
67,NA,"Garth Mulroy",53,161,2729114,471,"AverageApproachDistancePar",2010
69,NA,"KJ Choi",82,161.1,4146602,715,"AverageApproachDistancePar",2010
69,NA,"Heath Slocum",97,161.1,5087710,877,"AverageApproachDistancePar",2010
71,NA,"Cameron Beckman",68,161.2,4022543,693,"AverageApproachDistancePar",2010
71,NA,"Brenden Pappas",66,161.2,3666679,632,"AverageApproachDistancePar",2010
71,NA,"Jerod Turner",54,161.2,2483946,428,"AverageApproachDistancePar",2010
74,NA,"Briny Baird",87,161.3,5569180,959,"AverageApproachDistancePar",2010
74,NA,"Freddie Jacobson",83,161.3,5253758,905,"AverageApproachDistancePar",2010
74,NA,"Justin Leonard",89,161.3,4680289,806,"AverageApproachDistancePar",2010
74,NA,"Omar Uresti",74,161.3,4401616,758,"AverageApproachDistancePar",2010
78,NA,"Cliff Kresge",50,161.4,3096084,533,"AverageApproachDistancePar",2010
78,NA,"Steve Wheatcroft",74,161.4,3630497,625,"AverageApproachDistancePar",2010
80,NA,"Chris DiMarco",88,161.5,5441254,936,"AverageApproachDistancePar",2010
80,NA,"James Driscoll",78,161.5,4969578,855,"AverageApproachDistancePar",2010
80,NA,"Tom Gillis",97,161.5,5698887,980,"AverageApproachDistancePar",2010
80,NA,"Lee Janzen",77,161.5,4644466,799,"AverageApproachDistancePar",2010
80,NA,"John Mallinger",78,161.5,4366182,751,"AverageApproachDistancePar",2010
80,NA,"Pat Perez",90,161.5,5523697,950,"AverageApproachDistancePar",2010
86,NA,"Troy Merritt",86,161.6,4815892,828,"AverageApproachDistancePar",2010
86,NA,"Jeev Milkha Singh",59,161.6,3642261,626,"AverageApproachDistancePar",2010
88,NA,"Aaron Baddeley",94,161.7,5648049,970,"AverageApproachDistancePar",2010
88,NA,"Chad Campbell",95,161.7,5604828,963,"AverageApproachDistancePar",2010
88,NA,"Jeff Maggert",76,161.7,4184897,719,"AverageApproachDistancePar",2010
88,NA,"Scott Piercy",88,161.7,5146056,884,"AverageApproachDistancePar",2010
92,NA,"Brendon de Jonge",114,161.8,6126431,1052,"AverageApproachDistancePar",2010
92,NA,"Trevor Immelman",55,161.8,3000242,515,"AverageApproachDistancePar",2010
94,NA,"Stephen Ames",75,161.9,4696409,806,"AverageApproachDistancePar",2010
94,NA,"Stewart Cink",84,161.9,4323826,742,"AverageApproachDistancePar",2010
94,NA,"Tim Clark",88,161.9,4714101,809,"AverageApproachDistancePar",2010
94,NA,"DJ Trahan",92,161.9,5345961,917,"AverageApproachDistancePar",2010
98,NA,"Charley Hoffman",85,162,5016412,860,"AverageApproachDistancePar",2010
98,NA,"Sean OHair",84,162,4525261,776,"AverageApproachDistancePar",2010
98,NA,"Tom Pernice Jr",74,162,4018980,689,"AverageApproachDistancePar",2010
98,NA,"Vaughn Taylor",87,162,5177968,888,"AverageApproachDistancePar",2010
102,NA,"Bo Van Pelt",104,162.1,5881251,1008,"AverageApproachDistancePar",2010
102,NA,"Mark Wilson",87,162.1,5543507,950,"AverageApproachDistancePar",2010
104,NA,"Mike Weir",59,162.2,2628405,450,"AverageApproachDistancePar",2010
105,NA,"Retief Goosen",75,162.3,3715816,636,"AverageApproachDistancePar",2010
105,NA,"Will Ma Kenzie",72,162.3,4632929,793,"AverageApproachDistancePar",2010
107,NA,"Bryce Molder",84,162.4,4922567,842,"AverageApproachDistancePar",2010
107,NA,"James Nitties",92,162.4,5362070,917,"AverageApproachDistancePar",2010
107,NA,"David Toms",86,162.4,4823888,825,"AverageApproachDistancePar",2010
107,NA,"Vance Veazey",58,162.4,3052319,522,"AverageApproachDistancePar",2010
111,NA,"Chris Riley",73,162.5,4427200,757,"AverageApproachDistancePar",2010
111,NA,"Kevin Streelman",90,162.5,5229309,894,"AverageApproachDistancePar",2010
113,NA,"Martin Laird",91,162.6,5222713,892,"AverageApproachDistancePar",2010
113,NA,"Andres Romero",73,162.6,4789575,818,"AverageApproachDistancePar",2010
115,NA,"Brian Davis",101,162.7,6028698,1029,"AverageApproachDistancePar",2010
115,NA,"Spencer Levin",110,162.7,6725453,1148,"AverageApproachDistancePar",2010
115,NA,"Phil Mickelson",76,162.7,3643832,622,"AverageApproachDistancePar",2010
115,NA,"Ted Purdy",86,162.7,4903305,837,"AverageApproachDistancePar",2010
115,NA,"Dean Wilson",54,162.7,3367053,575,"AverageApproachDistancePar",2010
120,NA,"Paul Casey",64,162.8,2983887,509,"AverageApproachDistancePar",2010
120,NA,"Geoff Ogilvy",62,162.8,3240317,553,"AverageApproachDistancePar",2010
120,NA,"Charlie Wi",95,162.8,6214111,1060,"AverageApproachDistancePar",2010
123,NA,"Paul Goydos",78,162.9,4238907,723,"AverageApproachDistancePar",2010
123,NA,"Matt Kuchar",97,162.9,5032743,858,"AverageApproachDistancePar",2010
125,NA,"Jerry Kelly",99,163,5663174,965,"AverageApproachDistancePar",2010
125,NA,"John Senden",103,163,6043018,1030,"AverageApproachDistancePar",2010
125,NA,"Kevin Stadler",86,163,4806077,819,"AverageApproachDistancePar",2010
128,NA,"Angel Cabrera",64,163.1,3376483,575,"AverageApproachDistancePar",2010
129,NA,"Jeff Quinney",91,163.2,5304453,903,"AverageApproachDistancePar",2010
129,NA,"Nick Watney",91,163.2,4430987,754,"AverageApproachDistancePar",2010
129,NA,"Bubba Watson",77,163.2,4329479,737,"AverageApproachDistancePar",2010
132,NA,"Jason Bohn",84,163.3,4914812,836,"AverageApproachDistancePar",2010
132,NA,"Brian Gay",101,163.3,5895561,1003,"AverageApproachDistancePar",2010
132,NA,"George McNeill",79,163.3,4455276,758,"AverageApproachDistancePar",2010
132,NA,"Ryan Palmer",84,163.3,4567124,777,"AverageApproachDistancePar",2010
132,NA,"Roland Thatcher",72,163.3,4645372,790,"AverageApproachDistancePar",2010
137,NA,"Mathew Goggin",85,163.4,5206660,885,"AverageApproachDistancePar",2010
137,NA,"Dustin Johnson",83,163.4,3912620,665,"AverageApproachDistancePar",2010
137,NA,"Rod Pampling",77,163.4,4959838,843,"AverageApproachDistancePar",2010
140,NA,"Jason Dufner",87,163.5,4733237,804,"AverageApproachDistancePar",2010
140,NA,"Shaun Micheel",70,163.5,3648580,620,"AverageApproachDistancePar",2010
140,NA,"Kevin Sutherland",86,163.5,5614438,954,"AverageApproachDistancePar",2010
140,NA,"Jimmy Walker",82,163.5,4703285,799,"AverageApproachDistancePar",2010
144,NA,"Richard Johnson",90,163.7,5132889,871,"AverageApproachDistancePar",2010
144,NA,"Matt Jones",89,163.7,5337725,906,"AverageApproachDistancePar",2010
146,NA,"Kevin Na",94,163.8,5296490,898,"AverageApproachDistancePar",2010
147,NA,"Tim Petrovic",105,163.9,6518763,1105,"AverageApproachDistancePar",2010
148,NA,"Kris Blanks",91,164,5089492,862,"AverageApproachDistancePar",2010
148,NA,"Mark Calcavecchia",50,164,2048621,347,"AverageApproachDistancePar",2010
148,NA,"Alex Cejka",81,164,4564925,773,"AverageApproachDistancePar",2010
148,NA,"Scott Verplank",74,164,3837679,650,"AverageApproachDistancePar",2010
152,NA,"Nathan Green",86,164.1,5576197,944,"AverageApproachDistancePar",2010
152,NA,"Bill Haas",87,164.1,5074815,859,"AverageApproachDistancePar",2010
152,NA,"Aron Price",70,164.1,4189372,709,"AverageApproachDistancePar",2010
152,NA,"Johnson Wagner",85,164.1,4968619,841,"AverageApproachDistancePar",2010
152,NA,"YE Yang",72,164.1,3840259,650,"AverageApproachDistancePar",2010
157,NA,"Jason Day",82,164.2,4781506,809,"AverageApproachDistancePar",2010
157,NA,"Ryuji Imada",90,164.2,5876916,994,"AverageApproachDistancePar",2010
159,NA,"DA Points",90,164.3,5334720,902,"AverageApproachDistancePar",2010
160,NA,"Steve Flesch",78,164.4,4320605,730,"AverageApproachDistancePar",2010
160,NA,"JJ Henry",92,164.4,5668602,958,"AverageApproachDistancePar",2010
162,NA,"David Duval",71,164.5,3725805,629,"AverageApproachDistancePar",2010
162,NA,"Billy Mayfair",78,164.5,4394499,742,"AverageApproachDistancePar",2010
164,NA,"Padraig Harrington",57,164.6,3105450,524,"AverageApproachDistancePar",2010
164,NA,"Steve Stricker",73,164.6,3886485,656,"AverageApproachDistancePar",2010
166,NA,"Justin Rose",78,164.7,4747928,801,"AverageApproachDistancePar",2010
167,NA,"Greg Chalmers",93,164.8,6098170,1028,"AverageApproachDistancePar",2010
167,NA,"Nicholas Thompson",88,164.8,4988620,841,"AverageApproachDistancePar",2010
169,NA,"Lucas Glover",75,164.9,3865241,651,"AverageApproachDistancePar",2010
170,NA,"Brandt Snedeker",89,165,4994893,841,"AverageApproachDistancePar",2010
170,NA,"Garrett Willis",82,165,4727283,796,"AverageApproachDistancePar",2010
172,NA,"Chris Couch",66,165.1,3756032,632,"AverageApproachDistancePar",2010
172,NA,"Ben Curtis",78,165.1,4791583,806,"AverageApproachDistancePar",2010
172,NA,"Rory McIlroy",54,165.1,2739352,461,"AverageApproachDistancePar",2010
175,NA,"Brad Faxon",58,165.2,3003781,505,"AverageApproachDistancePar",2010
175,NA,"Scott McCarron",90,165.2,5797794,975,"AverageApproachDistancePar",2010
177,NA,"Ricky Barnes",103,165.3,5712599,960,"AverageApproachDistancePar",2010
177,NA,"Henrik Bjornstad",72,165.3,3861174,649,"AverageApproachDistancePar",2010
177,NA,"Luke Donald",71,165.3,3766686,633,"AverageApproachDistancePar",2010
177,NA,"Kevin Johnson",62,165.3,3254467,547,"AverageApproachDistancePar",2010
177,NA,"Zach Johnson",93,165.3,5039564,847,"AverageApproachDistancePar",2010
182,NA,"Robert Allenby",76,165.4,4012125,674,"AverageApproachDistancePar",2010
183,NA,"David Lutterus",69,165.5,3890568,653,"AverageApproachDistancePar",2010
184,NA,"Hunter Mahan",85,165.6,4608626,773,"AverageApproachDistancePar",2010
184,NA,"Camilo Villegas",78,165.6,3814907,640,"AverageApproachDistancePar",2010
186,NA,"Ben Crane",85,165.8,4417523,740,"AverageApproachDistancePar",2010
187,NA,"Ryan Moore",80,166.3,4268984,713,"AverageApproachDistancePar",2010
188,NA,"Jim Furyk",76,166.4,4377784,731,"AverageApproachDistancePar",2010
189,NA,"Chad Collins",87,166.9,5394354,898,"AverageApproachDistancePar",2010
190,NA,"Adam Scott",70,167.1,3483959,579,"AverageApproachDistancePar",2010
191,NA,"Ian Poulter",55,168.1,2469121,408,"AverageApproachDistancePar",2010
192,NA,"Ernie Els",72,169.5,3826420,627,"AverageApproachDistancePar",2010
