"Approach5075yardsRTPScore_RANKTHISWEEK_2010","Approach5075yardsRTPScore_RANKLASTWEEK_2010","Approach5075yardsRTPScore_PLAYERNAME_2010","Approach5075yardsRTPScore_ROUNDS_2010","Approach5075yardsRTPScore_AVGRTP_2010","stat_name","year"
1,1,"Steve Flesch",78,-0.583,"Approach5075yardsRTPScore",2010
2,2,"Jerod Turner",54,-0.462,"Approach5075yardsRTPScore",2010
3,3,"Chris Riley",73,-0.44,"Approach5075yardsRTPScore",2010
4,4,"Padraig Harrington",57,-0.417,"Approach5075yardsRTPScore",2010
4,4,"Brenden Pappas",66,-0.417,"Approach5075yardsRTPScore",2010
6,6,"Mark Wilson",87,-0.414,"Approach5075yardsRTPScore",2010
7,7,"Tom Gillis",97,-0.4,"Approach5075yardsRTPScore",2010
7,7,"Scott Piercy",88,-0.4,"Approach5075yardsRTPScore",2010
9,9,"Matt Every",60,-0.375,"Approach5075yardsRTPScore",2010
10,10,"Matt Kuchar",97,-0.37,"Approach5075yardsRTPScore",2010
11,11,"Zach Johnson",93,-0.364,"Approach5075yardsRTPScore",2010
12,12,"Dean Wilson",54,-0.357,"Approach5075yardsRTPScore",2010
13,13,"John Rollins",81,-0.345,"Approach5075yardsRTPScore",2010
13,13,"Omar Uresti",74,-0.345,"Approach5075yardsRTPScore",2010
15,15,"Chris DiMarco",88,-0.333,"Approach5075yardsRTPScore",2010
16,16,"Boo Weekley",88,-0.318,"Approach5075yardsRTPScore",2010
17,17,"James Driscoll",78,-0.316,"Approach5075yardsRTPScore",2010
18,18,"Jeff Quinney",91,-0.314,"Approach5075yardsRTPScore",2010
19,19,"Chad Campbell",95,-0.304,"Approach5075yardsRTPScore",2010
19,19,"Jimmy Walker",82,-0.304,"Approach5075yardsRTPScore",2010
21,21,"Bill Haas",87,-0.303,"Approach5075yardsRTPScore",2010
22,22,"Jim Furyk",76,-0.294,"Approach5075yardsRTPScore",2010
23,23,"Phil Mickelson",76,-0.292,"Approach5075yardsRTPScore",2010
24,24,"Stuart Appleby",101,-0.28,"Approach5075yardsRTPScore",2010
25,25,"Charles Warren",64,-0.278,"Approach5075yardsRTPScore",2010
26,26,"Michael Bradley",77,-0.265,"Approach5075yardsRTPScore",2010
27,27,"Lucas Glover",75,-0.263,"Approach5075yardsRTPScore",2010
27,27,"JJ Henry",92,-0.263,"Approach5075yardsRTPScore",2010
29,29,"Kevin Na",94,-0.259,"Approach5075yardsRTPScore",2010
30,30,"Stewart Cink",84,-0.25,"Approach5075yardsRTPScore",2010
30,30,"Dustin Johnson",83,-0.25,"Approach5075yardsRTPScore",2010
32,32,"Brandt Snedeker",89,-0.235,"Approach5075yardsRTPScore",2010
33,33,"Steve Stricker",73,-0.233,"Approach5075yardsRTPScore",2010
34,34,"Geoff Ogilvy",62,-0.227,"Approach5075yardsRTPScore",2010
35,35,"Matt Bettencourt",91,-0.222,"Approach5075yardsRTPScore",2010
36,36,"Angel Cabrera",64,-0.217,"Approach5075yardsRTPScore",2010
37,37,"Steve Marino",81,-0.208,"Approach5075yardsRTPScore",2010
38,38,"Ernie Els",72,-0.207,"Approach5075yardsRTPScore",2010
39,39,"Paul Casey",64,-0.2,"Approach5075yardsRTPScore",2010
39,39,"Tim Clark",88,-0.2,"Approach5075yardsRTPScore",2010
41,41,"Bob Estes",79,-0.192,"Approach5075yardsRTPScore",2010
42,42,"Paul Stankowski",62,-0.188,"Approach5075yardsRTPScore",2010
42,42,"Kevin Sutherland",86,-0.188,"Approach5075yardsRTPScore",2010
42,42,"Vaughn Taylor",87,-0.188,"Approach5075yardsRTPScore",2010
45,45,"Pat Perez",90,-0.185,"Approach5075yardsRTPScore",2010
46,46,"Nathan Green",86,-0.184,"Approach5075yardsRTPScore",2010
47,47,"Jason Bohn",84,-0.182,"Approach5075yardsRTPScore",2010
47,47,"YE Yang",72,-0.182,"Approach5075yardsRTPScore",2010
49,49,"Daniel Chopra",74,-0.174,"Approach5075yardsRTPScore",2010
50,50,"David Duval",71,-0.167,"Approach5075yardsRTPScore",2010
50,50,"Steve Lowery",67,-0.167,"Approach5075yardsRTPScore",2010
50,50,"Will Ma Kenzie",72,-0.167,"Approach5075yardsRTPScore",2010
53,53,"James Nitties",92,-0.162,"Approach5075yardsRTPScore",2010
54,54,"Billy Mayfair",78,-0.16,"Approach5075yardsRTPScore",2010
55,55,"Alex Cejka",81,-0.154,"Approach5075yardsRTPScore",2010
56,56,"Brian Gay",101,-0.152,"Approach5075yardsRTPScore",2010
56,56,"JB Holmes",100,-0.152,"Approach5075yardsRTPScore",2010
58,58,"Craig Bowden",56,-0.143,"Approach5075yardsRTPScore",2010
58,58,"Brad Faxon",58,-0.143,"Approach5075yardsRTPScore",2010
58,58,"Sean OHair",84,-0.143,"Approach5075yardsRTPScore",2010
61,61,"Graham DeLaet",88,-0.133,"Approach5075yardsRTPScore",2010
61,61,"Bill Lunde",79,-0.133,"Approach5075yardsRTPScore",2010
61,61,"Troy Merritt",86,-0.133,"Approach5075yardsRTPScore",2010
64,64,"Briny Baird",87,-0.13,"Approach5075yardsRTPScore",2010
65,65,"DA Points",90,-0.125,"Approach5075yardsRTPScore",2010
66,66,"Freddie Jacobson",83,-0.115,"Approach5075yardsRTPScore",2010
67,67,"Jonathan Byrd",85,-0.114,"Approach5075yardsRTPScore",2010
68,68,"Martin Flores",75,-0.111,"Approach5075yardsRTPScore",2010
68,68,"Retief Goosen",75,-0.111,"Approach5075yardsRTPScore",2010
70,70,"Chris Couch",66,-0.105,"Approach5075yardsRTPScore",2010
70,70,"Lee Janzen",77,-0.105,"Approach5075yardsRTPScore",2010
70,70,"Heath Slocum",97,-0.105,"Approach5075yardsRTPScore",2010
73,73,"Greg Kraft",52,-0.1,"Approach5075yardsRTPScore",2010
73,73,"Cliff Kresge",50,-0.1,"Approach5075yardsRTPScore",2010
73,73,"Rocco Mediate",71,-0.1,"Approach5075yardsRTPScore",2010
73,73,"Ian Poulter",55,-0.1,"Approach5075yardsRTPScore",2010
77,77,"Stephen Ames",75,-0.095,"Approach5075yardsRTPScore",2010
77,77,"Jerry Kelly",99,-0.095,"Approach5075yardsRTPScore",2010
79,79,"Martin Laird",91,-0.094,"Approach5075yardsRTPScore",2010
80,80,"Troy Matteson",84,-0.087,"Approach5075yardsRTPScore",2010
80,80,"Bryce Molder",84,-0.087,"Approach5075yardsRTPScore",2010
82,82,"Rickie Fowler",98,-0.083,"Approach5075yardsRTPScore",2010
82,82,"Garth Mulroy",53,-0.083,"Approach5075yardsRTPScore",2010
82,82,"Kenny Perry",69,-0.083,"Approach5075yardsRTPScore",2010
85,85,"Jeff Overton",89,-0.08,"Approach5075yardsRTPScore",2010
86,86,"Cameron Tringale",55,-0.077,"Approach5075yardsRTPScore",2010
