"Back9Round3ScoringAverage_RANKTHISWEEK_2005","Back9Round3ScoringAverage_RANKLASTWEEK_2005","Back9Round3ScoringAverage_PLAYERNAME_2005","Back9Round3ScoringAverage__2005","Back9Round3ScoringAverage_AVG_2005","Back9Round3ScoringAverage_TOTALSTROKES_2005","Back9Round3ScoringAverage_TOTALROUNDS_2005","stat_name","year"
1,1,"Rich Beem",NA,33.57,235,7,"Back9Round3ScoringAverage",2005
2,2,"Loren Roberts",NA,33.89,305,9,"Back9Round3ScoringAverage",2005
3,3,"Matt Kuchar",NA,34,306,9,"Back9Round3ScoringAverage",2005
4,4,"John Elliott",NA,34.17,205,6,"Back9Round3ScoringAverage",2005
5,5,"John Rollins",NA,34.21,650,19,"Back9Round3ScoringAverage",2005
6,6,"Brett Wetterich",NA,34.27,377,11,"Back9Round3ScoringAverage",2005
7,7,"Jonathan Kaye",NA,34.38,550,16,"Back9Round3ScoringAverage",2005
7,7,"Larry Mize",NA,34.38,275,8,"Back9Round3ScoringAverage",2005
9,9,"Steve Lowery",NA,34.41,585,17,"Back9Round3ScoringAverage",2005
10,10,"Doug Barron",NA,34.42,413,12,"Back9Round3ScoringAverage",2005
11,11,"Tiger Woods",NA,34.47,586,17,"Back9Round3ScoringAverage",2005
12,12,"Kenny Perry",NA,34.5,621,18,"Back9Round3ScoringAverage",2005
13,13,"Jim Furyk",NA,34.52,725,21,"Back9Round3ScoringAverage",2005
14,14,"Stephen Leaney",NA,34.53,587,17,"Back9Round3ScoringAverage",2005
15,15,"Jeff Brehaut",NA,34.54,449,13,"Back9Round3ScoringAverage",2005
16,16,"Adam Scott",NA,34.56,553,16,"Back9Round3ScoringAverage",2005
17,17,"Bart Bryant",NA,34.63,658,19,"Back9Round3ScoringAverage",2005
18,18,"Vaughn Taylor",NA,34.65,693,20,"Back9Round3ScoringAverage",2005
19,19,"Richard Johnson",NA,34.67,312,9,"Back9Round3ScoringAverage",2005
20,20,"Bob Heintz",NA,34.7,347,10,"Back9Round3ScoringAverage",2005
21,21,"KJ Choi",NA,34.73,521,15,"Back9Round3ScoringAverage",2005
21,21,"Chris DiMarco",NA,34.73,521,15,"Back9Round3ScoringAverage",2005
23,23,"Robert Gamez",NA,34.76,591,17,"Back9Round3ScoringAverage",2005
23,23,"Pat Perez",NA,34.76,591,17,"Back9Round3ScoringAverage",2005
25,25,"Brian Gay",NA,34.83,627,18,"Back9Round3ScoringAverage",2005
26,26,"Tim Clark",NA,34.84,662,19,"Back9Round3ScoringAverage",2005
27,27,"Jerry Kelly",NA,34.85,697,20,"Back9Round3ScoringAverage",2005
