"LateRound3ScoringAverage_RANKTHISWEEK_2006","LateRound3ScoringAverage_RANKLASTWEEK_2006","LateRound3ScoringAverage_PLAYERNAME_2006","LateRound3ScoringAverage__2006","LateRound3ScoringAverage_AVG_2006","LateRound3ScoringAverage_TOTALSTROKES_2006","LateRound3ScoringAverage_TOTALROUNDS_2006","stat_name","year"
31,31,"Ted Purdy",NA,69.67,418,6,"LateRound3ScoringAverage",2006
34,34,"Tommy Armour III",NA,69.75,279,4,"LateRound3ScoringAverage",2006
34,34,"Jimmy Walker",NA,69.75,279,4,"LateRound3ScoringAverage",2006
36,36,"Joe Ogilvie",NA,69.78,628,9,"LateRound3ScoringAverage",2006
37,37,"Steve Jones",NA,69.8,349,5,"LateRound3ScoringAverage",2006
38,38,"Charles Howell III",NA,69.83,419,6,"LateRound3ScoringAverage",2006
39,39,"Will Ma Kenzie",NA,69.89,629,9,"LateRound3ScoringAverage",2006
39,39,"Tom Pernice Jr",NA,69.89,629,9,"LateRound3ScoringAverage",2006
41,41,"Briny Baird",NA,70,630,9,"LateRound3ScoringAverage",2006
41,41,"Marco Dawson",NA,70,280,4,"LateRound3ScoringAverage",2006
41,41,"Jim Furyk",NA,70,1120,16,"LateRound3ScoringAverage",2006
41,41,"Peter Lonard",NA,70,490,7,"LateRound3ScoringAverage",2006
41,41,"Troy Matteson",NA,70,630,9,"LateRound3ScoringAverage",2006
41,41,"Len Mattiace",NA,70,210,3,"LateRound3ScoringAverage",2006
41,41,"Larry Mize",NA,70,210,3,"LateRound3ScoringAverage",2006
41,41,"Mark OMeara",NA,70,210,3,"LateRound3ScoringAverage",2006
41,41,"Vaughn Taylor",NA,70,560,8,"LateRound3ScoringAverage",2006
50,50,"Stewart Cink",NA,70.08,841,12,"LateRound3ScoringAverage",2006
51,51,"Robert Allenby",NA,70.09,771,11,"LateRound3ScoringAverage",2006
51,51,"Jeff Gove",NA,70.09,771,11,"LateRound3ScoringAverage",2006
51,51,"Zach Johnson",NA,70.09,771,11,"LateRound3ScoringAverage",2006
54,54,"Retief Goosen",NA,70.11,631,9,"LateRound3ScoringAverage",2006
54,54,"Ian Poulter",NA,70.11,631,9,"LateRound3ScoringAverage",2006
54,54,"Steve Stricker",NA,70.11,631,9,"LateRound3ScoringAverage",2006
57,57,"Doug Barron",NA,70.17,421,6,"LateRound3ScoringAverage",2006
57,57,"Jerry Smith",NA,70.17,421,6,"LateRound3ScoringAverage",2006
59,59,"Ben Crane",NA,70.2,702,10,"LateRound3ScoringAverage",2006
59,59,"Robert Damron",NA,70.2,351,5,"LateRound3ScoringAverage",2006
61,61,"Rich Beem",NA,70.22,632,9,"LateRound3ScoringAverage",2006
62,62,"Dudley Hart",NA,70.25,562,8,"LateRound3ScoringAverage",2006
62,62,"Steve Lowery",NA,70.25,843,12,"LateRound3ScoringAverage",2006
62,62,"Nick Watney",NA,70.25,562,8,"LateRound3ScoringAverage",2006
65,65,"Brian Bateman",NA,70.33,211,3,"LateRound3ScoringAverage",2006
65,65,"Richard Johnson",NA,70.33,633,9,"LateRound3ScoringAverage",2006
67,67,"Arjun Atwal",NA,70.36,774,11,"LateRound3ScoringAverage",2006
67,67,"JJ Henry",NA,70.36,774,11,"LateRound3ScoringAverage",2006
67,67,"Shaun Micheel",NA,70.36,774,11,"LateRound3ScoringAverage",2006
67,67,"David Toms",NA,70.36,774,11,"LateRound3ScoringAverage",2006
67,67,"Brett Wetterich",NA,70.36,774,11,"LateRound3ScoringAverage",2006
72,72,"Jonathan Byrd",NA,70.38,563,8,"LateRound3ScoringAverage",2006
73,73,"Dean Wilson",NA,70.42,845,12,"LateRound3ScoringAverage",2006
74,74,"Chris Riley",NA,70.44,634,9,"LateRound3ScoringAverage",2006
75,75,"Rod Pampling",NA,70.45,775,11,"LateRound3ScoringAverage",2006
76,76,"Bart Bryant",NA,70.5,564,8,"LateRound3ScoringAverage",2006
76,76,"Adam Scott",NA,70.5,705,10,"LateRound3ScoringAverage",2006
76,76,"Bo Van Pelt",NA,70.5,987,14,"LateRound3ScoringAverage",2006
76,76,"Mark Wilson",NA,70.5,423,6,"LateRound3ScoringAverage",2006
80,80,"Jason Gore",NA,70.57,494,7,"LateRound3ScoringAverage",2006
81,81,"John Cook",NA,70.6,353,5,"LateRound3ScoringAverage",2006
82,82,"Lucas Glover",NA,70.64,989,14,"LateRound3ScoringAverage",2006
83,83,"Shane Bertsch",NA,70.67,636,9,"LateRound3ScoringAverage",2006
83,83,"Mark Calcavecchia",NA,70.67,636,9,"LateRound3ScoringAverage",2006
83,83,"Fred Couples",NA,70.67,212,3,"LateRound3ScoringAverage",2006
83,83,"Jeff Overton",NA,70.67,212,3,"LateRound3ScoringAverage",2006
87,87,"Ernie Els",NA,70.71,990,14,"LateRound3ScoringAverage",2006
87,87,"Duffy Waldorf",NA,70.71,495,7,"LateRound3ScoringAverage",2006
89,89,"Steve Elkington",NA,70.75,283,4,"LateRound3ScoringAverage",2006
89,89,"Kirk Triplett",NA,70.75,283,4,"LateRound3ScoringAverage",2006
91,91,"KJ Choi",NA,70.78,637,9,"LateRound3ScoringAverage",2006
92,92,"Geoff Ogilvy",NA,70.8,708,10,"LateRound3ScoringAverage",2006
93,93,"Kevin Sutherland",NA,70.82,779,11,"LateRound3ScoringAverage",2006
94,94,"Ryan Palmer",NA,70.83,850,12,"LateRound3ScoringAverage",2006
94,94,"Joey Sindelar",NA,70.83,425,6,"LateRound3ScoringAverage",2006
94,94,"Charles Warren",NA,70.83,425,6,"LateRound3ScoringAverage",2006
97,97,"Billy Andrade",NA,70.86,496,7,"LateRound3ScoringAverage",2006
97,97,"Aaron Baddeley",NA,70.86,496,7,"LateRound3ScoringAverage",2006
97,97,"Jeff Brehaut",NA,70.86,496,7,"LateRound3ScoringAverage",2006
97,97,"Sean OHair",NA,70.86,496,7,"LateRound3ScoringAverage",2006
101,101,"Daniel Chopra",NA,70.87,1063,15,"LateRound3ScoringAverage",2006
102,102,"Henrik Bjornstad",NA,70.89,638,9,"LateRound3ScoringAverage",2006
103,103,"Harrison Frazar",NA,70.91,780,11,"LateRound3ScoringAverage",2006
104,104,"Danny Ellis",NA,71,142,2,"LateRound3ScoringAverage",2006
104,104,"Justin Leonard",NA,71,710,10,"LateRound3ScoringAverage",2006
106,106,"Mathias Gronberg",NA,71.13,569,8,"LateRound3ScoringAverage",2006
106,106,"Stephen Leaney",NA,71.13,569,8,"LateRound3ScoringAverage",2006
106,106,"JL Lewis",NA,71.13,569,8,"LateRound3ScoringAverage",2006
109,109,"Hunter Mahan",NA,71.2,712,10,"LateRound3ScoringAverage",2006
110,110,"John Rollins",NA,71.22,641,9,"LateRound3ScoringAverage",2006
111,111,"Steve Flesch",NA,71.25,570,8,"LateRound3ScoringAverage",2006
111,111,"Jonathan Kaye",NA,71.25,570,8,"LateRound3ScoringAverage",2006
113,113,"Stuart Appleby",NA,71.27,784,11,"LateRound3ScoringAverage",2006
114,114,"Mark Brooks",NA,71.29,499,7,"LateRound3ScoringAverage",2006
114,114,"Jeff Maggert",NA,71.29,499,7,"LateRound3ScoringAverage",2006
116,116,"David Branshaw",NA,71.3,713,10,"LateRound3ScoringAverage",2006
117,117,"Charley Hoffman",NA,71.31,1141,16,"LateRound3ScoringAverage",2006
118,118,"Stephen Ames",NA,71.33,642,9,"LateRound3ScoringAverage",2006
118,118,"Paul Azinger",NA,71.33,428,6,"LateRound3ScoringAverage",2006
118,118,"Paul Goydos",NA,71.33,428,6,"LateRound3ScoringAverage",2006
118,118,"Tim Herron",NA,71.33,428,6,"LateRound3ScoringAverage",2006
122,122,"Brandt Jobe",NA,71.4,357,5,"LateRound3ScoringAverage",2006
122,122,"Paul Stankowski",NA,71.4,357,5,"LateRound3ScoringAverage",2006
124,124,"Chad Campbell",NA,71.42,857,12,"LateRound3ScoringAverage",2006
125,125,"Greg Owen",NA,71.44,643,9,"LateRound3ScoringAverage",2006
126,126,"Todd Fischer",NA,71.45,786,11,"LateRound3ScoringAverage",2006
127,127,"Eric Axley",NA,71.5,572,8,"LateRound3ScoringAverage",2006
128,128,"Scott Verplank",NA,71.56,644,9,"LateRound3ScoringAverage",2006
129,129,"Brian Gay",NA,71.57,1002,14,"LateRound3ScoringAverage",2006
130,130,"Fred Funk",NA,71.6,716,10,"LateRound3ScoringAverage",2006
130,130,"Scott Gutschewski",NA,71.6,358,5,"LateRound3ScoringAverage",2006
130,130,"Freddie Jacobson",NA,71.6,358,5,"LateRound3ScoringAverage",2006
133,133,"Padraig Harrington",NA,71.63,573,8,"LateRound3ScoringAverage",2006
133,133,"Kent Jones",NA,71.63,573,8,"LateRound3ScoringAverage",2006
135,135,"Michael Allen",NA,71.67,645,9,"LateRound3ScoringAverage",2006
135,135,"Alex Aragon",NA,71.67,215,3,"LateRound3ScoringAverage",2006
135,135,"Craig Barlow",NA,71.67,430,6,"LateRound3ScoringAverage",2006
135,135,"Frank Lickliter II",NA,71.67,860,12,"LateRound3ScoringAverage",2006
135,135,"Mike Sposa",NA,71.67,215,3,"LateRound3ScoringAverage",2006
135,135,"Vance Veazey",NA,71.67,215,3,"LateRound3ScoringAverage",2006
141,141,"Tim Clark",NA,71.7,717,10,"LateRound3ScoringAverage",2006
142,142,"Daisuke Maruyama",NA,71.71,502,7,"LateRound3ScoringAverage",2006
142,142,"Bob May",NA,71.71,502,7,"LateRound3ScoringAverage",2006
144,144,"Jeff Sluman",NA,71.75,861,12,"LateRound3ScoringAverage",2006
145,145,"Kenny Perry",NA,71.8,359,5,"LateRound3ScoringAverage",2006
146,146,"John Huston",NA,71.83,431,6,"LateRound3ScoringAverage",2006
146,146,"David McKenzie",NA,71.83,431,6,"LateRound3ScoringAverage",2006
148,148,"Ben Curtis",NA,71.86,1006,14,"LateRound3ScoringAverage",2006
149,149,"Jason Bohn",NA,71.9,719,10,"LateRound3ScoringAverage",2006
150,150,"Alex Cejka",NA,72,360,5,"LateRound3ScoringAverage",2006
150,150,"John Daly",NA,72,72,1,"LateRound3ScoringAverage",2006
150,150,"Brian Davis",NA,72,360,5,"LateRound3ScoringAverage",2006
150,150,"Joe Durant",NA,72,1008,14,"LateRound3ScoringAverage",2006
150,150,"John Engler Jr",NA,72,288,4,"LateRound3ScoringAverage",2006
150,150,"Jason Schultz",NA,72,432,6,"LateRound3ScoringAverage",2006
150,150,"Tjaart van der Walt",NA,72,72,1,"LateRound3ScoringAverage",2006
157,157,"Camilo Villegas",NA,72.08,865,12,"LateRound3ScoringAverage",2006
158,158,"Jesper Parnevik",NA,72.13,577,8,"LateRound3ScoringAverage",2006
159,159,"Matt Hansen",NA,72.25,289,4,"LateRound3ScoringAverage",2006
159,159,"Tom Lehman",NA,72.25,289,4,"LateRound3ScoringAverage",2006
161,161,"Bubba Dickerson",NA,72.29,506,7,"LateRound3ScoringAverage",2006
162,162,"Arron Oberholser",NA,72.31,940,13,"LateRound3ScoringAverage",2006
163,163,"Brent Geiberger",NA,72.33,651,9,"LateRound3ScoringAverage",2006
163,163,"Jose Maria Olazabal",NA,72.33,434,6,"LateRound3ScoringAverage",2006
165,165,"Ryuji Imada",NA,72.38,579,8,"LateRound3ScoringAverage",2006
166,166,"Ian Leggatt",NA,72.4,362,5,"LateRound3ScoringAverage",2006
167,167,"Davis Love III",NA,72.44,652,9,"LateRound3ScoringAverage",2006
168,168,"Tag Ridings",NA,72.45,797,11,"LateRound3ScoringAverage",2006
169,169,"Michael Connell",NA,72.5,145,2,"LateRound3ScoringAverage",2006
169,169,"Greg Kraft",NA,72.5,145,2,"LateRound3ScoringAverage",2006
171,171,"Bernhard Langer",NA,72.67,436,6,"LateRound3ScoringAverage",2006
171,171,"DJ Trahan",NA,72.67,436,6,"LateRound3ScoringAverage",2006
173,173,"Chris Smith",NA,72.7,727,10,"LateRound3ScoringAverage",2006
174,174,"Carlos Franco",NA,72.75,582,8,"LateRound3ScoringAverage",2006
175,175,"Roger Tambellini",NA,72.8,364,5,"LateRound3ScoringAverage",2006
176,176,"Robert Garrigus",NA,72.83,437,6,"LateRound3ScoringAverage",2006
177,177,"Bob Tway",NA,72.86,510,7,"LateRound3ScoringAverage",2006
178,178,"Olin Browne",NA,72.88,583,8,"LateRound3ScoringAverage",2006
179,179,"Shigeki Maruyama",NA,73,365,5,"LateRound3ScoringAverage",2006
179,179,"Jon Mills",NA,73,146,2,"LateRound3ScoringAverage",2006
179,179,"Hidemichi Tanaka",NA,73,292,4,"LateRound3ScoringAverage",2006
182,182,"Ron Whittaker",NA,73.14,512,7,"LateRound3ScoringAverage",2006
183,183,"Nicholas Thompson",NA,73.2,366,5,"LateRound3ScoringAverage",2006
184,184,"Kris Cox",NA,73.33,440,6,"LateRound3ScoringAverage",2006
184,184,"Skip Kendall",NA,73.33,440,6,"LateRound3ScoringAverage",2006
184,184,"Patrick Sheehan",NA,73.33,660,9,"LateRound3ScoringAverage",2006
187,187,"David Duval",NA,73.4,367,5,"LateRound3ScoringAverage",2006
188,188,"Brad Faxon",NA,73.75,295,4,"LateRound3ScoringAverage",2006
189,189,"DA Points",NA,74,370,5,"LateRound3ScoringAverage",2006
189,189,"Wes Short Jr",NA,74,592,8,"LateRound3ScoringAverage",2006
191,191,"Thomas Levet",NA,74.5,298,4,"LateRound3ScoringAverage",2006
192,192,"David Howell",NA,74.6,373,5,"LateRound3ScoringAverage",2006
193,193,"Todd Hamilton",NA,75,150,2,"LateRound3ScoringAverage",2006
194,194,"Ryan Hietala",NA,75.5,151,2,"LateRound3ScoringAverage",2006
195,195,"Tim Petrovic",NA,75.67,227,3,"LateRound3ScoringAverage",2006
196,196,"James Driscoll",NA,76.25,305,4,"LateRound3ScoringAverage",2006
