"AveragePuttingDistanceGIR2Putts_RANKTHISWEEK_2005","AveragePuttingDistanceGIR2Putts_RANKLASTWEEK_2005","AveragePuttingDistanceGIR2Putts_PLAYERNAME_2005","AveragePuttingDistanceGIR2Putts_ROUNDS_2005","AveragePuttingDistanceGIR2Putts_AVG_2005","AveragePuttingDistanceGIR2Putts_DISTANCEFEET_2005","AveragePuttingDistanceGIR2Putts_TOTALPUTTS_2005","stat_name","year"
60,60,"Gavin Coles",70,NA,12275.917,488,"AveragePuttingDistanceGIR2Putts",2005
60,60,"Lucas Glover",88,NA,16724.333,664,"AveragePuttingDistanceGIR2Putts",2005
60,60,"JJ Henry",102,NA,19307.5,768,"AveragePuttingDistanceGIR2Putts",2005
60,60,"Rod Pampling",89,NA,14311.167,568,"AveragePuttingDistanceGIR2Putts",2005
66,66,"Brian Gay",101,NA,18101.833,722,"AveragePuttingDistanceGIR2Putts",2005
66,66,"Bradley Hughes",52,NA,10682.167,426,"AveragePuttingDistanceGIR2Putts",2005
66,66,"Lee Janzen",75,NA,11724.083,467,"AveragePuttingDistanceGIR2Putts",2005
66,66,"Bernhard Langer",67,NA,9013.583,359,"AveragePuttingDistanceGIR2Putts",2005
66,66,"Andrew Magee",82,NA,13485.75,538,"AveragePuttingDistanceGIR2Putts",2005
66,66,"Carl Pettersson",109,NA,19231.75,766,"AveragePuttingDistanceGIR2Putts",2005
66,66,"Steve Stricker",62,NA,10762,429,"AveragePuttingDistanceGIR2Putts",2005
73,73,"Jason Bohn",91,NA,17332.25,693,"AveragePuttingDistanceGIR2Putts",2005
73,73,"Mark Brooks",72,NA,11881.167,475,"AveragePuttingDistanceGIR2Putts",2005
73,73,"Jonathan Byrd",103,NA,18788.167,752,"AveragePuttingDistanceGIR2Putts",2005
73,73,"Chad Campbell",95,NA,16116.25,644,"AveragePuttingDistanceGIR2Putts",2005
73,73,"KJ Choi",78,NA,10835.333,433,"AveragePuttingDistanceGIR2Putts",2005
73,73,"Paul Claxton",79,NA,13855.833,555,"AveragePuttingDistanceGIR2Putts",2005
73,73,"Dudley Hart",84,NA,14902.75,597,"AveragePuttingDistanceGIR2Putts",2005
73,73,"Phil Mickelson",81,NA,9442,378,"AveragePuttingDistanceGIR2Putts",2005
73,73,"Corey Pavin",77,NA,11729.167,469,"AveragePuttingDistanceGIR2Putts",2005
73,73,"Tom Pernice Jr",111,NA,17371.75,695,"AveragePuttingDistanceGIR2Putts",2005
73,73,"Adam Scott",72,NA,11162.917,446,"AveragePuttingDistanceGIR2Putts",2005
73,73,"Mario Tiziani",67,NA,12834.583,513,"AveragePuttingDistanceGIR2Putts",2005
73,73,"Charles Warren",89,NA,16759.167,670,"AveragePuttingDistanceGIR2Putts",2005
73,73,"Mark Wilson",74,NA,12687.083,508,"AveragePuttingDistanceGIR2Putts",2005
87,87,"Danny Briggs",70,NA,12069.417,485,"AveragePuttingDistanceGIR2Putts",2005
87,87,"Mark Calcavecchia",92,NA,15269.917,613,"AveragePuttingDistanceGIR2Putts",2005
87,87,"Steve Flesch",90,NA,12225.5,490,"AveragePuttingDistanceGIR2Putts",2005
87,87,"Richard Johnson",50,NA,9673.167,388,"AveragePuttingDistanceGIR2Putts",2005
87,87,"Arron Oberholser",65,NA,10793.083,433,"AveragePuttingDistanceGIR2Putts",2005
87,87,"Rob Rashell",65,NA,10090.083,405,"AveragePuttingDistanceGIR2Putts",2005
93,93,"Michael Allen",90,NA,14940.333,602,"AveragePuttingDistanceGIR2Putts",2005
93,93,"Glen Day",80,NA,13348.333,538,"AveragePuttingDistanceGIR2Putts",2005
93,93,"Mathias Gronberg",60,NA,11253.25,453,"AveragePuttingDistanceGIR2Putts",2005
93,93,"Hunter Haas",83,NA,13963,562,"AveragePuttingDistanceGIR2Putts",2005
93,93,"Brandt Jobe",96,NA,16613.833,670,"AveragePuttingDistanceGIR2Putts",2005
93,93,"Hank Kuehne",84,NA,13951.083,562,"AveragePuttingDistanceGIR2Putts",2005
93,93,"Will Ma Kenzie",75,NA,13427.667,541,"AveragePuttingDistanceGIR2Putts",2005
93,93,"Larry Mize",54,NA,8671.417,349,"AveragePuttingDistanceGIR2Putts",2005
93,93,"Tim Petrovic",97,NA,15999,644,"AveragePuttingDistanceGIR2Putts",2005
93,93,"Lee Westwood",50,NA,6557.167,264,"AveragePuttingDistanceGIR2Putts",2005
103,103,"Bob Estes",92,NA,15942.75,645,"AveragePuttingDistanceGIR2Putts",2005
103,103,"Sergio Garcia",73,NA,11432.333,462,"AveragePuttingDistanceGIR2Putts",2005
103,103,"Todd Hamilton",94,NA,14639.083,592,"AveragePuttingDistanceGIR2Putts",2005
103,103,"Peter Lonard",85,NA,13376.083,540,"AveragePuttingDistanceGIR2Putts",2005
103,103,"Kevin Stadler",96,NA,16119.75,652,"AveragePuttingDistanceGIR2Putts",2005
103,103,"Hidemichi Tanaka",106,NA,19247.917,779,"AveragePuttingDistanceGIR2Putts",2005
109,109,"Arjun Atwal",65,NA,11710.5,474,"AveragePuttingDistanceGIR2Putts",2005
109,109,"Scott Gutschewski",86,NA,14820.667,600,"AveragePuttingDistanceGIR2Putts",2005
109,109,"JL Lewis",98,NA,16229.167,658,"AveragePuttingDistanceGIR2Putts",2005
112,112,"Ben Curtis",65,NA,9728.75,396,"AveragePuttingDistanceGIR2Putts",2005
112,112,"Brad Faxon",75,NA,10366.917,421,"AveragePuttingDistanceGIR2Putts",2005
112,112,"Dan Forsman",52,NA,9904.917,403,"AveragePuttingDistanceGIR2Putts",2005
112,112,"Jeff Hart",63,NA,11093.167,451,"AveragePuttingDistanceGIR2Putts",2005
112,112,"Bob Heintz",67,NA,10692.417,435,"AveragePuttingDistanceGIR2Putts",2005
112,112,"Brendan Jones",81,NA,14984.167,609,"AveragePuttingDistanceGIR2Putts",2005
118,118,"Cameron Beckman",96,NA,16020.833,653,"AveragePuttingDistanceGIR2Putts",2005
118,118,"Jeff Brehaut",71,NA,14066.75,574,"AveragePuttingDistanceGIR2Putts",2005
118,118,"Stewart Cink",98,NA,14467.25,590,"AveragePuttingDistanceGIR2Putts",2005
118,118,"Zach Johnson",96,NA,17023.583,694,"AveragePuttingDistanceGIR2Putts",2005
118,118,"Shigeki Maruyama",99,NA,16991.083,693,"AveragePuttingDistanceGIR2Putts",2005
118,118,"Tiger Woods",76,NA,11017.417,449,"AveragePuttingDistanceGIR2Putts",2005
124,124,"Stephen Ames",82,NA,11438.833,469,"AveragePuttingDistanceGIR2Putts",2005
124,124,"Billy Andrade",83,NA,13733.417,562,"AveragePuttingDistanceGIR2Putts",2005
124,124,"Woody Austin",100,NA,17311.667,708,"AveragePuttingDistanceGIR2Putts",2005
124,124,"Olin Browne",99,NA,17813.167,729,"AveragePuttingDistanceGIR2Putts",2005
124,124,"Jose Coceres",56,NA,9492.417,389,"AveragePuttingDistanceGIR2Putts",2005
124,124,"Carlos Franco",78,NA,13897,569,"AveragePuttingDistanceGIR2Putts",2005
124,124,"Fred Funk",102,NA,17262.583,708,"AveragePuttingDistanceGIR2Putts",2005
124,124,"Ryuji Imada",78,NA,12987.667,532,"AveragePuttingDistanceGIR2Putts",2005
124,124,"Frank Lickliter II",100,NA,16978.333,695,"AveragePuttingDistanceGIR2Putts",2005
124,124,"Jeff Maggert",79,NA,12141.083,497,"AveragePuttingDistanceGIR2Putts",2005
124,124,"Kevin Na",88,NA,14201.333,582,"AveragePuttingDistanceGIR2Putts",2005
124,124,"Craig Perks",67,NA,11315.25,463,"AveragePuttingDistanceGIR2Putts",2005
124,124,"DA Points",94,NA,16637.833,682,"AveragePuttingDistanceGIR2Putts",2005
124,124,"Mike Weir",71,NA,8831.75,362,"AveragePuttingDistanceGIR2Putts",2005
138,138,"Stuart Appleby",84,NA,13002.083,534,"AveragePuttingDistanceGIR2Putts",2005
138,138,"John Cook",72,NA,11166.167,459,"AveragePuttingDistanceGIR2Putts",2005
138,138,"Fred Couples",72,NA,8744.417,359,"AveragePuttingDistanceGIR2Putts",2005
138,138,"Brian Davis",75,NA,11729.167,482,"AveragePuttingDistanceGIR2Putts",2005
138,138,"Tom Gillis",77,NA,13388.167,551,"AveragePuttingDistanceGIR2Putts",2005
138,138,"Jay Haas",54,NA,7563.083,311,"AveragePuttingDistanceGIR2Putts",2005
138,138,"Tim Herron",100,NA,14334.083,590,"AveragePuttingDistanceGIR2Putts",2005
138,138,"Loren Roberts",54,NA,9748.667,400,"AveragePuttingDistanceGIR2Putts",2005
146,146,"Harrison Frazar",105,NA,18640.333,769,"AveragePuttingDistanceGIR2Putts",2005
146,146,"Jim Furyk",94,NA,14791.917,610,"AveragePuttingDistanceGIR2Putts",2005
146,146,"Jonathan Kaye",77,NA,12581.833,519,"AveragePuttingDistanceGIR2Putts",2005
146,146,"Skip Kendall",80,NA,13684.083,564,"AveragePuttingDistanceGIR2Putts",2005
150,150,"Justin Bolli",65,NA,11028.417,457,"AveragePuttingDistanceGIR2Putts",2005
150,150,"David Hearn",68,NA,12593.417,522,"AveragePuttingDistanceGIR2Putts",2005
150,150,"Jerry Kelly",101,NA,15611.417,645,"AveragePuttingDistanceGIR2Putts",2005
150,150,"Geoff Ogilvy",97,NA,14284.333,591,"AveragePuttingDistanceGIR2Putts",2005
150,150,"Phillip Price",77,NA,12536.417,519,"AveragePuttingDistanceGIR2Putts",2005
150,150,"DJ Trahan",81,NA,14035.417,581,"AveragePuttingDistanceGIR2Putts",2005
156,156,"Robert Allenby",95,NA,15232.417,632,"AveragePuttingDistanceGIR2Putts",2005
156,156,"John Daly",78,NA,10007.917,415,"AveragePuttingDistanceGIR2Putts",2005
156,156,"Marco Dawson",82,NA,15475.833,643,"AveragePuttingDistanceGIR2Putts",2005
156,156,"Freddie Jacobson",72,NA,10007.583,415,"AveragePuttingDistanceGIR2Putts",2005
156,156,"Hunter Mahan",103,NA,18501.667,768,"AveragePuttingDistanceGIR2Putts",2005
156,156,"Pat Perez",89,NA,13310.25,552,"AveragePuttingDistanceGIR2Putts",2005
156,156,"Hideto Tanihara",50,NA,8773.25,364,"AveragePuttingDistanceGIR2Putts",2005
163,163,"Craig Barlow",81,NA,12691.833,528,"AveragePuttingDistanceGIR2Putts",2005
163,163,"Bill Glasson",54,NA,8795.25,366,"AveragePuttingDistanceGIR2Putts",2005
163,163,"Franklin Langham",91,NA,14886,620,"AveragePuttingDistanceGIR2Putts",2005
163,163,"Ryan Palmer",101,NA,15217.583,635,"AveragePuttingDistanceGIR2Putts",2005
163,163,"Jeff Sluman",94,NA,17282.583,719,"AveragePuttingDistanceGIR2Putts",2005
163,163,"David Toms",87,NA,12386.833,517,"AveragePuttingDistanceGIR2Putts",2005
163,163,"Charlie Wi",67,NA,10235.417,426,"AveragePuttingDistanceGIR2Putts",2005
170,170,"Jim Carter",62,NA,10785.417,451,"AveragePuttingDistanceGIR2Putts",2005
170,170,"Justin Leonard",78,NA,10420.083,436,"AveragePuttingDistanceGIR2Putts",2005
170,170,"Vijay Singh",111,NA,17546.417,734,"AveragePuttingDistanceGIR2Putts",2005
170,170,"Heath Slocum",103,NA,18499.167,774,"AveragePuttingDistanceGIR2Putts",2005
174,174,"Chris DiMarco",83,NA,11249.167,472,"AveragePuttingDistanceGIR2Putts",2005
174,174,"Joe Durant",81,NA,14274.833,598,"AveragePuttingDistanceGIR2Putts",2005
174,174,"Robert Gamez",91,NA,14748.167,618,"AveragePuttingDistanceGIR2Putts",2005
174,174,"Paul Gow",78,NA,12186.75,511,"AveragePuttingDistanceGIR2Putts",2005
174,174,"Greg Owen",84,NA,13790.417,579,"AveragePuttingDistanceGIR2Putts",2005
174,174,"Justin Rose",99,NA,17827.25,748,"AveragePuttingDistanceGIR2Putts",2005
174,174,"Roland Thatcher",75,NA,13661.583,573,"AveragePuttingDistanceGIR2Putts",2005
181,181,"Thomas Levet",54,NA,6275.5,264,"AveragePuttingDistanceGIR2Putts",2005
181,181,"Steve Lowery",100,NA,16062,677,"AveragePuttingDistanceGIR2Putts",2005
181,181,"Kenny Perry",82,NA,12062.667,508,"AveragePuttingDistanceGIR2Putts",2005
184,184,"Glen Hnatiuk",59,NA,10153.667,429,"AveragePuttingDistanceGIR2Putts",2005
184,184,"Jay Williamson",53,NA,8637.917,365,"AveragePuttingDistanceGIR2Putts",2005
186,186,"Rich Beem",66,NA,9062.917,384,"AveragePuttingDistanceGIR2Putts",2005
186,186,"Joe Ogilvie",103,NA,13162.917,558,"AveragePuttingDistanceGIR2Putts",2005
188,188,"Tommy Armour III",103,NA,18981.583,807,"AveragePuttingDistanceGIR2Putts",2005
188,188,"Robert Damron",89,NA,14855.667,632,"AveragePuttingDistanceGIR2Putts",2005
188,188,"John Huston",90,NA,14496.083,617,"AveragePuttingDistanceGIR2Putts",2005
188,188,"Rocco Mediate",73,NA,12514.333,533,"AveragePuttingDistanceGIR2Putts",2005
188,188,"Darron Stiles",78,NA,12998.75,554,"AveragePuttingDistanceGIR2Putts",2005
188,188,"Brett Wetterich",76,NA,13017.083,554,"AveragePuttingDistanceGIR2Putts",2005
194,194,"Vaughn Taylor",99,NA,16646.333,712,"AveragePuttingDistanceGIR2Putts",2005
194,194,"Omar Uresti",84,NA,14195.333,607,"AveragePuttingDistanceGIR2Putts",2005
196,196,"Chris Anderson",66,NA,10178.25,437,"AveragePuttingDistanceGIR2Putts",2005
196,196,"Scott Verplank",87,NA,12279.667,529,"AveragePuttingDistanceGIR2Putts",2005
198,198,"Doug Barron",70,NA,12625.167,545,"AveragePuttingDistanceGIR2Putts",2005
199,199,"Chris Riley",67,NA,6892.583,299,"AveragePuttingDistanceGIR2Putts",2005
200,200,"Tim Clark",92,NA,11333.833,495,"AveragePuttingDistanceGIR2Putts",2005
201,201,"Joey Sindelar",104,NA,19187.833,840,"AveragePuttingDistanceGIR2Putts",2005
202,202,"Alex Cejka",84,NA,12578.667,572,"AveragePuttingDistanceGIR2Putts",2005
