"Total1Putts1015_RANKTHISWEEK_2013","Total1Putts1015_RANKLASTWEEK_2013","Total1Putts1015_PLAYERNAME_2013","Total1Putts1015_ROUNDS_2013","Total1Putts1015_TOTAL_2013","Total1Putts1015_TOTALFORALLDISTANCES_2013","Total1Putts1015_PCTOFALL1PUTTS_2013","stat_name","year"
69,69,"Aaron Baddeley",68,51,477,10.7,"Total1Putts1015",2013
69,69,"KJ Choi",85,51,445,11.5,"Total1Putts1015",2013
69,69,"Jason Dufner",78,51,429,11.9,"Total1Putts1015",2013
69,69,"Bob Estes",66,51,461,11.1,"Total1Putts1015",2013
69,69,"Jeff Overton",78,51,543,9.4,"Total1Putts1015",2013
69,69,"Cameron Tringale",80,51,525,9.7,"Total1Putts1015",2013
75,75,"Russell Henley",80,50,476,10.5,"Total1Putts1015",2013
75,75,"Phil Mickelson",78,50,461,10.8,"Total1Putts1015",2013
75,75,"Carl Pettersson",82,50,447,11.2,"Total1Putts1015",2013
78,78,"Chad Campbell",78,49,470,10.4,"Total1Putts1015",2013
78,78,"James Hahn",78,49,469,10.4,"Total1Putts1015",2013
78,78,"Morgan Hoffmann",64,49,392,12.5,"Total1Putts1015",2013
78,78,"John Senden",79,49,392,12.5,"Total1Putts1015",2013
82,82,"Jason Kokrak",78,48,517,9.3,"Total1Putts1015",2013
82,82,"David Lingmerth",68,48,426,11.3,"Total1Putts1015",2013
82,82,"DA Points",87,48,488,9.8,"Total1Putts1015",2013
85,85,"Tom Gillis",69,47,433,10.9,"Total1Putts1015",2013
85,85,"Doug LaBelle II",72,47,423,11.1,"Total1Putts1015",2013
85,85,"Sean OHair",56,47,330,14.2,"Total1Putts1015",2013
85,85,"Greg Owen",73,47,418,11.2,"Total1Putts1015",2013
85,85,"Chez Reavie",72,47,460,10.2,"Total1Putts1015",2013
85,85,"Josh Teater",86,47,440,10.7,"Total1Putts1015",2013
85,85,"Bubba Watson",76,47,394,11.9,"Total1Putts1015",2013
92,92,"Luke Guthrie",82,46,482,9.5,"Total1Putts1015",2013
92,92,"Ryo Ishikawa",72,46,343,13.4,"Total1Putts1015",2013
92,92,"Pat Perez",69,46,427,10.8,"Total1Putts1015",2013
92,92,"Ted Potter Jr",65,46,400,11.5,"Total1Putts1015",2013
92,92,"Dicky Pride",71,46,404,11.4,"Total1Putts1015",2013
92,92,"Camilo Villegas",79,46,472,9.7,"Total1Putts1015",2013
98,98,"Derek Ernst",58,45,320,14.1,"Total1Putts1015",2013
98,98,"Hunter Mahan",91,45,457,9.8,"Total1Putts1015",2013
98,98,"George McNeill",68,45,432,10.4,"Total1Putts1015",2013
98,98,"Henrik Norlander",70,45,392,11.5,"Total1Putts1015",2013
98,98,"Scott Piercy",78,45,434,10.4,"Total1Putts1015",2013
98,98,"Tag Ridings",69,45,392,11.5,"Total1Putts1015",2013
98,98,"Scott Stallings",79,45,491,9.2,"Total1Putts1015",2013
98,98,"Kyle Stanley",71,45,392,11.5,"Total1Putts1015",2013
106,106,"John Huh",88,44,506,8.7,"Total1Putts1015",2013
106,106,"Dustin Johnson",71,44,355,12.4,"Total1Putts1015",2013
108,108,"Shawn Stefani",63,43,365,11.8,"Total1Putts1015",2013
108,108,"Vaughn Taylor",50,43,307,14,"Total1Putts1015",2013
108,108,"Casey Wittenberg",72,43,439,9.8,"Total1Putts1015",2013
111,111,"Charlie Beljan",62,42,365,11.5,"Total1Putts1015",2013
111,111,"Angel Cabrera",73,42,376,11.2,"Total1Putts1015",2013
111,111,"Ben Crane",62,42,405,10.4,"Total1Putts1015",2013
111,111,"Jeff Maggert",63,42,396,10.6,"Total1Putts1015",2013
111,111,"Cameron Percy",68,42,395,10.6,"Total1Putts1015",2013
111,111,"John Rollins",77,42,452,9.3,"Total1Putts1015",2013
111,111,"Mike Weir",60,42,373,11.3,"Total1Putts1015",2013
118,118,"Jonas Blixt",76,41,513,8,"Total1Putts1015",2013
118,118,"Steven Bowditch",67,41,443,9.3,"Total1Putts1015",2013
118,118,"Trevor Immelman",73,41,390,10.5,"Total1Putts1015",2013
118,118,"Andres Romero",63,41,387,10.6,"Total1Putts1015",2013
122,122,"Stewart Cink",71,40,361,11.1,"Total1Putts1015",2013
122,122,"Lucas Glover",65,40,331,12.1,"Total1Putts1015",2013
122,122,"Freddie Jacobson",63,40,360,11.1,"Total1Putts1015",2013
122,122,"Seung Yul Noh",71,40,411,9.7,"Total1Putts1015",2013
122,122,"Michael Thompson",66,40,364,11,"Total1Putts1015",2013
127,127,"Luke Donald",60,39,356,11,"Total1Putts1015",2013
127,127,"Sergio Garcia",65,39,348,11.2,"Total1Putts1015",2013
127,127,"Scott Gardiner",61,39,346,11.3,"Total1Putts1015",2013
127,127,"DH Lee",65,39,397,9.8,"Total1Putts1015",2013
127,127,"Ryan Moore",72,39,411,9.5,"Total1Putts1015",2013
127,127,"Alistair Presnell",59,39,331,11.8,"Total1Putts1015",2013
127,127,"Johnson Wagner",64,39,347,11.2,"Total1Putts1015",2013
134,134,"Bud Cauley",67,38,373,10.2,"Total1Putts1015",2013
134,134,"Ben Curtis",59,38,317,12,"Total1Putts1015",2013
134,134,"Brandt Jobe",62,38,352,10.8,"Total1Putts1015",2013
134,134,"Colt Knost",69,38,412,9.2,"Total1Putts1015",2013
134,134,"Luke List",65,38,369,10.3,"Total1Putts1015",2013
134,134,"Lee Westwood",70,38,349,10.9,"Total1Putts1015",2013
140,140,"Robert Allenby",58,37,343,10.8,"Total1Putts1015",2013
140,140,"Ernie Els",63,37,338,10.9,"Total1Putts1015",2013
142,142,"Justin Bolli",59,36,327,11,"Total1Putts1015",2013
142,142,"Martin Laird",68,36,345,10.4,"Total1Putts1015",2013
142,142,"Steve LeBrun",66,36,351,10.3,"Total1Putts1015",2013
142,142,"Adam Scott",61,36,294,12.2,"Total1Putts1015",2013
142,142,"Henrik Stenson",65,36,298,12.1,"Total1Putts1015",2013
142,142,"Steve Stricker",51,36,274,13.1,"Total1Putts1015",2013
142,142,"Mark Wilson",56,36,323,11.1,"Total1Putts1015",2013
149,149,"Will Claxton",67,35,346,10.1,"Total1Putts1015",2013
150,150,"Scott Brown",65,34,378,9,"Total1Putts1015",2013
150,150,"DJ Trahan",48,34,253,13.4,"Total1Putts1015",2013
150,150,"Tiger Woods",61,34,330,10.3,"Total1Putts1015",2013
153,153,"Graeme McDowell",53,33,275,12,"Total1Putts1015",2013
153,153,"Justin Rose",62,33,320,10.3,"Total1Putts1015",2013
155,155,"Jim Herman",59,32,275,11.6,"Total1Putts1015",2013
155,155,"Martin Kaymer",61,32,273,11.7,"Total1Putts1015",2013
155,155,"Bo Van Pelt",72,32,369,8.7,"Total1Putts1015",2013
158,158,"Stephen Ames",49,31,335,9.3,"Total1Putts1015",2013
158,158,"Peter Hanson",45,31,261,11.9,"Total1Putts1015",2013
158,158,"Lee Williams",62,31,360,8.6,"Total1Putts1015",2013
161,161,"YE Yang",56,30,298,10.1,"Total1Putts1015",2013
162,162,"Robert Garrigus",69,29,314,9.2,"Total1Putts1015",2013
162,162,"Bobby Gates",49,29,252,11.5,"Total1Putts1015",2013
162,162,"Rory McIlroy",56,29,313,9.3,"Total1Putts1015",2013
162,162,"Ian Poulter",59,29,296,9.8,"Total1Putts1015",2013
166,166,"Tim Herron",45,28,318,8.8,"Total1Putts1015",2013
166,166,"Aaron Watkins",46,28,251,11.2,"Total1Putts1015",2013
168,168,"Tim Clark",64,27,336,8,"Total1Putts1015",2013
168,168,"Darron Stiles",51,27,302,8.9,"Total1Putts1015",2013
170,170,"Nicolas Colsaerts",50,26,218,11.9,"Total1Putts1015",2013
170,170,"Padraig Harrington",52,26,263,9.9,"Total1Putts1015",2013
170,170,"Geoff Ogilvy",57,26,302,8.6,"Total1Putts1015",2013
173,173,"Vijay Singh",61,25,279,9,"Total1Putts1015",2013
174,174,"Jin Park",52,23,305,7.5,"Total1Putts1015",2013
175,175,"Eric Meierdierks",48,22,222,9.9,"Total1Putts1015",2013
175,175,"David Toms",49,22,219,10,"Total1Putts1015",2013
177,177,"Michael Bradley",56,21,269,7.8,"Total1Putts1015",2013
177,177,"Rod Pampling",46,21,236,8.9,"Total1Putts1015",2013
179,179,"Andrew Svoboda",46,20,233,8.6,"Total1Putts1015",2013
180,180,"Robert Karlsson",56,19,262,7.3,"Total1Putts1015",2013
