"FirstTeeLatePar3ScoringAverage_RANKTHISWEEK_2010","FirstTeeLatePar3ScoringAverage_RANKLASTWEEK_2010","FirstTeeLatePar3ScoringAverage_PLAYERNAME_2010","FirstTeeLatePar3ScoringAverage_ROUNDS_2010","FirstTeeLatePar3ScoringAverage_AVG_2010","FirstTeeLatePar3ScoringAverage_TOTALSTROKES_2010","FirstTeeLatePar3ScoringAverage_TOTALHOLES_2010","stat_name","year"
1,1,"Michael Sim",64,2.84,244,86,"FirstTeeLatePar3ScoringAverage",2010
2,2,"Aron Price",70,2.87,310,108,"FirstTeeLatePar3ScoringAverage",2010
3,3,"David Toms",86,2.9,363,125,"FirstTeeLatePar3ScoringAverage",2010
4,4,"Briny Baird",87,2.94,291,99,"FirstTeeLatePar3ScoringAverage",2010
4,4,"Jeff Overton",89,2.94,371,126,"FirstTeeLatePar3ScoringAverage",2010
6,6,"Pat Perez",90,2.95,295,100,"FirstTeeLatePar3ScoringAverage",2010
6,6,"Steve Stricker",73,2.95,472,160,"FirstTeeLatePar3ScoringAverage",2010
8,8,"David Duval",71,2.96,290,98,"FirstTeeLatePar3ScoringAverage",2010
8,8,"Rickie Fowler",98,2.96,488,165,"FirstTeeLatePar3ScoringAverage",2010
8,8,"David Lutterus",69,2.96,142,48,"FirstTeeLatePar3ScoringAverage",2010
11,11,"Chris DiMarco",88,2.97,270,91,"FirstTeeLatePar3ScoringAverage",2010
11,11,"Andrew McLardy",52,2.97,107,36,"FirstTeeLatePar3ScoringAverage",2010
13,13,"Spencer Levin",110,2.98,438,147,"FirstTeeLatePar3ScoringAverage",2010
13,13,"Kevin Streelman",90,2.98,268,90,"FirstTeeLatePar3ScoringAverage",2010
15,15,"Chad Campbell",95,2.99,299,100,"FirstTeeLatePar3ScoringAverage",2010
15,15,"Michael Connell",89,2.99,299,100,"FirstTeeLatePar3ScoringAverage",2010
15,15,"Jim Furyk",76,2.99,506,169,"FirstTeeLatePar3ScoringAverage",2010
15,15,"Davis Love III",79,2.99,392,131,"FirstTeeLatePar3ScoringAverage",2010
15,15,"Ryan Moore",80,2.99,374,125,"FirstTeeLatePar3ScoringAverage",2010
15,15,"Carl Pettersson",99,2.99,359,120,"FirstTeeLatePar3ScoringAverage",2010
15,15,"Scott Verplank",74,2.99,209,70,"FirstTeeLatePar3ScoringAverage",2010
15,15,"Dean Wilson",54,2.99,236,79,"FirstTeeLatePar3ScoringAverage",2010
23,23,"Martin Flores",75,3,258,86,"FirstTeeLatePar3ScoringAverage",2010
23,23,"Robert Garrigus",71,3,252,84,"FirstTeeLatePar3ScoringAverage",2010
