"Front9Par4ScoringAverage_RANKTHISWEEK_2014","Front9Par4ScoringAverage_RANKLASTWEEK_2014","Front9Par4ScoringAverage_PLAYERNAME_2014","Front9Par4ScoringAverage_ROUNDS_2014","Front9Par4ScoringAverage_AVG_2014","Front9Par4ScoringAverage_TOTALSTROKES_2014","Front9Par4ScoringAverage_TOTALHOLES_2014","stat_name","year"
33,33,"Carl Pettersson",91,4.01,2059,513,"Front9Par4ScoringAverage",2014
33,33,"Jordan Spieth",102,4.01,2156,538,"Front9Par4ScoringAverage",2014
33,33,"Andrew Svoboda",77,4.01,1714,427,"Front9Par4ScoringAverage",2014
43,43,"Stuart Appleby",92,4.02,2016,502,"Front9Par4ScoringAverage",2014
43,43,"Brian Harman",111,4.02,2535,631,"Front9Par4ScoringAverage",2014
43,43,"Chris Kirk",105,4.02,2349,584,"Front9Par4ScoringAverage",2014
43,43,"Brooks Koepka",56,4.02,1270,316,"Front9Par4ScoringAverage",2014
43,43,"Marc Leishman",81,4.02,1808,450,"Front9Par4ScoringAverage",2014
43,43,"David Lingmerth",80,4.02,1696,422,"Front9Par4ScoringAverage",2014
43,43,"Jamie Lovemark",64,4.02,1348,335,"Front9Par4ScoringAverage",2014
43,43,"Hunter Mahan",88,4.02,1893,471,"Front9Par4ScoringAverage",2014
43,43,"Charlie Wi",72,4.02,1576,392,"Front9Par4ScoringAverage",2014
52,52,"Robert Allenby",83,4.03,1832,455,"Front9Par4ScoringAverage",2014
52,52,"Ricky Barnes",92,4.03,1993,494,"Front9Par4ScoringAverage",2014
52,52,"Scott Brown",100,4.03,2205,547,"Front9Par4ScoringAverage",2014
52,52,"Angel Cabrera",69,4.03,1603,398,"Front9Par4ScoringAverage",2014
52,52,"Erik Compton",88,4.03,1965,487,"Front9Par4ScoringAverage",2014
52,52,"Brian Gay",81,4.03,1735,431,"Front9Par4ScoringAverage",2014
52,52,"Luke Guthrie",85,4.03,1932,480,"Front9Par4ScoringAverage",2014
52,52,"Bill Haas",107,4.03,2341,581,"Front9Par4ScoringAverage",2014
52,52,"Chesson Hadley",84,4.03,1883,467,"Front9Par4ScoringAverage",2014
52,52,"David Hearn",97,4.03,2180,541,"Front9Par4ScoringAverage",2014
52,52,"JJ Henry",91,4.03,1972,489,"Front9Par4ScoringAverage",2014
52,52,"JB Holmes",86,4.03,1911,474,"Front9Par4ScoringAverage",2014
52,52,"Zach Johnson",97,4.03,2186,542,"Front9Par4ScoringAverage",2014
52,52,"Scott Langley",95,4.03,2089,519,"Front9Par4ScoringAverage",2014
52,52,"Will Ma Kenzie",82,4.03,1828,454,"Front9Par4ScoringAverage",2014
52,52,"Graeme McDowell",66,4.03,1409,350,"Front9Par4ScoringAverage",2014
52,52,"John Merrick",87,4.03,1806,448,"Front9Par4ScoringAverage",2014
52,52,"Seung Yul Noh",92,4.03,2048,508,"Front9Par4ScoringAverage",2014
52,52,"Jeff Overton",80,4.03,1699,422,"Front9Par4ScoringAverage",2014
52,52,"Andres Romero",81,4.03,1738,431,"Front9Par4ScoringAverage",2014
52,52,"Webb Simpson",87,4.03,1927,478,"Front9Par4ScoringAverage",2014
52,52,"Vijay Singh",83,4.03,1882,467,"Front9Par4ScoringAverage",2014
52,52,"Brendan Steele",89,4.03,1875,465,"Front9Par4ScoringAverage",2014
52,52,"Henrik Stenson",56,4.03,1208,300,"Front9Par4ScoringAverage",2014
52,52,"Brendon Todd",108,4.03,2460,610,"Front9Par4ScoringAverage",2014
52,52,"Bo Van Pelt",83,4.03,1808,449,"Front9Par4ScoringAverage",2014
78,78,"Charlie Beljan",76,4.04,1635,405,"Front9Par4ScoringAverage",2014
78,78,"Paul Casey",56,4.04,1259,312,"Front9Par4ScoringAverage",2014
78,78,"Ernie Els",85,4.04,1751,433,"Front9Par4ScoringAverage",2014
78,78,"Billy Hurley III",86,4.04,1964,486,"Front9Par4ScoringAverage",2014
78,78,"Freddie Jacobson",91,4.04,2034,503,"Front9Par4ScoringAverage",2014
78,78,"Danny Lee",84,4.04,1800,446,"Front9Par4ScoringAverage",2014
78,78,"Ted Potter Jr",68,4.04,1535,380,"Front9Par4ScoringAverage",2014
78,78,"Brandt Snedeker",89,4.04,1918,475,"Front9Par4ScoringAverage",2014
78,78,"Lee Westwood",57,4.04,1244,308,"Front9Par4ScoringAverage",2014
78,78,"Mark Wilson",69,4.04,1475,365,"Front9Par4ScoringAverage",2014
88,88,"Sangmoon Bae",76,4.05,1692,418,"Front9Par4ScoringAverage",2014
88,88,"Jason Bohn",81,4.05,1842,455,"Front9Par4ScoringAverage",2014
88,88,"Chad Campbell",57,4.05,1227,303,"Front9Par4ScoringAverage",2014
88,88,"Stewart Cink",91,4.05,2011,496,"Front9Par4ScoringAverage",2014
88,88,"Harris English",95,4.05,2098,518,"Front9Par4ScoringAverage",2014
88,88,"Matt Every",85,4.05,1915,473,"Front9Par4ScoringAverage",2014
88,88,"Gonzalo Fdez Castano",83,4.05,1861,460,"Front9Par4ScoringAverage",2014
88,88,"Brad Fritsch",50,4.05,1094,270,"Front9Par4ScoringAverage",2014
88,88,"Robert Garrigus",80,4.05,1771,437,"Front9Par4ScoringAverage",2014
88,88,"Morgan Hoffmann",103,4.05,2249,555,"Front9Par4ScoringAverage",2014
88,88,"Spencer Levin",59,4.05,1331,329,"Front9Par4ScoringAverage",2014
88,88,"Andrew Loupe",65,4.05,1357,335,"Front9Par4ScoringAverage",2014
88,88,"Troy Merritt",62,4.05,1435,354,"Front9Par4ScoringAverage",2014
88,88,"Pat Perez",84,4.05,1861,460,"Front9Par4ScoringAverage",2014
88,88,"Patrick Reed",92,4.05,2055,507,"Front9Par4ScoringAverage",2014
88,88,"Kevin Stadler",90,4.05,2009,496,"Front9Par4ScoringAverage",2014
88,88,"Shawn Stefani",60,4.05,1361,336,"Front9Par4ScoringAverage",2014
88,88,"Brian Stuard",91,4.05,1967,486,"Front9Par4ScoringAverage",2014
88,88,"Cameron Tringale",111,4.05,2497,616,"Front9Par4ScoringAverage",2014
88,88,"Boo Weekley",73,4.05,1617,399,"Front9Par4ScoringAverage",2014
88,88,"Tim Wilkinson",86,4.05,1861,459,"Front9Par4ScoringAverage",2014
109,109,"Martin Flores",85,4.06,1885,464,"Front9Par4ScoringAverage",2014
109,109,"Tommy Gainey",73,4.06,1563,385,"Front9Par4ScoringAverage",2014
109,109,"James Hahn",82,4.06,1819,448,"Front9Par4ScoringAverage",2014
109,109,"Davis Love III",74,4.06,1629,401,"Front9Par4ScoringAverage",2014
109,109,"Jeff Maggert",54,4.06,1222,301,"Front9Par4ScoringAverage",2014
109,109,"Bryce Molder",77,4.06,1652,407,"Front9Par4ScoringAverage",2014
109,109,"Geoff Ogilvy",84,4.06,1808,445,"Front9Par4ScoringAverage",2014
109,109,"Michael Putnam",106,4.06,2284,562,"Front9Par4ScoringAverage",2014
109,109,"Kevin Streelman",79,4.06,1746,430,"Front9Par4ScoringAverage",2014
109,109,"Michael Thompson",74,4.06,1632,402,"Front9Par4ScoringAverage",2014
109,109,"Nick Watney",80,4.06,1686,415,"Front9Par4ScoringAverage",2014
120,120,"Woody Austin",63,4.07,1324,325,"Front9Par4ScoringAverage",2014
120,120,"Steven Bowditch",93,4.07,2115,520,"Front9Par4ScoringAverage",2014
120,120,"Greg Chalmers",85,4.07,1827,449,"Front9Par4ScoringAverage",2014
120,120,"Ben Curtis",77,4.07,1650,405,"Front9Par4ScoringAverage",2014
120,120,"Brian Davis",93,4.07,2083,512,"Front9Par4ScoringAverage",2014
120,120,"James Driscoll",71,4.07,1595,392,"Front9Par4ScoringAverage",2014
120,120,"Jason Dufner",57,4.07,1205,296,"Front9Par4ScoringAverage",2014
120,120,"Ken Duke",80,4.07,1786,439,"Front9Par4ScoringAverage",2014
120,120,"Brice Garnett",92,4.07,2007,493,"Front9Par4ScoringAverage",2014
120,120,"Retief Goosen",94,4.07,2034,500,"Front9Par4ScoringAverage",2014
120,120,"Justin Hicks",103,4.07,2216,545,"Front9Par4ScoringAverage",2014
120,120,"Billy Horschel",92,4.07,1985,488,"Front9Par4ScoringAverage",2014
120,120,"Trevor Immelman",84,4.07,1799,442,"Front9Par4ScoringAverage",2014
120,120,"Martin Kaymer",65,4.07,1458,358,"Front9Par4ScoringAverage",2014
120,120,"Richard Lee",80,4.07,1723,423,"Front9Par4ScoringAverage",2014
120,120,"Justin Leonard",75,4.07,1708,420,"Front9Par4ScoringAverage",2014
120,120,"John Rollins",84,4.07,1809,444,"Front9Par4ScoringAverage",2014
120,120,"Rory Sabbatini",82,4.07,1725,424,"Front9Par4ScoringAverage",2014
120,120,"John Senden",99,4.07,2276,559,"Front9Par4ScoringAverage",2014
120,120,"Heath Slocum",71,4.07,1605,394,"Front9Par4ScoringAverage",2014
120,120,"Jhonattan Vegas",77,4.07,1717,422,"Front9Par4ScoringAverage",2014
120,120,"Will Wilcox",51,4.07,1123,276,"Front9Par4ScoringAverage",2014
142,142,"Jonathan Byrd",76,4.08,1630,400,"Front9Par4ScoringAverage",2014
142,142,"KJ Choi",80,4.08,1791,439,"Front9Par4ScoringAverage",2014
142,142,"Chad Collins",78,4.08,1669,409,"Front9Par4ScoringAverage",2014
142,142,"Brendon de Jonge",109,4.08,2482,609,"Front9Par4ScoringAverage",2014
142,142,"Russell Henley",92,4.08,2088,512,"Front9Par4ScoringAverage",2014
142,142,"Matt Jones",83,4.08,1872,459,"Front9Par4ScoringAverage",2014
142,142,"Sean OHair",77,4.08,1744,427,"Front9Par4ScoringAverage",2014
142,142,"Wes Roach",67,4.08,1417,347,"Front9Par4ScoringAverage",2014
142,142,"Nicholas Thompson",85,4.08,1806,443,"Front9Par4ScoringAverage",2014
142,142,"Tyrone Van Aswegen",79,4.08,1771,434,"Front9Par4ScoringAverage",2014
142,142,"Johnson Wagner",69,4.08,1495,366,"Front9Par4ScoringAverage",2014
153,153,"Aaron Baddeley",74,4.09,1619,396,"Front9Par4ScoringAverage",2014
153,153,"Jim Herman",62,4.09,1318,322,"Front9Par4ScoringAverage",2014
153,153,"Ryo Ishikawa",75,4.09,1677,410,"Front9Par4ScoringAverage",2014
153,153,"Louis Oosthuizen",50,4.09,1056,258,"Front9Par4ScoringAverage",2014
153,153,"Hudson Swafford",75,4.09,1631,399,"Front9Par4ScoringAverage",2014
153,153,"YE Yang",79,4.09,1771,433,"Front9Par4ScoringAverage",2014
159,159,"Tim Clark",75,4.1,1763,430,"Front9Par4ScoringAverage",2014
159,159,"Troy Matteson",62,4.1,1346,328,"Front9Par4ScoringAverage",2014
159,159,"John Peterson",62,4.1,1379,336,"Front9Par4ScoringAverage",2014
159,159,"Josh Teater",90,4.1,2000,488,"Front9Par4ScoringAverage",2014
163,163,"Luke Donald",57,4.11,1241,302,"Front9Par4ScoringAverage",2014
163,163,"Lucas Glover",68,4.11,1454,354,"Front9Par4ScoringAverage",2014
163,163,"Bronson La Cassie",51,4.11,1064,259,"Front9Par4ScoringAverage",2014
163,163,"Martin Laird",66,4.11,1380,336,"Front9Par4ScoringAverage",2014
163,163,"Scott Stallings",77,4.11,1720,418,"Front9Par4ScoringAverage",2014
163,163,"Kevin Tway",64,4.11,1380,336,"Front9Par4ScoringAverage",2014
169,169,"Roberto Castro",76,4.12,1672,406,"Front9Par4ScoringAverage",2014
169,169,"John Huh",87,4.12,1885,458,"Front9Par4ScoringAverage",2014
169,169,"DH Lee",54,4.12,1133,275,"Front9Par4ScoringAverage",2014
169,169,"DA Points",75,4.12,1655,402,"Front9Par4ScoringAverage",2014
169,169,"Jim Renner",61,4.12,1351,328,"Front9Par4ScoringAverage",2014
174,174,"Mike Weir",69,4.13,1473,357,"Front9Par4ScoringAverage",2014
175,175,"Derek Ernst",80,4.14,1739,420,"Front9Par4ScoringAverage",2014
175,175,"Kyle Stanley",87,4.14,1904,460,"Front9Par4ScoringAverage",2014
177,177,"Briny Baird",50,4.17,1142,274,"Front9Par4ScoringAverage",2014
